door-lock-v1/MaxReturn,Average/MaxReturn,door-lock-v1/AverageReturn,door-lock-v1/TerminationRate,GaussianMLPPolicy/LossBefore,GaussianMLPPolicy/KLBefore,MetaTest/Average/SuccessRate,door-lock-v1/SuccessRate,Average/NumEpisodes,door-lock-v1/MinReturn,MetaTest/Average/Iteration,door-lock-v1/StdReturn,MetaTest/Average/MinReturn,MetaTest/Average/NumEpisodes,MetaTest/door-lock-v1/SuccessRate,door-lock-v1/NumEpisodes,MetaTest/Average/StdReturn,GaussianMLPPolicy/dLoss,Average/AverageDiscountedReturn,Average/AverageReturn,Average/Iteration,GaussianMLPPolicy/Entropy,MetaTest/door-lock-v1/NumEpisodes,MetaTest/door-lock-v1/AverageDiscountedReturn,MetaTest/door-lock-v1/TerminationRate,Iteration,MetaTest/Average/AverageReturn,Average/TerminationRate,GaussianMLPPolicy/LossAfter,MetaTest/Average/AverageDiscountedReturn,Average/MinReturn,MetaTest/Average/MaxReturn,TotalEnvSteps,GaussianMLPPolicy/KLAfter,door-lock-v1/AverageDiscountedReturn,MetaTest/door-lock-v1/AverageReturn,door-lock-v1/Iteration,MetaTest/Average/TerminationRate,MetaTest/door-lock-v1/MaxReturn,MetaTest/door-lock-v1/MinReturn,MetaTest/door-lock-v1/StdReturn,Average/SuccessRate,Average/StdReturn,MetaTest/door-lock-v1/Iteration
50735.86801173568,50735.86801173568,7130.133953046694,0.0,6.698758738821198e-07,0.0,0.0,0.0,200,-34.68180459764106,94,10782.082374542668,1783.6766146894543,1,0.0,200,0.0,9.082214091904461e-09,2010.9987746973936,7130.133953046694,94,5.491456985473633,1,1783.676614689455,0.0,94,1783.6766146894543,0.0,6.607936597902153e-07,1783.676614689455,-34.68180459764106,1783.6766146894543,7600000,6.422078968171263e-06,2010.9987746973936,1783.6766146894543,94,0.0,1783.6766146894543,1783.6766146894543,0.0,0.0,10782.082374542668,94
84415.40966543305,84415.40966543305,8049.734539360053,0.0,1.936558192028315e-06,0.0,0.0,0.02,200,-35.910484037204846,95,12995.190543748755,16818.072417947827,1,0.0,200,0.0,1.2621057976502925e-08,2395.7355343243703,8049.734539360053,95,5.49226188659668,1,16818.072417947827,0.0,95,16818.072417947827,0.0,1.923937134051812e-06,16818.072417947827,-35.910484037204846,16818.072417947827,7680000,8.913109923014417e-06,2395.7355343243703,16818.072417947827,95,0.0,16818.072417947827,16818.072417947827,0.0,0.02,12995.190543748755,95
159549.8562512779,159549.8562512779,8604.548115317728,0.0,3.221414317522431e-06,0.0,0.0,0.04,200,-32.71986524985168,96,17457.850238682615,-23.378761201605986,1,0.0,200,0.0,4.034450284962077e-08,2338.5135896680226,8604.548115317728,96,5.494491100311279,1,-23.378761201605986,0.0,96,-23.378761201605986,0.0,3.18106981467281e-06,-23.378761201605986,-32.71986524985168,-23.378761201605986,7760000,2.8453558115870692e-05,2338.5135896680226,-23.378761201605986,96,0.0,-23.378761201605986,-23.378761201605986,0.0,0.04,17457.850238682615,96
53308.40239388823,53308.40239388823,6323.14658390669,0.0,-4.24150044864291e-07,0.0,0.0,0.005,200,-31.875523331270582,97,10355.667185565702,-23.432753501425147,1,0.0,200,0.0,2.1907084146732814e-08,1858.7660098033118,6323.14658390669,97,5.494340896606445,1,-23.43275350142517,0.0,97,-23.432753501425147,0.0,-4.460571290110238e-07,-23.43275350142517,-31.875523331270582,-23.432753501425147,7840000,1.5450346836587414e-05,1858.7660098033118,-23.432753501425147,97,0.0,-23.432753501425147,-23.432753501425147,0.0,0.005,10355.667185565702,97
63098.79512786245,63098.79512786245,8329.26932125372,0.0,1.1317558801238192e-06,0.0,0.0,0.02,200,-37.11837719317736,98,13672.206102938313,2571.2392627084255,1,0.0,200,0.0,1.1472479855001438e-08,2358.9271227265203,8329.26932125372,98,5.494850158691406,1,2571.2392627084255,0.0,98,2571.2392627084255,0.0,1.1202834002688178e-06,2571.2392627084255,-37.11837719317736,2571.2392627084255,7920000,8.101239473035093e-06,2358.9271227265203,2571.2392627084255,98,0.0,2571.2392627084255,2571.2392627084255,0.0,0.02,13672.206102938313,98
99055.25340353364,99055.25340353364,8195.758861905715,0.0,-4.1319485717394855e-06,0.0,0.0,0.01,200,-33.97158132998746,99,14943.94195687345,-30.188122661278005,1,0.0,200,0.0,6.758682502550073e-08,2232.001735771374,8195.758861905715,99,5.491103649139404,1,-30.188122661278022,0.0,99,-30.188122661278005,0.0,-4.199535396764986e-06,-30.188122661278022,-33.97158132998746,-30.188122661278005,8000000,4.761006130138412e-05,2232.001735771374,-30.188122661278005,99,0.0,-30.188122661278005,-30.188122661278005,0.0,0.01,14943.94195687345,99
142029.0686170692,142029.0686170692,8752.182802530286,0.0,-2.434928774164291e-06,0.0,0.0,0.025,200,-34.09231121079524,100,16244.083622980823,-24.68385246474804,1,0.0,200,0.0,2.0895640773233026e-08,2496.2464755188284,8752.182802530286,100,5.490213394165039,1,-24.683852464748025,0.0,100,-24.68385246474804,0.0,-2.455824414937524e-06,-24.683852464748025,-34.09231121079524,-24.68385246474804,8080000,1.474351120123174e-05,2496.2464755188284,-24.68385246474804,100,0.0,-24.68385246474804,-24.68385246474804,0.0,0.025,16244.083622980823,100
242361.31017648455,242361.31017648455,11204.157290511088,0.0,-1.8800767520588124e-06,0.0,0.0,0.04,200,-31.825148091955693,101,28143.38277961507,7883.532586271505,1,0.0,200,0.0,2.34967956203036e-08,3102.995622682446,11204.157290511088,101,5.489136695861816,1,7883.532586271506,0.0,101,7883.532586271505,0.0,-1.903573547679116e-06,7883.532586271506,-31.825148091955693,7883.532586271505,8160000,1.658468863752205e-05,3102.995622682446,7883.532586271505,101,0.0,7883.532586271505,7883.532586271505,0.0,0.04,28143.38277961507,101
76964.21581748959,76964.21581748959,6411.333856826133,0.0,-1.9116507701255614e-06,0.0,0.0,0.025,200,-30.683383169156556,102,12038.027833218941,1582.6011902025432,1,0.0,200,0.0,1.9127583072986454e-08,1912.7856839848014,6411.333856826133,102,5.48766565322876,1,1582.6011902025425,0.0,102,1582.6011902025432,0.0,-1.930778353198548e-06,1582.6011902025425,-30.683383169156556,1582.6011902025432,8240000,1.3484050214174204e-05,1912.7856839848014,1582.6011902025432,102,0.0,1582.6011902025432,1582.6011902025432,0.0,0.025,12038.027833218941,102
75402.04505991394,75402.04505991394,7319.229843891529,0.0,-1.963825297934818e-06,0.0,0.0,0.01,200,-41.6763046303249,103,11974.135141135766,-16.74997401497384,1,0.0,200,0.0,1.0058329280582257e-08,2066.9778219363334,7319.229843891529,103,5.486544132232666,1,-16.749974014973844,0.0,103,-16.74997401497384,0.0,-1.9738836272154003e-06,-16.749974014973844,-41.6763046303249,-16.74997401497384,8320000,7.094010470609646e-06,2066.9778219363334,-16.74997401497384,103,0.0,-16.74997401497384,-16.74997401497384,0.0,0.01,11974.135141135766,103
80994.60837701186,80994.60837701186,8313.4316356719,0.0,-3.6242176975065377e-06,0.0,0.0,0.02,200,-31.58716982348853,104,14076.290019309765,-19.353311451184656,1,0.0,200,0.0,2.9935563361505046e-08,2326.314127715057,8313.4316356719,104,5.482147216796875,1,-19.353311451184638,0.0,104,-19.353311451184656,0.0,-3.6541532608680427e-06,-19.353311451184638,-31.58716982348853,-19.353311451184656,8400000,2.1133535483386368e-05,2326.314127715057,-19.353311451184656,104,0.0,-19.353311451184656,-19.353311451184656,0.0,0.02,14076.290019309765,104
83642.20810386368,83642.20810386368,7523.733388095615,0.0,-5.122680704516824e-06,0.0,0.0,0.01,200,-36.388201409621196,105,12029.84516462376,176.96485489827967,1,0.0,200,0.0,2.9125203582225367e-08,2153.933268245107,7523.733388095615,105,5.478819370269775,1,176.96485489827964,0.0,105,176.96485489827967,0.0,-5.15180590809905e-06,176.96485489827964,-36.388201409621196,176.96485489827967,8480000,2.0556351955747232e-05,2153.933268245107,176.96485489827967,105,0.0,176.96485489827967,176.96485489827967,0.0,0.01,12029.84516462376,105
116108.70450069766,116108.70450069766,7478.863006095076,0.0,-7.071169420669321e-06,0.0,0.0,0.015,200,-35.14672948770426,106,14213.198214852568,171.22113768645883,1,0.0,200,0.0,5.0155904318671674e-08,2085.7790244714147,7478.863006095076,106,5.4702558517456055,1,171.22113768645886,0.0,106,171.22113768645883,0.0,-7.121325324987993e-06,171.22113768645886,-35.14672948770426,171.22113768645883,8560000,3.537088196026161e-05,2085.7790244714147,171.22113768645883,106,0.0,171.22113768645883,171.22113768645883,0.0,0.015,14213.198214852568,106
100145.85733808932,100145.85733808932,8522.045351672752,0.0,-2.6249035727232695e-06,0.0,0.0,0.03,200,-33.31021436216664,107,14810.996904872123,5379.274522481103,1,0.0,200,0.0,1.1683823686325923e-08,2461.4776384945017,8522.045351672752,107,5.468986511230469,1,5379.274522481099,0.0,107,5379.274522481103,0.0,-2.6365873964095954e-06,5379.274522481099,-33.31021436216664,5379.274522481103,8640000,8.246795914601535e-06,2461.4776384945017,5379.274522481103,107,0.0,5379.274522481103,5379.274522481103,0.0,0.03,14810.996904872123,107
201948.38242406156,201948.38242406156,9366.248954896082,0.0,-1.7028403362928657e-06,0.0,0.0,0.035,200,-33.46884451787183,108,24486.72178055333,27463.44668249667,1,0.0,200,0.0,1.41614009407931e-08,2538.611809918304,9366.248954896082,108,5.468019485473633,1,27463.4466824967,0.0,108,27463.44668249667,0.0,-1.7170017372336588e-06,27463.4466824967,-33.46884451787183,27463.44668249667,8720000,9.99245821731165e-06,2538.611809918304,27463.44668249667,108,0.0,27463.44668249667,27463.44668249667,0.0,0.035,24486.72178055333,108
75739.57079208494,75739.57079208494,7410.336200766827,0.0,2.32781576414709e-06,0.0,0.0,0.025,200,-34.704314452974,109,12687.274391200563,70060.32379858056,1,0.0,200,0.0,3.526770342432428e-08,2185.497167514409,7410.336200766827,109,5.4692840576171875,1,70060.32379858059,0.0,109,70060.32379858056,0.0,2.2925480607227655e-06,70060.32379858059,-34.704314452974,70060.32379858056,8800000,2.4874996597645804e-05,2185.497167514409,70060.32379858056,109,0.0,70060.32379858056,70060.32379858056,0.0,0.025,12687.274391200563,109
133739.80705197985,133739.80705197985,7202.0905178828425,0.0,1.9937542674597353e-05,0.0,0.0,0.03,200,-33.05662417390958,110,15907.548454502336,6362.685313181262,1,0.0,200,0.0,3.2964799174806103e-06,2086.02767385147,7202.0905178828425,110,5.494105339050293,1,6362.685313181259,0.0,110,6362.685313181262,0.0,1.6641062757116742e-05,6362.685313181259,-33.05662417390958,6362.685313181262,8880000,0.0023085703141987324,2086.02767385147,6362.685313181262,110,0.0,6362.685313181262,6362.685313181262,0.0,0.03,15907.548454502336,110
124967.4633350163,124967.4633350163,6265.248566748572,0.0,-1.2372508990665665e-06,0.0,0.0,0.025,200,-32.56306383601092,111,11908.851086879335,13011.164260811429,1,0.0,200,0.0,5.1218194130342454e-08,1753.3096047385002,6265.248566748572,111,5.493764877319336,1,13011.164260811434,0.0,111,13011.164260811429,0.0,-1.288469093196909e-06,13011.164260811434,-32.56306383601092,13011.164260811429,8960000,3.603934237617068e-05,1753.3096047385002,13011.164260811429,111,0.0,13011.164260811429,13011.164260811429,0.0,0.025,11908.851086879335,111
243012.9935395117,243012.9935395117,8638.76195813074,0.0,1.212640768244455e-06,0.0,0.0,0.04,200,-32.215159012484314,112,21932.949302543155,1997.3460725078933,1,0.0,200,0.0,1.210435129905818e-08,2509.3107569505005,8638.76195813074,112,5.494178295135498,1,1997.3460725078933,0.0,112,1997.3460725078933,0.0,1.200536416945397e-06,1997.3460725078933,-32.215159012484314,1997.3460725078933,9040000,8.528690159437247e-06,2509.3107569505005,1997.3460725078933,112,0.0,1997.3460725078933,1997.3460725078933,0.0,0.04,21932.949302543155,112
123834.28462291196,123834.28462291196,9209.360474902927,0.0,-2.122747446264839e-06,0.0,0.0,0.04,200,-32.870409999753754,113,16062.858067863786,9756.296990380135,1,0.0,200,0.0,1.5332261682488024e-08,2341.8988370256866,9209.360474902927,113,5.493330478668213,1,9756.296990380124,0.0,113,9756.296990380135,0.0,-2.138079707947327e-06,9756.296990380124,-32.870409999753754,9756.296990380135,9120000,1.0814958841365296e-05,2341.8988370256866,9756.296990380135,113,0.0,9756.296990380135,9756.296990380135,0.0,0.04,16062.858067863786,113
54264.72718585934,54264.72718585934,5790.086866143941,0.0,1.965359160749358e-06,0.0,1.0,0.005,200,-33.197539232501384,114,8940.09195861016,170505.5945034681,1,1.0,200,0.0,1.3075577953713946e-08,1639.1311986059927,5790.086866143941,114,5.493980884552002,1,170505.5945034681,0.0,114,170505.5945034681,0.0,1.952283582795644e-06,170505.5945034681,-33.197539232501384,170505.5945034681,9200000,9.228486305801198e-06,1639.1311986059927,170505.5945034681,114,0.0,170505.5945034681,170505.5945034681,0.0,0.005,8940.09195861016,114
50453.36293351216,50453.36293351216,6715.483378174524,0.0,-8.86371526576113e-06,0.0,0.0,0.015,200,-37.322001819304994,115,9927.098396508989,5297.382513441653,1,0.0,200,0.0,1.6937792679527774e-07,1904.1026826382388,6715.483378174524,115,5.483522891998291,1,5297.382513441653,0.0,115,5297.382513441653,0.0,-9.033093192556407e-06,5297.382513441653,-37.322001819304994,5297.382513441653,9280000,0.0001186207082355395,1904.1026826382388,5297.382513441653,115,0.0,5297.382513441653,5297.382513441653,0.0,0.015,9927.098396508989,115
87516.88012228298,87516.88012228298,7211.461957698504,0.0,-4.343341970525216e-06,0.0,0.0,0.055,200,-33.58403751998865,116,13984.22237648191,9689.128692307328,1,0.0,200,0.0,5.414040060713887e-08,2060.632420721914,7211.461957698504,116,5.479480266571045,1,9689.128692307328,0.0,116,9689.128692307328,0.0,-4.397482371132355e-06,9689.128692307328,-33.58403751998865,9689.128692307328,9360000,3.8157773815328255e-05,2060.632420721914,9689.128692307328,116,0.0,9689.128692307328,9689.128692307328,0.0,0.055,13984.22237648191,116
83316.15205271755,83316.15205271755,9234.04460737748,0.0,1.0212420420430135e-06,0.0,0.0,0.055,200,-32.831644898017444,117,15556.465930127431,2322.009336514677,1,0.0,200,0.0,2.357057837798493e-08,2550.4182492932105,9234.04460737748,117,5.480374813079834,1,2322.0093365146777,0.0,117,2322.009336514677,0.0,9.976714636650286e-07,2322.0093365146777,-32.831644898017444,2322.009336514677,9440000,1.6644413335598074e-05,2550.4182492932105,2322.009336514677,117,0.0,2322.009336514677,2322.009336514677,0.0,0.055,15556.465930127431,117
70966.47069860996,70966.47069860996,6181.444616350065,0.0,-2.818007124005817e-05,0.0,0.0,0.035,200,-38.724670546410486,118,10437.28460422965,-23.205225119877003,1,0.0,200,0.0,2.3425091058015823e-06,1688.541165626185,6181.444616350065,118,5.4435906410217285,1,-23.20522511987702,0.0,118,-23.205225119877003,0.0,-3.052258034585975e-05,-23.20522511987702,-38.724670546410486,-23.205225119877003,9520000,0.0015726446872577071,1688.541165626185,-23.205225119877003,118,0.0,-23.205225119877003,-23.205225119877003,0.0,0.035,10437.28460422965,118
99010.90470854954,99010.90470854954,7785.005838495987,0.0,-2.271492576255696e-06,0.0,0.0,0.045,200,-38.479421372989975,119,15310.495321507422,7997.644134139881,1,0.0,200,0.0,4.3667569116223603e-08,2248.253556126243,7785.005838495987,119,5.441274642944336,1,7997.644134139878,0.0,119,7997.644134139881,0.0,-2.3151601453719195e-06,7997.644134139878,-38.479421372989975,7997.644134139881,9600000,3.0768991564400494e-05,2248.253556126243,7997.644134139881,119,0.0,7997.644134139881,7997.644134139881,0.0,0.045,15310.495321507422,119
61118.121200553804,61118.121200553804,5045.8518296914835,0.0,2.1657529032381717e-06,0.0,0.0,0.05,200,-33.583256554963825,120,9658.169498098197,1801.672917510494,1,0.0,200,0.0,3.8508869693032466e-07,1504.855799564669,5045.8518296914835,120,5.4450225830078125,1,1801.6729175104952,0.0,120,1801.672917510494,0.0,1.780664206307847e-06,1801.6729175104952,-33.583256554963825,1801.672917510494,9680000,0.00025996676413342357,1504.855799564669,1801.672917510494,120,0.0,1801.672917510494,1801.672917510494,0.0,0.05,9658.169498098197,120
83574.7650641521,83574.7650641521,7656.322466765693,0.0,-1.079434923667577e-06,0.0,0.0,0.03,200,-31.257893489469733,121,13636.860675840211,-20.277344686315335,1,0.0,200,0.0,1.818750661186641e-08,2167.580472451374,7656.322466765693,121,5.444638252258301,1,-20.277344686315352,0.0,121,-20.277344686315335,0.0,-1.0976224302794435e-06,-20.277344686315352,-31.257893489469733,-20.277344686315335,9760000,1.2818423783755861e-05,2167.580472451374,-20.277344686315335,121,0.0,-20.277344686315335,-20.277344686315335,0.0,0.03,13636.860675840211,121
148573.07692010875,148573.07692010875,7201.540313761491,0.0,-1.728715687931981e-06,0.0,0.0,0.045,200,-33.21111481793923,122,15159.821478661235,-28.351731518186828,1,0.0,200,0.0,4.803825959243113e-08,2073.027176438575,7201.540313761491,122,5.442831993103027,1,-28.351731518186845,0.0,122,-28.351731518186828,0.0,-1.776753947524412e-06,-28.351731518186845,-33.21111481793923,-28.351731518186828,9840000,3.384707451914437e-05,2073.027176438575,-28.351731518186828,122,0.0,-28.351731518186828,-28.351731518186828,0.0,0.045,15159.821478661235,122
94979.35796125053,94979.35796125053,5365.279168316666,0.0,1.8759674276225269e-06,0.0,0.0,0.035,200,-32.92036764060977,123,10962.577391492336,15232.572630833429,1,0.0,200,0.0,1.4071019904804416e-08,1499.914596389763,5365.279168316666,123,5.443896293640137,1,15232.572630833432,0.0,123,15232.572630833429,0.0,1.8618964077177225e-06,15232.572630833432,-32.92036764060977,15232.572630833429,9920000,9.921796845446806e-06,1499.914596389763,15232.572630833429,123,0.0,15232.572630833429,15232.572630833429,0.0,0.035,10962.577391492336,123
77769.062515977,77769.062515977,8167.525393603053,0.0,-1.2234028190505342e-06,0.0,0.0,0.045,200,-31.213368064650712,124,12601.37878060285,482.242724885463,1,0.0,200,0.0,2.3592633624502923e-08,2264.2334314993514,8167.525393603053,124,5.4433441162109375,1,482.24272488546336,0.0,124,482.242724885463,0.0,-1.246995452675037e-06,482.24272488546336,-31.213368064650712,482.242724885463,10000000,1.6649750250508077e-05,2264.2334314993514,482.242724885463,124,0.0,482.242724885463,482.242724885463,0.0,0.045,12601.37878060285,124
136412.10494885224,136412.10494885224,9026.8910323588,0.0,-1.0438466233608779e-06,0.0,0.0,0.045,200,-32.59281946787779,125,17150.415775659625,2535.635239625616,1,0.0,200,0.0,2.103581664414378e-08,2387.044075811599,9026.8910323588,125,5.442759037017822,1,2535.635239625616,0.0,125,2535.635239625616,0.0,-1.0648824400050216e-06,2535.635239625616,-32.59281946787779,2535.635239625616,10080000,1.4850780644337647e-05,2387.044075811599,2535.635239625616,125,0.0,2535.635239625616,2535.635239625616,0.0,0.045,17150.415775659625,125
83105.50872325954,83105.50872325954,6479.849609177198,0.0,-1.0231544820271665e-06,0.0,0.0,0.03,200,-35.16653795495723,126,11510.63672337393,-18.1690089533343,1,0.0,200,0.0,2.474109805916669e-08,1960.8756346270377,6479.849609177198,126,5.441856861114502,1,-18.169008953334313,0.0,126,-18.1690089533343,0.0,-1.0478955800863332e-06,-18.169008953334313,-35.16653795495723,-18.1690089533343,10160000,1.743893517414108e-05,1960.8756346270377,-18.1690089533343,126,0.0,-18.1690089533343,-18.1690089533343,0.0,0.03,11510.63672337393,126
94276.65686549203,94276.65686549203,6662.776508431646,0.0,2.5711287889862433e-06,0.0,0.0,0.045,200,-35.26341164984003,127,11839.763028320589,2054.930692239273,1,0.0,200,0.0,5.283027348923497e-08,1853.8348406080333,6662.776508431646,127,5.444081783294678,1,2054.9306922392734,0.0,127,2054.930692239273,0.0,2.5182985154970083e-06,2054.9306922392734,-35.26341164984003,2054.930692239273,10240000,3.7183948734309524e-05,1853.8348406080333,2054.930692239273,127,0.0,2054.930692239273,2054.930692239273,0.0,0.045,11839.763028320589,127
136119.87198190944,136119.87198190944,7042.212142353086,0.0,-1.5109133073565317e-06,0.0,0.0,0.04,200,-32.71958076203043,128,13834.903578769212,14446.60085496268,1,0.0,200,0.0,6.63885657559149e-09,1841.1337703863403,7042.212142353086,128,5.44314432144165,1,14446.600854962671,0.0,128,14446.60085496268,0.0,-1.5175521639321232e-06,14446.600854962671,-32.71958076203043,14446.60085496268,10320000,4.683007318817545e-06,1841.1337703863403,14446.60085496268,128,0.0,14446.60085496268,14446.60085496268,0.0,0.04,13834.903578769212,128
125062.90074552673,125062.90074552673,8866.459110331769,0.0,-2.267519448651001e-06,0.0,0.0,0.055,200,-32.69636793918187,129,18264.399610074197,-18.419920948031567,1,0.0,200,0.0,1.3654198482981883e-07,2465.828761115104,8866.459110331769,129,5.440774440765381,1,-18.419920948031564,0.0,129,-18.419920948031567,0.0,-2.4040614334808197e-06,-18.419920948031564,-32.69636793918187,-18.419920948031567,10400000,9.57092852331698e-05,2465.828761115104,-18.419920948031567,129,0.0,-18.419920948031567,-18.419920948031567,0.0,0.055,18264.399610074197,129
97800.76250318516,97800.76250318516,8108.933270964084,0.0,9.683272992333514e-07,0.0,1.0,0.05,200,-34.23726532359558,130,13746.180866347642,578.2925234054522,1,1.0,200,0.0,7.2251395977218635e-09,2191.7023888971667,8108.933270964084,130,5.441096305847168,1,578.2925234054527,0.0,130,578.2925234054522,0.0,9.611021596356295e-07,578.2925234054527,-34.23726532359558,578.2925234054522,10480000,5.097419943922432e-06,2191.7023888971667,578.2925234054522,130,0.0,578.2925234054522,578.2925234054522,0.0,0.05,13746.180866347642,130
79554.19321841099,79554.19321841099,6736.867422897748,0.0,-1.829595248636906e-06,0.0,0.0,0.02,200,-33.0342860372003,131,12439.132815101628,2973.0258555865853,1,0.0,200,0.0,3.4055119613185525e-08,2019.8868272381799,6736.867422897748,131,5.439772605895996,1,2973.0258555865844,0.0,131,2973.0258555865853,0.0,-1.8636503682500916e-06,2973.0258555865844,-33.0342860372003,2973.0258555865853,10560000,2.4015245799091645e-05,2019.8868272381799,2973.0258555865853,131,0.0,2973.0258555865853,2973.0258555865853,0.0,0.02,12439.132815101628,131
95887.60548910771,95887.60548910771,9972.31416926751,0.0,-1.0974765700666467e-06,0.0,0.0,0.09,200,-30.778444420069622,132,17645.226096172595,-16.283115320415376,1,0.0,200,0.0,9.442828741157427e-09,2721.199631527979,9972.31416926751,132,5.439424991607666,1,-16.283115320415387,0.0,132,-16.283115320415376,0.0,-1.106919398807804e-06,-16.283115320415387,-30.778444420069622,-16.283115320415376,10640000,6.6643233367358334e-06,2721.199631527979,-16.283115320415376,132,0.0,-16.283115320415376,-16.283115320415376,0.0,0.09,17645.226096172595,132
91368.22914105335,91368.22914105335,8769.919950751731,0.0,3.3828105188149493e-06,0.0,0.0,0.055,200,-32.85015480303656,133,15051.432266279475,-15.524573635347382,1,0.0,200,0.0,3.454510988376569e-08,2514.4433875832515,8769.919950751731,133,5.441246509552002,1,-15.524573635347375,0.0,133,-15.524573635347382,0.0,3.3482654089311836e-06,-15.524573635347375,-32.85015480303656,-15.524573635347382,10720000,2.4375831344514154e-05,2514.4433875832515,-15.524573635347382,133,0.0,-15.524573635347382,-15.524573635347382,0.0,0.055,15051.432266279475,133
102327.66740364379,102327.66740364379,7361.835298417313,0.0,7.723282578808721e-06,0.0,0.0,0.065,200,-34.73044408567284,134,14225.274569046229,-25.322213476607818,1,0.0,200,0.0,8.713141141925007e-08,2009.460547041753,7361.835298417313,134,5.45361852645874,1,-25.322213476607836,0.0,134,-25.322213476607818,0.0,7.636151167389471e-06,-25.322213476607836,-34.73044408567284,-25.322213476607818,10800000,6.140767072793096e-05,2009.460547041753,-25.322213476607818,134,0.0,-25.322213476607818,-25.322213476607818,0.0,0.065,14225.274569046229,134
135448.6130613359,135448.6130613359,7626.0708000515215,0.0,5.033148681832245e-06,0.0,0.0,0.065,200,-34.84765390117389,135,16768.524231888845,58988.90100731467,1,0.0,200,0.0,8.110964699881151e-08,2085.484791786092,7626.0708000515215,135,5.45836877822876,1,58988.90100731468,0.0,135,58988.90100731467,0.0,4.952039034833433e-06,58988.90100731468,-34.84765390117389,58988.90100731467,10880000,5.6913955631898716e-05,2085.484791786092,58988.90100731467,135,0.0,58988.90100731467,58988.90100731467,0.0,0.065,16768.524231888845,135
95572.77590148427,95572.77590148427,6855.590759336415,0.0,-0.00013238265819381922,0.0,0.0,0.045,200,-31.567576565659262,136,13608.873881643747,27558.447286501156,1,0.0,200,0.0,0.00032543107226956636,1970.5569519452652,6855.590759336415,136,5.452969551086426,1,27558.44728650114,0.0,136,27558.447286501156,0.0,-0.0004578137304633856,27558.44728650114,-31.567576565659262,27558.447286501156,10960000,0.006748194806277752,1970.5569519452652,27558.447286501156,136,0.0,27558.447286501156,27558.447286501156,0.0,0.045,13608.873881643747,136
83090.42635961097,83090.42635961097,5203.496572273914,0.0,-5.1637302931339946e-06,0.0,0.0,0.01,200,-38.273640494271376,137,10670.120456107497,-22.058666572017696,1,0.0,200,0.0,8.069036994129419e-07,1447.0140157372914,5203.496572273914,137,5.448524475097656,1,-22.058666572017678,0.0,137,-22.058666572017696,0.0,-5.9706339925469365e-06,-22.058666572017678,-38.273640494271376,-22.058666572017696,11040000,0.0005526886088773608,1447.0140157372914,-22.058666572017696,137,0.0,-22.058666572017696,-22.058666572017696,0.0,0.01,10670.120456107497,137
93550.62302602133,93550.62302602133,7558.5879626334945,0.0,-2.3081286144588375e-06,0.0,0.0,0.03,200,-32.66426784149032,138,12207.896356372203,-28.618125120240848,1,0.0,200,0.0,2.2794210963184014e-08,2180.460453753274,7558.5879626334945,138,5.446743965148926,1,-28.61812512024085,0.0,138,-28.618125120240848,0.0,-2.3309228254220216e-06,-28.61812512024085,-32.66426784149032,-28.618125120240848,11120000,1.6080293789855205e-05,2180.460453753274,-28.618125120240848,138,0.0,-28.618125120240848,-28.618125120240848,0.0,0.03,12207.896356372203,138
84893.36194996483,84893.36194996483,7131.462390296272,0.0,-1.5559010080323787e-06,0.0,0.0,0.05,200,-33.67513065542186,139,13035.15499663434,3884.7172922180043,1,0.0,200,0.0,4.11951077694539e-08,1979.817168987512,7131.462390296272,139,5.445343017578125,1,3884.717292218004,0.0,139,3884.7172922180043,0.0,-1.5970961158018326e-06,3884.717292218004,-33.67513065542186,3884.7172922180043,11200000,2.9051958335912786e-05,1979.817168987512,3884.7172922180043,139,0.0,3884.7172922180043,3884.7172922180043,0.0,0.05,13035.15499663434,139
124582.71169857666,124582.71169857666,8255.437056938894,0.0,1.6755602416651527e-07,0.0,0.0,0.04,200,-41.61110020902795,140,15875.901117038069,94.00891661774784,1,0.0,200,0.0,3.4122052738894126e-08,2534.5610835285174,8255.437056938894,140,5.4454498291015625,1,94.00891661774777,0.0,140,94.00891661774784,0.0,1.3343397142762115e-07,94.00891661774777,-41.61110020902795,94.00891661774784,11280000,2.4065042453003116e-05,2534.5610835285174,94.00891661774784,140,0.0,94.00891661774784,94.00891661774784,0.0,0.04,15875.901117038069,140
116142.80872951007,116142.80872951007,8054.329149278605,0.0,-1.0900259894697228e-06,0.0,0.0,0.045,200,-33.29140805722542,141,14421.296613906523,15022.799743565374,1,0.0,200,0.0,2.3425513973052148e-08,2244.5040967951923,8054.329149278605,141,5.444450378417969,1,15022.799743565389,0.0,141,15022.799743565374,0.0,-1.113451503442775e-06,15022.799743565389,-33.29140805722542,15022.799743565374,11360000,1.652755236136727e-05,2244.5040967951923,15022.799743565374,141,0.0,15022.799743565374,15022.799743565374,0.0,0.045,14421.296613906523,141
