Average/StdReturn,MetaTest/Average/AverageReturn,peg-unplug-side-v1/AverageReturn,Average/MaxReturn,MetaTest/peg-unplug-side-v1/TerminationRate,peg-unplug-side-v1/MinReturn,MetaTest/Average/NumEpisodes,peg-unplug-side-v1/Iteration,Average/NumEpisodes,Average/AverageReturn,policy/KL,MetaTest/Average/Iteration,MetaTest/peg-unplug-side-v1/MaxReturn,MetaTest/peg-unplug-side-v1/MinReturn,MetaTest/Average/MaxReturn,policy/KLBefore,Average/TerminationRate,MetaTest/Average/TerminationRate,MetaTest/peg-unplug-side-v1/AverageDiscountedReturn,peg-unplug-side-v1/TerminationRate,peg-unplug-side-v1/NumEpisodes,TotalEnvSteps,policy/LossBefore,MetaTest/Average/MinReturn,MetaTest/Average/StdReturn,Average/SuccessRate,MetaTest/peg-unplug-side-v1/Iteration,MetaTest/peg-unplug-side-v1/NumEpisodes,policy/dLoss,MetaTest/peg-unplug-side-v1/AverageReturn,MetaTest/Average/SuccessRate,peg-unplug-side-v1/StdReturn,Average/MinReturn,peg-unplug-side-v1/SuccessRate,MetaTest/peg-unplug-side-v1/StdReturn,MetaTest/peg-unplug-side-v1/SuccessRate,policy/Entropy,policy/LossAfter,MetaTest/Average/AverageDiscountedReturn,peg-unplug-side-v1/MaxReturn,LinearFeatureBaseline/ExplainedVariance,Average/Iteration,peg-unplug-side-v1/AverageDiscountedReturn,Average/AverageDiscountedReturn
35901.611981293456,56678.987563569295,53834.99439350861,218833.14550144196,0.0,-103.63257825150974,10,70,100,53834.99439350861,0.0072349035,7,113019.61186865019,-92.52820431738932,113019.61186865019,0.0,0.0,0.0,56678.98756356929,0.0,100,1420000,15.765613,-92.52820431738932,33880.151491336714,0.9,7,10,45.160713,56678.987563569295,0.9,35901.611981293456,-103.63257825150974,0.9,33880.151491336714,0.9,4.146037,-29.3951,56678.98756356929,218833.14550144196,0.1661596178313295,70,18587.799219760516,18587.799219760516
35207.11612471708,,60489.90250820746,199239.86324084867,,-92.57339969621628,,71,100,60489.90250820746,0.009081412,,,,,0.0,0.0,,,0.0,100,1440000,44.028526,,,0.94,,,43.02875,,,35207.11612471708,-92.57339969621628,0.94,,,4.097141,0.999775,,199239.86324084867,0.2852335816796012,71,20317.404779736058,20317.404779736058
40343.96536521196,,58630.716303947105,147850.3022683164,,-103.5156476783326,,72,100,58630.716303947105,0.014258197,,,,,0.0,0.0,,,0.0,100,1460000,12.471469,,,0.82,,,-3.3680248,,,40343.96536521196,-103.5156476783326,0.82,,,4.0904,15.839494,,147850.3022683164,0.26000659009082183,72,20184.250624774242,20184.250624774242
37930.21127100703,,62604.90547175588,207619.15286790446,,-105.92111346897909,,73,100,62604.90547175588,0.008615104,,,,,0.0,0.0,,,0.0,100,1480000,55.168877,,,0.91,,,23.566177,,,37930.21127100703,-105.92111346897909,0.91,,,4.0685773,31.6027,,207619.15286790446,0.1526791722050641,73,20828.841387210294,20828.841387210294
41704.40154742489,,56988.47046407538,166560.789178691,,-103.77657552142126,,74,100,56988.47046407538,0.006429646,,,,,0.0,0.0,,,0.0,100,1500000,-0.221975,,,0.83,,,53.533726,,,41704.40154742489,-103.77657552142126,0.83,,,4.065673,-53.7557,,166560.789178691,0.22110390983308392,74,19072.340239455465,19072.340239455465
33265.164493982884,,56930.933644651814,156875.59062095685,,-96.09916124292226,,75,100,56930.933644651814,0.005800058,,,,,0.0,0.0,,,0.0,100,1520000,0.7417844,,,0.9,,,35.067513,,,33265.164493982884,-96.09916124292226,0.9,,,4.060806,-34.32573,,156875.59062095685,0.3103911397020338,75,18071.71984138647,18071.71984138647
45099.423111234006,,58645.88333509095,174497.41637707307,,-113.39870790334598,,76,100,58645.88333509095,0.007744977,,,,,0.0,0.0,,,0.0,100,1540000,19.834637,,,0.82,,,49.073685,,,45099.423111234006,-113.39870790334598,0.82,,,4.0560827,-29.23905,,174497.41637707307,0.1989976497832009,76,19097.883002192833,19097.883002192833
40176.260435678974,,59538.63365228621,226276.3419249891,,-102.15528406181316,,77,100,59538.63365228621,0.004832906,,,,,0.0,0.0,,,0.0,100,1560000,14.729316,,,0.89,,,39.369694,,,40176.260435678974,-102.15528406181316,0.89,,,4.0473332,-24.640379,,226276.3419249891,0.23134535080244711,77,19714.437647192874,19714.437647192874
40595.77781803504,,66134.70189233907,175984.7374227757,,-103.87854547343642,,78,100,66134.70189233907,0.007255357,,,,,0.0,0.0,,,0.0,100,1580000,-22.2541,,,0.93,,,35.57509,,,40595.77781803504,-103.87854547343642,0.93,,,4.025573,-57.82919,,175984.7374227757,0.2716139656166081,78,21521.174529088617,21521.174529088617
47408.39008136624,,69623.62643714444,271250.6535180481,,-106.45248118922756,,79,100,69623.62643714444,0.0062607415,,,,,0.0,0.0,,,0.0,100,1600000,6.1136875,,,0.91,,,45.90866,,,47408.39008136624,-106.45248118922756,0.91,,,4.010167,-39.794975,,271250.6535180481,0.25976484744600203,79,22352.11068645834,22352.11068645834
53864.95967698863,87856.51997079278,69880.35072906432,240450.00703917956,0.0,-104.94230825205285,10,80,100,69880.35072906432,0.0060456074,8,159021.14732941124,21890.72070746162,159021.14732941124,0.0,0.0,0.0,87856.51997079278,0.0,100,1620000,-9.467637,21890.72070746162,45891.873078610086,0.85,8,10,54.435787,87856.51997079278,0.9,53864.95967698863,-104.94230825205285,0.85,45891.873078610086,0.9,3.971665,-63.903423,87856.51997079278,240450.00703917956,0.2558323207137557,80,22913.901393803288,22913.901393803288
44177.53802669194,,74070.16479937769,227159.95028638156,,-99.89377714210156,,81,100,74070.16479937769,0.0046255956,,,,,0.0,0.0,,,0.0,100,1640000,-36.349567,,,0.94,,,42.394093,,,44177.53802669194,-99.89377714210156,0.94,,,3.9498942,-78.74366,,227159.95028638156,0.2799019629680395,81,22890.701998447286,22890.701998447286
46867.21620369365,,70237.61073099848,179595.53420029324,,-104.75446033167525,,82,100,70237.61073099848,0.009110609,,,,,0.0,0.0,,,0.0,100,1660000,72.68113,,,0.87,,,37.09022,,,46867.21620369365,-104.75446033167525,0.87,,,3.925175,35.590908,,179595.53420029324,0.2316183197315187,82,22921.65603838082,22921.65603838082
46398.514547165265,,73898.35903141696,213636.3306509238,,-92.75195845073013,,83,100,73898.35903141696,0.006839549,,,,,0.0,0.0,,,0.0,100,1680000,-18.517206,,,0.97,,,45.05181,,,46398.514547165265,-92.75195845073013,0.97,,,3.8982382,-63.56902,,213636.3306509238,0.2631620468778395,83,22843.750696220883,22843.750696220883
45542.0206046608,,69951.17460279299,199031.05234891945,,-103.77694333858577,,84,100,69951.17460279299,0.0061489083,,,,,0.0,0.0,,,0.0,100,1700000,-33.224174,,,0.94,,,55.7892,,,45542.0206046608,-103.77694333858577,0.94,,,3.8818903,-89.013374,,199031.05234891945,0.2357502156951643,84,23463.18271267631,23463.18271267631
51739.14413779819,,83050.7268779931,251918.54192187433,,-101.82359942387384,,85,100,83050.7268779931,0.007462374,,,,,0.0,0.0,,,0.0,100,1720000,77.21035,,,0.93,,,53.543026,,,51739.14413779819,-101.82359942387384,0.93,,,3.862609,23.667324,,251918.54192187433,0.2306463486168211,85,26259.50411987441,26259.50411987441
46620.353041612434,,77547.80900966041,232664.07717946774,,-103.1887403682811,,86,100,77547.80900966041,0.010519903,,,,,0.0,0.0,,,0.0,100,1740000,6.257756,,,0.93,,,41.02336,,,46620.353041612434,-103.1887403682811,0.93,,,3.8451116,-34.765606,,232664.07717946774,0.21955403580841504,86,24663.127554522078,24663.127554522078
48420.18603325771,,91784.82631834196,199529.42788571227,,-102.72170176775907,,87,100,91784.82631834196,0.0057877842,,,,,0.0,0.0,,,0.0,100,1760000,71.61852,,,0.94,,,50.869804,,,48420.18603325771,-102.72170176775907,0.94,,,3.8143425,20.748718,,199529.42788571227,0.34780595029843997,87,27932.119610659014,27932.119610659014
49567.02914835161,,86747.99136971348,247315.6876123703,,-102.36523078895343,,88,100,86747.99136971348,0.0066410895,,,,,0.0,0.0,,,0.0,100,1780000,40.128414,,,0.92,,,52.800415,,,49567.02914835161,-102.36523078895343,0.92,,,3.7726052,-12.672,,247315.6876123703,0.33812472728710785,88,25737.24152276168,25737.24152276168
51624.91729272971,,103966.44086068975,209140.75391594824,,-102.78809084497934,,89,100,103966.44086068975,0.006514962,,,,,0.0,0.0,,,0.0,100,1800000,14.35795,,,0.95,,,58.86802,,,51624.91729272971,-102.78809084497934,0.95,,,3.765382,-44.510067,,209140.75391594824,0.22342600667240298,89,31492.459312644016,31492.459312644016
52786.634405450575,95772.05639904946,92700.61324760997,251147.44367874638,0.0,-102.7981084944813,10,90,100,92700.61324760997,0.006411868,9,158100.40057147737,15006.181272563274,158100.40057147737,0.0,0.0,0.0,95772.0563990495,0.0,100,1820000,22.15768,15006.181272563274,45406.139834046946,0.94,9,10,43.725056,95772.05639904946,1.0,52786.634405450575,-102.7981084944813,0.94,45406.139834046946,1.0,3.76498,-21.567375,95772.0563990495,251147.44367874638,0.3513136201776539,90,27667.66077053509,27667.66077053509
46813.273930028976,,95273.0448362429,196859.41417556442,,-103.94930513517754,,91,100,95273.0448362429,0.0059698434,,,,,0.0,0.0,,,0.0,100,1840000,-24.404438,,,0.95,,,52.9652,,,46813.273930028976,-103.94930513517754,0.95,,,3.7425814,-77.36964,,196859.41417556442,0.18776914935350886,91,28226.636992155723,28226.636992155723
42584.77610323642,,88195.24389739758,211635.60350979053,,-104.20609038229583,,92,100,88195.24389739758,0.007852734,,,,,0.0,0.0,,,0.0,100,1860000,17.284206,,,0.98,,,30.173508,,,42584.77610323642,-104.20609038229583,0.98,,,3.7082367,-12.8893,,211635.60350979053,0.1870982021523303,92,25116.030957590046,25116.030957590046
48755.49427901577,,102501.999803364,207440.04410385442,,-94.36413581447506,,93,100,102501.999803364,0.004776213,,,,,0.0,0.0,,,0.0,100,1880000,-0.85104376,,,0.94,,,56.74845,,,48755.49427901577,-94.36413581447506,0.94,,,3.6861005,-57.599495,,207440.04410385442,0.32719421512796665,93,30593.345707553093,30593.345707553093
50655.1588641131,,106699.76592458259,214654.71850772796,,-101.02697391036676,,94,100,106699.76592458259,0.005166925,,,,,0.0,0.0,,,0.0,100,1900000,53.810143,,,0.93,,,58.16056,,,50655.1588641131,-101.02697391036676,0.93,,,3.687992,-4.3504186,,214654.71850772796,0.32931380161857593,94,31869.414777106827,31869.414777106827
50923.18835753448,,106439.27798900998,205958.9890591477,,-103.40693557278131,,95,100,106439.27798900998,0.005945354,,,,,0.0,0.0,,,0.0,100,1920000,10.447163,,,0.95,,,56.966164,,,50923.18835753448,-103.40693557278131,0.95,,,3.6792948,-46.519,,205958.9890591477,0.31628661032554084,95,33252.117818223735,33252.117818223735
57222.03791881302,,106694.56268800254,280848.1363886456,,-104.75163159787328,,96,100,106694.56268800254,0.009130999,,,,,0.0,0.0,,,0.0,100,1940000,29.694475,,,0.94,,,50.11789,,,57222.03791881302,-104.75163159787328,0.94,,,3.6550298,-20.423412,,280848.1363886456,0.2552765722393041,96,31545.214601820084,31545.214601820084
54328.62803923228,,101258.00760467425,218662.07458800075,,-106.4112312657265,,97,100,101258.00760467425,0.006591658,,,,,0.0,0.0,,,0.0,100,1960000,46.2275,,,0.88,,,67.7963,,,54328.62803923228,-106.4112312657265,0.88,,,3.6299481,-21.5688,,218662.07458800075,0.30327454596989145,97,30022.445456242884,30022.445456242884
56447.79586159365,,110802.3263195509,240845.70044168332,,-105.33593695982051,,98,100,110802.3263195509,0.0053526647,,,,,0.0,0.0,,,0.0,100,1980000,-6.7948375,,,0.95,,,65.48156,,,56447.79586159365,-105.33593695982051,0.95,,,3.6100078,-72.2764,,240845.70044168332,0.286036879605275,98,33587.34324090558,33587.34324090558
62456.88526349668,,106470.50383086206,276058.2358773508,,-104.25722911647038,,99,100,106470.50383086206,0.0073286775,,,,,0.0,0.0,,,0.0,100,2000000,20.631676,,,0.87,,,44.415825,,,62456.88526349668,-104.25722911647038,0.87,,,3.578132,-23.78415,,276058.2358773508,0.28259196329168357,99,32755.889862240354,32755.889862240354
