MetaTest/Average/NumTrajs,MetaTest/box-close-v1/StdReturn,MetaTest/box-close-v1/Iteration,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/AverageReturn,MetaTest/Average/Iteration,MetaTest/Average/SuccessRate,MetaTest/box-close-v1/MinReturn,MetaTest/box-close-v1/AverageReturn,MetaTest/box-close-v1/SuccessRate,MetaTest/Average/TerminationRate,TotalEnvSteps,MetaTest/box-close-v1/TerminationRate,MetaTest/box-close-v1/MaxReturn,MetaTest/Average/MinReturn,MetaTest/Average/MaxReturn,MetaTest/box-close-v1/AverageDiscountedReturn,MetaTest/box-close-v1/NumTrajs,MetaTest/Average/StdReturn
10,23019.038846386684,237,30487.129686475055,30487.129686475062,237,0.0,-57.55063198420317,30487.129686475062,0.0,0.0,5912000,0.0,59807.1662537851,-57.55063198420317,59807.1662537851,30487.129686475055,10,23019.038846386684
10,26070.608328601174,238,45379.34117324279,45379.3411732428,238,0.0,-23.135299352539317,45379.3411732428,0.0,0.0,5936000,0.0,74955.18543642246,-23.135299352539317,74955.18543642246,45379.34117324279,10,26070.608328601174
10,25503.031944530874,239,23636.485790896193,23636.48579089619,239,0.0,-16.466886642091197,23636.48579089619,0.0,0.0,5960000,0.0,59334.249068377045,-16.466886642091197,59334.249068377045,23636.485790896193,10,25503.031944530874
10,29508.96933085509,240,31490.730276987084,31490.73027698709,240,0.0,-24.333506237621204,31490.73027698709,0.0,0.0,5984000,0.0,66906.14110450914,-24.333506237621204,66906.14110450914,31490.730276987084,10,29508.96933085509
10,27566.43399949365,241,31698.95075885018,31698.95075885018,241,0.0,-24.081808961365212,31698.95075885018,0.0,0.0,6008000,0.0,65318.82426974615,-24.081808961365212,65318.82426974615,31698.95075885018,10,27566.43399949365
10,20775.257295059353,242,41278.729001879015,41278.72900187903,242,0.0,1870.314404827531,41278.72900187903,0.0,0.0,6032000,0.0,65660.81035404213,1870.314404827531,65660.81035404213,41278.729001879015,10,20775.257295059353
10,26721.524470145665,243,28541.32743910174,28541.327439101726,243,0.0,-27.574358603898666,28541.327439101726,0.0,0.0,6056000,0.0,62341.19134108144,-27.574358603898666,62341.19134108144,28541.32743910174,10,26721.524470145665
10,27902.70154615795,244,34403.24926300327,34403.24926300327,244,0.0,-13.024805689452622,34403.24926300327,0.0,0.0,6080000,0.0,70966.62440911317,-13.024805689452622,70966.62440911317,34403.24926300327,10,27902.70154615795
10,30968.116926946965,245,26889.81379720303,26889.813797203045,245,0.0,-20.258658350950654,26889.813797203045,0.0,0.0,6104000,0.0,66403.85686102325,-20.258658350950654,66403.85686102325,26889.81379720303,10,30968.116926946965
10,26966.08505312407,246,27399.446829868266,27399.446829868266,246,0.0,-24.615158715561837,27399.446829868266,0.0,0.0,6128000,0.0,61749.980265653605,-24.615158715561837,61749.980265653605,27399.446829868266,10,26966.08505312407
10,27211.242041659876,247,41206.42629750361,41206.426297503596,247,0.0,-57.17405270915379,41206.426297503596,0.0,0.0,6152000,0.0,66714.07087660364,-57.17405270915379,66714.07087660364,41206.42629750361,10,27211.242041659876
10,28095.18746307382,248,28215.17873383339,28215.178733833385,248,0.0,-14.614392259675839,28215.178733833385,0.0,0.0,6176000,0.0,60763.73566473592,-14.614392259675839,60763.73566473592,28215.17873383339,10,28095.18746307382
10,29555.754837520428,249,35112.64326922119,35112.6432692212,249,0.0,-19.22862813354393,35112.6432692212,0.0,0.0,6200000,0.0,69065.65673291651,-19.22862813354393,69065.65673291651,35112.64326922119,10,29555.754837520428
10,22804.241850596238,250,15175.265147869079,15175.265147869071,250,0.0,-16.397791127229716,15175.265147869071,0.0,0.0,6224000,0.0,60334.97623735916,-16.397791127229716,60334.97623735916,15175.265147869079,10,22804.241850596238
10,29965.901701623578,251,29332.759521088097,29332.75952108809,251,0.0,-66.08410416288325,29332.75952108809,0.0,0.0,6248000,0.0,74161.98293493998,-66.08410416288325,74161.98293493998,29332.759521088097,10,29965.901701623578
10,23814.51139664972,252,15254.751885364818,15254.751885364825,252,0.0,-20.712713848818257,15254.751885364825,0.0,0.0,6272000,0.0,64459.66577930495,-20.712713848818257,64459.66577930495,15254.751885364818,10,23814.51139664972
10,18649.816167779016,253,11756.056264601179,11756.05626460118,253,0.0,-36.12080102103853,11756.05626460118,0.0,0.0,6296000,0.0,61964.51961641845,-36.12080102103853,61964.51961641845,11756.056264601179,10,18649.816167779016
10,27052.853881380175,254,30727.896780962554,30727.896780962554,254,0.0,-14.71135060184869,30727.896780962554,0.0,0.0,6320000,0.0,64871.94869437391,-14.71135060184869,64871.94869437391,30727.896780962554,10,27052.853881380175
10,29480.75323586014,255,31079.823507366673,31079.82350736669,255,0.0,-13.841118125344515,31079.82350736669,0.0,0.0,6344000,0.0,70401.88056537093,-13.841118125344515,70401.88056537093,31079.823507366673,10,29480.75323586014
10,26772.93411327043,256,37431.303055544755,37431.30305554475,256,0.0,-21.616457237407555,37431.30305554475,0.0,0.0,6368000,0.0,68339.97309054533,-21.616457237407555,68339.97309054533,37431.303055544755,10,26772.93411327043
10,23696.393937276724,257,16987.80655685895,16987.806556858948,257,0.0,-14.733040915648331,16987.806556858948,0.0,0.0,6392000,0.0,65424.93770120865,-14.733040915648331,65424.93770120865,16987.80655685895,10,23696.393937276724
10,26709.442775594718,258,24167.682118523946,24167.682118523953,258,0.0,-37.19753468108827,24167.682118523953,0.0,0.0,6416000,0.0,65367.07391385164,-37.19753468108827,65367.07391385164,24167.682118523946,10,26709.442775594718
10,17213.14458640583,259,11558.564373705649,11558.564373705656,259,0.0,-14.962113283124982,11558.564373705656,0.0,0.0,6440000,0.0,57517.83045011731,-14.962113283124982,57517.83045011731,11558.564373705649,10,17213.14458640583
10,26280.377543788913,260,49129.155329368084,49129.15532936809,260,0.0,270.10138645143843,49129.15532936809,0.0,0.0,6464000,0.0,79493.85896255722,270.10138645143843,79493.85896255722,49129.155329368084,10,26280.377543788913
10,29982.06049964785,261,35335.338120878194,35335.338120878194,261,0.0,-44.96669135093681,35335.338120878194,0.0,0.0,6488000,0.0,69504.75166872627,-44.96669135093681,69504.75166872627,35335.338120878194,10,29982.06049964785
10,24425.719903974834,262,38361.08159294624,38361.08159294623,262,0.0,-20.643993591809274,38361.08159294623,0.0,0.0,6512000,0.0,77419.98441402582,-20.643993591809274,77419.98441402582,38361.08159294624,10,24425.719903974834
10,25212.654614372135,263,33298.07488369266,33298.07488369266,263,0.0,-14.061116603767953,33298.07488369266,0.0,0.0,6536000,0.0,63175.97290896439,-14.061116603767953,63175.97290896439,33298.07488369266,10,25212.654614372135
10,26744.05183084684,264,33533.96642915181,33533.966429151806,264,0.0,-14.010687718694385,33533.966429151806,0.0,0.0,6560000,0.0,63520.091423763944,-14.010687718694385,63520.091423763944,33533.96642915181,10,26744.05183084684
10,26022.193343794355,265,36830.927155033234,36830.927155033234,265,0.0,-14.822797165769655,36830.927155033234,0.0,0.0,6584000,0.0,61516.173277950846,-14.822797165769655,61516.173277950846,36830.927155033234,10,26022.193343794355
10,25553.9223221008,266,28408.782063012302,28408.78206301231,266,0.0,-15.802868246246456,28408.78206301231,0.0,0.0,6608000,0.0,65124.65230914735,-15.802868246246456,65124.65230914735,28408.782063012302,10,25553.9223221008
10,30369.79945868625,267,35711.615133498635,35711.61513349864,267,0.0,-15.87526394174565,35711.61513349864,0.0,0.0,6632000,0.0,71615.40589866428,-15.87526394174565,71615.40589866428,35711.615133498635,10,30369.79945868625
10,25877.51539246482,268,35623.13390404102,35623.133904041024,268,0.0,-5.3836107449803,35623.133904041024,0.0,0.0,6656000,0.0,72322.9296012194,-5.3836107449803,72322.9296012194,35623.13390404102,10,25877.51539246482
10,21539.105022683158,269,17448.179302503002,17448.179302503,269,0.0,-47.83807197506952,17448.179302503,0.0,0.0,6680000,0.0,63134.14494457093,-47.83807197506952,63134.14494457093,17448.179302503002,10,21539.105022683158
10,28934.46836393058,270,19932.210823198646,19932.21082319865,270,0.0,-50.30860761079144,19932.21082319865,0.0,0.0,6704000,0.0,82275.10116217518,-50.30860761079144,82275.10116217518,19932.210823198646,10,28934.46836393058
10,28314.118371706947,271,31987.512208873377,31987.512208873384,271,0.0,-31.167355087132965,31987.512208873384,0.0,0.0,6728000,0.0,74505.74711325527,-31.167355087132965,74505.74711325527,31987.512208873377,10,28314.118371706947
10,27357.15701889996,272,17507.860019005246,17507.860019005242,272,0.0,-172.88976849033293,17507.860019005242,0.0,0.0,6752000,0.0,67129.025431969,-172.88976849033293,67129.025431969,17507.860019005246,10,27357.15701889996
10,15092.343366664853,273,4939.858687942272,4939.85868794227,273,0.0,-165.5833757439444,4939.85868794227,0.0,0.0,6776000,0.0,50216.46397592182,-165.5833757439444,50216.46397592182,4939.858687942272,10,15092.343366664853
10,25841.653215969425,274,17997.439733830877,17997.43973383087,274,0.1,-163.60623325304297,17997.43973383087,0.1,0.0,6800000,0.0,66131.89151154319,-163.60623325304297,66131.89151154319,17997.439733830877,10,25841.653215969425
10,29029.46023498578,275,38767.9758125382,38767.975812538214,275,0.0,-16.790681423131907,38767.975812538214,0.0,0.0,6824000,0.0,75707.9819847132,-16.790681423131907,75707.9819847132,38767.9758125382,10,29029.46023498578
10,23223.116074382724,276,47508.83212071067,47508.832120710664,276,0.0,-10.866126312951316,47508.832120710664,0.0,0.0,6848000,0.0,73534.4104728609,-10.866126312951316,73534.4104728609,47508.83212071067,10,23223.116074382724
10,28299.15157085322,277,32264.651155119216,32264.65115511922,277,0.0,-44.15962765087284,32264.65115511922,0.0,0.0,6872000,0.0,67210.5535803602,-44.15962765087284,67210.5535803602,32264.651155119216,10,28299.15157085322
10,28799.402420351616,278,29161.844101916977,29161.844101916977,278,0.0,-10.646486436456486,29161.844101916977,0.0,0.0,6896000,0.0,64933.49025977777,-10.646486436456486,64933.49025977777,29161.844101916977,10,28799.402420351616
10,28520.178517542165,279,43575.63493467106,43575.634934671056,279,0.0,232.99001591349594,43575.634934671056,0.0,0.0,6920000,0.0,72758.68127159709,232.99001591349594,72758.68127159709,43575.63493467106,10,28520.178517542165
10,21777.313833522814,280,34920.13611894833,34920.136118948314,280,0.0,-23.626991355005888,34920.136118948314,0.0,0.0,6944000,0.0,66380.77688998115,-23.626991355005888,66380.77688998115,34920.13611894833,10,21777.313833522814
10,30745.37835311189,281,29033.948192868796,29033.9481928688,281,0.0,-24.04608693137635,29033.9481928688,0.0,0.0,6968000,0.0,72698.13408594046,-24.04608693137635,72698.13408594046,29033.948192868796,10,30745.37835311189
10,24256.443831890323,282,34818.51837249249,34818.518372492494,282,0.0,-14.125466219888192,34818.518372492494,0.0,0.0,6992000,0.0,68832.70673557486,-14.125466219888192,68832.70673557486,34818.51837249249,10,24256.443831890323
10,29743.85128851148,283,26301.06758897703,26301.06758897701,283,0.0,-56.16237888777154,26301.06758897701,0.0,0.0,7016000,0.0,73524.90055297488,-56.16237888777154,73524.90055297488,26301.06758897703,10,29743.85128851148
10,23639.876533591956,284,46607.43197373809,46607.431973738094,284,0.0,-13.749160671750818,46607.431973738094,0.0,0.0,7040000,0.0,70304.27138225475,-13.749160671750818,70304.27138225475,46607.43197373809,10,23639.876533591956
10,26388.446785261454,285,40640.492202791334,40640.49220279134,285,0.0,-46.46284634516571,40640.49220279134,0.0,0.0,7064000,0.0,71975.96009859646,-46.46284634516571,71975.96009859646,40640.492202791334,10,26388.446785261454
10,28032.121289314033,286,41140.62736448677,41140.62736448677,286,0.0,-55.64134491517632,41140.62736448677,0.0,0.0,7088000,0.0,81698.67301509414,-55.64134491517632,81698.67301509414,41140.62736448677,10,28032.121289314033
10,25751.561199379725,287,35156.43432291832,35156.43432291832,287,0.0,-44.509497490882225,35156.43432291832,0.0,0.0,7112000,0.0,69170.9549591537,-44.509497490882225,69170.9549591537,35156.43432291832,10,25751.561199379725
10,25915.00428132356,288,39292.38763869098,39292.387638690976,288,0.0,-30.91592165228608,39292.387638690976,0.0,0.0,7136000,0.0,76315.51345271221,-30.91592165228608,76315.51345271221,39292.38763869098,10,25915.00428132356
10,23229.957294023552,289,38104.00835953812,38104.00835953814,289,0.0,-20.787805425964823,38104.00835953814,0.0,0.0,7160000,0.0,63725.55532324686,-20.787805425964823,63725.55532324686,38104.00835953812,10,23229.957294023552
10,25904.251761252777,290,42972.127677946606,42972.127677946606,290,0.0,-21.586687643133207,42972.127677946606,0.0,0.0,7184000,0.0,73787.93387252984,-21.586687643133207,73787.93387252984,42972.127677946606,10,25904.251761252777
10,22093.0719740089,291,35523.199657867706,35523.19965786771,291,0.0,-6.409365332393059,35523.19965786771,0.0,0.0,7208000,0.0,65027.86200697202,-6.409365332393059,65027.86200697202,35523.199657867706,10,22093.0719740089
10,27922.96758973351,292,47963.24586216894,47963.24586216892,292,0.0,-25.536342902193407,47963.24586216892,0.0,0.0,7232000,0.0,71274.59452022854,-25.536342902193407,71274.59452022854,47963.24586216894,10,27922.96758973351
10,31080.89109848726,293,32977.680403669896,32977.68040366989,293,0.0,-14.652754581772431,32977.68040366989,0.0,0.0,7256000,0.0,74861.63161309881,-14.652754581772431,74861.63161309881,32977.680403669896,10,31080.89109848726
10,20573.869854222517,294,41095.852196229636,41095.852196229636,294,0.0,2209.072629289117,41095.852196229636,0.0,0.0,7280000,0.0,62313.447815665306,2209.072629289117,62313.447815665306,41095.852196229636,10,20573.869854222517
10,23676.52456060989,295,27614.452711860988,27614.452711861,295,0.0,-14.869358795152603,27614.452711861,0.0,0.0,7304000,0.0,74404.97003439748,-14.869358795152603,74404.97003439748,27614.452711860988,10,23676.52456060989
10,24589.13425994101,296,48797.08770285292,48797.08770285292,296,0.0,-24.022408343536046,48797.08770285292,0.0,0.0,7328000,0.0,71589.25265190733,-24.022408343536046,71589.25265190733,48797.08770285292,10,24589.13425994101
10,21311.341027736962,297,48914.778840144005,48914.77884014401,297,0.0,-3.5192929202676715,48914.77884014401,0.0,0.0,7352000,0.0,71773.92349412655,-3.5192929202676715,71773.92349412655,48914.778840144005,10,21311.341027736962
10,28875.882129536585,298,28566.8566839227,28566.856683922706,298,0.0,-6.123061779845186,28566.856683922706,0.0,0.0,7376000,0.0,68066.91727591082,-6.123061779845186,68066.91727591082,28566.8566839227,10,28875.882129536585
10,24894.042932422646,299,50535.3174926327,50535.31749263269,299,0.0,-11.484022366911438,50535.31749263269,0.0,0.0,7400000,0.0,80446.91890685572,-11.484022366911438,80446.91890685572,50535.3174926327,10,24894.042932422646
10,27268.819472542444,300,41192.2375057607,41192.23750576069,300,0.0,-36.365721347173,41192.23750576069,0.0,0.0,7424000,0.0,73187.7527313346,-36.365721347173,73187.7527313346,41192.2375057607,10,27268.819472542444
10,29731.895419910517,301,39522.46674300194,39522.46674300193,301,0.0,-35.67069639543235,39522.46674300193,0.0,0.0,7448000,0.0,75356.5078914086,-35.67069639543235,75356.5078914086,39522.46674300194,10,29731.895419910517
10,33158.570220653004,302,30227.66245867503,30227.66245867504,302,0.0,-20.00947449378407,30227.66245867504,0.0,0.0,7472000,0.0,76895.73333960625,-20.00947449378407,76895.73333960625,30227.66245867503,10,33158.570220653004
10,21737.113573372873,303,29890.389643002854,29890.38964300286,303,0.0,268.2871316691861,29890.38964300286,0.0,0.0,7496000,0.0,68290.14341903297,268.2871316691861,68290.14341903297,29890.389643002854,10,21737.113573372873
10,25877.424972451823,304,32423.46619251061,32423.46619251061,304,0.0,-13.234440035467125,32423.46619251061,0.0,0.0,7520000,0.0,69349.6846964507,-13.234440035467125,69349.6846964507,32423.46619251061,10,25877.424972451823
10,29801.110416953663,305,38914.7362512802,38914.73625128019,305,0.0,-23.46442816328386,38914.73625128019,0.0,0.0,7544000,0.0,76899.29277891999,-23.46442816328386,76899.29277891999,38914.7362512802,10,29801.110416953663
10,22165.8119115922,306,45080.31055922364,45080.31055922363,306,0.0,20.985162627245664,45080.31055922363,0.0,0.0,7568000,0.0,66569.8429277998,20.985162627245664,66569.8429277998,45080.31055922364,10,22165.8119115922
10,25291.01118436008,307,45682.96189797058,45682.96189797057,307,0.0,-4.283036151686659,45682.96189797057,0.0,0.0,7592000,0.0,74378.05069007716,-4.283036151686659,74378.05069007716,45682.96189797058,10,25291.01118436008
10,29184.05802485706,308,35183.10280036563,35183.102800365625,308,0.0,-30.61997899016945,35183.102800365625,0.0,0.0,7616000,0.0,68892.4702142092,-30.61997899016945,68892.4702142092,35183.10280036563,10,29184.05802485706
10,29541.0610617399,309,36691.84998088279,36691.84998088279,309,0.0,-28.444529863844444,36691.84998088279,0.0,0.0,7640000,0.0,70013.80352526486,-28.444529863844444,70013.80352526486,36691.84998088279,10,29541.0610617399
10,7018.177845231234,310,66691.50319798794,66691.50319798794,310,0.0,55178.60760097234,66691.50319798794,0.0,0.0,7664000,0.0,78661.22426873258,55178.60760097234,78661.22426873258,66691.50319798794,10,7018.177845231234
10,19738.425404729627,311,50080.64802619269,50080.64802619269,311,0.0,5737.229452296931,50080.64802619269,0.0,0.0,7688000,0.0,65353.56523336441,5737.229452296931,65353.56523336441,50080.64802619269,10,19738.425404729627
10,25428.631079453375,312,38755.53902726905,38755.53902726905,312,0.0,-61.46447464734641,38755.53902726905,0.0,0.0,7712000,0.0,66874.63009702257,-61.46447464734641,66874.63009702257,38755.53902726905,10,25428.631079453375
10,23022.671148907917,313,41203.084209309636,41203.084209309636,313,0.0,-21.56920761801657,41203.084209309636,0.0,0.0,7736000,0.0,70344.53547502463,-21.56920761801657,70344.53547502463,41203.084209309636,10,23022.671148907917
10,28193.800633998973,314,40080.19074253387,40080.19074253386,314,0.0,-10.23435113521047,40080.19074253386,0.0,0.0,7760000,0.0,67641.20342755063,-10.23435113521047,67641.20342755063,40080.19074253387,10,28193.800633998973
10,28195.95882726509,315,23028.56750329208,23028.56750329208,315,0.0,-27.55649159318021,23028.56750329208,0.0,0.0,7784000,0.0,67395.86462260631,-27.55649159318021,67395.86462260631,23028.56750329208,10,28195.95882726509
10,20112.892967226526,316,53237.39675375287,53237.39675375287,316,0.0,-12.266356576261249,53237.39675375287,0.0,0.0,7808000,0.0,66706.41832946592,-12.266356576261249,66706.41832946592,53237.39675375287,10,20112.892967226526
10,25473.43909621368,317,50585.417279456,50585.417279456,317,0.0,-14.661341797941654,50585.417279456,0.0,0.0,7832000,0.0,66862.06589765802,-14.661341797941654,66862.06589765802,50585.417279456,10,25473.43909621368
10,30741.16302727147,318,44557.28908882701,44557.28908882702,318,0.0,-11.965086072843599,44557.28908882702,0.0,0.0,7856000,0.0,70962.2419534059,-11.965086072843599,70962.2419534059,44557.28908882701,10,30741.16302727147
10,27637.679107788037,319,36430.779935963175,36430.77993596317,319,0.0,-18.102208982324832,36430.77993596317,0.0,0.0,7880000,0.0,68825.20289254637,-18.102208982324832,68825.20289254637,36430.779935963175,10,27637.679107788037
10,25511.25960649146,320,29973.50021077942,29973.500210779417,320,0.0,-11.624706599693994,29973.500210779417,0.0,0.0,7904000,0.0,62365.24125318932,-11.624706599693994,62365.24125318932,29973.50021077942,10,25511.25960649146
10,29151.120265217898,321,43805.39389930555,43805.39389930554,321,0.0,-13.612903710409062,43805.39389930554,0.0,0.0,7928000,0.0,78354.99976651755,-13.612903710409062,78354.99976651755,43805.39389930555,10,29151.120265217898
10,20654.254116715285,322,56415.49800619738,56415.49800619737,322,0.0,-14.989188345015698,56415.49800619737,0.0,0.0,7952000,0.0,69185.39064007887,-14.989188345015698,69185.39064007887,56415.49800619738,10,20654.254116715285
10,30589.005279171844,323,40561.55670899269,40561.55670899268,323,0.0,-19.903485037450842,40561.55670899268,0.0,0.0,7976000,0.0,80680.44950698734,-19.903485037450842,80680.44950698734,40561.55670899269,10,30589.005279171844
10,24288.95539354156,324,50206.05034543096,50206.05034543097,324,0.0,-20.988428870843883,50206.05034543097,0.0,0.0,8000000,0.0,70503.258553736,-20.988428870843883,70503.258553736,50206.05034543096,10,24288.95539354156
10,29321.60207550753,325,38347.72606077658,38347.726060776564,325,0.0,-46.70775799846558,38347.726060776564,0.0,0.0,8024000,0.0,82736.16625143081,-46.70775799846558,82736.16625143081,38347.72606077658,10,29321.60207550753
10,27436.581168808345,326,50600.94270848105,50600.94270848103,326,0.0,-7.0735500744197815,50600.94270848103,0.0,0.0,8048000,0.0,75431.7682290972,-7.0735500744197815,75431.7682290972,50600.94270848105,10,27436.581168808345
10,29022.552038565667,327,29796.161405985553,29796.161405985542,327,0.0,-17.98293537938573,29796.161405985542,0.0,0.0,8072000,0.0,77977.95637747216,-17.98293537938573,77977.95637747216,29796.161405985553,10,29022.552038565667
10,24894.37908633066,328,46464.716053437405,46464.716053437405,328,0.0,-27.336269890618393,46464.716053437405,0.0,0.0,8096000,0.0,72326.67687481451,-27.336269890618393,72326.67687481451,46464.716053437405,10,24894.37908633066
10,20888.98767598515,329,62209.55486027242,62209.55486027243,329,0.0,9141.53469122935,62209.55486027243,0.0,0.0,8120000,0.0,83058.36469223262,9141.53469122935,83058.36469223262,62209.55486027242,10,20888.98767598515
10,28578.67523428285,330,42089.08950786784,42089.08950786784,330,0.0,-32.21608595075594,42089.08950786784,0.0,0.0,8144000,0.0,72881.0593412513,-32.21608595075594,72881.0593412513,42089.08950786784,10,28578.67523428285
10,25176.73298781846,331,48819.03482290346,48819.03482290347,331,0.0,-13.137137192261065,48819.03482290347,0.0,0.0,8168000,0.0,68769.87678251456,-13.137137192261065,68769.87678251456,48819.03482290346,10,25176.73298781846
10,31553.854378963977,332,30905.743601601134,30905.743601601134,332,0.0,-29.91405492442843,30905.743601601134,0.0,0.0,8192000,0.0,68461.09765300916,-29.91405492442843,68461.09765300916,30905.743601601134,10,31553.854378963977
10,29552.842382274623,333,36663.264954762104,36663.264954762104,333,0.0,-18.82572345953043,36663.264954762104,0.0,0.0,8216000,0.0,72076.40396512838,-18.82572345953043,72076.40396512838,36663.264954762104,10,29552.842382274623
10,21217.356577090508,334,58661.998281347,58661.99828134702,334,0.0,-18.782359258940353,58661.99828134702,0.0,0.0,8240000,0.0,72443.4469267176,-18.782359258940353,72443.4469267176,58661.998281347,10,21217.356577090508
10,26625.63575265276,335,39921.94623733461,39921.94623733462,335,0.0,-39.41708510019724,39921.94623733462,0.0,0.0,8264000,0.0,78724.77420409695,-39.41708510019724,78724.77420409695,39921.94623733461,10,26625.63575265276
10,26045.77387534473,336,47503.158978444655,47503.158978444655,336,0.0,-27.013029350286192,47503.158978444655,0.0,0.0,8288000,0.0,68899.77988885384,-27.013029350286192,68899.77988885384,47503.158978444655,10,26045.77387534473
10,22127.64820859145,337,53106.01190266981,53106.01190266983,337,0.0,-19.785225059239504,53106.01190266983,0.0,0.0,8312000,0.0,70315.20898971194,-19.785225059239504,70315.20898971194,53106.01190266981,10,22127.64820859145
10,20970.69604058141,338,51445.1434475935,51445.143447593495,338,0.0,-18.870393281047495,51445.143447593495,0.0,0.0,8336000,0.0,71398.87267541913,-18.870393281047495,71398.87267541913,51445.1434475935,10,20970.69604058141
10,30873.81636978186,339,29310.823721385583,29310.82372138558,339,0.0,-17.13537769944972,29310.82372138558,0.0,0.0,8360000,0.0,75973.1320402732,-17.13537769944972,75973.1320402732,29310.823721385583,10,30873.81636978186
10,26213.78779048001,340,48690.8930932026,48690.89309320261,340,0.0,-14.188891206351714,48690.89309320261,0.0,0.0,8384000,0.0,69627.69457327464,-14.188891206351714,69627.69457327464,48690.8930932026,10,26213.78779048001
10,22565.744804023987,341,55412.852363660815,55412.852363660815,341,0.0,6340.436540763035,55412.852363660815,0.0,0.0,8408000,0.0,73605.96615745054,6340.436540763035,73605.96615745054,55412.852363660815,10,22565.744804023987
10,21987.489658010505,342,55678.882859083315,55678.882859083315,342,0.0,-3.131041677443088,55678.882859083315,0.0,0.0,8432000,0.0,76268.35401816077,-3.131041677443088,76268.35401816077,55678.882859083315,10,21987.489658010505
10,27576.149394507866,343,43382.60150266743,43382.60150266743,343,0.0,-14.366753895306402,43382.60150266743,0.0,0.0,8456000,0.0,67351.03755844591,-14.366753895306402,67351.03755844591,43382.60150266743,10,27576.149394507866
10,28097.471143226045,344,43753.684926288945,43753.684926288945,344,0.0,-30.59376450025816,43753.684926288945,0.0,0.0,8480000,0.0,73124.21650876918,-30.59376450025816,73124.21650876918,43753.684926288945,10,28097.471143226045
10,25309.702947166046,345,40234.984924509634,40234.98492450964,345,0.0,-8.252684235376863,40234.98492450964,0.0,0.0,8504000,0.0,69555.7692649072,-8.252684235376863,69555.7692649072,40234.984924509634,10,25309.702947166046
10,30077.818951974004,346,46374.43785053813,46374.437850538125,346,0.0,-3.626542637787952,46374.437850538125,0.0,0.0,8528000,0.0,76050.86589925755,-3.626542637787952,76050.86589925755,46374.43785053813,10,30077.818951974004
10,23632.295046343486,347,55372.458064942286,55372.458064942286,347,0.0,-12.309560600399292,55372.458064942286,0.0,0.0,8552000,0.0,82798.66314408681,-12.309560600399292,82798.66314408681,55372.458064942286,10,23632.295046343486
10,11991.646182478162,348,60788.12618634442,60788.12618634444,348,0.0,34044.06603446083,60788.12618634444,0.0,0.0,8576000,0.0,75750.00051400872,34044.06603446083,75750.00051400872,60788.12618634442,10,11991.646182478162
10,22153.696686626517,349,49308.685489776406,49308.68548977642,349,0.0,4165.049302367787,49308.68548977642,0.0,0.0,8600000,0.0,71139.29321792342,4165.049302367787,71139.29321792342,49308.685489776406,10,22153.696686626517
10,19889.03362893601,350,55019.16460718558,55019.164607185565,350,0.0,-10.85262931311552,55019.164607185565,0.0,0.0,8624000,0.0,70069.16522121958,-10.85262931311552,70069.16522121958,55019.16460718558,10,19889.03362893601
10,19477.717603518195,351,43282.69603813663,43282.69603813662,351,0.0,10104.965985430572,43282.69603813662,0.0,0.0,8648000,0.0,64529.48868397038,10104.965985430572,64529.48868397038,43282.69603813663,10,19477.717603518195
10,23287.286969665645,352,50634.74028359355,50634.74028359354,352,0.0,155.93789816271527,50634.74028359354,0.0,0.0,8672000,0.0,69015.82639784078,155.93789816271527,69015.82639784078,50634.74028359355,10,23287.286969665645
10,17995.774522122363,353,55888.77467484268,55888.77467484267,353,0.0,16033.923854730274,55888.77467484267,0.0,0.0,8696000,0.0,69591.94844026958,16033.923854730274,69591.94844026958,55888.77467484268,10,17995.774522122363
10,11827.559168901822,354,68219.78649191879,68219.78649191877,354,0.0,39794.64912950314,68219.78649191877,0.0,0.0,8720000,0.0,89368.8533491389,39794.64912950314,89368.8533491389,68219.78649191879,10,11827.559168901822
10,28037.690469736997,355,52439.99933123224,52439.99933123224,355,0.0,-29.789822939432256,52439.99933123224,0.0,0.0,8744000,0.0,81883.4604625316,-29.789822939432256,81883.4604625316,52439.99933123224,10,28037.690469736997
10,28325.038694718794,356,36069.21918093545,36069.21918093543,356,0.0,-9.883990200645028,36069.21918093543,0.0,0.0,8768000,0.0,69262.23980686803,-9.883990200645028,69262.23980686803,36069.21918093545,10,28325.038694718794
10,27222.77026934435,357,40626.3831143891,40626.38311438909,357,0.0,-43.901455692372274,40626.38311438909,0.0,0.0,8792000,0.0,67414.99917075266,-43.901455692372274,67414.99917075266,40626.3831143891,10,27222.77026934435
10,23568.618421263414,358,52577.92115389959,52577.92115389961,358,0.0,5134.843501065713,52577.92115389961,0.0,0.0,8816000,0.0,72172.65909273954,5134.843501065713,72172.65909273954,52577.92115389959,10,23568.618421263414
10,19939.098544400968,359,53966.33538296864,53966.33538296864,359,0.0,-29.917854164152967,53966.33538296864,0.0,0.0,8840000,0.0,67949.38726843912,-29.917854164152967,67949.38726843912,53966.33538296864,10,19939.098544400968
10,24823.121026693694,360,47220.48433879415,47220.48433879415,360,0.0,-8.7247705261346,47220.48433879415,0.0,0.0,8864000,0.0,68703.84868516718,-8.7247705261346,68703.84868516718,47220.48433879415,10,24823.121026693694
