MetaTest/Average/SuccessRate,drawer-close-v1/StdReturn,GaussianMLPPolicy/dLoss,Average/SuccessRate,GaussianMLPPolicy/LossAfter,Average/MinReturn,MetaTest/drawer-close-v1/Iteration,MetaTest/Average/TerminationRate,MetaTest/drawer-close-v1/MinReturn,GaussianMLPPolicy/KLAfter,MetaTest/drawer-close-v1/MaxReturn,drawer-close-v1/NumEpisodes,Average/MaxReturn,Average/StdReturn,MetaTest/drawer-close-v1/AverageReturn,MetaTest/Average/NumEpisodes,Average/Iteration,drawer-close-v1/MinReturn,MetaTest/Average/MaxReturn,drawer-close-v1/Iteration,TotalEnvSteps,drawer-close-v1/AverageReturn,Average/NumEpisodes,MetaTest/Average/StdReturn,drawer-close-v1/AverageDiscountedReturn,drawer-close-v1/MaxReturn,MetaTest/drawer-close-v1/TerminationRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/drawer-close-v1/AverageDiscountedReturn,Average/AverageReturn,drawer-close-v1/SuccessRate,MetaTest/drawer-close-v1/SuccessRate,GaussianMLPPolicy/Entropy,MetaTest/Average/AverageReturn,MetaTest/drawer-close-v1/NumEpisodes,drawer-close-v1/TerminationRate,Average/TerminationRate,GaussianMLPPolicy/LossBefore,Average/AverageDiscountedReturn,MetaTest/drawer-close-v1/StdReturn,MetaTest/Average/Iteration,Iteration,MetaTest/Average/MinReturn,GaussianMLPPolicy/KLBefore
1.0,43867.03548538633,2.807155397022143e-09,0.375,-1.1117225540147047e-06,-24.24500226520452,191,0.0,138304.3047604619,1.9762251213251147e-06,138304.3047604619,200,228595.91349914903,43867.03548538633,138304.3047604619,1,191,-24.24500226520452,138304.3047604619,191,15360000,21831.351155181786,200,0.0,5084.896249810379,228595.91349914903,0.0,138304.30476046188,138304.30476046188,21831.351155181786,0.375,1.0,5.65673828125,138304.3047604619,1,0.0,0.0,-1.1089153986176825e-06,5084.896249810379,0.0,191,191,138304.3047604619,0.0
0.0,43681.76935711387,7.640778676432092e-09,0.43,-1.3598167925010785e-06,-22.00968588917386,192,0.0,-13.708277108603033,5.403749582910677e-06,-13.708277108603033,200,266902.56900120736,43681.76935711387,-13.708277108603033,1,192,-22.00968588917386,-13.708277108603033,192,15440000,23836.802785926728,200,0.0,5644.205910124348,266902.56900120736,0.0,-13.708277108603031,-13.708277108603031,23836.802785926728,0.43,0.0,5.65625524520874,-13.708277108603033,1,0.0,0.0,-1.3521760138246464e-06,5644.205910124348,0.0,192,192,-13.708277108603033,0.0
1.0,36079.91612727671,2.2504309526993893e-09,0.355,9.150031843319084e-08,-18.47367374377723,193,0.0,62292.58461942236,1.595649109731312e-06,62292.58461942236,200,219690.29772611556,36079.91612727671,62292.58461942236,1,193,-18.47367374377723,62292.58461942236,193,15520000,19045.147503848555,200,0.0,4179.258425459803,219690.29772611556,0.0,62292.584619422414,62292.584619422414,19045.147503848555,0.355,1.0,5.656265735626221,62292.58461942236,1,0.0,0.0,9.375074938589023e-08,4179.258425459803,0.0,193,193,62292.58461942236,0.0
1.0,42157.94086879128,2.8011299946228974e-09,0.425,-8.902808872335299e-07,-23.174336076773702,194,0.0,9900.22214309438,2.0137081264692824e-06,9900.22214309438,200,204284.7097383718,42157.94086879128,9900.22214309438,1,194,-23.174336076773702,9900.22214309438,194,15600000,23029.103031423423,200,0.0,5417.532767939611,204284.7097383718,0.0,9900.222143094385,9900.222143094385,23029.103031423423,0.425,1.0,5.656200885772705,9900.22214309438,1,0.0,0.0,-8.87479757238907e-07,5417.532767939611,0.0,194,194,9900.22214309438,0.0
0.0,44373.02412339499,1.1406882549636066e-07,0.37,-2.3172881356003927e-06,-19.52608757238368,195,0.0,4186.206228395961,8.011719910427928e-05,4186.206228395961,200,241201.2154132346,44373.02412339499,4186.206228395961,1,195,-19.52608757238368,4186.206228395961,195,15680000,22399.258261153576,200,0.0,5479.916812635604,241201.2154132346,0.0,4186.2062283959585,4186.2062283959585,22399.258261153576,0.37,0.0,5.653543949127197,4186.206228395961,1,0.0,0.0,-2.203219310104032e-06,5479.916812635604,0.0,195,195,4186.206228395961,0.0
1.0,30234.450994175335,6.821494480391266e-09,0.385,3.049582062431e-07,-21.36356870065972,196,0.0,15372.912154467493,4.8368165153078735e-06,15372.912154467493,200,210153.6183517461,30234.450994175335,15372.912154467493,1,196,-21.36356870065972,15372.912154467493,196,15760000,15624.630774925221,200,0.0,3736.9894452009453,210153.6183517461,0.0,15372.912154467484,15372.912154467484,15624.630774925221,0.385,1.0,5.653565406799316,15372.912154467493,1,0.0,0.0,3.1177970072349126e-07,3736.9894452009453,0.0,196,196,15372.912154467493,0.0
0.0,47536.73277938751,2.579156443971442e-09,0.345,5.704978320864029e-07,-17.272282039156085,197,0.0,-12.979320682602873,1.8336220364290057e-06,-12.979320682602873,200,250725.14386620186,47536.73277938751,-12.979320682602873,1,197,-17.272282039156085,-12.979320682602873,197,15840000,24919.699503287677,200,0.0,5895.414908661984,250725.14386620186,0.0,-12.979320682602877,-12.979320682602877,24919.699503287677,0.345,0.0,5.6536126136779785,-12.979320682602873,1,0.0,0.0,5.730769885303744e-07,5895.414908661984,0.0,197,197,-12.979320682602873,0.0
0.0,38830.55298846312,4.42850023318897e-08,0.405,1.205966214001819e-06,-18.01238851334496,198,0.0,-14.474915041988595,3.122236375929788e-05,-14.474915041988595,200,273940.1715026577,38830.55298846312,-14.474915041988595,1,198,-18.01238851334496,-14.474915041988595,198,15920000,17036.01468933687,200,0.0,4128.327346117592,273940.1715026577,0.0,-14.474915041988606,-14.474915041988606,17036.01468933687,0.405,0.0,5.654006481170654,-14.474915041988595,1,0.0,0.0,1.2502512163337087e-06,4128.327346117592,0.0,198,198,-14.474915041988595,0.0
0.0,40760.215831957605,1.531930138298776e-09,0.36,-1.9047863588639302e-06,-17.973475202483787,199,0.0,3095.2049448964253,1.0335619435863919e-06,3095.2049448964253,200,240961.57050739648,40760.215831957605,3095.2049448964253,1,199,-17.973475202483787,3095.2049448964253,199,16000000,20495.047345226933,200,0.0,4713.880322495065,240961.57050739648,0.0,3095.2049448964212,3095.2049448964212,20495.047345226933,0.36,0.0,5.653740406036377,3095.2049448964253,1,0.0,0.0,-1.9032544287256314e-06,4713.880322495065,0.0,199,199,3095.2049448964253,0.0
0.0,27212.382537391564,1.356056600343436e-09,0.335,1.4983461369411089e-06,-19.467390419446772,200,0.0,-17.812334563672497,9.47204341628094e-07,-17.812334563672497,200,137593.5123569795,27212.382537391564,-17.812334563672497,1,200,-19.467390419446772,-17.812334563672497,200,16080000,12512.375090128086,200,0.0,3089.714659034882,137593.5123569795,0.0,-17.812334563672497,-17.812334563672497,12512.375090128086,0.335,0.0,5.653861999511719,-17.812334563672497,1,0.0,0.0,1.4997021935414523e-06,3089.714659034882,0.0,200,200,-17.812334563672497,0.0
1.0,41733.170442772636,1.0425310392747633e-08,0.35,-1.8267189716425491e-06,-19.1261845597551,201,0.0,389.21488488507265,7.366541012743255e-06,389.21488488507265,200,263959.981623533,41733.170442772636,389.21488488507265,1,201,-19.1261845597551,389.21488488507265,201,16160000,19489.895692172762,200,0.0,5006.883190686092,263959.981623533,0.0,389.21488488507276,389.21488488507276,19489.895692172762,0.35,1.0,5.653075695037842,389.21488488507265,1,0.0,0.0,-1.8162936612498015e-06,5006.883190686092,0.0,201,201,389.21488488507265,0.0
0.0,39654.10296391967,1.709565822238801e-09,0.395,-9.49710567965667e-07,-18.875242630706946,202,0.0,4726.2101393526755,1.1815064908660133e-06,4726.2101393526755,200,237012.474012448,39654.10296391967,4726.2101393526755,1,202,-18.875242630706946,4726.2101393526755,202,16240000,18594.921964213783,200,0.0,4631.688844059589,237012.474012448,0.0,4726.210139352677,4726.210139352677,18594.921964213783,0.395,0.0,5.652908802032471,4726.2101393526755,1,0.0,0.0,-9.480010021434282e-07,4631.688844059589,0.0,202,202,4726.2101393526755,0.0
0.0,29564.107760389248,1.1345719030941837e-08,0.355,3.2550185551372124e-06,-18.35465141262631,203,0.0,10352.914976402455,8.022552719921805e-06,10352.914976402455,200,230029.5914061283,29564.107760389248,10352.914976402455,1,203,-18.35465141262631,10352.914976402455,203,16320000,14200.843177655443,200,0.0,3467.559149906703,230029.5914061283,0.0,10352.914976402457,10352.914976402457,14200.843177655443,0.355,0.0,5.654334545135498,10352.914976402455,1,0.0,0.0,3.2663642741681542e-06,3467.559149906703,0.0,203,203,10352.914976402455,0.0
1.0,43663.61128370616,1.1597649063332938e-08,0.4,3.5631109085443313e-07,-20.9981426865989,204,0.0,108748.28835051291,8.206655365938786e-06,108748.28835051291,200,228526.56458796462,43663.61128370616,108748.28835051291,1,204,-20.9981426865989,108748.28835051291,204,16400000,21282.5169186869,200,0.0,5121.570828361999,228526.56458796462,0.0,108748.28835051293,108748.28835051293,21282.5169186869,0.4,1.0,5.654494285583496,108748.28835051291,1,0.0,0.0,3.6790873991776607e-07,5121.570828361999,0.0,204,204,108748.28835051291,0.0
0.0,38336.68340491788,6.39965946902521e-08,0.375,1.658521455283335e-06,-22.32855518008609,205,0.0,-13.408041596659658,4.492757943808101e-05,-13.408041596659658,200,253628.57017484057,38336.68340491788,-13.408041596659658,1,205,-22.32855518008609,-13.408041596659658,205,16480000,16984.2989734012,200,0.0,4081.4551283540627,253628.57017484057,0.0,-13.408041596659654,-13.408041596659654,16984.2989734012,0.375,0.0,5.658194541931152,-13.408041596659658,1,0.0,0.0,1.722518049973587e-06,4081.4551283540627,0.0,205,205,-13.408041596659658,0.0
1.0,42640.602516205116,2.998416448463104e-08,0.365,8.576506616009283e-07,-19.889308115308197,206,0.0,3240.177967966448,2.11703336390201e-05,3240.177967966448,200,234106.22163468102,42640.602516205116,3240.177967966448,1,206,-19.889308115308197,3240.177967966448,206,16560000,20525.419403056032,200,0.0,5002.675599803214,234106.22163468102,0.0,3240.177967966448,3240.177967966448,20525.419403056032,0.365,1.0,5.659853458404541,3240.177967966448,1,0.0,0.0,8.876348260855593e-07,5002.675599803214,0.0,206,206,3240.177967966448,0.0
1.0,38231.37263804581,3.575451046344824e-10,0.405,5.875996293980279e-07,-17.900248073317627,207,0.0,3592.3429787728655,2.425941261208209e-07,3592.3429787728655,200,227727.26263047376,38231.37263804581,3592.3429787728655,1,207,-17.900248073317627,3592.3429787728655,207,16640000,18847.061856305387,200,0.0,4636.602671040553,227727.26263047376,0.0,3592.342978772864,3592.342978772864,18847.061856305387,0.405,1.0,5.660097122192383,3592.3429787728655,1,0.0,0.0,5.879571745026624e-07,4636.602671040553,0.0,207,207,3592.3429787728655,0.0
0.0,39240.21187644657,2.1516264325782686e-09,0.395,-3.110453761223653e-08,-21.032671315732866,208,0.0,22474.796867278626,1.5300216773539432e-06,22474.796867278626,200,199000.9126398413,39240.21187644657,22474.796867278626,1,208,-21.032671315732866,22474.796867278626,208,16720000,20196.24946307897,200,0.0,5019.126468092597,199000.9126398413,0.0,22474.79686727864,22474.79686727864,20196.24946307897,0.395,0.0,5.660096168518066,22474.796867278626,1,0.0,0.0,-2.8952911179658258e-08,5019.126468092597,0.0,208,208,22474.796867278626,0.0
1.0,45134.16930667512,7.887450692578568e-10,0.44,-1.5546609688499302e-07,-17.954573523224287,209,0.0,219714.1742246687,5.345723934624402e-07,219714.1742246687,200,250176.625177995,45134.16930667512,219714.1742246687,1,209,-17.954573523224287,219714.1742246687,209,16800000,24280.06240009742,200,0.0,5799.06942016675,250176.625177995,0.0,219714.17422466874,219714.17422466874,24280.06240009742,0.44,1.0,5.6600871086120605,219714.1742246687,1,0.0,0.0,-1.5467735181573516e-07,5799.06942016675,0.0,209,209,219714.1742246687,0.0
1.0,47189.538553129554,4.216190063743852e-09,0.4,2.570198603280005e-06,-19.00088021301316,210,0.0,50736.548015976754,2.977966232720064e-06,50736.548015976754,200,252320.52411086563,47189.538553129554,50736.548015976754,1,210,-19.00088021301316,50736.548015976754,210,16880000,22759.107077455334,200,0.0,5442.189765346532,252320.52411086563,0.0,50736.548015976776,50736.548015976776,22759.107077455334,0.4,1.0,5.661305904388428,50736.548015976754,1,0.0,0.0,2.574414793343749e-06,5442.189765346532,0.0,210,210,50736.548015976754,0.0
0.0,35894.663490537554,4.560263278108323e-09,0.385,3.982806333624467e-07,-18.034575173207614,211,0.0,-14.566446746637734,3.232328253943706e-06,-14.566446746637734,200,170790.94912648716,35894.663490537554,-14.566446746637734,1,211,-18.034575173207614,-14.566446746637734,211,16960000,19468.66711085468,200,0.0,4637.983586358378,170790.94912648716,0.0,-14.566446746637741,-14.566446746637741,19468.66711085468,0.385,0.0,5.661337852478027,-14.566446746637734,1,0.0,0.0,4.02840896640555e-07,4637.983586358378,0.0,211,211,-14.566446746637734,0.0
1.0,29509.2498497485,8.640199666842818e-09,0.375,-3.1298372960009146e-06,-19.377598037873618,212,0.0,199143.4831769757,6.11147197560058e-06,199143.4831769757,200,155492.05145178895,29509.2498497485,199143.4831769757,1,212,-19.377598037873618,199143.4831769757,212,17040000,15511.988560225847,200,0.0,3655.034693517274,155492.05145178895,0.0,199143.48317697577,199143.48317697577,15511.988560225847,0.375,1.0,5.658340930938721,199143.4831769757,1,0.0,0.0,-3.121197096334072e-06,3655.034693517274,0.0,212,212,199143.4831769757,0.0
0.0,37970.17381986011,1.481282652093796e-09,0.375,7.649389885955316e-07,-16.67266156622473,213,0.0,12523.727872385041,1.0577406328593497e-06,12523.727872385041,200,222215.96225626292,37970.17381986011,12523.727872385041,1,213,-16.67266156622473,12523.727872385041,213,17120000,19350.554804762793,200,0.0,4695.927953780721,222215.96225626292,0.0,12523.727872385038,12523.727872385038,19350.554804762793,0.375,0.0,5.658409595489502,12523.727872385041,1,0.0,0.0,7.664202712476254e-07,4695.927953780721,0.0,213,213,12523.727872385041,0.0
1.0,36093.24790343304,1.2510099622886628e-09,0.35,-1.0123774245585082e-06,-17.6623654423195,214,0.0,13705.24695746137,8.611274893155496e-07,13705.24695746137,200,181780.85213650187,36093.24790343304,13705.24695746137,1,214,-17.6623654423195,13705.24695746137,214,17200000,18644.112319439206,200,0.0,4487.01366182199,181780.85213650187,0.0,13705.246957461373,13705.246957461373,18644.112319439206,0.35,1.0,5.6583251953125,13705.24695746137,1,0.0,0.0,-1.0111264145962195e-06,4487.01366182199,0.0,214,214,13705.24695746137,0.0
0.0,46794.06621062644,4.129390163143398e-09,0.45,3.1234077368935687e-07,-17.427380854897862,215,0.0,5479.141625484838,2.910677267209394e-06,5479.141625484838,200,214771.51470603523,46794.06621062644,5479.141625484838,1,215,-17.427380854897862,5479.141625484838,215,17280000,27024.531723100437,200,0.0,6348.126044006599,214771.51470603523,0.0,5479.141625484842,5479.141625484842,27024.531723100437,0.45,0.0,5.658350467681885,5479.141625484838,1,0.0,0.0,3.1647016385250026e-07,6348.126044006599,0.0,215,215,5479.141625484838,0.0
0.0,46493.93116570015,1.0549001672188751e-09,0.355,7.327513458221802e-07,-22.71664123874754,216,0.0,-13.402845170206938,7.45314025607513e-07,-13.402845170206938,200,233516.36076556344,46493.93116570015,-13.402845170206938,1,216,-22.71664123874754,-13.402845170206938,216,17360000,23289.00042639852,200,0.0,5470.084473311919,233516.36076556344,0.0,-13.402845170206941,-13.402845170206941,23289.00042639852,0.355,0.0,5.658403396606445,-13.402845170206938,1,0.0,0.0,7.33806245989399e-07,5470.084473311919,0.0,216,216,-13.402845170206938,0.0
0.0,34975.70735284747,1.6316676010319497e-08,0.35,-8.859033187036403e-07,-16.650262238479247,217,0.0,-12.094987612370977,1.1540406376298051e-05,-12.094987612370977,200,218147.80012306143,34975.70735284747,-12.094987612370977,1,217,-16.650262238479247,-12.094987612370977,217,17440000,17409.349165885407,200,0.0,4129.036358921078,218147.80012306143,0.0,-12.094987612370979,-12.094987612370979,17409.349165885407,0.35,0.0,5.6580657958984375,-12.094987612370977,1,0.0,0.0,-8.695866426933208e-07,4129.036358921078,0.0,217,217,-12.094987612370977,0.0
0.0,43983.10308132934,6.334815338959743e-09,0.37,-2.3163870821463206e-07,-19.265774160115377,218,0.0,-12.461807491899707,4.4865432755614165e-06,-12.461807491899707,200,218969.99208924084,43983.10308132934,-12.461807491899707,1,218,-19.265774160115377,-12.461807491899707,218,17520000,20714.880953295764,200,0.0,4914.696612252038,218969.99208924084,0.0,-12.461807491899702,-12.461807491899702,20714.880953295764,0.37,0.0,5.658012866973877,-12.461807491899707,1,0.0,0.0,-2.2530389287567232e-07,4914.696612252038,0.0,218,218,-12.461807491899707,0.0
0.0,51822.779820672775,7.578364602522925e-10,0.435,4.073430659445876e-07,-19.506121068057663,219,0.0,-13.074274994820787,5.247409831099503e-07,-13.074274994820787,200,230276.43760296385,51822.779820672775,-13.074274994820787,1,219,-19.506121068057663,-13.074274994820787,219,17600000,27837.364004527648,200,0.0,7033.597912472423,230276.43760296385,0.0,-13.0742749948208,-13.0742749948208,27837.364004527648,0.435,0.0,5.658044338226318,-13.074274994820787,1,0.0,0.0,4.0810090240483987e-07,7033.597912472423,0.0,219,219,-13.074274994820787,0.0
0.0,41406.12092123243,2.7089299692306668e-09,0.405,-1.3215615126682678e-06,-24.73771717880912,220,0.0,-12.94214483055001,1.9047822661377722e-06,-12.94214483055001,200,203811.91928072166,41406.12092123243,-12.94214483055001,1,220,-24.73771717880912,-12.94214483055001,220,17680000,23591.664174830774,200,0.0,5596.857886031753,203811.91928072166,0.0,-12.942144830550005,-12.942144830550005,23591.664174830774,0.405,0.0,5.657940864562988,-12.94214483055001,1,0.0,0.0,-1.3188525826990372e-06,5596.857886031753,0.0,220,220,-12.94214483055001,0.0
1.0,38586.86002778811,4.8505626182304695e-08,0.4,-2.2221888684725855e-06,-15.706419722354175,221,0.0,47095.070141294505,3.4220014640595764e-05,47095.070141294505,200,224960.65913524135,38586.86002778811,47095.070141294505,1,221,-15.706419722354175,47095.070141294505,221,17760000,18664.90127008729,200,0.0,4723.286778309316,224960.65913524135,0.0,47095.070141294455,47095.070141294455,18664.90127008729,0.4,1.0,5.657269477844238,47095.070141294505,1,0.0,0.0,-2.1736832422902808e-06,4723.286778309316,0.0,221,221,47095.070141294505,0.0
0.0,48352.31684771167,1.1929017773582018e-09,0.365,2.1010912121255387e-07,-18.83960561128919,222,0.0,-17.355293603117694,8.492742153975996e-07,-17.355293603117694,200,258752.5005015465,48352.31684771167,-17.355293603117694,1,222,-18.83960561128919,-17.355293603117694,222,17840000,22411.761940705495,200,0.0,5225.570056815245,258752.5005015465,0.0,-17.35529360311771,-17.35529360311771,22411.761940705495,0.365,0.0,5.657303333282471,-17.355293603117694,1,0.0,0.0,2.1130202298991207e-07,5225.570056815245,0.0,222,222,-17.355293603117694,0.0
0.0,46633.50424310403,9.201585271512158e-09,0.345,1.960595909622498e-06,-16.514011956994366,223,0.0,-13.784825132572648,6.5031372287194245e-06,-13.784825132572648,200,242033.65640475915,46633.50424310403,-13.784825132572648,1,223,-16.514011956994366,-13.784825132572648,223,17920000,23497.321369497582,200,0.0,5569.013851787718,242033.65640475915,0.0,-13.784825132572637,-13.784825132572637,23497.321369497582,0.345,0.0,5.657456874847412,-13.784825132572648,1,0.0,0.0,1.96979749489401e-06,5569.013851787718,0.0,223,223,-13.784825132572648,0.0
0.0,35804.96308330505,9.77081526798429e-09,0.335,-1.302863665841869e-06,-24.169690868460158,224,0.0,1418.9346958981912,6.906925591465551e-06,1418.9346958981912,200,161619.1772176832,35804.96308330505,1418.9346958981912,1,224,-24.169690868460158,1418.9346958981912,224,18000000,19034.37349467326,200,0.0,4556.600190703002,161619.1772176832,0.0,1418.934695898191,1418.934695898191,19034.37349467326,0.335,0.0,5.65692138671875,1418.9346958981912,1,0.0,0.0,-1.2930928505738848e-06,4556.600190703002,0.0,224,224,1418.9346958981912,0.0
0.0,41914.77567823533,8.792824246484088e-10,0.38,-1.4551267213391839e-07,-18.79508954877256,225,0.0,11705.990649006495,6.486393999693973e-07,11705.990649006495,200,220834.0920321722,41914.77567823533,11705.990649006495,1,225,-18.79508954877256,11705.990649006495,225,18080000,20644.272374503238,200,0.0,4805.426656543841,220834.0920321722,0.0,11705.990649006497,11705.990649006497,20644.272374503238,0.38,0.0,5.656905651092529,11705.990649006495,1,0.0,0.0,-1.4463338970926998e-07,4805.426656543841,0.0,225,225,11705.990649006495,0.0
1.0,47966.50364749868,4.523258212429937e-09,0.405,1.598564494997845e-06,-16.57033058566059,226,0.0,42452.50247185278,3.1921285881253425e-06,42452.50247185278,200,248985.2400077624,47966.50364749868,42452.50247185278,1,226,-16.57033058566059,42452.50247185278,226,18160000,25702.605574778114,200,0.0,6059.749005250237,248985.2400077624,0.0,42452.50247185273,42452.50247185273,25702.605574778114,0.405,1.0,5.657471656799316,42452.50247185278,1,0.0,0.0,1.603087753210275e-06,6059.749005250237,0.0,226,226,42452.50247185278,0.0
0.0,44099.794351041324,6.267555363592692e-09,0.38,-3.217209496142459e-06,-20.802303695810267,227,0.0,-18.15727721752942,4.439819349499885e-06,-18.15727721752942,200,250509.72852129044,44099.794351041324,-18.15727721752942,1,227,-20.802303695810267,-18.15727721752942,227,18240000,19820.691670488555,200,0.0,4726.11705378033,250509.72852129044,0.0,-18.15727721752942,-18.15727721752942,19820.691670488555,0.38,0.0,5.655663013458252,-18.15727721752942,1,0.0,0.0,-3.2109419407788664e-06,4726.11705378033,0.0,227,227,-18.15727721752942,0.0
0.0,37328.317643600334,7.107701094355434e-10,0.395,-4.591452977820154e-07,-20.383755577047634,228,0.0,-13.368972175935841,4.978293191015837e-07,-13.368972175935841,200,256713.77611307835,37328.317643600334,-13.368972175935841,1,228,-20.383755577047634,-13.368972175935841,228,18320000,20104.20315148004,200,0.0,4921.054055434743,256713.77611307835,0.0,-13.36897217593585,-13.36897217593585,20104.20315148004,0.395,0.0,5.655624866485596,-13.368972175935841,1,0.0,0.0,-4.5843452767257986e-07,4921.054055434743,0.0,228,228,-13.368972175935841,0.0
1.0,48288.03126776988,8.74933903105557e-09,0.4,-4.129664716856496e-07,-20.654312491220995,229,0.0,97692.19627227494,6.1967539295437746e-06,97692.19627227494,200,243294.74547536878,48288.03126776988,97692.19627227494,1,229,-20.654312491220995,97692.19627227494,229,18400000,24253.485677992812,200,0.0,5841.981395828519,243294.74547536878,0.0,97692.19627227493,97692.19627227493,24253.485677992812,0.4,1.0,5.655418395996094,97692.19627227494,1,0.0,0.0,-4.04217132654594e-07,5841.981395828519,0.0,229,229,97692.19627227494,0.0
1.0,37286.64723562976,5.3204303185339086e-09,0.385,-1.3849627293893718e-06,-20.97197119879366,230,0.0,30269.382426710956,3.7713502933911514e-06,30269.382426710956,200,240040.07770072418,37286.64723562976,30269.382426710956,1,230,-20.97197119879366,30269.382426710956,230,18480000,16278.764776286442,200,0.0,3965.1792700517863,240040.07770072418,0.0,30269.382426710974,30269.382426710974,16278.764776286442,0.385,1.0,5.655316352844238,30269.382426710956,1,0.0,0.0,-1.379642299070838e-06,3965.1792700517863,0.0,230,230,30269.382426710956,0.0
0.0,44997.783455511555,2.638316232150828e-10,0.365,-6.970195443045668e-08,-19.35786158352218,231,0.0,19349.985875171078,1.8311092730982637e-07,19349.985875171078,200,224946.2561904037,44997.783455511555,19349.985875171078,1,231,-19.35786158352218,19349.985875171078,231,18560000,23492.14083666673,200,0.0,5517.591594876902,224946.2561904037,0.0,19349.985875171104,19349.985875171104,23492.14083666673,0.365,0.0,5.655309200286865,19349.985875171078,1,0.0,0.0,-6.94381228072416e-08,5517.591594876902,0.0,231,231,19349.985875171078,0.0
1.0,38027.33960416546,4.869207259616815e-10,0.355,-1.709369428226637e-07,-19.603052498064013,232,0.0,29294.08098036153,3.466088571713044e-07,29294.08098036153,200,245123.86312954494,38027.33960416546,29294.08098036153,1,232,-19.603052498064013,29294.08098036153,232,18640000,18875.650267259247,200,0.0,4488.072480203111,245123.86312954494,0.0,29294.08098036153,29294.08098036153,18875.650267259247,0.355,1.0,5.65528678894043,29294.08098036153,1,0.0,0.0,-1.7045002209670201e-07,4488.072480203111,0.0,232,232,29294.08098036153,0.0
1.0,36715.29178449283,4.864944003202254e-10,0.355,-4.601492946676444e-07,-18.575692668905745,233,0.0,440.22486780318496,3.150979921429098e-07,440.22486780318496,200,179263.43588458686,36715.29178449283,440.22486780318496,1,233,-18.575692668905745,440.22486780318496,233,18720000,20730.223378509847,200,0.0,4934.270210313623,179263.43588458686,0.0,440.224867803185,440.224867803185,20730.223378509847,0.355,1.0,5.655250072479248,440.22486780318496,1,0.0,0.0,-4.596628002673242e-07,4934.270210313623,0.0,233,233,440.22486780318496,0.0
0.0,51287.460259770654,4.565038125292631e-09,0.4,-5.981170829727489e-07,-18.03981926151653,234,0.0,-13.147278460094283,3.2054115308710607e-06,-13.147278460094283,200,250778.32227596667,51287.460259770654,-13.147278460094283,1,234,-18.03981926151653,-13.147278460094283,234,18800000,25112.040316343995,200,0.0,5994.943886830574,250778.32227596667,0.0,-13.147278460094267,-13.147278460094267,25112.040316343995,0.4,0.0,5.655097484588623,-13.147278460094283,1,0.0,0.0,-5.935520448474563e-07,5994.943886830574,0.0,234,234,-13.147278460094283,0.0
0.0,41005.0710417599,1.3140834198566154e-08,0.395,2.078731540677836e-06,-19.316040942420045,235,0.0,-12.988828949025033,9.286612112191506e-06,-12.988828949025033,200,245317.25213940823,41005.0710417599,-12.988828949025033,1,235,-19.316040942420045,-12.988828949025033,235,18880000,22398.352156300767,200,0.0,5500.61029145482,245317.25213940823,0.0,-12.988828949025034,-12.988828949025034,22398.352156300767,0.395,0.0,5.655934810638428,-12.988828949025033,1,0.0,0.0,2.0918723748764023e-06,5500.61029145482,0.0,235,235,-12.988828949025033,0.0
1.0,47887.099703134074,1.197554411191959e-08,0.39,2.9772591005894355e-06,-21.66092224177621,236,0.0,44777.161208926824,8.468679880024865e-06,44777.161208926824,200,254229.5963272673,47887.099703134074,44777.161208926824,1,236,-21.66092224177621,44777.161208926824,236,18960000,23474.89951587611,200,0.0,5816.625284618198,254229.5963272673,0.0,44777.16120892683,44777.16120892683,23474.89951587611,0.39,1.0,5.659543514251709,44777.161208926824,1,0.0,0.0,2.989234644701355e-06,5816.625284618198,0.0,236,236,44777.161208926824,0.0
1.0,40123.646690186506,1.4277929949457757e-09,0.4,1.3042865703027928e-06,-18.69309019795723,237,0.0,235371.2541898805,1.0059835631182068e-06,235371.2541898805,200,193716.8667681152,40123.646690186506,235371.2541898805,1,237,-18.69309019795723,235371.2541898805,237,19040000,21191.160113972775,200,0.0,4935.554560256397,193716.8667681152,0.0,235371.25418988036,235371.25418988036,21191.160113972775,0.4,1.0,5.65964412689209,235371.2541898805,1,0.0,0.0,1.3057143632977386e-06,4935.554560256397,0.0,237,237,235371.2541898805,0.0
0.0,42033.01586188221,6.17035311734071e-09,0.365,-1.8639400423126062e-06,-22.137198757844065,238,0.0,-11.219940995727418,4.366877874417696e-06,-11.219940995727418,200,229297.7719826236,42033.01586188221,-11.219940995727418,1,238,-22.137198757844065,-11.219940995727418,238,19120000,21244.45218600244,200,0.0,5130.6680041747995,229297.7719826236,0.0,-11.219940995727422,-11.219940995727422,21244.45218600244,0.365,0.0,5.65950870513916,-11.219940995727418,1,0.0,0.0,-1.8577696891952655e-06,5130.6680041747995,0.0,238,238,-11.219940995727418,0.0
0.0,31531.669853952557,3.9450185340683674e-09,0.385,3.434538200508541e-07,-16.555997256330613,239,0.0,-12.813296377634959,2.7824858079839032e-06,-12.813296377634959,200,178554.75911609863,31531.669853952557,-12.813296377634959,1,239,-16.555997256330613,-12.813296377634959,239,19200000,16260.698458587667,200,0.0,3798.311501278424,178554.75911609863,0.0,-12.813296377634947,-12.813296377634947,16260.698458587667,0.385,0.0,5.659613132476807,-12.813296377634959,1,0.0,0.0,3.473988385849225e-07,3798.311501278424,0.0,239,239,-12.813296377634959,0.0
