push-v1/MinReturn,MetaTest/push-v1/AverageReturn,Average/Iteration,MetaTest/Average/SuccessRate,MetaTest/Average/Iteration,Average/TerminationRate,push-v1/NumEpisodes,push-v1/AverageDiscountedReturn,MetaTest/push-v1/MinReturn,MetaTest/push-v1/SuccessRate,MetaTest/push-v1/Iteration,push-v1/AverageReturn,Average/NumEpisodes,MetaTest/push-v1/TerminationRate,GaussianMLPPolicy/KLBefore,MetaTest/push-v1/StdReturn,MetaTest/Average/MinReturn,GaussianMLPPolicy/LossBefore,Average/MaxReturn,MetaTest/Average/AverageDiscountedReturn,Average/StdReturn,Average/AverageReturn,push-v1/StdReturn,GaussianMLPPolicy/dLoss,push-v1/SuccessRate,push-v1/MaxReturn,MetaTest/push-v1/NumEpisodes,Average/MinReturn,Average/AverageDiscountedReturn,GaussianMLPPolicy/LossAfter,MetaTest/Average/NumEpisodes,Average/SuccessRate,GaussianMLPPolicy/KLAfter,MetaTest/Average/TerminationRate,MetaTest/push-v1/MaxReturn,MetaTest/Average/AverageReturn,Iteration,MetaTest/Average/MaxReturn,GaussianMLPPolicy/Entropy,MetaTest/push-v1/AverageDiscountedReturn,push-v1/TerminationRate,MetaTest/Average/StdReturn,push-v1/Iteration,TotalEnvSteps
-37.853788428192026,-26.757083311473313,145,0.0,145,0.0,200,3535.5439883861936,-26.757083311473313,0.0,145,11886.71197201576,200,0.0,0.0,0.0,-26.757083311473313,-5.3215962907415815e-06,182202.87376916586,-26.757083311473327,23237.88899739771,11886.71197201576,23237.88899739771,2.3951542971190065e-08,0.12,182202.87376916586,1,-37.853788428192026,3535.5439883861936,-5.3455478337127715e-06,1,0.12,1.6916164895519614e-05,0.0,-26.757083311473313,-26.757083311473313,145,-26.757083311473313,5.5420308113098145,-26.757083311473327,0.0,0.0,145,11680000
-46.207284398312346,1.2039765359379033,146,0.0,146,0.0,200,4257.895131517751,1.2039765359379033,0.0,146,14829.583960388083,200,0.0,0.0,0.0,1.2039765359379033,1.0159167231904576e-06,150229.774431105,1.203976535937912,25982.83235797331,14829.583960388083,25982.83235797331,8.411916496697813e-09,0.17,150229.774431105,1,-46.207284398312346,4257.895131517751,1.0075048066937597e-06,1,0.17,5.943899850535672e-06,0.0,1.2039765359379033,1.2039765359379033,146,1.2039765359379033,5.542699813842773,1.203976535937912,0.0,0.0,146,11760000
-36.313301804633554,-12.286005902108071,147,0.0,147,0.0,200,4778.591840707852,-12.286005902108071,0.0,147,16580.659615595192,200,0.0,0.0,0.0,-12.286005902108071,2.80818494502455e-06,127238.06588411634,-12.286005902108068,25767.960603574797,16580.659615595192,25767.960603574797,1.568014340591617e-08,0.175,127238.06588411634,1,-36.313301804633554,4778.591840707852,2.792504801618634e-06,1,0.175,1.1080259355367161e-05,0.0,-12.286005902108071,-12.286005902108071,147,-12.286005902108071,5.544005870819092,-12.286005902108068,0.0,0.0,147,11840000
-63.5360163848218,4529.052851622502,148,0.0,148,0.0,200,5261.058055655383,4529.052851622502,0.0,148,18074.86892163686,200,0.0,0.0,0.0,4529.052851622502,-1.9340232029207982e-06,152035.41860830036,4529.052851622508,26953.629252139694,18074.86892163686,26953.629252139694,7.357357389992103e-09,0.185,152035.41860830036,1,-63.5360163848218,5261.058055655383,-1.9413805603107903e-06,1,0.185,5.207247340877075e-06,0.0,4529.052851622502,4529.052851622502,148,4529.052851622502,5.543503284454346,4529.052851622508,0.0,0.0,148,11920000
-41.02566426181123,303.3846310584123,149,0.0,149,0.0,200,3560.7065776694544,303.3846310584123,0.0,149,11828.090779733237,200,0.0,0.0,0.0,303.3846310584123,1.6928570403251797e-06,117234.33210157229,303.3846310584125,21262.191470019465,11828.090779733237,21262.191470019465,3.0707951736985706e-09,0.165,117234.33210157229,1,-41.02566426181123,3560.7065776694544,1.6897862451514811e-06,1,0.165,2.171770347558777e-06,0.0,303.3846310584123,303.3846310584123,149,303.3846310584123,5.544609069824219,303.3846310584125,0.0,0.0,149,12000000
-33.599819386790166,17615.636161052178,150,0.0,150,0.0,200,5377.283160001925,17615.636161052178,0.0,150,18201.265129156967,200,0.0,0.0,0.0,17615.636161052178,-2.0938541638315655e-06,116972.48544581792,17615.636161052178,26643.150473834845,18201.265129156967,26643.150473834845,4.903313310933299e-09,0.22,116972.48544581792,1,-33.599819386790166,5377.283160001925,-2.098757477142499e-06,1,0.22,3.4612421586643904e-06,0.0,17615.636161052178,17615.636161052178,150,17615.636161052178,5.543324947357178,17615.636161052178,0.0,0.0,150,12080000
-51.74498570006793,171.84497299283694,151,0.0,151,0.0,200,3301.6885597211635,171.84497299283694,0.0,151,11616.178616695386,200,0.0,0.0,0.0,171.84497299283694,-3.5828429645334836e-06,164106.61333940557,171.84497299283694,23645.427039175043,11616.178616695386,23645.427039175043,3.011859917023685e-08,0.155,164106.61333940557,1,-51.74498570006793,3301.6885597211635,-3.6129615637037205e-06,1,0.155,2.1283758542267606e-05,0.0,171.84497299283694,171.84497299283694,151,171.84497299283694,5.5397539138793945,171.84497299283694,0.0,0.0,151,12160000
-34.51413768955202,35.33442014703506,152,0.0,152,0.0,200,4332.109357037203,35.33442014703506,0.0,152,14662.552352814842,200,0.0,0.0,0.0,35.33442014703506,-2.590012400105479e-06,156484.17854462622,35.334420147035054,25170.919249484617,14662.552352814842,25170.919249484617,6.618643055844586e-08,0.175,156484.17854462622,1,-34.51413768955202,4332.109357037203,-2.656198830663925e-06,1,0.175,4.664058724301867e-05,0.0,35.33442014703506,35.33442014703506,152,35.33442014703506,5.536800861358643,35.334420147035054,0.0,0.0,152,12240000
-29.12636556674438,92432.19235502639,153,1.0,153,0.0,200,4222.939632462534,92432.19235502639,1.0,153,15072.501136914112,200,0.0,0.0,0.0,92432.19235502639,3.751132027218773e-08,138355.47562183955,92432.19235502639,26323.261877442976,15072.501136914112,26323.261877442976,4.170587430962769e-09,0.155,138355.47562183955,1,-29.12636556674438,4222.939632462534,3.334073284122496e-08,1,0.155,2.951094302261481e-06,0.0,92432.19235502639,92432.19235502639,153,92432.19235502639,5.536825656890869,92432.19235502639,0.0,0.0,153,12320000
-26.15530813889208,41601.097843817384,154,0.0,154,0.0,200,3205.42925094197,41601.097843817384,0.0,154,10758.12955981651,200,0.0,0.0,0.0,41601.097843817384,-1.0728537745308131e-05,137944.94787572388,41601.09784381741,22114.50973096373,10758.12955981651,22114.50973096373,1.5074147086124867e-07,0.105,137944.94787572388,1,-26.15530813889208,3205.42925094197,-1.087927921616938e-05,1,0.105,0.00010600336827337742,0.0,41601.097843817384,41601.097843817384,154,41601.097843817384,5.521500110626221,41601.09784381741,0.0,0.0,154,12400000
-41.88743766441209,6385.368989751041,155,0.0,155,0.0,200,6588.88508201079,6385.368989751041,0.0,155,22477.958527326486,200,0.0,0.0,0.0,6385.368989751041,1.5602681457949075e-07,138046.08949225827,6385.368989751042,32772.61820421464,22477.958527326486,32772.61820421464,8.61605542468169e-09,0.25,138046.08949225827,1,-41.88743766441209,6588.88508201079,1.4741075915480906e-07,1,0.25,6.092102921684273e-06,0.0,6385.368989751041,6385.368989751041,155,6385.368989751041,5.5215840339660645,6385.368989751042,0.0,0.0,155,12480000
-22.876985164736737,12396.189690908166,156,0.0,156,0.0,200,3601.6001340614102,12396.189690908166,0.0,156,13108.307722023606,200,0.0,0.0,0.0,12396.189690908166,-3.876103562561184e-07,159335.52069323897,12396.189690908164,25183.320579213698,13108.307722023606,25183.320579213698,8.502610171490232e-09,0.14,159335.52069323897,1,-22.876985164736737,3601.6001340614102,-3.961129664276086e-07,1,0.14,6.018444310029736e-06,0.0,12396.189690908166,12396.189690908166,156,12396.189690908166,5.521394729614258,12396.189690908164,0.0,0.0,156,12560000
-22.81067794971663,5141.248935715714,157,0.0,157,0.0,200,5655.387925225371,5141.248935715714,0.0,157,19936.572342245316,200,0.0,0.0,0.0,5141.248935715714,-6.81583685491205e-07,145514.2860305181,5141.248935715712,30623.353030365335,19936.572342245316,30623.353030365335,1.5347666248999303e-08,0.25,145514.2860305181,1,-22.81067794971663,5655.387925225371,-6.969313517402043e-07,1,0.25,1.0842270057764836e-05,0.0,5141.248935715714,5141.248935715714,157,5141.248935715714,5.521175861358643,5141.248935715712,0.0,0.0,157,12640000
-22.035697714484204,59725.96814070155,158,1.0,158,0.0,200,5260.79173315723,59725.96814070155,1.0,158,19148.313884321284,200,0.0,0.0,0.0,59725.96814070155,3.2575150044067414e-07,177479.02550441303,59725.968140701574,35261.68532746631,19148.313884321284,35261.68532746631,2.4963355826912448e-09,0.18,177479.02550441303,1,-22.035697714484204,5260.79173315723,3.232551648579829e-07,1,0.18,1.7733748336468125e-06,0.0,59725.96814070155,59725.96814070155,158,59725.96814070155,5.5212626457214355,59725.968140701574,0.0,0.0,158,12720000
-59.36503215407688,58695.95737629195,159,1.0,159,0.0,200,5785.577682688914,58695.95737629195,1.0,159,20158.18147758612,200,0.0,0.0,0.0,58695.95737629195,7.967697683852748e-07,149738.87906917455,58695.95737629198,30803.737505030676,20158.18147758612,30803.737505030676,3.187324182363227e-09,0.245,149738.87906917455,1,-59.36503215407688,5785.577682688914,7.935824442029116e-07,1,0.245,2.2455226371675963e-06,0.0,58695.95737629195,58695.95737629195,159,58695.95737629195,5.521475791931152,58695.95737629198,0.0,0.0,159,12800000
-25.224919162159996,63076.87826606823,160,1.0,160,0.0,200,4901.941152147678,63076.87826606823,1.0,160,16537.222428685276,200,0.0,0.0,0.0,63076.87826606823,-5.556069481826853e-06,128100.92821483481,63076.87826606817,26382.5164598079,16537.222428685276,26382.5164598079,2.82170731225051e-08,0.18,128100.92821483481,1,-25.224919162159996,4901.941152147678,-5.584286554949358e-06,1,0.18,1.9914796212106012e-05,0.0,63076.87826606823,63076.87826606823,160,63076.87826606823,5.513761520385742,63076.87826606817,0.0,0.0,160,12880000
-129.52017523546854,81.15337152682793,161,0.0,161,0.0,200,3106.6222013766155,81.15337152682793,0.0,161,10575.6521484833,200,0.0,0.0,0.0,81.15337152682793,2.416017423456651e-06,135054.1710928946,81.15337152682793,19326.859697512562,10575.6521484833,19326.859697512562,1.468401933379937e-08,0.11,135054.1710928946,1,-129.52017523546854,3106.6222013766155,2.401333404122852e-06,1,0.11,1.0368964467488695e-05,0.0,81.15337152682793,81.15337152682793,161,81.15337152682793,5.514449596405029,81.15337152682793,0.0,0.0,161,12960000
-38.45904228435618,1563.7635464102466,162,0.0,162,0.0,200,4184.637437412616,1563.7635464102466,0.0,162,14836.496415019416,200,0.0,0.0,0.0,1563.7635464102466,-2.77942672255449e-06,159483.42129034657,1563.7635464102466,26560.238128760684,14836.496415019416,26560.238128760684,1.5883870219113305e-08,0.15,159483.42129034657,1,-38.45904228435618,4184.637437412616,-2.7953105927736033e-06,1,0.15,1.122493722505169e-05,0.0,1563.7635464102466,1563.7635464102466,162,1563.7635464102466,5.513418197631836,1563.7635464102466,0.0,0.0,162,13040000
-37.05705071598722,-19.477330816580967,163,0.0,163,0.0,200,4891.18347700248,-19.477330816580967,0.0,163,16981.866371770917,200,0.0,0.0,0.0,-19.477330816580967,1.0921592092927312e-06,146013.34904047288,-19.47733081658096,28314.66135673716,16981.866371770917,28314.66135673716,6.151594789116643e-09,0.175,146013.34904047288,1,-37.05705071598722,4891.18347700248,1.0860076145036146e-06,1,0.175,4.3540194383240305e-06,0.0,-19.477330816580967,-19.477330816580967,163,-19.477330816580967,5.5138959884643555,-19.47733081658096,0.0,0.0,163,13120000
-59.41150390521845,-19.358814396901327,164,0.0,164,0.0,200,3686.6689882594856,-19.358814396901327,0.0,164,13043.98482116044,200,0.0,0.0,0.0,-19.358814396901327,-3.117685309916851e-06,126303.90259882738,-19.358814396901334,20850.837295394944,13043.98482116044,20850.837295394944,2.613546712382231e-08,0.135,126303.90259882738,1,-59.41150390521845,3686.6689882594856,-3.1438207770406734e-06,1,0.135,1.8476497643860057e-05,0.0,-19.358814396901327,-19.358814396901327,164,-19.358814396901327,5.5107340812683105,-19.358814396901334,0.0,0.0,164,13200000
-19.921055745759936,2166.696267669292,165,0.0,165,0.0,200,4674.754650169365,2166.696267669292,0.0,165,16610.80428654993,200,0.0,0.0,0.0,2166.696267669292,-1.3624436405734741e-06,133745.38827364673,2166.6962676692933,25680.132198382467,16610.80428654993,25680.132198382467,2.7924897949560545e-09,0.195,133745.38827364673,1,-19.921055745759936,4674.754650169365,-1.3652361303684302e-06,1,0.195,1.97133385881898e-06,0.0,2166.696267669292,2166.696267669292,165,2166.696267669292,5.510253429412842,2166.6962676692933,0.0,0.0,165,13280000
-38.77685616491074,181.6858654574692,166,0.0,166,0.0,200,4672.7296996477035,181.6858654574692,0.0,166,16600.13897079654,200,0.0,0.0,0.0,181.6858654574692,-9.88256033451762e-07,158518.11969347176,181.68586545746928,27716.41932626481,16600.13897079654,27716.41932626481,4.781554707733449e-09,0.155,158518.11969347176,1,-38.77685616491074,4672.7296996477035,-9.930375881594955e-07,1,0.155,3.3805961265898077e-06,0.0,181.6858654574692,181.6858654574692,166,181.6858654574692,5.509912967681885,181.68586545746928,0.0,0.0,166,13360000
-59.606780290564544,4232.2844802754025,167,0.0,167,0.0,200,3512.343146733729,4232.2844802754025,0.0,167,11781.513628362525,200,0.0,0.0,0.0,4232.2844802754025,-4.9659263368084794e-08,124299.32236502561,4232.284480275404,20781.656286204106,11781.513628362525,20781.656286204106,1.0735526245753135e-08,0.13,124299.32236502561,1,-59.606780290564544,3512.343146733729,-6.039478961383793e-08,1,0.13,7.584143077110639e-06,0.0,4232.2844802754025,4232.2844802754025,167,4232.2844802754025,5.5098876953125,4232.284480275404,0.0,0.0,167,13440000
-28.028196403357565,6901.740127045828,168,0.0,168,0.0,200,4620.974464798665,6901.740127045828,0.0,168,16115.429726371565,200,0.0,0.0,0.0,6901.740127045828,-1.1450980537119904e-06,155473.5545441203,6901.740127045832,29274.3020716936,16115.429726371565,29274.3020716936,6.277332431636751e-09,0.155,155473.5545441203,1,-28.028196403357565,4620.974464798665,-1.1513753861436271e-06,1,0.155,4.471793545235414e-06,0.0,6901.740127045828,6901.740127045828,168,6901.740127045828,5.50949764251709,6901.740127045832,0.0,0.0,168,13520000
-22.23867451500477,3597.176333965635,169,0.0,169,0.0,200,4660.811379746124,3597.176333965635,0.0,169,16613.876179457646,200,0.0,0.0,0.0,3597.176333965635,-8.48056984636969e-08,217558.22366729873,3597.176333965638,32361.600011185867,16613.876179457646,32361.600011185867,1.7967494159165653e-09,0.17,217558.22366729873,1,-22.23867451500477,4660.811379746124,-8.660244787961346e-08,1,0.17,1.2465374084058567e-06,0.0,3597.176333965635,3597.176333965635,169,3597.176333965635,5.50946569442749,3597.176333965638,0.0,0.0,169,13600000
-31.447397207580355,13641.081868684876,170,0.0,170,0.0,200,4367.309512580903,13641.081868684876,0.0,170,15596.82376141988,200,0.0,0.0,0.0,13641.081868684876,-1.37515087317297e-06,139071.76270241055,13641.081868684867,26034.327613042347,15596.82376141988,26034.327613042347,3.025320438609924e-09,0.165,139071.76270241055,1,-31.447397207580355,4367.309512580903,-1.37817619361158e-06,1,0.165,2.1403079699666705e-06,0.0,13641.081868684876,13641.081868684876,170,13641.081868684876,5.5088629722595215,13641.081868684867,0.0,0.0,170,13680000
-24.916845755931284,-11.754055422156599,171,0.0,171,0.0,200,3905.1488300865417,-11.754055422156599,0.0,171,14261.356350248381,200,0.0,0.0,0.0,-11.754055422156599,-4.8514079935557675e-06,187593.41328487167,-11.754055422156583,26937.070407207357,14261.356350248381,26937.070407207357,2.0525021682260558e-08,0.13,187593.41328487167,1,-24.916845755931284,3905.1488300865417,-4.871933015238028e-06,1,0.13,1.4507908417726867e-05,0.0,-11.754055422156599,-11.754055422156599,171,-11.754055422156599,5.502057075500488,-11.754055422156583,0.0,0.0,171,13760000
-21.845188760429597,63595.68772812628,172,1.0,172,0.0,200,4880.854788623365,63595.68772812628,1.0,172,17064.571016942,200,0.0,0.0,0.0,63595.68772812628,-1.8162430706070154e-06,158572.62673628068,63595.687728126315,27816.25884660275,17064.571016942,27816.25884660275,4.67684913019184e-09,0.19,158572.62673628068,1,-21.845188760429597,4880.854788623365,-1.8209199197372072e-06,1,0.19,3.299947593404795e-06,0.0,63595.68772812628,63595.68772812628,172,63595.68772812628,5.5010809898376465,63595.687728126315,0.0,0.0,172,13840000
-28.649964632551505,7180.049364597818,173,0.0,173,0.0,200,3573.890200132382,7180.049364597818,0.0,173,11993.725156175327,200,0.0,0.0,0.0,7180.049364597818,-2.954074716399191e-06,106954.6655939891,7180.049364597815,20800.377289684784,11993.725156175327,20800.377289684784,5.0065864343196154e-08,0.135,106954.6655939891,1,-28.649964632551505,3573.890200132382,-3.004140580742387e-06,1,0.135,3.531920083332807e-05,0.0,7180.049364597818,7180.049364597818,173,7180.049364597818,5.497328758239746,7180.049364597815,0.0,0.0,173,13920000
-29.15756169924582,145.03598501698193,174,0.0,174,0.0,200,3894.1972743424453,145.03598501698193,0.0,174,12942.947892061444,200,0.0,0.0,0.0,145.03598501698193,-4.369961061456706e-06,137576.12631521013,145.03598501698198,22617.992016027274,12942.947892061444,22617.992016027274,2.8696376830339432e-08,0.13,137576.12631521013,1,-29.15756169924582,3894.1972743424453,-4.398657438287046e-06,1,0.13,2.025511275860481e-05,0.0,145.03598501698193,145.03598501698193,174,145.03598501698193,5.491853713989258,145.03598501698198,0.0,0.0,174,14000000
-33.991301602860624,685.8580036512594,175,0.0,175,0.0,200,4656.829038549495,685.8580036512594,0.0,175,16415.259737104727,200,0.0,0.0,0.0,685.8580036512594,1.1355452755879014e-07,193601.75079704114,685.8580036512592,30014.121411936187,16415.259737104727,30014.121411936187,6.164768251437636e-09,0.15,193601.75079704114,1,-33.991301602860624,4656.829038549495,1.073897593073525e-07,1,0.15,4.376998276711674e-06,0.0,685.8580036512594,685.8580036512594,175,685.8580036512594,5.491881847381592,685.8580036512592,0.0,0.0,175,14080000
-29.42659988597231,16673.81640730146,176,0.0,176,0.0,200,3663.775944988513,16673.81640730146,0.0,176,12749.736952593508,200,0.0,0.0,0.0,16673.81640730146,-1.6365593182854354e-06,111659.97666075897,16673.816407301456,20807.297464180236,12749.736952593508,20807.297464180236,3.20301296596881e-09,0.15,111659.97666075897,1,-29.42659988597231,3663.775944988513,-1.6397623312514042e-06,1,0.15,2.268874368382967e-06,0.0,16673.81640730146,16673.81640730146,176,16673.81640730146,5.491447448730469,16673.816407301456,0.0,0.0,176,14160000
-20.33431310176743,5044.864540536482,177,0.0,177,0.0,200,4431.416989541207,5044.864540536482,0.0,177,14915.407402644867,200,0.0,0.0,0.0,5044.864540536482,-8.938155815485516e-07,133516.66739414,5044.864540536478,24627.94849342628,14915.407402644867,24627.94849342628,7.811877367203124e-09,0.14,133516.66739414,1,-20.33431310176743,4431.416989541207,-9.016274589157547e-07,1,0.14,5.526594122784445e-06,0.0,5044.864540536482,5044.864540536482,177,5044.864540536482,5.491028308868408,5044.864540536478,0.0,0.0,177,14240000
-20.79646599304738,14784.827704583744,178,0.0,178,0.0,200,4001.4183527496057,14784.827704583744,0.0,178,14401.997707579792,200,0.0,0.0,0.0,14784.827704583744,-1.0832047792064259e-06,153953.67073037275,14784.827704583739,24718.34903501822,14401.997707579792,24718.34903501822,3.113882485195063e-08,0.16,153953.67073037275,1,-20.79646599304738,4001.4183527496057,-1.1143436040583765e-06,1,0.16,2.1995174392941408e-05,0.0,14784.827704583744,14784.827704583744,178,14784.827704583744,5.490762710571289,14784.827704583739,0.0,0.0,178,14320000
-27.09969021868742,1007.8925891402298,179,0.0,179,0.0,200,5644.337250477036,1007.8925891402298,0.0,179,19171.247385246264,200,0.0,0.0,0.0,1007.8925891402298,4.011531018477399e-07,152329.68270814532,1007.8925891402309,29912.764913691735,19171.247385246264,29912.764913691735,2.0446520920813782e-08,0.225,152329.68270814532,1,-27.09969021868742,5644.337250477036,3.807065809269261e-07,1,0.225,1.4434057447942905e-05,0.0,1007.8925891402298,1007.8925891402298,179,1007.8925891402298,5.491074562072754,1007.8925891402309,0.0,0.0,179,14400000
-32.794390305440274,62111.38215740276,180,1.0,180,0.0,200,3999.0398997599655,62111.38215740276,1.0,180,14330.434916138183,200,0.0,0.0,0.0,62111.38215740276,-2.0675961422966793e-06,155772.72081280802,62111.38215740272,25439.566087269428,14330.434916138183,25439.566087269428,2.2190079107531346e-08,0.14,155772.72081280802,1,-32.794390305440274,3999.0398997599655,-2.0897862214042107e-06,1,0.14,1.5690549844293855e-05,0.0,62111.38215740276,62111.38215740276,180,62111.38215740276,5.490172386169434,62111.38215740272,0.0,0.0,180,14480000
-24.34186399477192,92413.14479941197,181,1.0,181,0.0,200,4009.3669799108716,92413.14479941197,1.0,181,13929.807510230563,200,0.0,0.0,0.0,92413.14479941197,-8.493569225720421e-07,141235.60273536178,92413.14479941197,20408.345049068572,13929.807510230563,20408.345049068572,6.309505806711968e-09,0.15,141235.60273536178,1,-24.34186399477192,4009.3669799108716,-8.556664283787541e-07,1,0.15,4.454407644516323e-06,0.0,92413.14479941197,92413.14479941197,181,92413.14479941197,5.489938259124756,92413.14479941197,0.0,0.0,181,14560000
-24.637617667225186,1901.0957986477003,182,0.0,182,0.0,200,5351.154281115355,1901.0957986477003,0.0,182,18615.631664339355,200,0.0,0.0,0.0,1901.0957986477003,-1.5754128526168643e-06,178227.23300113654,1901.0957986477001,27427.187401949417,18615.631664339355,27427.187401949417,3.850459506793413e-09,0.19,178227.23300113654,1,-24.637617667225186,5351.154281115355,-1.5792633121236577e-06,1,0.19,2.714244601520477e-06,0.0,1901.0957986477003,1901.0957986477003,182,1901.0957986477003,5.489522457122803,1901.0957986477001,0.0,0.0,182,14640000
-47.27862826345107,1262.864295866035,183,0.0,183,0.0,200,4625.514406308051,1262.864295866035,0.0,183,15967.451844600197,200,0.0,0.0,0.0,1262.864295866035,-3.088267931161681e-06,114874.96416447013,1262.864295866036,25034.16734809866,15967.451844600197,25034.16734809866,1.3271346688270569e-08,0.16,114874.96416447013,1,-47.27862826345107,4625.514406308051,-3.1015392778499518e-06,1,0.16,9.380413757753558e-06,0.0,1262.864295866035,1262.864295866035,183,1262.864295866035,5.486958980560303,1262.864295866036,0.0,0.0,183,14720000
-26.418394547769747,16611.105786957072,184,0.0,184,0.0,200,4510.301108667026,16611.105786957072,0.0,184,15838.615671747462,200,0.0,0.0,0.0,16611.105786957072,-6.852716296634753e-07,144329.8456707049,16611.10578695706,24967.673339536464,15838.615671747462,24967.673339536464,1.2565351426019333e-08,0.17,144329.8456707049,1,-26.418394547769747,4510.301108667026,-6.978369810894947e-07,1,0.17,8.881611393007915e-06,0.0,16611.105786957072,16611.105786957072,184,16611.105786957072,5.486581802368164,16611.10578695706,0.0,0.0,184,14800000
-41.33167910185334,29725.415187652405,185,1.0,185,0.0,200,3561.081041981585,29725.415187652405,1.0,185,12760.43455690818,200,0.0,0.0,0.0,29725.415187652405,-5.568998403759906e-06,158642.76278493914,29725.4151876524,24579.213621937095,12760.43455690818,24579.213621937095,3.024206307600252e-08,0.12,158642.76278493914,1,-41.33167910185334,3561.081041981585,-5.599240466835909e-06,1,0.12,2.1347064830479212e-05,0.0,29725.415187652405,29725.415187652405,185,29725.415187652405,5.479866027832031,29725.4151876524,0.0,0.0,185,14880000
-24.241016121114807,190.09047956799702,186,0.0,186,0.0,200,5669.3604226747875,190.09047956799702,0.0,186,20335.904767972297,200,0.0,0.0,0.0,190.09047956799702,-9.399518603459001e-07,118089.88832005915,190.09047956799714,26927.129988294386,20335.904767972297,26927.129988294386,3.3704168345138896e-09,0.195,118089.88832005915,1,-24.241016121114807,5669.3604226747875,-9.43322277180414e-07,1,0.195,2.376027623540722e-06,0.0,190.09047956799702,190.09047956799702,186,190.09047956799702,5.479613304138184,190.09047956799714,0.0,0.0,186,14960000
-28.226298243463027,17793.78521133019,187,0.0,187,0.0,200,3875.9629681563824,17793.78521133019,0.0,187,13537.500712918807,200,0.0,0.0,0.0,17793.78521133019,-7.799371815053746e-08,144066.56852278308,17793.785211330192,24767.8599847178,13537.500712918807,24767.8599847178,2.560319956046442e-09,0.12,144066.56852278308,1,-28.226298243463027,3875.9629681563824,-8.05540381065839e-08,1,0.12,1.8259776197737665e-06,0.0,17793.78521133019,17793.78521133019,187,17793.78521133019,5.479546546936035,17793.785211330192,0.0,0.0,187,15040000
-28.653233635961325,24435.311042603094,188,0.0,188,0.0,200,4282.460698584632,24435.311042603094,0.0,188,15309.689794912825,200,0.0,0.0,0.0,24435.311042603094,-2.095366653520614e-07,136454.86417290266,24435.311042603094,26590.010102314478,15309.689794912825,26590.010102314478,1.5894627836132713e-08,0.17,136454.86417290266,1,-28.653233635961325,4282.460698584632,-2.254312931881941e-07,1,0.17,1.1239088053116575e-05,0.0,24435.311042603094,24435.311042603094,188,24435.311042603094,5.479499816894531,24435.311042603094,0.0,0.0,188,15120000
-23.103473050982878,255.1061872686154,189,0.0,189,0.0,200,5585.331780522634,255.1061872686154,0.0,189,19516.788548531473,200,0.0,0.0,0.0,255.1061872686154,1.6940659861575114e-06,142782.19110214515,255.10618726861557,28688.434463323,19516.788548531473,28688.434463323,4.082721716258675e-09,0.215,142782.19110214515,1,-23.103473050982878,5585.331780522634,1.6899832644412527e-06,1,0.215,2.8811509764636867e-06,0.0,255.1061872686154,255.1061872686154,189,255.1061872686154,5.480140209197998,255.10618726861557,0.0,0.0,189,15200000
-23.464106217373644,3447.587201997608,190,0.0,190,0.0,200,4211.281495476488,3447.587201997608,0.0,190,15032.568435334944,200,0.0,0.0,0.0,3447.587201997608,2.104627810695092e-06,219949.125904067,3447.587201997614,27528.67818131494,15032.568435334944,27528.67818131494,1.2988266462343745e-08,0.135,219949.125904067,1,-23.464106217373644,4211.281495476488,2.0916395442327484e-06,1,0.135,9.196478458761703e-06,0.0,3447.587201997608,3447.587201997608,190,3447.587201997608,5.481199264526367,3447.587201997614,0.0,0.0,190,15280000
-20.067740446520673,82855.77733039463,191,1.0,191,0.0,200,5578.252213173218,82855.77733039463,1.0,191,19153.187631667442,200,0.0,0.0,0.0,82855.77733039463,-8.281907071250316e-08,206664.03652625807,82855.77733039467,33154.530556218786,19153.187631667442,33154.530556218786,8.444779098226718e-09,0.185,206664.03652625807,1,-20.067740446520673,5578.252213173218,-9.126384981072988e-08,1,0.185,5.9736457842518575e-06,0.0,82855.77733039463,82855.77733039463,191,82855.77733039463,5.481178283691406,82855.77733039467,0.0,0.0,191,15360000
-27.409695237764538,10126.087337923862,192,0.0,192,0.0,200,4188.282551489686,10126.087337923862,0.0,192,14350.322276491888,200,0.0,0.0,0.0,10126.087337923862,-9.387939030602865e-07,198139.42945831097,10126.08733792387,24714.660671422916,14350.322276491888,24714.660671422916,2.8435749754862627e-08,0.115,198139.42945831097,1,-27.409695237764538,4188.282551489686,-9.672296528151492e-07,1,0.115,2.0067611330887303e-05,0.0,10126.087337923862,10126.087337923862,192,10126.087337923862,5.48006534576416,10126.08733792387,0.0,0.0,192,15440000
-22.61471386076002,69398.75855281902,193,0.0,193,0.0,200,4513.181016032653,69398.75855281902,0.0,193,15876.473528430199,200,0.0,0.0,0.0,69398.75855281902,-5.521314960788004e-07,123023.98389023129,69398.75855281907,25365.403350413882,15876.473528430199,25365.403350413882,1.702818508420023e-08,0.17,123023.98389023129,1,-22.61471386076002,4513.181016032653,-5.691596811630006e-07,1,0.17,1.2035916370223276e-05,0.0,69398.75855281902,69398.75855281902,193,69398.75855281902,5.47983455657959,69398.75855281907,0.0,0.0,193,15520000
