MetaTest/Average/AverageReturn,shelf-place-v1/NumEpisodes,MetaTest/Average/MaxReturn,TotalEnvSteps,MetaTest/shelf-place-v1/SuccessRate,Average/TerminationRate,shelf-place-v1/AverageDiscountedReturn,GaussianMLPPolicy/LossBefore,GaussianMLPPolicy/KLBefore,MetaTest/Average/Iteration,MetaTest/shelf-place-v1/MinReturn,MetaTest/Average/MinReturn,MetaTest/shelf-place-v1/AverageReturn,MetaTest/Average/AverageDiscountedReturn,Average/MinReturn,shelf-place-v1/TerminationRate,MetaTest/Average/StdReturn,Average/MaxReturn,MetaTest/shelf-place-v1/MaxReturn,MetaTest/shelf-place-v1/Iteration,Average/Iteration,shelf-place-v1/MinReturn,Average/AverageDiscountedReturn,shelf-place-v1/AverageReturn,GaussianMLPPolicy/LossAfter,shelf-place-v1/Iteration,Average/StdReturn,shelf-place-v1/StdReturn,shelf-place-v1/SuccessRate,GaussianMLPPolicy/Entropy,MetaTest/shelf-place-v1/TerminationRate,Average/SuccessRate,GaussianMLPPolicy/dLoss,Average/AverageReturn,Iteration,MetaTest/shelf-place-v1/StdReturn,MetaTest/shelf-place-v1/NumEpisodes,shelf-place-v1/MaxReturn,Average/NumEpisodes,MetaTest/Average/SuccessRate,MetaTest/shelf-place-v1/AverageDiscountedReturn,MetaTest/Average/NumEpisodes,MetaTest/Average/TerminationRate,GaussianMLPPolicy/KLAfter
-16.94785392022068,200,-16.94785392022068,15200000,0.0,0.0,-8.17986085167909,-0.006084074266254902,0.0,189,-16.94785392022068,-16.94785392022068,-16.94785392022068,-16.947853920220677,-48.24290273749415,0.0,0.0,-15.480585356510314,-16.94785392022068,189,189,-48.24290273749415,-8.17986085167909,-18.56989236991798,-0.007751101162284613,189,3.6369988840608816,3.6369988840608816,0.0,4.028846263885498,0.0,0.0,0.0016670268960297108,-18.56989236991798,189,0.0,1,-15.480585356510314,200,0.0,-16.947853920220677,1,0.0,0.007366528268903494
-18.54820024094926,200,-18.54820024094926,15280000,0.0,0.0,-8.380584277687426,-0.005630075931549072,0.0,190,-18.54820024094926,-18.54820024094926,-18.54820024094926,-18.548200240949257,-38.220162099040515,0.0,0.0,-15.186043341396825,-18.54820024094926,190,190,-38.220162099040515,-8.380584277687426,-18.890549452258007,-0.007278835866600275,190,3.7285278984386343,3.7285278984386343,0.0,3.9793813228607178,0.0,0.0,0.0016487599350512028,-18.890549452258007,190,0.0,1,-15.186043341396825,200,0.0,-18.548200240949257,1,0.0,0.00657773157581687
-16.257071823232078,200,-16.257071823232078,15360000,0.0,0.0,-7.886519188116997,-0.003526505082845688,0.0,191,-16.257071823232078,-16.257071823232078,-16.257071823232078,-16.257071823232074,-22.358934834866403,0.0,0.0,-15.891339100707057,-16.257071823232078,191,191,-22.358934834866403,-7.886519188116997,-17.828906867917286,-0.005926202982664108,191,1.0214105627856518,1.0214105627856518,0.0,3.9589269161224365,0.0,0.0,0.0023996978998184204,-17.828906867917286,191,0.0,1,-15.891339100707057,200,0.0,-16.257071823232074,1,0.0,0.007200936321169138
-23.262352494283064,200,-23.262352494283064,15440000,0.0,0.0,-8.070666609598023,-2.9656523111043498e-05,0.0,192,-23.262352494283064,-23.262352494283064,-23.262352494283064,-23.262352494283054,-36.14104692602273,0.0,0.0,-14.146542284325232,-23.262352494283064,192,192,-36.14104692602273,-8.070666609598023,-18.318008087230442,-0.0026622724253684282,192,3.608334637182699,3.608334637182699,0.0,3.9749104976654053,0.0,0.0,0.0026326159022573847,-18.318008087230442,192,0.0,1,-14.146542284325232,200,0.0,-23.262352494283054,1,0.0,0.00983603484928608
-29.610017272352906,200,-29.610017272352906,15520000,0.0,0.0,-8.057144719111069,-0.0008539765840396285,0.0,193,-29.610017272352906,-29.610017272352906,-29.610017272352906,-29.610017272352913,-32.158237648915254,0.0,0.0,-14.076611649724292,-29.610017272352906,193,193,-32.158237648915254,-8.057144719111069,-18.20696352659918,-0.002877369988709688,193,1.743814463002643,1.743814463002643,0.0,3.9802167415618896,0.0,0.0,0.0020233934046700597,-18.20696352659918,193,0.0,1,-14.076611649724292,200,0.0,-29.610017272352913,1,0.0,0.008457602933049202
-18.099653227591208,200,-18.099653227591208,15600000,0.0,0.0,-8.345677926868362,-0.0017448890721425414,0.0,194,-18.099653227591208,-18.099653227591208,-18.099653227591208,-18.09965322759123,-39.481762693629356,0.0,0.0,-15.37639851044826,-18.099653227591208,194,194,-39.481762693629356,-8.345677926868362,-18.660564512208,-0.0030849857721477747,194,3.266585042495217,3.266585042495217,0.0,3.9785878658294678,0.0,0.0,0.0013400967000052333,-18.660564512208,194,0.0,1,-15.37639851044826,200,0.0,-18.09965322759123,1,0.0,0.006635854486376047
-17.984423973921462,200,-17.984423973921462,15680000,0.0,0.0,-8.32171591853207,-0.0010757858399301767,0.0,195,-17.984423973921462,-17.984423973921462,-17.984423973921462,-17.984423973921455,-37.247927710182225,0.0,0.0,-12.733107886850926,-17.984423973921462,195,195,-37.247927710182225,-8.32171591853207,-18.837074716689305,-0.002915023360401392,195,3.9474118093581585,3.9474118093581585,0.0,3.9724082946777344,0.0,0.0,0.0018392375204712152,-18.837074716689305,195,0.0,1,-12.733107886850926,200,0.0,-17.984423973921455,1,0.0,0.00663795555010438
-16.336782866414406,200,-16.336782866414406,15760000,0.0,0.0,-8.049515352040341,-0.005539382807910442,0.0,196,-16.336782866414406,-16.336782866414406,-16.336782866414406,-16.336782866414396,-36.41507043296538,0.0,0.0,-14.955383598378702,-16.336782866414406,196,196,-36.41507043296538,-8.049515352040341,-18.034934788988433,-0.007445838302373886,196,2.991136825239473,2.991136825239473,0.0,3.934837579727173,0.0,0.0,0.0019064554944634438,-18.034934788988433,196,0.0,1,-14.955383598378702,200,0.0,-16.336782866414396,1,0.0,0.007551101502031088
-17.02000233406882,200,-17.02000233406882,15840000,0.0,0.0,-7.934342997423409,0.0034365090541541576,0.0,197,-17.02000233406882,-17.02000233406882,-17.02000233406882,-17.020002334068828,-33.98908414746794,0.0,0.0,-15.340390419818245,-17.02000233406882,197,197,-33.98908414746794,-7.934342997423409,-17.98095289824264,0.000585898116696626,197,2.4964684918326636,2.4964684918326636,0.0,3.9828941822052,0.0,0.0,0.0028506109374575317,-17.98095289824264,197,0.0,1,-15.340390419818245,200,0.0,-17.020002334068828,1,0.0,0.009946847334504128
-18.590393855785763,200,-18.590393855785763,15920000,0.0,0.0,-8.115534600308852,-0.0029288227669894695,0.0,198,-18.590393855785763,-18.590393855785763,-18.590393855785763,-18.590393855785756,-34.053641757908544,0.0,0.0,-15.022021631369988,-18.590393855785763,198,198,-34.053641757908544,-8.115534600308852,-18.35455810313406,-0.004810018464922905,198,2.317132619042327,2.317132619042327,0.0,3.954219102859497,0.0,0.0,0.0018811956979334354,-18.35455810313406,198,0.0,1,-15.022021631369988,200,0.0,-18.590393855785756,1,0.0,0.006690710783004761
-17.115840577187125,200,-17.115840577187125,16000000,0.0,0.0,-8.258890835714803,-0.002238483866676688,0.0,199,-17.115840577187125,-17.115840577187125,-17.115840577187125,-17.11584057718712,-44.74166999782003,0.0,0.0,-15.566204840361669,-17.115840577187125,199,199,-44.74166999782003,-8.258890835714803,-18.572022154378832,-0.004452789667993784,199,2.7740527589609933,2.7740527589609933,0.0,3.933318853378296,0.0,0.0,0.0022143058013170958,-18.572022154378832,199,0.0,1,-15.566204840361669,200,0.0,-17.11584057718712,1,0.0,0.009648428298532963
-18.85108731370122,200,-18.85108731370122,16080000,0.0,0.0,-8.13794810670513,0.0014352129073813558,0.0,200,-18.85108731370122,-18.85108731370122,-18.85108731370122,-18.85108731370123,-37.32079470552667,0.0,0.0,-15.520051623248154,-18.85108731370122,200,200,-37.32079470552667,-8.13794810670513,-18.210911544590612,-0.0007318283314816654,200,2.4242447301987813,2.4242447301987813,0.0,3.964221954345703,0.0,0.0,0.002167041238863021,-18.210911544590612,200,0.0,1,-15.520051623248154,200,0.0,-18.85108731370123,1,0.0,0.008660830557346344
-16.76068691650218,200,-16.76068691650218,16160000,0.0,0.0,-8.344412411391563,0.0007555164629593492,0.0,201,-16.76068691650218,-16.76068691650218,-16.76068691650218,-16.76068691650218,-40.787632558334444,0.0,0.0,-14.410370694247243,-16.76068691650218,201,201,-40.787632558334444,-8.344412411391563,-18.973542035885657,-0.0004581980756483972,201,3.9365964637228443,3.9365964637228443,0.0,3.9963653087615967,0.0,0.0,0.0012137145386077464,-18.973542035885657,201,0.0,1,-14.410370694247243,200,0.0,-16.76068691650218,1,0.0,0.006669726222753525
-17.362832712149423,200,-17.362832712149423,16240000,0.0,0.0,-8.299126625810947,-0.001939121400937438,0.0,202,-17.362832712149423,-17.362832712149423,-17.362832712149423,-17.362832712149444,-37.26472646252878,0.0,0.0,-13.468780517996574,-17.362832712149423,202,202,-37.26472646252878,-8.299126625810947,-18.729973631922682,-0.0034072832204401493,202,3.801354983781992,3.801354983781992,0.0,3.9845621585845947,0.0,0.0,0.0014681618195027113,-18.729973631922682,202,0.0,1,-13.468780517996574,200,0.0,-17.362832712149444,1,0.0,0.0065750256180763245
-20.211302959325028,200,-20.211302959325028,16320000,0.0,0.0,-8.32976434844816,0.0003122792986687273,0.0,203,-20.211302959325028,-20.211302959325028,-20.211302959325028,-20.211302959325018,-37.15123549138432,0.0,0.0,-15.616561668668119,-20.211302959325028,203,203,-37.15123549138432,-8.32976434844816,-18.69589134720634,-0.00223081954754889,203,3.566852782791845,3.566852782791845,0.0,4.001522064208984,0.0,0.0,0.0025430988462176174,-18.69589134720634,203,0.0,1,-15.616561668668119,200,0.0,-20.211302959325018,1,0.0,0.008925007656216621
-18.173219183476863,200,-18.173219183476863,16400000,0.0,0.0,-8.175677682757199,-0.0012079556472599506,0.0,204,-18.173219183476863,-18.173219183476863,-18.173219183476863,-18.17321918347686,-40.97455576699761,0.0,0.0,-14.567167834997742,-18.173219183476863,204,204,-40.97455576699761,-8.175677682757199,-18.450250381277247,-0.0024984318297356367,204,3.451765124949933,3.451765124949933,0.0,3.983173370361328,0.0,0.0,0.001290476182475686,-18.450250381277247,204,0.0,1,-14.567167834997742,200,0.0,-18.17321918347686,1,0.0,0.0065699913538992405
-17.71227729186948,200,-17.71227729186948,16480000,0.0,0.0,-8.460425538019924,-0.004512601066380739,0.0,205,-17.71227729186948,-17.71227729186948,-17.71227729186948,-17.712277291869462,-38.00499857857551,0.0,0.0,-15.522423079509494,-17.71227729186948,205,205,-38.00499857857551,-8.460425538019924,-19.037277463630485,-0.006788344122469425,205,4.645623060881349,4.645623060881349,0.0,3.9172661304473877,0.0,0.0,0.002275743056088686,-19.037277463630485,205,0.0,1,-15.522423079509494,200,0.0,-17.712277291869462,1,0.0,0.00988862570375204
-17.299408676042173,200,-17.299408676042173,16560000,0.0,0.0,-8.040261653250576,-0.003580887569114566,0.0,206,-17.299408676042173,-17.299408676042173,-17.299408676042173,-17.299408676042177,-32.38091438640623,0.0,0.0,-13.631773156549729,-17.299408676042173,206,206,-32.38091438640623,-8.040261653250576,-18.16598650197201,-0.005478309467434883,206,2.1504299834389986,2.1504299834389986,0.0,3.8812174797058105,0.0,0.0,0.0018974218983203173,-18.16598650197201,206,0.0,1,-13.631773156549729,200,0.0,-17.299408676042177,1,0.0,0.006708286702632904
-21.225878997904296,200,-21.225878997904296,16640000,0.0,0.0,-7.838343308873118,0.0005650598322972655,0.0,207,-21.225878997904296,-21.225878997904296,-21.225878997904296,-21.225878997904292,-32.68239264310144,0.0,0.0,-15.321665487217027,-21.225878997904296,207,207,-32.68239264310144,-7.838343308873118,-17.69725451055685,-0.0018490005750209093,207,1.8217068887980288,1.8217068887980288,0.0,3.9009816646575928,0.0,0.0,0.002414060407318175,-17.69725451055685,207,0.0,1,-15.321665487217027,200,0.0,-21.225878997904292,1,0.0,0.00932019017636776
-19.43202735008594,200,-19.43202735008594,16720000,0.0,0.0,-8.37506510228154,0.002245875308290124,0.0,208,-19.43202735008594,-19.43202735008594,-19.43202735008594,-19.43202735008594,-38.5771175269393,0.0,0.0,-16.107954615198864,-19.43202735008594,208,208,-38.5771175269393,-8.37506510228154,-18.84328034522486,-0.001581807853654027,208,4.164243589790615,4.164243589790615,0.0,3.9425313472747803,0.0,0.0,0.003827683161944151,-18.84328034522486,208,0.0,1,-16.107954615198864,200,0.0,-19.43202735008594,1,0.0,0.009977675974369049
-18.626794318493413,200,-18.626794318493413,16800000,0.0,0.0,-8.429718109484293,-0.00022243932471610606,0.0,209,-18.626794318493413,-18.626794318493413,-18.626794318493413,-18.626794318493413,-36.79316477769547,0.0,0.0,-13.450523492950014,-18.626794318493413,209,209,-36.79316477769547,-8.429718109484293,-19.16426311357897,-0.0017895260825753212,209,4.592138297512901,4.592138297512901,0.0,3.9238734245300293,0.0,0.0,0.0015670867578592151,-19.16426311357897,209,0.0,1,-13.450523492950014,200,0.0,-18.626794318493413,1,0.0,0.009329287335276604
-19.36507414900663,200,-19.36507414900663,16880000,0.0,0.0,-8.214116335528784,-0.0010282478760927916,0.0,210,-19.36507414900663,-19.36507414900663,-19.36507414900663,-19.36507414900662,-36.78152774108131,0.0,0.0,-16.128398120878998,-19.36507414900663,210,210,-36.78152774108131,-8.214116335528784,-18.494649727820118,-0.00303943594917655,210,3.2445005102892344,3.2445005102892344,0.0,3.924697160720825,0.0,0.0,0.0020111880730837584,-18.494649727820118,210,0.0,1,-16.128398120878998,200,0.0,-19.36507414900662,1,0.0,0.007004608865827322
-17.747099855056803,200,-17.747099855056803,16960000,0.0,0.0,-7.9602630947368835,-0.006389009300619364,0.0,211,-17.747099855056803,-17.747099855056803,-17.747099855056803,-17.747099855056806,-35.959373157185105,0.0,0.0,-14.872537568252877,-17.747099855056803,211,211,-35.959373157185105,-7.9602630947368835,-17.92562799995626,-0.008243282325565815,211,1.8520711443701006,1.8520711443701006,0.0,3.860252618789673,0.0,0.0,0.0018542730249464512,-17.92562799995626,211,0.0,1,-14.872537568252877,200,0.0,-17.747099855056806,1,0.0,0.006451771594583988
-15.989744405341689,200,-15.989744405341689,17040000,0.0,0.0,-8.62660309240953,-0.0019026031950488687,0.0,212,-15.989744405341689,-15.989744405341689,-15.989744405341689,-15.989744405341682,-36.92841810016003,0.0,0.0,-15.365179240414461,-15.989744405341689,212,212,-36.92841810016003,-8.62660309240953,-19.492963285096405,-0.003556159557774663,212,4.76390822083018,4.76390822083018,0.0,3.8653483390808105,0.0,0.0,0.0016535563627257943,-19.492963285096405,212,0.0,1,-15.365179240414461,200,0.0,-15.989744405341682,1,0.0,0.009944216348230839
-16.657418889960997,200,-16.657418889960997,17120000,0.0,0.0,-8.139910454928899,-0.004336757119745016,0.0,213,-16.657418889960997,-16.657418889960997,-16.657418889960997,-16.657418889960997,-36.31530602359048,0.0,0.0,-14.266970754245369,-16.657418889960997,213,213,-36.31530602359048,-8.139910454928899,-18.377804160743132,-0.006339733954519033,213,3.3287154275532083,3.3287154275532083,0.0,3.8074722290039062,0.0,0.0,0.0020029768347740173,-18.377804160743132,213,0.0,1,-14.266970754245369,200,0.0,-16.657418889960997,1,0.0,0.009771304205060005
-18.477865000148274,200,-18.477865000148274,17200000,0.0,0.0,-8.073807768770248,-0.002553952857851982,0.0,214,-18.477865000148274,-18.477865000148274,-18.477865000148274,-18.47786500014826,-36.26877803645878,0.0,0.0,-15.398138296139658,-18.477865000148274,214,214,-36.26877803645878,-8.073807768770248,-18.19402990423904,-0.00463754590600729,214,2.186563741609953,2.186563741609953,0.0,3.7755777835845947,0.0,0.0,0.0020835930481553078,-18.19402990423904,214,0.0,1,-15.398138296139658,200,0.0,-18.47786500014826,1,0.0,0.006473444402217865
-18.127869154103177,200,-18.127869154103177,17280000,0.0,0.0,-7.882112814381416,0.0015483185416087508,0.0,215,-18.127869154103177,-18.127869154103177,-18.127869154103177,-18.127869154103177,-23.47213112913404,0.0,0.0,-13.076403717990862,-18.127869154103177,215,215,-23.47213112913404,-7.882112814381416,-17.731932388178652,-0.0008207939681597054,215,1.402482769656417,1.402482769656417,0.0,3.796265125274658,0.0,0.0,0.0023691125097684562,-17.731932388178652,215,0.0,1,-13.076403717990862,200,0.0,-18.127869154103177,1,0.0,0.008995367214083672
-17.62149108983657,200,-17.62149108983657,17360000,0.0,0.0,-8.475789717650107,-0.0009054586407728493,0.0,216,-17.62149108983657,-17.62149108983657,-17.62149108983657,-17.621491089836578,-36.96540323768486,0.0,0.0,-15.287660243211114,-17.62149108983657,216,216,-36.96540323768486,-8.475789717650107,-19.182087074344263,-0.002803534734994173,216,4.136456386206035,4.136456386206035,0.0,3.7934839725494385,0.0,0.0,0.0018980760942213237,-19.182087074344263,216,0.0,1,-15.287660243211114,200,0.0,-17.621491089836578,1,0.0,0.007033596746623516
-18.58439439726337,200,-18.58439439726337,17440000,0.0,0.0,-8.287867199627984,-0.006705094128847122,0.0,217,-18.58439439726337,-18.58439439726337,-18.58439439726337,-18.584394397263377,-41.11866818030278,0.0,0.0,-15.584466219908652,-18.58439439726337,217,217,-41.11866818030278,-8.287867199627984,-18.736427326598996,-0.009128311648964882,217,3.7633681270032953,3.7633681270032953,0.0,3.730187177658081,0.0,0.0,0.0024232175201177597,-18.736427326598996,217,0.0,1,-15.584466219908652,200,0.0,-18.584394397263377,1,0.0,0.00999775342643261
-25.564815388300204,200,-25.564815388300204,17520000,0.0,0.0,-8.497070010929768,-0.002595192287117243,0.0,218,-25.564815388300204,-25.564815388300204,-25.564815388300204,-25.564815388300197,-37.396537222894835,0.0,0.0,-15.805303018316103,-25.564815388300204,218,218,-37.396537222894835,-8.497070010929768,-19.142389831493738,-0.0051073478534817696,218,3.6304013818449756,3.6304013818449756,0.0,3.700794219970703,0.0,0.0,0.0025121555663645267,-19.142389831493738,218,0.0,1,-15.805303018316103,200,0.0,-25.564815388300197,1,0.0,0.009662879630923271
-16.927234754793943,200,-16.927234754793943,17600000,0.0,0.0,-7.907113226050272,0.000567012291867286,0.0,219,-16.927234754793943,-16.927234754793943,-16.927234754793943,-16.927234754793933,-31.947999069286663,0.0,0.0,-14.64564703966723,-16.927234754793943,219,219,-31.947999069286663,-7.907113226050272,-17.867185113416102,-0.001272593392059207,219,2.0304167854892703,2.0304167854892703,0.0,3.7123026847839355,0.0,0.0,0.001839605683926493,-17.867185113416102,219,0.0,1,-14.64564703966723,200,0.0,-16.927234754793933,1,0.0,0.006763780023902655
-16.648075279593893,200,-16.648075279593893,17680000,0.0,0.0,-8.015735906533926,-0.002537796273827553,0.0,220,-16.648075279593893,-16.648075279593893,-16.648075279593893,-16.648075279593893,-21.346041788048847,0.0,0.0,-15.256777160486175,-16.648075279593893,220,220,-21.346041788048847,-8.015735906533926,-18.09782418817489,-0.00504622096195817,220,1.2134407628972503,1.2134407628972503,0.0,3.7106549739837646,0.0,0.0,0.002508424688130617,-18.09782418817489,220,0.0,1,-15.256777160486175,200,0.0,-16.648075279593893,1,0.0,0.006528441794216633
-17.114738914855877,200,-17.114738914855877,17760000,0.0,0.0,-8.2620989642997,-0.0015540608437731862,0.0,221,-17.114738914855877,-17.114738914855877,-17.114738914855877,-17.11473891485588,-33.20768539812695,0.0,0.0,-15.71527455670732,-17.114738914855877,221,221,-33.20768539812695,-8.2620989642997,-18.418935496234,-0.0031502232886850834,221,2.0197509489386993,2.0197509489386993,0.0,3.705852746963501,0.0,0.0,0.0015961624449118972,-18.418935496234,221,0.0,1,-15.71527455670732,200,0.0,-17.11473891485588,1,0.0,0.006458348594605923
-17.74230549311016,200,-17.74230549311016,17840000,0.0,0.0,-8.172994200245283,0.0018907319754362106,0.0,222,-17.74230549311016,-17.74230549311016,-17.74230549311016,-17.742305493110155,-40.102433574589355,0.0,0.0,-14.649849808648261,-17.74230549311016,222,222,-40.102433574589355,-8.172994200245283,-18.478009795277632,0.00036668256507255137,222,3.5504760307550733,3.5504760307550733,0.0,3.7390594482421875,0.0,0.0,0.0015240494103636593,-18.478009795277632,222,0.0,1,-14.649849808648261,200,0.0,-17.742305493110155,1,0.0,0.0064178816974163055
-16.86801124565938,200,-16.86801124565938,17920000,0.0,0.0,-7.82606019404717,0.003123138565570116,0.0,223,-16.86801124565938,-16.86801124565938,-16.86801124565938,-16.868011245659368,-23.424979619738885,0.0,0.0,-13.831425089966876,-16.86801124565938,223,223,-23.424979619738885,-7.82606019404717,-17.49283145869735,0.0011453746119514108,223,1.4197906192283989,1.4197906192283989,0.0,3.799469232559204,0.0,0.0,0.0019777639536187053,-17.49283145869735,223,0.0,1,-13.831425089966876,200,0.0,-16.868011245659368,1,0.0,0.00940670259296894
-32.61860162619684,200,-32.61860162619684,18000000,0.0,0.0,-8.392126029887745,-0.0056739188730716705,0.0,224,-32.61860162619684,-32.61860162619684,-32.61860162619684,-32.618601626196835,-39.05759030142715,0.0,0.0,-15.35158254910299,-32.61860162619684,224,224,-39.05759030142715,-8.392126029887745,-19.11345032274668,-0.007139924913644791,224,4.621899425931994,4.621899425931994,0.0,3.7333643436431885,0.0,0.0,0.0014660060405731201,-19.11345032274668,224,0.0,1,-15.35158254910299,200,0.0,-32.618601626196835,1,0.0,0.006724860519170761
-19.08748972941915,200,-19.08748972941915,18080000,0.0,0.0,-8.149094607437943,-0.002156189177185297,0.0,225,-19.08748972941915,-19.08748972941915,-19.08748972941915,-19.087489729419172,-36.123014217141495,0.0,0.0,-15.69467589533829,-19.08748972941915,225,225,-36.123014217141495,-8.149094607437943,-18.252479089196612,-0.003646190045401454,225,2.1626229801604526,2.1626229801604526,0.0,3.7175979614257812,0.0,0.0,0.001490000868216157,-18.252479089196612,225,0.0,1,-15.69467589533829,200,0.0,-19.087489729419172,1,0.0,0.0064998469315469265
-16.75429445649343,200,-16.75429445649343,18160000,0.0,0.0,-8.230448887988999,0.0033769668079912663,0.0,226,-16.75429445649343,-16.75429445649343,-16.75429445649343,-16.75429445649343,-42.9394188381631,0.0,0.0,-15.203402302372341,-16.75429445649343,226,226,-42.9394188381631,-8.230448887988999,-18.63245701714644,0.0018080726731568575,226,3.982411455370159,3.982411455370159,0.0,3.760413646697998,0.0,0.0,0.0015688941348344088,-18.63245701714644,226,0.0,1,-15.203402302372341,200,0.0,-16.75429445649343,1,0.0,0.0064201802015304565
-16.557814433642946,200,-16.557814433642946,18240000,0.0,0.0,-8.015924604940365,-0.003543886821717024,0.0,227,-16.557814433642946,-16.557814433642946,-16.557814433642946,-16.557814433642946,-35.584247464826184,0.0,0.0,-15.437712048280227,-16.557814433642946,227,227,-35.584247464826184,-8.015924604940365,-17.872108404473483,-0.00539625296369195,227,2.3236020416837855,2.3236020416837855,0.0,3.7367937564849854,0.0,0.0,0.001852366141974926,-17.872108404473483,227,0.0,1,-15.437712048280227,200,0.0,-16.557814433642946,1,0.0,0.006728122476488352
-16.758876926792134,200,-16.758876926792134,18320000,0.0,0.0,-7.799753633878295,7.753595855319872e-05,0.0,228,-16.758876926792134,-16.758876926792134,-16.758876926792134,-16.758876926792148,-22.446668815523534,0.0,0.0,-15.172661414296561,-16.758876926792134,228,228,-22.446668815523534,-7.799753633878295,-17.46049334980942,-0.0019172264728695154,228,1.0130112950857624,1.0130112950857624,0.0,3.7359542846679688,0.0,0.0,0.001994762431422714,-17.46049334980942,228,0.0,1,-15.172661414296561,200,0.0,-16.758876926792148,1,0.0,0.006502501666545868
-35.23810166683487,200,-35.23810166683487,18400000,0.0,0.0,-8.207483409386738,-0.0005196040729060769,0.0,229,-35.23810166683487,-35.23810166683487,-35.23810166683487,-35.23810166683489,-37.8328397032989,0.0,0.0,-15.623826985094809,-35.23810166683487,229,229,-37.8328397032989,-8.207483409386738,-18.481152738077213,-0.002343851840123534,229,3.969944799252534,3.969944799252534,0.0,3.7433276176452637,0.0,0.0,0.0018242477672174573,-18.481152738077213,229,0.0,1,-15.623826985094809,200,0.0,-35.23810166683489,1,0.0,0.006825798191130161
-16.771799069001748,200,-16.771799069001748,18480000,0.0,0.0,-7.846769273700167,-0.0018459316343069077,0.0,230,-16.771799069001748,-16.771799069001748,-16.771799069001748,-16.771799069001773,-23.014626262083215,0.0,0.0,-13.19556166409367,-16.771799069001748,230,230,-23.014626262083215,-7.846769273700167,-17.65507797567926,-0.0045370557345449924,230,1.5182847162428845,1.5182847162428845,0.0,3.7639808654785156,0.0,0.0,0.002691124100238085,-17.65507797567926,230,0.0,1,-13.19556166409367,200,0.0,-16.771799069001773,1,0.0,0.009529223665595055
-20.02262455773031,200,-20.02262455773031,18560000,0.0,0.0,-8.396106721595418,-8.081037231022492e-05,0.0,231,-20.02262455773031,-20.02262455773031,-20.02262455773031,-20.022624557730307,-40.72614241052712,0.0,0.0,-13.203089501034036,-20.02262455773031,231,231,-40.72614241052712,-8.396106721595418,-18.968463249588655,-0.0015771284233778715,231,5.5650936810811125,5.5650936810811125,0.0,3.7610504627227783,0.0,0.0,0.0014963180510676466,-18.968463249588655,231,0.0,1,-13.203089501034036,200,0.0,-20.022624557730307,1,0.0,0.0065080514177680016
-22.427494189593208,200,-22.427494189593208,18640000,0.0,0.0,-7.763577572090071,0.0038700103759765625,0.0,232,-22.427494189593208,-22.427494189593208,-22.427494189593208,-22.427494189593208,-22.00310478364909,0.0,0.0,-14.626730355144732,-22.427494189593208,232,232,-22.00310478364909,-7.763577572090071,-17.464276463516995,0.002226055134087801,232,1.001421593090398,1.001421593090398,0.0,3.8231921195983887,0.0,0.0,0.0016439552418887615,-17.464276463516995,232,0.0,1,-14.626730355144732,200,0.0,-22.427494189593208,1,0.0,0.00987917184829712
-17.051469646317134,200,-17.051469646317134,18720000,0.0,0.0,-8.03903070434677,0.0014575792010873556,0.0,233,-17.051469646317134,-17.051469646317134,-17.051469646317134,-17.051469646317127,-37.016899351321655,0.0,0.0,-14.564660135341352,-17.051469646317134,233,233,-37.016899351321655,-8.03903070434677,-17.980787460406678,-0.0009619520860724151,233,2.6963857230048074,2.6963857230048074,0.0,3.8535308837890625,0.0,0.0,0.0024195312871597707,-17.980787460406678,233,0.0,1,-14.564660135341352,200,0.0,-17.051469646317127,1,0.0,0.006519804708659649
-15.648372979455564,200,-15.648372979455564,18800000,0.0,0.0,-8.165178084720424,-8.83098691701889e-05,0.0,234,-15.648372979455564,-15.648372979455564,-15.648372979455564,-15.64837297945556,-36.273455804703914,0.0,0.0,-15.14218933096528,-15.648372979455564,234,234,-36.273455804703914,-8.165178084720424,-18.372915699190727,-0.00173166673630476,234,3.106935285553091,3.106935285553091,0.0,3.8620340824127197,0.0,0.0,0.001643356867134571,-18.372915699190727,234,0.0,1,-15.14218933096528,200,0.0,-15.64837297945556,1,0.0,0.006510111037641764
-16.551869180576404,200,-16.551869180576404,18880000,0.0,0.0,-8.480585219278282,-0.003293655114248395,0.0,235,-16.551869180576404,-16.551869180576404,-16.551869180576404,-16.5518691805764,-36.98602912648648,0.0,0.0,-13.866756921468205,-16.551869180576404,235,235,-36.98602912648648,-8.480585219278282,-18.990792378996815,-0.00535706989467144,235,4.817109363399075,4.817109363399075,0.0,3.8373870849609375,0.0,0.0,0.002063414780423045,-18.990792378996815,235,0.0,1,-13.866756921468205,200,0.0,-16.5518691805764,1,0.0,0.007007570005953312
-20.535801794039447,200,-20.535801794039447,18960000,0.0,0.0,-7.7716343030437836,-0.003637009533122182,0.0,236,-20.535801794039447,-20.535801794039447,-20.535801794039447,-20.535801794039457,-32.30141595334883,0.0,0.0,-15.308739943216649,-20.535801794039447,236,236,-32.30141595334883,-7.7716343030437836,-17.516331833754734,-0.005893384106457233,236,1.393658438640056,1.393658438640056,0.0,3.80047607421875,0.0,0.0,0.0022563745733350515,-17.516331833754734,236,0.0,1,-15.308739943216649,200,0.0,-20.535801794039457,1,0.0,0.009202206507325172
