Average/Iteration,MetaTest/Average/MinReturn,MetaTest/Average/SuccessRate,GaussianMLPPolicy/LossBefore,Average/SuccessRate,GaussianMLPPolicy/KLAfter,Average/MaxReturn,pick-out-of-hole-v1/Iteration,MetaTest/pick-out-of-hole-v1/Iteration,pick-out-of-hole-v1/AverageReturn,MetaTest/pick-out-of-hole-v1/NumEpisodes,MetaTest/pick-out-of-hole-v1/SuccessRate,MetaTest/pick-out-of-hole-v1/StdReturn,MetaTest/Average/StdReturn,pick-out-of-hole-v1/SuccessRate,pick-out-of-hole-v1/NumEpisodes,GaussianMLPPolicy/LossAfter,GaussianMLPPolicy/dLoss,MetaTest/pick-out-of-hole-v1/TerminationRate,MetaTest/Average/NumEpisodes,MetaTest/Average/TerminationRate,TotalEnvSteps,MetaTest/pick-out-of-hole-v1/MinReturn,MetaTest/Average/MaxReturn,MetaTest/Average/Iteration,pick-out-of-hole-v1/MaxReturn,Average/StdReturn,pick-out-of-hole-v1/StdReturn,pick-out-of-hole-v1/AverageDiscountedReturn,pick-out-of-hole-v1/TerminationRate,Average/NumEpisodes,Average/AverageReturn,Average/AverageDiscountedReturn,MetaTest/pick-out-of-hole-v1/AverageDiscountedReturn,GaussianMLPPolicy/KLBefore,MetaTest/pick-out-of-hole-v1/AverageReturn,GaussianMLPPolicy/Entropy,Iteration,Average/MinReturn,MetaTest/Average/AverageReturn,pick-out-of-hole-v1/MinReturn,MetaTest/Average/AverageDiscountedReturn,Average/TerminationRate,MetaTest/pick-out-of-hole-v1/MaxReturn
179,-25.539059552153198,0.0,-0.004500601906329393,0.0,0.006545188836753368,-24.570549942406775,179,179,-26.84839929272193,1,0.0,0.0,0.0,0.0,200,-0.007083027623593807,0.002582425717264414,0.0,1,0.0,14400000,-25.539059552153198,-25.539059552153198,179,-24.570549942406775,1.010110804732757,1.010110804732757,-12.57356847735582,0.0,200,-26.84839929272193,-12.57356847735582,-25.539059552153187,0.0,-25.539059552153198,4.768023490905762,179,-29.401547995343005,-25.539059552153198,-29.401547995343005,-25.539059552153187,0.0,-25.539059552153198
180,-26.92952137741247,0.0,-0.0006591512355953455,0.0,0.007499486207962036,-25.182039260381792,180,180,-26.882355286641985,1,0.0,0.0,0.0,0.0,200,-0.002503956202417612,0.0018448049668222666,0.0,1,0.0,14480000,-26.92952137741247,-26.92952137741247,180,-25.182039260381792,0.8242828659168833,0.8242828659168833,-12.559688341472633,0.0,200,-26.882355286641985,-12.559688341472633,-26.929521377412488,0.0,-26.92952137741247,4.757140636444092,180,-29.08799349472701,-26.92952137741247,-29.08799349472701,-26.929521377412488,0.0,-26.92952137741247
181,-24.462115674667544,0.0,0.0017081385012716055,0.0,0.006649696733802557,-24.631828982107137,181,181,-26.788969099619063,1,0.0,0.0,0.0,0.0,200,-0.0015555021818727255,0.003263640683144331,0.0,1,0.0,14560000,-24.462115674667544,-24.462115674667544,181,-24.631828982107137,0.908922374489856,0.908922374489856,-12.51412665706278,0.0,200,-26.788969099619063,-12.51412665706278,-24.462115674667547,0.0,-24.462115674667544,4.779019355773926,181,-28.985904844742933,-24.462115674667544,-28.985904844742933,-24.462115674667547,0.0,-24.462115674667544
182,-27.106105649975518,0.0,0.0003191615978721529,0.0,0.007009091321378946,-23.644425286900297,182,182,-25.93444588224333,1,0.0,0.0,0.0,0.0,200,-0.0020968320313841105,0.0024159936292562634,0.0,1,0.0,14640000,-27.106105649975518,-27.106105649975518,182,-23.644425286900297,1.048785758007357,1.048785758007357,-12.18269873841461,0.0,200,-25.93444588224333,-12.18269873841461,-27.10610564997551,0.0,-27.106105649975518,4.792277812957764,182,-28.501320656199862,-27.106105649975518,-28.501320656199862,-27.10610564997551,0.0,-27.106105649975518
183,-25.93917549513564,0.0,-0.0016123184468597174,0.0,0.006842701695859432,-23.6328187477632,183,183,-26.57308885781997,1,0.0,0.0,0.0,0.0,200,-0.004418410826474428,0.002806092379614711,0.0,1,0.0,14720000,-25.93917549513564,-25.93917549513564,183,-23.6328187477632,0.9506456415090278,0.9506456415090278,-12.435821561658015,0.0,200,-26.57308885781997,-12.435821561658015,-25.939175495135675,0.0,-25.93917549513564,4.7724785804748535,183,-28.923730116155166,-25.93917549513564,-28.923730116155166,-25.939175495135675,0.0,-25.93917549513564
184,-28.941308323782863,0.0,0.002882898785173893,0.0,0.006528401281684637,-25.800834829379305,184,184,-28.10640471747193,1,0.0,0.0,0.0,0.0,200,0.0003740623651538044,0.0025088364200200886,0.0,1,0.0,14800000,-28.941308323782863,-28.941308323782863,184,-25.800834829379305,1.201399288122241,1.201399288122241,-13.005183381312701,0.0,200,-28.10640471747193,-13.005183381312701,-28.94130832378286,0.0,-28.941308323782863,4.8046064376831055,184,-30.947879704672747,-28.941308323782863,-30.947879704672747,-28.94130832378286,0.0,-28.941308323782863
185,-29.977981683099514,0.0,-0.001031040563248098,0.0,0.009772330522537231,-26.327957082872064,185,185,-28.65016810724567,1,0.0,0.0,0.0,0.0,200,-0.002978515112772584,0.001947474549524486,0.0,1,0.0,14880000,-29.977981683099514,-29.977981683099514,185,-26.327957082872064,1.1025442938579948,1.1025442938579948,-13.223372447294686,0.0,200,-28.65016810724567,-13.223372447294686,-29.97798168309955,0.0,-29.977981683099514,4.7708964347839355,185,-31.112525948977815,-29.977981683099514,-31.112525948977815,-29.97798168309955,0.0,-29.977981683099514
186,-27.602574778706174,0.0,0.0002189368533436209,0.0,0.009387413039803505,-25.91943667542281,186,186,-29.213570135746423,1,0.0,0.0,0.0,0.0,200,-0.0029194739181548357,0.0031384107714984566,0.0,1,0.0,14960000,-27.602574778706174,-27.602574778706174,186,-25.91943667542281,1.2158354075065214,1.2158354075065214,-13.435453257010902,0.0,200,-29.213570135746423,-13.435453257010902,-27.602574778706177,0.0,-27.602574778706174,4.765327453613281,186,-31.88849922615993,-27.602574778706174,-31.88849922615993,-27.602574778706177,0.0,-27.602574778706174
187,-24.890626308946022,0.0,-0.001295298570767045,0.0,0.0066278474405407906,-24.628411807356542,187,187,-27.052473404125376,1,0.0,0.0,0.0,0.0,200,-0.0029927194118499756,0.0016974208410829306,0.0,1,0.0,15040000,-24.890626308946022,-24.890626308946022,187,-24.628411807356542,0.8658819385711143,0.8658819385711143,-12.594992165090495,0.0,200,-27.052473404125376,-12.594992165090495,-24.890626308946047,0.0,-24.890626308946022,4.756972312927246,187,-29.638955655446956,-24.890626308946022,-29.638955655446956,-24.890626308946047,0.0,-24.890626308946022
188,-26.81990103303815,0.0,-0.0006073772092349827,0.0,0.006813756190240383,-24.041836740867573,188,188,-26.418141112169387,1,0.0,0.0,0.0,0.0,200,-0.0026858800556510687,0.002078502846416086,0.0,1,0.0,15120000,-26.81990103303815,-26.81990103303815,188,-24.041836740867573,1.1124120109717952,1.1124120109717952,-12.367498161564804,0.0,200,-26.418141112169387,-12.367498161564804,-26.819901033038164,0.0,-26.81990103303815,4.7603983879089355,188,-29.86379683864889,-26.81990103303815,-29.86379683864889,-26.819901033038164,0.0,-26.81990103303815
189,-25.82924980462773,0.0,0.00017720810137689114,0.0,0.007369549013674259,-23.559459378156024,189,189,-26.583266971910444,1,0.0,0.0,0.0,0.0,200,-0.0029207351617515087,0.0030979432631284,0.0,1,0.0,15200000,-25.82924980462773,-25.82924980462773,189,-23.559459378156024,1.2456524510962481,1.2456524510962481,-12.449194805415964,0.0,200,-26.583266971910444,-12.449194805415964,-25.829249804627725,0.0,-25.82924980462773,4.775778770446777,189,-28.912239258445524,-25.82924980462773,-28.912239258445524,-25.829249804627725,0.0,-25.82924980462773
190,-25.277061907873254,0.0,-0.001805614330805838,0.0,0.009926440194249153,-24.143464640216756,190,190,-26.509437600312832,1,0.0,0.0,0.0,0.0,200,-0.0031488121021538973,0.0013431977713480592,0.0,1,0.0,15280000,-25.277061907873254,-25.277061907873254,190,-24.143464640216756,0.8311780520859556,0.8311780520859556,-12.420716308915548,0.0,200,-26.509437600312832,-12.420716308915548,-25.27706190787325,0.0,-25.277061907873254,4.760887622833252,190,-28.879132937702515,-25.277061907873254,-28.879132937702515,-25.27706190787325,0.0,-25.277061907873254
191,-23.413541825445932,0.0,-0.0027842139825224876,0.0,0.009834161028265953,-23.598786328393686,191,191,-25.71051932121105,1,0.0,0.0,0.0,0.0,200,-0.004112719092518091,0.0013285051099956036,0.0,1,0.0,15360000,-23.413541825445932,-23.413541825445932,191,-23.598786328393686,0.8282953207934024,0.8282953207934024,-12.121451336081781,0.0,200,-25.71051932121105,-12.121451336081781,-23.41354182544595,0.0,-23.413541825445932,4.7255682945251465,191,-27.444150091064273,-23.413541825445932,-27.444150091064273,-23.41354182544595,0.0,-23.413541825445932
192,-26.15625354426482,0.0,0.0024107815697789192,0.0,0.007903294637799263,-22.26013907324597,192,192,-24.554496009026494,1,0.0,0.0,0.0,0.0,200,0.0002458147646393627,0.0021649668051395565,0.0,1,0.0,15440000,-26.15625354426482,-26.15625354426482,192,-22.26013907324597,1.1505847781399812,1.1505847781399812,-11.698165998764606,0.0,200,-24.554496009026494,-11.698165998764606,-26.156253544264843,0.0,-26.15625354426482,4.756752967834473,192,-28.1626715330096,-26.15625354426482,-28.1626715330096,-26.156253544264843,0.0,-26.15625354426482
193,-27.015698125769617,0.0,0.0024888564366847277,0.0,0.009657997637987137,-22.26656207206145,193,193,-25.910104724512575,1,0.0,0.0,0.0,0.0,200,-0.0012435524258762598,0.0037324088625609875,0.0,1,0.0,15520000,-27.015698125769617,-27.015698125769617,193,-22.26656207206145,1.7000938063279432,1.7000938063279432,-12.25912658359849,0.0,200,-25.910104724512575,-12.25912658359849,-27.015698125769617,0.0,-27.015698125769617,4.784203052520752,193,-29.592791461226977,-27.015698125769617,-29.592791461226977,-27.015698125769617,0.0,-27.015698125769617
194,-25.508584619186603,0.0,-0.0018601622432470322,0.0,0.009458215907216072,-24.26268567376934,194,194,-27.536245255661512,1,0.0,0.0,0.0,0.0,200,-0.004672049544751644,0.002811887301504612,0.0,1,0.0,15600000,-25.508584619186603,-25.508584619186603,194,-24.26268567376934,1.5726717885933184,1.5726717885933184,-12.885252881779245,0.0,200,-27.536245255661512,-12.885252881779245,-25.508584619186603,0.0,-25.508584619186603,4.7515339851379395,194,-31.34288222095536,-25.508584619186603,-31.34288222095536,-25.508584619186603,0.0,-25.508584619186603
195,-25.199972517167225,0.0,0.0021286876872181892,0.0,0.006407602224498987,-23.26391068070346,195,195,-26.94910627425161,1,0.0,0.0,0.0,0.0,200,-7.27179431123659e-05,0.002201405630330555,0.0,1,0.0,15680000,-25.199972517167225,-25.199972517167225,195,-23.26391068070346,1.75164900628579,1.75164900628579,-12.665635340994788,0.0,200,-26.94910627425161,-12.665635340994788,-25.199972517167236,0.0,-25.199972517167225,4.781534671783447,195,-30.827217387450865,-25.199972517167225,-30.827217387450865,-25.199972517167236,0.0,-25.199972517167225
196,-27.508293313610537,0.0,0.0027434653602540493,0.0,0.009534770622849464,-22.175781055482904,196,196,-25.460984136421484,1,0.0,0.0,0.0,0.0,200,-0.0009044450707733631,0.0036479104310274124,0.0,1,0.0,15760000,-27.508293313610537,-27.508293313610537,196,-22.175781055482904,1.5286145459163718,1.5286145459163718,-12.069629687009128,0.0,200,-25.460984136421484,-12.069629687009128,-27.50829331361053,0.0,-27.508293313610537,4.810347557067871,196,-30.180176496779808,-27.508293313610537,-30.180176496779808,-27.50829331361053,0.0,-27.508293313610537
197,-25.141742664750023,0.0,-0.0024106926284730434,0.0,0.006825103424489498,-23.796780260728227,197,197,-27.1426144293976,1,0.0,0.0,0.0,0.0,200,-0.0033346288837492466,0.0009239362552762032,0.0,1,0.0,15840000,-25.141742664750023,-25.141742664750023,197,-23.796780260728227,1.8036338228867386,1.8036338228867386,-12.730313074384902,0.0,200,-27.1426144293976,-12.730313074384902,-25.14174266475004,0.0,-25.141742664750023,4.761699199676514,197,-32.38701837323887,-25.141742664750023,-32.38701837323887,-25.14174266475004,0.0,-25.141742664750023
198,-29.757282522270078,0.0,0.0007850375259295106,0.0,0.008182227611541748,-23.16432352948778,198,198,-26.752487497923696,1,0.0,0.0,0.0,0.0,200,-0.0015498071443289518,0.0023348446702584624,0.0,1,0.0,15920000,-29.757282522270078,-29.757282522270078,198,-23.16432352948778,1.4884046467998016,1.4884046467998016,-12.574046274931991,0.0,200,-26.752487497923696,-12.574046274931991,-29.7572825222701,0.0,-29.757282522270078,4.777984142303467,198,-30.633433231801547,-29.757282522270078,-30.633433231801547,-29.7572825222701,0.0,-29.757282522270078
199,-26.410299872517633,0.0,0.002559290500357747,0.0,0.006926186382770538,-22.109991261430274,199,199,-26.1696884780444,1,0.0,0.0,0.0,0.0,200,-0.00014390787691809237,0.0027031983772758394,0.0,1,0.0,16000000,-26.410299872517633,-26.410299872517633,199,-22.109991261430274,1.6855260366377565,1.6855260366377565,-12.35062018923698,0.0,200,-26.1696884780444,-12.35062018923698,-26.410299872517623,0.0,-26.410299872517633,4.809903144836426,199,-30.307491154219008,-26.410299872517633,-30.307491154219008,-26.410299872517623,0.0,-26.410299872517633
200,-22.24367886064325,0.0,0.00021683443628717214,0.0,0.007470952812582254,-23.127882691086377,200,200,-25.898618363758384,1,0.0,0.0,0.0,0.0,200,-0.0008520432747900486,0.0010688777110772207,0.0,1,0.0,16080000,-22.24367886064325,-22.24367886064325,200,-23.127882691086377,1.6768577045650406,1.6768577045650406,-12.211554942278458,0.0,200,-25.898618363758384,-12.211554942278458,-22.243678860643254,0.0,-22.24367886064325,4.807632923126221,200,-30.465598702386696,-22.24367886064325,-30.465598702386696,-22.243678860643254,0.0,-22.24367886064325
201,-27.11495710735873,0.0,0.0024960916489362717,0.0,0.009037417359650135,-20.505267413241295,201,201,-24.37393453283916,1,0.0,0.0,0.0,0.0,200,0.00045432886690832675,0.002041762782027945,0.0,1,0.0,16160000,-27.11495710735873,-27.11495710735873,201,-20.505267413241295,1.9167039017104004,1.9167039017104004,-11.599346470986779,0.0,200,-24.37393453283916,-11.599346470986779,-27.11495710735872,0.0,-27.11495710735873,4.860037803649902,201,-29.080984835811623,-27.11495710735873,-29.080984835811623,-27.11495710735872,0.0,-27.11495710735873
202,-25.625491846480315,0.0,0.0006212388398125768,0.0,0.008714048191905022,-21.78429226248007,202,202,-25.430099161742632,1,0.0,0.0,0.0,0.0,200,-0.0035891137085855007,0.0042103525483980775,0.0,1,0.0,16240000,-25.625491846480315,-25.625491846480315,202,-21.78429226248007,1.608946094455499,1.608946094455499,-12.040073055861262,0.0,200,-25.430099161742632,-12.040073055861262,-25.625491846480315,0.0,-25.625491846480315,4.857765197753906,202,-29.098887058823706,-25.625491846480315,-29.098887058823706,-25.625491846480315,0.0,-25.625491846480315
203,-23.442300898854587,0.0,0.0001394868886563927,0.0,0.006573828402906656,-22.739284573804376,203,203,-25.406899039875714,1,0.0,0.0,0.0,0.0,200,-0.0017477348446846008,0.0018872217333409935,0.0,1,0.0,16320000,-23.442300898854587,-23.442300898854587,203,-22.739284573804376,1.3503093968381006,1.3503093968381006,-12.017741412243724,0.0,200,-25.406899039875714,-12.017741412243724,-23.442300898854594,0.0,-23.442300898854587,4.848721504211426,203,-28.840706500033384,-23.442300898854587,-28.840706500033384,-23.442300898854594,0.0,-23.442300898854587
204,-25.3191040989222,0.0,0.001352563500404358,0.0,0.007104130927473307,-21.34142326224334,204,204,-23.93273768631092,1,0.0,0.0,0.0,0.0,200,-0.0009012857335619628,0.0022538492339663208,0.0,1,0.0,16400000,-25.3191040989222,-25.3191040989222,204,-21.34142326224334,1.2692965642690572,1.2692965642690572,-11.442076975663372,0.0,200,-23.93273768631092,-11.442076975663372,-25.319104098922203,0.0,-25.3191040989222,4.8694305419921875,204,-26.885985858040325,-25.3191040989222,-26.885985858040325,-25.319104098922203,0.0,-25.3191040989222
205,-25.275147949856233,0.0,0.0007126650889404118,0.0,0.006947502493858337,-24.65729609274457,205,205,-26.527384570938917,1,0.0,0.0,0.0,0.0,200,-0.0018106497591361403,0.002523314848076552,0.0,1,0.0,16480000,-25.275147949856233,-25.275147949856233,205,-24.65729609274457,1.0175084056759498,1.0175084056759498,-12.429517396505219,0.0,200,-26.527384570938917,-12.429517396505219,-25.275147949856233,0.0,-25.275147949856233,4.887145519256592,205,-29.430481983025327,-25.275147949856233,-29.430481983025327,-25.275147949856233,0.0,-25.275147949856233
206,-26.776574954017978,0.0,-0.0049791596829891205,0.0,0.009750069119036198,-22.192709014506384,206,206,-25.569658965776235,1,0.0,0.0,0.0,0.0,200,-0.008432447910308838,0.0034532882273197174,0.0,1,0.0,16560000,-26.776574954017978,-26.776574954017978,206,-22.192709014506384,1.3817532778952069,1.3817532778952069,-12.04779420115024,0.0,200,-25.569658965776235,-12.04779420115024,-26.776574954017967,0.0,-26.776574954017978,4.8134870529174805,206,-29.47786837869639,-26.776574954017978,-29.47786837869639,-26.776574954017967,0.0,-26.776574954017978
207,-25.986780549010284,0.0,-0.0038490917067974806,0.0,0.007289254572242498,-22.13792099661709,207,207,-24.10125645250272,1,0.0,0.0,0.0,0.0,200,-0.006251119077205658,0.0024020273704081774,0.0,1,0.0,16640000,-25.986780549010284,-25.986780549010284,207,-22.13792099661709,1.0408701479930105,1.0408701479930105,-11.466712378997604,0.0,200,-24.10125645250272,-11.466712378997604,-25.98678054901028,0.0,-25.986780549010284,4.758393287658691,207,-26.444518383618217,-25.986780549010284,-26.444518383618217,-25.98678054901028,0.0,-25.986780549010284
208,-25.636567242706953,0.0,0.002193909604102373,0.0,0.00893323589116335,-22.21473925597843,208,208,-25.260396589806376,1,0.0,0.0,0.0,0.0,200,-0.001348169636912644,0.003542079241015017,0.0,1,0.0,16720000,-25.636567242706953,-25.636567242706953,208,-22.21473925597843,1.5399436407902825,1.5399436407902825,-11.948433699649222,0.0,200,-25.260396589806376,-11.948433699649222,-25.63656724270697,0.0,-25.636567242706953,4.793976783752441,208,-30.163622933269913,-25.636567242706953,-30.163622933269913,-25.63656724270697,0.0,-25.636567242706953
209,-19.195605708925015,0.0,0.0005802739760838449,0.0,0.009848516434431076,-18.442199029714928,209,209,-21.453489676686033,1,0.0,0.0,0.0,0.0,200,-0.002799232257530093,0.003379506233613938,0.0,1,0.0,16800000,-19.195605708925015,-19.195605708925015,209,-18.442199029714928,1.3945479589207481,1.3945479589207481,-10.4313382683143,0.0,200,-21.453489676686033,-10.4313382683143,-19.195605708925022,0.0,-19.195605708925015,4.820922374725342,209,-25.202092217726243,-19.195605708925015,-25.202092217726243,-19.195605708925022,0.0,-19.195605708925015
210,-21.758875838600762,0.0,-0.001581501797772944,0.0,0.006263115908950567,-18.554329102844225,210,210,-21.18182033732337,1,0.0,0.0,0.0,0.0,200,-0.004307788331061602,0.0027262865332886577,0.0,1,0.0,16880000,-21.758875838600762,-21.758875838600762,210,-18.554329102844225,1.6186412403223212,1.6186412403223212,-10.350058541500546,0.0,200,-21.18182033732337,-10.350058541500546,-21.75887583860076,0.0,-21.758875838600762,4.815437316894531,210,-26.749349944682468,-21.758875838600762,-26.749349944682468,-21.75887583860076,0.0,-21.758875838600762
211,-20.723959168303118,0.0,-0.00262072472833097,0.0,0.006720342673361301,-17.854534264375907,211,211,-22.25580089798385,1,0.0,0.0,0.0,0.0,200,-0.006042570807039738,0.003421846078708768,0.0,1,0.0,16960000,-20.723959168303118,-20.723959168303118,211,-17.854534264375907,2.7304956898766948,2.7304956898766948,-10.740231067323853,0.0,200,-22.25580089798385,-10.740231067323853,-20.72395916830311,0.0,-20.723959168303118,4.809700012207031,211,-32.708050189051754,-20.723959168303118,-32.708050189051754,-20.72395916830311,0.0,-20.723959168303118
212,-23.775491881132723,0.0,-0.0023740078322589397,0.0,0.006976782344281673,-18.218530162250648,212,212,-24.248139703566572,1,0.0,0.0,0.0,0.0,200,-0.005130619276314974,0.002756611444056034,0.0,1,0.0,17040000,-23.775491881132723,-23.775491881132723,212,-18.218530162250648,4.29819684263777,4.29819684263777,-11.417734819604973,0.0,200,-24.248139703566572,-11.417734819604973,-23.775491881132726,0.0,-23.775491881132723,4.804581165313721,212,-35.01162911139783,-23.775491881132723,-35.01162911139783,-23.775491881132726,0.0,-23.775491881132723
213,-23.93514492211285,0.0,-0.007242427673190832,0.0,0.007035518530756235,-17.812173184911693,213,213,-21.998173751601797,1,0.0,0.0,0.0,0.0,200,-0.010196611285209656,0.0029541836120188236,0.0,1,0.0,17120000,-23.93514492211285,-23.93514492211285,213,-17.812173184911693,2.668561624945241,2.668561624945241,-10.620138807062885,0.0,200,-21.998173751601797,-10.620138807062885,-23.935144922112848,0.0,-23.93514492211285,4.742297172546387,213,-33.54610219189975,-23.93514492211285,-33.54610219189975,-23.935144922112848,0.0,-23.93514492211285
214,-22.07214550939042,0.0,-0.0024682378862053156,0.0,0.006448502652347088,-18.107609032583177,214,214,-21.031279192850235,1,0.0,0.0,0.0,0.0,200,-0.005385971628129482,0.0029177337419241667,0.0,1,0.0,17200000,-22.07214550939042,-22.07214550939042,214,-18.107609032583177,1.4090695861447542,1.4090695861447542,-10.21928677334315,0.0,200,-21.031279192850235,-10.21928677334315,-22.072145509390413,0.0,-22.07214550939042,4.717262268066406,214,-27.81239681879827,-22.07214550939042,-27.81239681879827,-22.072145509390413,0.0,-22.07214550939042
215,-22.661685591450045,0.0,-0.0011553162476047873,0.0,0.009249154478311539,-18.06556441995686,215,215,-21.65009526894777,1,0.0,0.0,0.0,0.0,200,-0.004828869365155697,0.0036735531175509095,0.0,1,0.0,17280000,-22.661685591450045,-22.661685591450045,215,-18.06556441995686,2.413322765690518,2.413322765690518,-10.431504921662556,0.0,200,-21.65009526894777,-10.431504921662556,-22.661685591450034,0.0,-22.661685591450045,4.714818954467773,215,-29.310772498754428,-22.661685591450045,-29.310772498754428,-22.661685591450034,0.0,-22.661685591450045
216,-20.923068296155392,0.0,-0.005724688060581684,0.0,0.00687016686424613,-19.062052001216077,216,216,-21.855431892819492,1,0.0,0.0,0.0,0.0,200,-0.008186863735318184,0.0024621756747365,0.0,1,0.0,17360000,-20.923068296155392,-20.923068296155392,216,-19.062052001216077,1.411759244860912,1.411759244860912,-10.579849988792926,0.0,200,-21.855431892819492,-10.579849988792926,-20.923068296155392,0.0,-20.923068296155392,4.6662445068359375,216,-25.43828680962866,-20.923068296155392,-25.43828680962866,-20.923068296155392,0.0,-20.923068296155392
217,-20.373409125275014,0.0,-0.0015058097196742892,0.0,0.005969773046672344,-17.890725986080994,217,217,-20.74892345369273,1,0.0,0.0,0.0,0.0,200,-0.003451525466516614,0.0019457157468423247,0.0,1,0.0,17440000,-20.373409125275014,-20.373409125275014,217,-17.890725986080994,1.626630467980744,1.626630467980744,-10.140881841713115,0.0,200,-20.74892345369273,-10.140881841713115,-20.373409125275018,0.0,-20.373409125275014,4.669327735900879,217,-27.004575436906865,-20.373409125275014,-27.004575436906865,-20.373409125275018,0.0,-20.373409125275014
218,-20.35875171161701,0.0,0.00830225832760334,0.0,0.006488481070846319,-19.043868782756427,218,218,-21.262595410039385,1,0.0,0.0,0.0,0.0,200,0.0063290102407336235,0.0019732480868697166,0.0,1,0.0,17520000,-20.35875171161701,-20.35875171161701,218,-19.043868782756427,1.2860504368295984,1.2860504368295984,-10.353276348809294,0.0,200,-21.262595410039385,-10.353276348809294,-20.35875171161701,0.0,-20.35875171161701,4.754016399383545,218,-25.006859314055664,-20.35875171161701,-25.006859314055664,-20.35875171161701,0.0,-20.35875171161701
219,-21.61393182993457,0.0,0.0003148058312945068,0.0,0.005650408565998077,-18.45221366656391,219,219,-21.102377547058918,1,0.0,0.0,0.0,0.0,200,-0.001100839814171195,0.0014156456454657018,0.0,1,0.0,17600000,-21.61393182993457,-21.61393182993457,219,-18.45221366656391,1.1715306592277672,1.1715306592277672,-10.293964891323878,0.0,200,-21.102377547058918,-10.293964891323878,-21.613931829934575,0.0,-21.61393182993457,4.771941184997559,219,-24.21782144111632,-21.61393182993457,-24.21782144111632,-21.613931829934575,0.0,-21.61393182993457
220,-22.649704062262668,0.0,0.0006678538047708571,0.0,0.005978555418550968,-18.405236237409245,220,220,-20.74336686867005,1,0.0,0.0,0.0,0.0,200,2.445166501274798e-05,0.0006434021397581091,0.0,1,0.0,17680000,-22.649704062262668,-22.649704062262668,220,-18.405236237409245,1.3199211786482388,1.3199211786482388,-10.163566790640138,0.0,200,-20.74336686867005,-10.163566790640138,-22.649704062262668,0.0,-22.649704062262668,4.774322032928467,220,-26.312199583820792,-22.649704062262668,-26.312199583820792,-22.649704062262668,0.0,-22.649704062262668
221,-22.076365698209102,0.0,-0.0064152320846915245,0.0,0.008007395081222057,-19.308703299336287,221,221,-21.541218498663785,1,0.0,0.0,0.0,0.0,200,-0.008770592510700226,0.0023553604260087013,0.0,1,0.0,17760000,-22.076365698209102,-22.076365698209102,221,-19.308703299336287,1.0865242680654574,1.0865242680654574,-10.488634306387976,0.0,200,-21.541218498663785,-10.488634306387976,-22.076365698209088,0.0,-22.076365698209102,4.70180082321167,221,-24.011893232887413,-22.076365698209102,-24.011893232887413,-22.076365698209088,0.0,-22.076365698209102
222,-20.26260409058948,0.0,0.0007908676052466035,0.0,0.009370310232043266,-18.990308025620184,222,222,-21.434631020063797,1,0.0,0.0,0.0,0.0,200,-0.004188641905784607,0.00497950951103121,0.0,1,0.0,17840000,-20.26260409058948,-20.26260409058948,222,-18.990308025620184,1.1785371556776914,1.1785371556776914,-10.424280190284525,0.0,200,-21.434631020063797,-10.424280190284525,-20.26260409058949,0.0,-20.26260409058948,4.705887317657471,222,-24.778158851149662,-20.26260409058948,-24.778158851149662,-20.26260409058949,0.0,-20.26260409058948
223,-28.75146911367299,0.0,-0.007067897357046604,0.0,0.008200201205909252,-19.20370242116652,223,223,-21.79378062881766,1,0.0,0.0,0.0,0.0,200,-0.010393439792096615,0.0033255424350500107,0.0,1,0.0,17920000,-28.75146911367299,-28.75146911367299,223,-19.20370242116652,1.32167335792969,1.32167335792969,-10.589238285765331,0.0,200,-21.79378062881766,-10.589238285765331,-28.75146911367299,0.0,-28.75146911367299,4.645768165588379,223,-25.147496923508555,-28.75146911367299,-25.147496923508555,-28.75146911367299,0.0,-28.75146911367299
224,-30.173833505177612,0.0,-0.0011282067280262709,0.0,0.006441113539040089,-23.514749826682756,224,224,-27.151286213436396,1,0.0,0.0,0.0,0.0,200,-0.0026392408180981874,0.0015110340900719166,0.0,1,0.0,18000000,-30.173833505177612,-30.173833505177612,224,-23.514749826682756,1.6269569958431034,1.6269569958431034,-12.680314806451761,0.0,200,-27.151286213436396,-12.680314806451761,-30.173833505177598,0.0,-30.173833505177612,4.6200690269470215,224,-31.3102494813668,-30.173833505177612,-31.3102494813668,-30.173833505177598,0.0,-30.173833505177612
225,-27.29550212500248,0.0,0.0018403679132461548,0.0,0.006657465361058712,-26.025279906171907,225,225,-28.570140158961102,1,0.0,0.0,0.0,0.0,200,0.0008507522870786488,0.000989615626167506,0.0,1,0.0,18080000,-27.29550212500248,-27.29550212500248,225,-26.025279906171907,1.1974122801104636,1.1974122801104636,-13.257880428167063,0.0,200,-28.570140158961102,-13.257880428167063,-27.29550212500249,0.0,-27.29550212500248,4.6459503173828125,225,-31.966727947574658,-27.29550212500248,-31.966727947574658,-27.29550212500249,0.0,-27.29550212500248
226,-29.769385081156788,0.0,-0.00320846913382411,0.0,0.008243536576628685,-25.54976515648371,226,226,-27.866245476858385,1,0.0,0.0,0.0,0.0,200,-0.005750829819589853,0.0025423606857657433,0.0,1,0.0,18160000,-29.769385081156788,-29.769385081156788,226,-25.54976515648371,1.0699109429366527,1.0699109429366527,-12.95807722176718,0.0,200,-27.866245476858385,-12.95807722176718,-29.769385081156774,0.0,-29.769385081156788,4.582592010498047,226,-30.88856104139363,-29.769385081156788,-30.88856104139363,-29.769385081156774,0.0,-29.769385081156788
