MetaTest/Average/Iteration,sweep-v1/TerminationRate,Average/Iteration,sweep-v1/NumEpisodes,MetaTest/sweep-v1/TerminationRate,GaussianMLPPolicy/Entropy,sweep-v1/Iteration,MetaTest/Average/NumEpisodes,MetaTest/Average/MinReturn,MetaTest/sweep-v1/NumEpisodes,Average/MaxReturn,Iteration,Average/TerminationRate,Average/NumEpisodes,MetaTest/sweep-v1/AverageDiscountedReturn,MetaTest/Average/MaxReturn,TotalEnvSteps,GaussianMLPPolicy/KLBefore,MetaTest/Average/SuccessRate,MetaTest/sweep-v1/SuccessRate,Average/AverageDiscountedReturn,sweep-v1/MinReturn,GaussianMLPPolicy/dLoss,MetaTest/sweep-v1/StdReturn,MetaTest/sweep-v1/MaxReturn,MetaTest/Average/TerminationRate,MetaTest/Average/StdReturn,GaussianMLPPolicy/LossAfter,Average/AverageReturn,sweep-v1/MaxReturn,Average/SuccessRate,MetaTest/Average/AverageDiscountedReturn,sweep-v1/AverageReturn,Average/StdReturn,sweep-v1/StdReturn,MetaTest/sweep-v1/AverageReturn,Average/MinReturn,GaussianMLPPolicy/LossBefore,MetaTest/sweep-v1/MinReturn,MetaTest/Average/AverageReturn,sweep-v1/AverageDiscountedReturn,MetaTest/sweep-v1/Iteration,GaussianMLPPolicy/KLAfter,sweep-v1/SuccessRate
,0.0,196,200,,5.173393726348877,196,,,,41401.492445199045,196,0.0,200,,,15760000,0.0,,,3614.4915137192384,-15.743712553780481,4.224148142384365e-08,,,,,9.772650173545117e-07,11792.886995075492,41401.492445199045,0.31,,11792.886995075492,10917.230316456484,10917.230316456484,,-15.743712553780481,1.0195064987783553e-06,,,3614.4915137192384,,2.791028600768186e-05,0.31
,0.0,197,200,,5.174115180969238,197,,,,42369.38152127044,197,0.0,200,,,15840000,0.0,,,3828.62980205019,-15.218061262462896,9.19965259527089e-09,,,,,1.3566880170401419e-06,12867.00242829741,42369.38152127044,0.28,,12867.00242829741,11618.328220839472,11618.328220839472,,-15.218061262462896,1.3658876696354127e-06,,,3828.62980205019,,6.495612069556955e-06,0.28
,0.0,198,200,,5.1754045486450195,198,,,,45739.984134427315,198,0.0,200,,,15920000,0.0,,,3355.339766603676,-12.983918419495694,2.8929434847668745e-08,,,,,1.548860382172279e-06,11070.896064020802,45739.984134427315,0.22,,11070.896064020802,11092.1587007276,11092.1587007276,,-12.983918419495694,1.5777898170199478e-06,,,3355.339766603676,,2.0413255697349086e-05,0.22
,0.0,199,200,,5.175552845001221,199,,,,47998.21718342337,199,0.0,200,,,16000000,0.0,,,3274.812253755868,-16.65136182369074,3.5647076401801314e-09,,,,,6.876349516460323e-07,11243.913920589654,47998.21718342337,0.185,,11243.913920589654,11447.954353526417,11447.954353526417,,-16.65136182369074,6.911996592862124e-07,,,3274.812253755868,,2.5209569685102906e-06,0.185
20,0.0,200,200,0.0,5.172196388244629,200,50,-16.00569345027448,50,39069.29343321933,200,0.0,200,12497.516088120612,42615.7470469652,16080000,0.0,0.3,0.3,3328.9556021804947,-17.161014213374852,3.837067197309807e-08,11369.744680870157,42615.7470469652,0.0,11369.744680870157,-2.2405304207495647e-06,11000.710778447206,39069.29343321933,0.24,12497.516088120612,11000.710778447206,10656.96380506986,10656.96380506986,12497.516088120614,-17.161014213374852,-2.2021597487764666e-06,-16.00569345027448,12497.516088120614,3328.9556021804947,20,2.6839354177354835e-05,0.24
,0.0,201,200,,5.172453880310059,201,,,,40939.576726966014,201,0.0,200,,,16160000,0.0,,,3879.6742515959545,-18.528230682155524,3.971990736317821e-09,,,,,8.707949064046261e-07,13347.329734185301,40939.576726966014,0.255,,13347.329734185301,11983.988115090393,11983.988115090393,,-18.528230682155524,8.747668971409439e-07,,,3879.6742515959545,,2.8095903417124646e-06,0.255
,0.0,202,200,,5.1684184074401855,202,,,,41454.52224808581,202,0.0,200,,,16240000,0.0,,,3860.229171195406,-16.394392194198442,1.8025275494437665e-08,,,,,-3.6813457882090006e-06,13076.211797854605,41454.52224808581,0.255,,13076.211797854605,12075.304966672482,12075.304966672482,,-16.394392194198442,-3.663320512714563e-06,,,3860.229171195406,,1.2644445632759016e-05,0.255
,0.0,203,200,,5.160768985748291,203,,,,39797.059425454296,203,0.0,200,,,16320000,0.0,,,3373.4033810953724,-15.425359894767727,9.654104360379279e-08,,,,,-6.093619049352128e-06,11143.554493081894,39797.059425454296,0.275,,11143.554493081894,10736.981967086718,10736.981967086718,,-15.425359894767727,-5.997078005748335e-06,,,3373.4033810953724,,6.774916255380958e-05,0.275
,0.0,204,200,,5.1601786613464355,204,,,,44162.23924532413,204,0.0,200,,,16400000,0.0,,,3725.80580592539,-14.094975246980514,4.308503775973804e-09,,,,,-2.276351096952567e-06,12370.689958788069,44162.23924532413,0.255,,12370.689958788069,11435.493334624622,11435.493334624622,,-14.094975246980514,-2.272042593176593e-06,,,3725.80580592539,,3.0424996566580376e-06,0.255
,0.0,205,200,,5.1546149253845215,205,,,,41131.18923681269,205,0.0,200,,,16480000,0.0,,,4034.8904373979185,-16.833985308312993,1.682237780187279e-07,,,,,-3.5330151604284765e-06,13643.838644035515,41131.18923681269,0.285,,13643.838644035515,11509.238583816095,11509.238583816095,,-16.833985308312993,-3.3647913824097486e-06,,,4034.8904373979185,,0.00011775419989135116,0.285
,0.0,206,200,,5.153656482696533,206,,,,54488.927465579276,206,0.0,200,,,16560000,0.0,,,3646.777916902599,-17.447500767171952,8.255597094830591e-09,,,,,-1.405671241627715e-06,11888.075860474448,54488.927465579276,0.29,,11888.075860474448,11347.837589877754,11347.837589877754,,-17.447500767171952,-1.3974156445328845e-06,,,3646.777916902599,,5.832155238749692e-06,0.29
,0.0,207,200,,5.149312496185303,207,,,,43875.35099667461,207,0.0,200,,,16640000,0.0,,,3410.2829475457834,-18.24457094952869,2.122033038176596e-08,,,,,-3.5910845781472744e-06,11512.883896195057,43875.35099667461,0.225,,11512.883896195057,12112.672749007475,12112.672749007475,,-18.24457094952869,-3.5698642477655085e-06,,,3410.2829475457834,,1.5003357475507073e-05,0.225
,0.0,208,200,,5.146601676940918,208,,,,44663.31690734879,208,0.0,200,,,16720000,0.0,,,3981.1440378879615,-15.02169283394785,1.6011881598387845e-08,,,,,-2.6210386749880854e-06,13210.589453191025,44663.31690734879,0.275,,13210.589453191025,11682.990276909351,11682.990276909351,,-15.02169283394785,-2.6050267933896976e-06,,,3981.1440378879615,,1.1162703231093474e-05,0.275
,0.0,209,200,,5.146103382110596,209,,,,40609.69377704107,209,0.0,200,,,16800000,0.0,,,3485.282350907562,-15.692833211021577,4.663888830691576e-09,,,,,-2.7563255571294576e-06,11771.135640215869,40609.69377704107,0.24,,11771.135640215869,12072.693513193775,12072.693513193775,,-15.692833211021577,-2.751661668298766e-06,,,3485.282350907562,,3.30766806655447e-06,0.24
21,0.0,210,200,0.0,5.146193981170654,210,50,-14.736961949542735,50,39255.06122619941,210,0.0,200,12402.359479789317,38734.16545002274,16880000,0.0,0.28,0.28,4057.3743779468273,-15.799674262593243,7.287781045306474e-09,11865.97528585259,38734.16545002274,0.0,11865.97528585259,4.335761332185939e-07,13520.904689860921,39255.06122619941,0.305,12402.359479789317,13520.904689860921,11386.425130318683,11386.425130318683,12402.359479789317,-15.799674262593243,4.4086391426390037e-07,-14.736961949542735,12402.359479789317,4057.3743779468273,21,5.12099086336093e-06,0.305
,0.0,211,200,,5.1456379890441895,211,,,,42551.77669785245,211,0.0,200,,,16960000,0.0,,,3990.4953577032975,-16.25938326458663,6.826780918345321e-09,,,,,-1.242138978341245e-06,12691.920069351932,42551.77669785245,0.34,,12691.920069351932,10943.56754359424,10943.56754359424,,-16.25938326458663,-1.2353121974228998e-06,,,3990.4953577032975,,4.838937456952408e-06,0.34
,0.0,212,200,,5.143750190734863,212,,,,44548.911777382666,212,0.0,200,,,17040000,0.0,,,3998.2978558336654,-17.21158009571671,4.1051350763154915e-08,,,,,-6.970618073864898e-07,13547.736751156011,44548.911777382666,0.295,,13547.736751156011,12031.765785700001,12031.765785700001,,-17.21158009571671,-6.560104566233349e-07,,,3998.2978558336654,,2.6643776436685584e-05,0.295
,0.0,213,200,,5.143806457519531,213,,,,38737.57237340126,213,0.0,200,,,17120000,0.0,,,4078.676757052861,-16.079810863060274,2.8775559712812537e-09,,,,,2.1584719434031285e-07,13709.772530405979,38737.57237340126,0.265,,13709.772530405979,11800.623872214446,11800.623872214446,,-16.079810863060274,2.187247503115941e-07,,,4078.676757052861,,2.0308675630076323e-06,0.265
,0.0,214,200,,5.144028186798096,214,,,,46152.22217217872,214,0.0,200,,,17200000,0.0,,,3947.5931790083578,-14.629929091223909,3.3935521059902385e-09,,,,,1.1271777111687697e-06,12639.729001614696,46152.22217217872,0.33,,12639.729001614696,11765.14423186819,11765.14423186819,,-14.629929091223909,1.13057126327476e-06,,,3947.5931790083578,,2.399277491349494e-06,0.33
,0.0,215,200,,5.143826484680176,215,,,,43741.512479612466,215,0.0,200,,,17280000,0.0,,,3808.8665251242905,-14.73098879606178,2.1935306904197205e-09,,,,,-8.664446795592085e-07,12508.016410944781,43741.512479612466,0.32,,12508.016410944781,11458.301289762676,11458.301289762676,,-14.73098879606178,-8.642511488687887e-07,,,3808.8665251242905,,1.5435022078236216e-06,0.32
,0.0,216,200,,5.143646240234375,216,,,,42041.71039695856,216,0.0,200,,,17360000,0.0,,,3422.2683693379595,-13.872746280093311,4.2361989471828565e-09,,,,,-9.949570767275873e-07,11776.3994983526,42041.71039695856,0.195,,11776.3994983526,12005.567238269643,12005.567238269643,,-13.872746280093311,-9.907208777804044e-07,,,3422.2683693379595,,2.9609541343234014e-06,0.195
,0.0,217,200,,5.140012264251709,217,,,,43582.71859592285,217,0.0,200,,,17440000,0.0,,,3740.63148117802,-16.454404278696494,1.587727638252545e-08,,,,,-3.027250158993411e-06,12577.208471516837,43582.71859592285,0.265,,12577.208471516837,11749.1880642089,11749.1880642089,,-16.454404278696494,-3.0113728826108854e-06,,,3740.63148117802,,1.1142199582536705e-05,0.265
,0.0,218,200,,5.1371564865112305,218,,,,38352.82897912151,218,0.0,200,,,17520000,0.0,,,3578.6329961426595,-14.407321307132097,5.155288818059489e-08,,,,,-1.8515260080675944e-06,11996.028491766892,38352.82897912151,0.225,,11996.028491766892,11359.919010932193,11359.919010932193,,-14.407321307132097,-1.7999731198869995e-06,,,3578.6329961426595,,3.610946441767737e-05,0.225
,0.0,219,200,,5.137074947357178,219,,,,46528.31631301322,219,0.0,200,,,17600000,0.0,,,3829.970986031747,-15.96901803010499,1.951902817154405e-08,,,,,-1.3865269465895835e-07,12351.957695102063,46528.31631301322,0.325,,12351.957695102063,10800.698018923993,10800.698018923993,,-15.96901803010499,-1.191336664874143e-07,,,3829.970986031747,,1.3742440387431998e-05,0.325
22,0.0,220,200,0.0,5.136837959289551,220,50,-14.629206208490467,50,43044.41354015049,220,0.0,200,12394.412935085937,42285.188072401565,17680000,0.0,0.32,0.32,4224.915332659451,-16.734945433300734,1.0628014024405275e-08,12847.436052321185,42285.188072401565,0.0,12847.436052321185,-1.444239615011611e-06,13804.069705058015,43044.41354015049,0.3,12394.412935085937,13804.069705058015,12276.474472855418,12276.474472855418,12394.412935085935,-16.734945433300734,-1.4336116009872057e-06,-14.629206208490467,12394.412935085935,4224.915332659451,22,7.543074843852082e-06,0.3
,0.0,221,200,,5.138115406036377,221,,,,43679.37679372097,221,0.0,200,,,17760000,0.0,,,3755.290085294173,-15.055367276377464,1.2846953723055776e-08,,,,,1.428759560440085e-06,12754.022116126585,43679.37679372097,0.25,,12754.022116126585,11505.938630672934,11505.938630672934,,-15.055367276377464,1.4416065141631407e-06,,,3755.290085294173,,9.021668120112736e-06,0.25
,0.0,222,200,,5.138091087341309,222,,,,45476.98608464226,222,0.0,200,,,17840000,0.0,,,3819.590842390801,-16.445782232588144,3.4981439966941252e-09,,,,,-7.912213106919808e-08,12670.073198696833,45476.98608464226,0.31,,12670.073198696833,11753.54996201803,11753.54996201803,,-16.445782232588144,-7.562398707250395e-08,,,3819.590842390801,,2.456729362165788e-06,0.31
,0.0,223,200,,5.137718200683594,223,,,,43900.497341481525,223,0.0,200,,,17920000,0.0,,,3789.464051996062,-15.61419502156651,3.150691441078379e-08,,,,,-4.5609695575876685e-07,12680.51553109949,43900.497341481525,0.25,,12680.51553109949,12057.338234291983,12057.338234291983,,-15.61419502156651,-4.2459004134798306e-07,,,3789.464051996062,,2.2266478481469676e-05,0.25
,0.0,224,200,,5.137947082519531,224,,,,40421.75310172216,224,0.0,200,,,18000000,0.0,,,3847.4588319166414,-16.95186431688099,1.691478246357292e-08,,,,,2.1012210993376357e-07,12997.131667227055,40421.75310172216,0.24,,12997.131667227055,11847.893600870617,11847.893600870617,,-16.95186431688099,2.270368923973365e-07,,,3847.4588319166414,,1.1953967259614728e-05,0.24
,0.0,225,200,,5.138015270233154,225,,,,48199.30051302433,225,0.0,200,,,18080000,0.0,,,3745.309274331833,-13.051775876938512,2.657174036357901e-09,,,,,4.0085674868350907e-07,12452.55150490124,48199.30051302433,0.225,,12452.55150490124,12589.696533480383,12589.696533480383,,-13.051775876938512,4.0351392271986697e-07,,,3745.309274331833,,1.8574055502540432e-06,0.225
,0.0,226,200,,5.125065803527832,226,,,,41546.96659230469,226,0.0,200,,,18160000,0.0,,,3548.2007851970757,-18.288936472684448,1.0901294444920495e-07,,,,,-8.222910764743574e-06,11732.772220491683,41546.96659230469,0.27,,11732.772220491683,11502.281732036787,11502.281732036787,,-18.288936472684448,-8.113897820294369e-06,,,3548.2007851970757,,7.655278750462458e-05,0.27
,0.0,227,200,,5.1247172355651855,227,,,,39089.19551595247,227,0.0,200,,,18240000,0.0,,,4143.338898448827,-11.650663124370736,8.37087554828031e-09,,,,,-1.6442247670056531e-06,13469.111901112248,39089.19551595247,0.32,,13469.111901112248,11250.550651272812,11250.550651272812,,-11.650663124370736,-1.6358538914573728e-06,,,4143.338898448827,,5.901954409637256e-06,0.32
,0.0,228,200,,5.124976634979248,228,,,,39245.24805857005,228,0.0,200,,,18320000,0.0,,,3683.8956083387056,-16.64091284335361,8.541292118025012e-09,,,,,1.1239427522014012e-06,12085.798580703931,39245.24805857005,0.355,,12085.798580703931,11197.238504862522,11197.238504862522,,-16.64091284335361,1.1324840443194262e-06,,,3683.8956083387056,,6.034452781022992e-06,0.355
,0.0,229,200,,5.1241912841796875,229,,,,55965.543067995,229,0.0,200,,,18400000,0.0,,,4749.840527047835,-14.720541724401118,1.0864596333703957e-08,,,,,-2.225519892817829e-06,15527.410150665957,55965.543067995,0.365,,15527.410150665957,12586.535368552226,12586.535368552226,,-14.720541724401118,-2.214655296484125e-06,,,4749.840527047835,,7.650466613995377e-06,0.365
23,0.0,230,200,0.0,5.123764991760254,230,50,-16.348136835265443,50,43697.14690980355,230,0.0,200,14227.814122689977,34346.28561525913,18480000,0.0,0.34,0.34,4333.889752111275,-13.172429449225115,5.493006938195322e-09,10585.935880290735,34346.28561525913,0.0,10585.935880290735,-1.497930384175561e-06,14606.712112503508,43697.14690980355,0.255,14227.814122689977,14606.712112503508,11922.238116665289,11922.238116665289,14227.814122689977,-13.172429449225115,-1.4924373772373656e-06,-16.348136835265443,14227.814122689977,4333.889752111275,23,3.864542122755665e-06,0.255
,0.0,231,200,,5.124509334564209,231,,,,40538.440454487754,231,0.0,200,,,18560000,0.0,,,4101.495490767311,-15.937820953928846,1.7218553693965077e-08,,,,,1.0028824135588366e-06,13119.8884234814,40538.440454487754,0.355,,13119.8884234814,10710.612447260477,10710.612447260477,,-15.937820953928846,1.0201009672528016e-06,,,4101.495490767311,,1.2221642464282922e-05,0.355
,0.0,232,200,,5.124237060546875,232,,,,43838.048700380656,232,0.0,200,,,18640000,0.0,,,4135.464024822915,-15.012879895647847,2.0093011698918417e-09,,,,,-8.143732657117653e-07,13978.557784897177,43838.048700380656,0.275,,13978.557784897177,11825.4761022191,11825.4761022191,,-15.012879895647847,-8.123639645418734e-07,,,4135.464024822915,,1.4137957577986526e-06,0.275
,0.0,233,200,,5.123978137969971,233,,,,45498.14608369902,233,0.0,200,,,18720000,0.0,,,4007.3300427215377,-16.095119040452616,1.0945541362161748e-08,,,,,-1.1752345017157495e-06,13306.458615627675,45498.14608369902,0.285,,13306.458615627675,11609.551786510377,11609.551786510377,,-16.095119040452616,-1.1642889603535878e-06,,,4007.3300427215377,,7.73007377574686e-06,0.285
,0.0,234,200,,5.123542308807373,234,,,,45451.70747183398,234,0.0,200,,,18800000,0.0,,,3871.5000729364006,-17.23996244025723,4.925652774545597e-09,,,,,-7.840288276383944e-07,12953.546824911185,45451.70747183398,0.265,,12953.546824911185,12351.414938014655,12351.414938014655,,-17.23996244025723,-7.791031748638488e-07,,,3871.5000729364006,,3.4547513223515125e-06,0.265
,0.0,235,200,,5.117187023162842,235,,,,39296.261700037954,235,0.0,200,,,18880000,0.0,,,4014.8064994867473,-14.864787482987596,1.9699655240401626e-08,,,,,-2.8161407499283087e-06,13672.770741535061,39296.261700037954,0.24,,13672.770741535061,11270.666511601583,11270.666511601583,,-14.864787482987596,-2.796441094687907e-06,,,4014.8064994867473,,1.3651377230416983e-05,0.24
,0.0,236,200,,5.1175150871276855,236,,,,41064.30112766378,236,0.0,200,,,18960000,0.0,,,3677.167254312696,-16.68611018393383,7.503786036977544e-09,,,,,1.0277283308823826e-06,11999.277757596188,41064.30112766378,0.22,,11999.277757596188,11963.099525119564,11963.099525119564,,-16.68611018393383,1.0352321169193601e-06,,,3677.167254312696,,5.3009325711173005e-06,0.22
,0.0,237,200,,5.109222888946533,237,,,,48720.574274590064,237,0.0,200,,,19040000,0.0,,,4005.6124135789487,-13.593658435792394,3.9362930692732334e-08,,,,,-4.6494556045217905e-06,12814.22735198048,48720.574274590064,0.34,,12814.22735198048,11300.731224823476,11300.731224823476,,-13.593658435792394,-4.610092673829058e-06,,,4005.6124135789487,,2.6877489290200174e-05,0.34
,0.0,238,200,,5.108712196350098,238,,,,45092.18936520361,238,0.0,200,,,19120000,0.0,,,3696.499169616158,-15.21041709549544,4.147864274273161e-09,,,,,-1.6970325305010192e-06,12254.195680223898,45092.18936520361,0.295,,12254.195680223898,11664.835320060518,11664.835320060518,,-15.21041709549544,-1.692884666226746e-06,,,3696.499169616158,,2.9291293230926385e-06,0.295
,0.0,239,200,,5.108680725097656,239,,,,42635.6756225641,239,0.0,200,,,19200000,0.0,,,3759.6409915524755,-17.328133654863816,4.643609941012983e-09,,,,,-1.62398279712761e-07,12530.093050763933,42635.6756225641,0.25,,12530.093050763933,12151.342921805346,12151.342921805346,,-17.328133654863816,-1.57754669771748e-07,,,3759.6409915524755,,3.2437339996249648e-06,0.25
24,0.0,240,200,0.0,5.102810859680176,240,50,-17.041646281272147,50,38176.879475780835,240,0.0,200,14599.545271702,35745.70567221373,19280000,0.0,0.38,0.38,4121.195148070144,-17.49772603846813,2.6084762794198468e-08,12599.71839792214,35745.70567221373,0.0,12599.71839792214,-5.242904535407433e-06,13490.292931888862,38176.879475780835,0.31,14599.545271702,13490.292931888862,11323.948974326839,11323.948974326839,14599.545271702002,-17.49772603846813,-5.216819772613235e-06,-17.041646281272147,14599.545271702002,4121.195148070144,24,1.84223990800092e-05,0.31
,0.0,241,200,,5.0975775718688965,241,,,,42561.11583167092,241,0.0,200,,,19360000,0.0,,,4023.103469567109,-14.1617026952177,2.0311745174694806e-08,,,,,-2.0972270249330904e-06,13373.364871814936,42561.11583167092,0.305,,13373.364871814936,11667.41355370803,11667.41355370803,,-14.1617026952177,-2.0769152797583956e-06,,,4023.103469567109,,1.3670806765730958e-05,0.305
,0.0,242,200,,5.097292423248291,242,,,,41831.93871319802,242,0.0,200,,,19440000,0.0,,,3987.408575812881,-16.983775451966,2.659135134308599e-09,,,,,-1.1124017191832536e-06,13194.289200289575,41831.93871319802,0.295,,13194.289200289575,11306.86092119995,11306.86092119995,,-16.983775451966,-1.109742584048945e-06,,,3987.408575812881,,1.8880416519095888e-06,0.295
,0.0,243,200,,5.096758842468262,243,,,,40361.220906232804,243,0.0,200,,,19520000,0.0,,,4083.0590315137165,-16.19575195915304,5.969582161924336e-09,,,,,-1.5733385225757957e-06,13954.719311063047,40361.220906232804,0.26,,13954.719311063047,12022.312950948683,12022.312950948683,,-16.19575195915304,-1.5673689404138713e-06,,,4083.0590315137165,,4.219231414026581e-06,0.26
,0.0,244,200,,5.093048572540283,244,,,,42503.07499566765,244,0.0,200,,,19600000,0.0,,,4355.5989101427085,-15.13506699748216,4.2216470319544896e-08,,,,,-1.9861579403368523e-06,14307.673471052576,42503.07499566765,0.34,,14307.673471052576,12031.151111832438,12031.151111832438,,-15.13506699748216,-1.9439414700173074e-06,,,4355.5989101427085,,2.8369322535581887e-05,0.34
,0.0,245,200,,5.09320068359375,245,,,,48771.58516806223,245,0.0,200,,,19680000,0.0,,,4063.592785004639,-15.092573563401546,1.2964640916379722e-08,,,,,1.1289862555940999e-07,13197.562816047473,48771.58516806223,0.31,,13197.562816047473,11588.76930163996,11588.76930163996,,-15.092573563401546,1.2586326647578971e-07,,,4063.592785004639,,8.957494173955638e-06,0.31
,0.0,246,200,,5.0931315422058105,246,,,,41384.47657952344,246,0.0,200,,,19760000,0.0,,,3827.8242464966484,-17.958090978201465,7.355268394348968e-09,,,,,-2.3733946363790892e-07,12993.755909834565,41384.47657952344,0.26,,12993.755909834565,11792.593154981307,11792.593154981307,,-17.958090978201465,-2.2998419524355995e-07,,,3827.8242464966484,,5.204195531405276e-06,0.26
,0.0,247,200,,5.100461006164551,247,,,,42676.162337426926,247,0.0,200,,,19840000,0.0,,,3733.5295486146038,-13.008635719947893,2.3538996174465865e-07,,,,,4.562250069284346e-06,12395.839622786325,42676.162337426926,0.28,,12395.839622786325,11269.435511585032,11269.435511585032,,-13.008635719947893,4.797640031029005e-06,,,3733.5295486146038,,0.00015623023500666022,0.28
,0.0,248,200,,5.10028076171875,248,,,,38408.71140321248,248,0.0,200,,,19920000,0.0,,,4408.708607797773,-16.935069751437165,1.2457121556508355e-08,,,,,-1.064718162524514e-06,14372.554938319383,38408.71140321248,0.34,,14372.554938319383,11495.161601595817,11495.161601595817,,-16.935069751437165,-1.0522610409680055e-06,,,4408.708607797773,,8.806493497104384e-06,0.34
,0.0,249,200,,5.0997748374938965,249,,,,42069.847472820424,249,0.0,200,,,20000000,0.0,,,3869.0393975320494,-15.661059505360369,9.069253792404197e-09,,,,,-2.4294231479871087e-06,12942.661654192098,42069.847472820424,0.255,,12942.661654192098,11494.14489243112,11494.14489243112,,-15.661059505360369,-2.4203538941947045e-06,,,3869.0393975320494,,6.411275535356253e-06,0.255
25,0.0,250,200,0.0,5.0956339836120605,250,50,-13.612865776858632,50,45289.668236507474,250,0.0,200,13329.148171227733,32519.412829596324,20080000,0.0,0.32,0.32,4061.9562397235713,-14.538125713227686,2.218894223915413e-08,10746.231650693353,32519.412829596324,0.0,10746.231650693353,-2.517831489967648e-06,12983.642416056446,45289.668236507474,0.3,13329.148171227733,12983.642416056446,11484.326833671857,11484.326833671857,13329.148171227735,-14.538125713227686,-2.495642547728494e-06,-13.612865776858632,13329.148171227735,4061.9562397235713,25,1.5210718629532494e-05,0.3
,0.0,251,200,,5.095047473907471,251,,,,44579.86630547361,251,0.0,200,,,20160000,0.0,,,3983.939891575935,-17.122824581464187,1.4621889476984506e-08,,,,,-7.723468229414721e-07,13314.202200539317,44579.86630547361,0.265,,13314.202200539317,11749.005261194528,11749.005261194528,,-17.122824581464187,-7.577249334644875e-07,,,3983.939891575935,,1.0305539035471156e-05,0.265
,0.0,252,200,,5.094841003417969,252,,,,41444.191761376416,252,0.0,200,,,20240000,0.0,,,3909.7040057046015,-16.631033672609693,5.6804765335982665e-09,,,,,-9.608731943444582e-07,12719.864695702736,41444.191761376416,0.275,,12719.864695702736,11403.415851502277,11403.415851502277,,-16.631033672609693,-9.5519271781086e-07,,,3909.7040057046015,,4.003485173598165e-06,0.275
,0.0,253,200,,5.091671943664551,253,,,,42783.61100381581,253,0.0,200,,,20320000,0.0,,,4123.221682959628,-15.28070350666246,1.6758349374867976e-08,,,,,-2.7606981802819064e-06,14035.623752271402,42783.61100381581,0.255,,14035.623752271402,12572.331905447718,12572.331905447718,,-15.28070350666246,-2.7439398309070384e-06,,,4123.221682959628,,1.1845405424537603e-05,0.255
,0.0,254,200,,5.091418266296387,254,,,,40472.60667466559,254,0.0,200,,,20400000,0.0,,,3639.413812387317,-17.715712948456535,9.17850684345467e-09,,,,,-1.5362568319687853e-06,11749.459388815296,40472.60667466559,0.3,,11749.459388815296,11059.542521856602,11059.542521856602,,-17.715712948456535,-1.5270783251253306e-06,,,3639.413812387317,,6.4898231357801706e-06,0.3
,0.0,255,200,,5.0914411544799805,255,,,,44088.14539427959,255,0.0,200,,,20480000,0.0,,,3624.9359152991988,-18.12606799412155,5.705736327854538e-09,,,,,9.34002173380577e-08,12350.356509367493,44088.14539427959,0.23,,12350.356509367493,12899.244336755375,12899.244336755375,,-18.12606799412155,9.910595366591224e-08,,,3624.9359152991988,,4.04253160013468e-06,0.23
,0.0,256,200,,5.091072082519531,256,,,,47029.90448680182,256,0.0,200,,,20560000,0.0,,,3525.149245234687,-16.03588545657696,2.713022695388645e-09,,,,,-1.5064302942846552e-06,11688.123716878661,47029.90448680182,0.275,,11688.123716878661,12060.239261108512,12060.239261108512,,-16.03588545657696,-1.5037172715892666e-06,,,3525.149245234687,,1.9127187442791183e-06,0.275
,0.0,257,200,,5.09157133102417,257,,,,49771.52068491577,257,0.0,200,,,20640000,0.0,,,3966.3261515520676,-17.906201345634546,5.7989382185041904e-09,,,,,1.881935872916074e-06,13109.043188953354,49771.52068491577,0.255,,13109.043188953354,11456.184102760528,11456.184102760528,,-17.906201345634546,1.8877348111345782e-06,,,3966.3261515520676,,4.081371116626542e-06,0.255
,0.0,258,200,,5.091890811920166,258,,,,43552.38260558763,258,0.0,200,,,20720000,0.0,,,4353.486255138191,-13.252281282161464,5.239826350589283e-09,,,,,1.230018256137555e-06,14401.03198835544,43552.38260558763,0.33,,14401.03198835544,11432.046694402827,11432.046694402827,,-13.252281282161464,1.2352580824881443e-06,,,4353.486255138191,,3.7189470276643988e-06,0.33
,0.0,259,200,,5.090794086456299,259,,,,44749.689761532085,259,0.0,200,,,20800000,0.0,,,4012.020379280206,-15.71362621471099,1.0725784704845864e-08,,,,,-1.0980314755215659e-06,12917.021745351725,44749.689761532085,0.32,,12917.021745351725,12028.890572687527,12028.890572687527,,-15.71362621471099,-1.08730569081672e-06,,,4012.020379280206,,7.4995923569076695e-06,0.32
26,0.0,260,200,0.0,5.087531566619873,260,50,-14.209586065976522,50,43518.56602521849,260,0.0,200,11187.953045388706,49142.891186525245,20880000,0.0,0.3,0.3,4408.195923844848,-19.2874216224178,1.8335413187742233e-08,12145.630203624323,49142.891186525245,0.0,12145.630203624323,-2.706285613385262e-06,14655.407520983521,43518.56602521849,0.345,11187.953045388706,14655.407520983521,12166.48873571356,12166.48873571356,11187.953045388706,-19.2874216224178,-2.6879502001975197e-06,-14.209586065976522,11187.953045388706,4408.195923844848,26,1.2816982234653551e-05,0.345
,0.0,261,200,,5.0863037109375,261,,,,47802.29654167367,261,0.0,200,,,20960000,0.0,,,4038.4480052640265,-17.81514331686233,1.2358214007690549e-08,,,,,-1.0350572665629443e-06,13198.082269609056,47802.29654167367,0.245,,13198.082269609056,11517.91885526199,11517.91885526199,,-17.81514331686233,-1.0226990525552537e-06,,,4038.4480052640265,,8.633437573735137e-06,0.245
