GaussianMLPPolicy/KLBefore,MetaTest/Average/StdReturn,GaussianMLPPolicy/LossAfter,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/SuccessRate,GaussianMLPPolicy/dLoss,bin-picking-v1/MinReturn,Iteration,MetaTest/bin-picking-v1/NumEpisodes,Average/Iteration,MetaTest/bin-picking-v1/TerminationRate,Average/TerminationRate,MetaTest/bin-picking-v1/AverageDiscountedReturn,MetaTest/Average/TerminationRate,MetaTest/Average/MinReturn,MetaTest/Average/MaxReturn,bin-picking-v1/SuccessRate,bin-picking-v1/AverageReturn,bin-picking-v1/Iteration,bin-picking-v1/StdReturn,Average/StdReturn,Average/AverageDiscountedReturn,MetaTest/bin-picking-v1/AverageReturn,Average/NumEpisodes,bin-picking-v1/TerminationRate,Average/MaxReturn,MetaTest/Average/NumEpisodes,MetaTest/bin-picking-v1/MaxReturn,Average/SuccessRate,Average/MinReturn,GaussianMLPPolicy/KLAfter,GaussianMLPPolicy/Entropy,MetaTest/Average/AverageReturn,TotalEnvSteps,bin-picking-v1/AverageDiscountedReturn,MetaTest/bin-picking-v1/StdReturn,bin-picking-v1/MaxReturn,MetaTest/bin-picking-v1/MinReturn,bin-picking-v1/NumEpisodes,GaussianMLPPolicy/LossBefore,MetaTest/bin-picking-v1/Iteration,MetaTest/bin-picking-v1/SuccessRate,MetaTest/Average/Iteration,Average/AverageReturn
0.0,0.0,-0.002622745931148529,-30.928773574676747,0.0,0.0020654150284826756,-90.50340645695637,94,1,94,0.0,0.0,-30.928773574676747,0.0,-30.92877357467675,-30.92877357467675,0.0,-44.93934705287796,94,20.448949535978922,20.448949535978922,-22.189348757662824,-30.92877357467675,200,0.0,-19.76721189626647,1,-30.92877357467675,0.0,-90.50340645695637,0.006715715862810612,5.517021179199219,-30.92877357467675,7600000,-22.189348757662824,0.0,-19.76721189626647,-30.92877357467675,200,-0.0005573309026658535,94,0.0,94,-44.93934705287796
0.0,0.0,0.000583193264901638,-85.38519539457799,0.0,0.0014617096167057753,-90.3570586468081,95,1,95,0.0,0.0,-85.38519539457799,0.0,-85.38519539457799,-85.38519539457799,0.0,-40.96995339882994,95,32.89515988169836,32.89515988169836,-19.61605508979218,-85.38519539457799,200,0.0,117.65199261387862,1,-85.38519539457799,0.0,-90.3570586468081,0.009914533235132694,5.575049877166748,-85.38519539457799,7680000,-19.61605508979218,0.0,117.65199261387862,-85.38519539457799,200,0.0020449028816074133,95,0.0,95,-40.96995339882994
0.0,0.0,0.00040849632932804525,-80.58641500046296,0.0,0.002159402152756229,-92.7193546265008,96,1,96,0.0,0.0,-80.58641500046296,0.0,-80.58641500046292,-80.58641500046292,0.05,17543.459019526756,96,76638.62362252231,76638.62362252231,7582.492256371168,-80.58641500046292,200,0.0,357142.2469200254,1,-80.58641500046292,0.05,-92.7193546265008,0.006746350787580013,5.605872631072998,-80.58641500046292,7760000,7582.492256371168,0.0,357142.2469200254,-80.58641500046292,200,0.0025678984820842743,96,0.0,96,17543.459019526756
0.0,0.0,-0.0030306181870400906,-54.1631533343622,0.0,0.001247965032234788,-90.59558000359557,97,1,97,0.0,0.0,-54.1631533343622,0.0,-54.16315333436222,-54.16315333436222,0.0,-41.216401670123616,97,21.183382324925752,21.183382324925752,-19.388592691774267,-54.16315333436222,200,0.0,-19.85484713455466,1,-54.16315333436222,0.0,-90.59558000359557,0.006605205126106739,5.584884166717529,-54.16315333436222,7840000,-19.388592691774267,0.0,-19.85484713455466,-54.16315333436222,200,-0.0017826531548053026,97,0.0,97,-41.216401670123616
0.0,0.0,-0.002151250373572111,-66.90361329751751,0.0,0.0012756462092511356,-90.59583081165023,98,1,98,0.0,0.0,-66.90361329751751,0.0,-66.90361329751744,-66.90361329751744,0.0,-47.28498832128791,98,22.10897285054959,22.10897285054959,-22.07972444125442,-66.90361329751744,200,0.0,-20.647066022809945,1,-66.90361329751744,0.0,-90.59583081165023,0.006531530059874058,5.581372261047363,-66.90361329751744,7920000,-22.07972444125442,0.0,-20.647066022809945,-66.90361329751744,200,-0.0008756041643209755,98,0.0,98,-47.28498832128791
0.0,0.0,-0.003138456027954817,-20.023936328789954,0.0,0.0015259881038218737,-92.36686068143553,99,1,99,0.0,0.0,-20.023936328789954,0.0,-20.02393632878995,-20.02393632878995,0.05,17745.095614232625,99,77508.29369753788,77508.29369753788,7688.670785406197,-20.02393632878995,200,0.0,359588.6665971637,1,-20.02393632878995,0.05,-92.36686068143553,0.00671489629894495,5.557490348815918,-20.02393632878995,8000000,7688.670785406197,0.0,359588.6665971637,-20.02393632878995,200,-0.0016124679241329432,99,0.0,99,17745.095614232625
0.0,0.0,-0.001893568434752524,-28.509348727768167,0.0,0.0010839503374882042,-79.25994231445378,100,1,100,0.0,0.0,-28.509348727768167,0.0,-28.509348727768185,-28.509348727768185,0.05,17890.335279457366,100,78163.14005944062,78163.14005944062,7736.45741395373,-28.509348727768185,200,0.0,364567.9468216062,1,-28.509348727768185,0.05,-79.25994231445378,0.0064795175567269325,5.54032564163208,-28.509348727768185,8080000,7736.45741395373,0.0,364567.9468216062,-28.509348727768185,200,-0.0008096180972643197,100,0.0,100,17890.335279457366
0.0,0.0,-0.0035991589538753033,-22.545133600344908,0.0,0.0012649374548345804,-90.78494143683419,101,1,101,0.0,0.0,-22.545133600344908,0.0,-22.5451336003449,-22.5451336003449,0.0,-42.98430272809923,101,23.457686627129632,23.457686627129632,-20.55209334911964,-22.5451336003449,200,0.0,-18.749846551248847,1,-22.5451336003449,0.0,-90.78494143683419,0.0064917029812932014,5.511050224304199,-22.5451336003449,8160000,-20.55209334911964,0.0,-18.749846551248847,-22.5451336003449,200,-0.002334221499040723,101,0.0,101,-42.98430272809923
0.0,0.0,-0.00029080049716867507,-84.64627107016088,0.0,0.0016404603666160256,-92.68201827127608,102,1,102,0.0,0.0,-84.64627107016088,0.0,-84.64627107016092,-84.64627107016092,0.05,17811.76288779937,102,77804.53444288956,77804.53444288956,7706.226917224727,-84.64627107016092,200,0.0,364309.5453174473,1,-84.64627107016092,0.05,-92.68201827127608,0.006589384283870459,5.518719673156738,-84.64627107016092,8240000,7706.226917224727,0.0,364309.5453174473,-84.64627107016092,200,0.0013496598694473505,102,0.0,102,17811.76288779937
0.0,0.0,0.001389852724969387,-20.378943398482527,0.0,0.001956071937456727,-91.26537804007346,103,1,103,0.0,0.0,-20.378943398482527,0.0,-20.378943398482523,-20.378943398482523,0.0,-30.239972459988103,103,19.795279054443064,19.795279054443064,-14.476129107713545,-20.378943398482523,200,0.0,63.812195291538885,1,-20.378943398482523,0.0,-91.26537804007346,0.006611764430999756,5.572134971618652,-20.378943398482523,8320000,-14.476129107713545,0.0,63.812195291538885,-20.378943398482523,200,0.003345924662426114,103,0.0,103,-30.239972459988103
0.0,0.0,-0.00445545744150877,-32.97813924579251,0.0,0.0011739623732864857,-92.43471083155465,104,1,104,0.0,0.0,-32.97813924579251,0.0,-32.97813924579249,-32.97813924579249,0.05,17929.044939371714,104,78362.23918316216,78362.23918316216,7752.825235245004,-32.97813924579249,200,0.0,363650.67237929103,1,-32.97813924579249,0.05,-92.43471083155465,0.006539301481097937,5.5076680183410645,-32.97813924579249,8400000,7752.825235245004,0.0,363650.67237929103,-32.97813924579249,200,-0.0032814950682222843,104,0.0,104,17929.044939371714
0.0,0.0,-0.0028669903986155987,-35.028568858104656,0.0,0.0016663491260260344,-92.63810976495625,105,1,105,0.0,0.0,-35.028568858104656,0.0,-35.02856885810465,-35.02856885810465,0.0,-40.04052550588028,105,22.49676273271154,22.49676273271154,-19.313972299723208,-35.02856885810465,200,0.0,-20.574129575794473,1,-35.02856885810465,0.0,-92.63810976495625,0.006584112998098135,5.491112232208252,-35.02856885810465,8480000,-19.313972299723208,0.0,-20.574129575794473,-35.02856885810465,200,-0.0012006412725895643,105,0.0,105,-40.04052550588028
0.0,0.0,0.00048372329911217093,-32.76397962174922,0.0,0.0011196748237125576,-88.886798367554,106,1,106,0.0,0.0,-32.76397962174922,0.0,-32.7639796217492,-32.7639796217492,0.0,-43.65924636829703,106,20.297108307166845,20.297108307166845,-20.469483875415946,-32.7639796217492,200,0.0,-0.7902823748540091,1,-32.7639796217492,0.0,-88.886798367554,0.009709615260362625,5.540184497833252,-32.7639796217492,8560000,-20.469483875415946,0.0,-0.7902823748540091,-32.7639796217492,200,0.0016033981228247285,106,0.0,106,-43.65924636829703
0.0,0.0,-0.002514390740543604,-20.334840159622967,0.0,0.0017601603176444769,-90.17523873987803,107,1,107,0.0,0.0,-20.334840159622967,0.0,-20.33484015962296,-20.33484015962296,0.05,18003.468129881072,107,78652.00795444578,78652.00795444578,7809.407667566356,-20.33484015962296,200,0.0,363940.56026057014,1,-20.33484015962296,0.05,-90.17523873987803,0.006748897023499012,5.526900291442871,-20.33484015962296,8640000,7809.407667566356,0.0,363940.56026057014,-20.33484015962296,200,-0.000754230422899127,107,0.0,107,18003.468129881072
0.0,0.0,-0.0026378489565104246,-27.09705245054724,0.0,0.0018036944093182683,-89.04991297002398,108,1,108,0.0,0.0,-27.09705245054724,0.0,-27.097052450547245,-27.097052450547245,0.05,18053.975601469185,108,78885.60407563373,78885.60407563373,7817.0963152563145,-27.097052450547245,200,0.0,364906.8038912177,1,-27.097052450547245,0.05,-89.04991297002398,0.0065568238496780396,5.503450870513916,-27.097052450547245,8720000,7817.0963152563145,0.0,364906.8038912177,-27.097052450547245,200,-0.0008341545471921563,108,0.0,108,18053.975601469185
0.0,0.0,-0.002592299832031131,-27.971866996228137,0.0,0.00047043850645422935,-90.03498761259047,109,1,109,0.0,0.0,-27.971866996228137,0.0,-27.971866996228144,-27.971866996228144,0.0,-36.87195606603603,109,18.133372014176718,18.133372014176718,-17.81592840382301,-27.971866996228144,200,0.0,-18.33808580555133,1,-27.971866996228144,0.0,-90.03498761259047,0.006528973579406738,5.446134090423584,-27.971866996228144,8800000,-17.81592840382301,0.0,-18.33808580555133,-27.971866996228144,200,-0.0021218613255769014,109,0.0,109,-36.87195606603603
0.0,0.0,-0.0031712434720247984,-53.419935633467134,0.0,0.0019092871807515621,-92.46633563499424,110,1,110,0.0,0.0,-53.419935633467134,0.0,-53.41993563346711,-53.41993563346711,0.05,17839.400712090577,110,77940.1800481758,77940.1800481758,7708.294517495428,-53.41993563346711,200,0.0,362738.20408300165,1,-53.41993563346711,0.05,-92.46633563499424,0.006498527713119984,5.424140453338623,-53.41993563346711,8880000,7708.294517495428,0.0,362738.20408300165,-53.41993563346711,200,-0.0012619562912732363,110,0.0,110,17839.400712090577
0.0,0.0,0.0009457197156734765,-26.646152125859828,0.0,0.0019125237013213336,-89.514048670153,111,1,111,0.0,0.0,-26.646152125859828,0.0,-26.64615212585983,-26.64615212585983,0.0,-36.66841180970498,111,27.364830516099616,27.364830516099616,-17.257167813032428,-26.64615212585983,200,0.0,134.66789772295908,1,-26.64615212585983,0.0,-89.514048670153,0.00662581529468298,5.461806774139404,-26.64615212585983,8960000,-17.257167813032428,0.0,134.66789772295908,-26.64615212585983,200,0.00285824341699481,111,0.0,111,-36.66841180970498
0.0,0.0,-0.003357185749337077,-23.101233383122338,0.0,0.002788608195260167,-89.29170814932917,112,1,112,0.0,0.0,-23.101233383122338,0.0,-23.10123338312235,-23.10123338312235,0.0,-40.2752324076541,112,17.98555193625299,17.98555193625299,-19.57723763099001,-23.10123338312235,200,0.0,-19.065764405463653,1,-23.10123338312235,0.0,-89.29170814932917,0.007040443364530802,5.454962730407715,-23.10123338312235,9040000,-19.57723763099001,0.0,-19.065764405463653,-23.10123338312235,200,-0.00056857755407691,112,0.0,112,-40.2752324076541
0.0,0.0,-0.0036964286118745804,-27.836878266444504,0.0,0.0018083626637235284,-93.48897962548754,113,1,113,0.0,0.0,-27.836878266444504,0.0,-27.8368782664445,-27.8368782664445,0.05,17844.949460899246,113,77984.06768233863,77984.06768233863,7707.894124960678,-27.8368782664445,200,0.0,361864.43794832233,1,-27.8368782664445,0.05,-93.48897962548754,0.009993492625653744,5.402219295501709,-27.8368782664445,9120000,7707.894124960678,0.0,361864.43794832233,-27.8368782664445,200,-0.001888065948151052,113,0.0,113,17844.949460899246
0.0,0.0,-0.0033696007449179888,-35.36184542238677,0.0,0.0018198895268142223,-89.53398716224389,114,1,114,0.0,0.0,-35.36184542238677,0.0,-35.36184542238681,-35.36184542238681,0.0,-36.85160344489887,114,23.427034069821758,23.427034069821758,-17.321365426551314,-35.36184542238681,200,0.0,92.41988307948493,1,-35.36184542238681,0.0,-89.53398716224389,0.006921385880559683,5.370215892791748,-35.36184542238681,9200000,-17.321365426551314,0.0,92.41988307948493,-35.36184542238681,200,-0.0015497112181037664,114,0.0,114,-36.85160344489887
0.0,0.0,-0.003331489861011505,-36.042726686072974,0.0,0.0012715966440737247,-93.16101222124021,115,1,115,0.0,0.0,-36.042726686072974,0.0,-36.04272668607299,-36.04272668607299,0.0,-43.069621332927916,115,28.112712036292205,28.112712036292205,-20.667430999626504,-36.04272668607299,200,0.0,129.48948899681227,1,-36.04272668607299,0.0,-93.16101222124021,0.006560018751770258,5.341196537017822,-36.04272668607299,9280000,-20.667430999626504,0.0,129.48948899681227,-36.04272668607299,200,-0.0020598932169377804,115,0.0,115,-43.069621332927916
0.0,0.0,0.0003515951393637806,-39.39845419081732,0.0,0.001694255362963304,-89.2556703296891,116,1,116,0.0,0.0,-39.39845419081732,0.0,-39.39845419081731,-39.39845419081731,0.05,18176.42232734614,116,79392.57896206653,79392.57896206653,7873.579282021663,-39.39845419081731,200,0.0,369195.7887204052,1,-39.39845419081731,0.05,-89.2556703296891,0.006515480577945709,5.365950584411621,-39.39845419081731,9360000,7873.579282021663,0.0,369195.7887204052,-39.39845419081731,200,0.0020458505023270845,116,0.0,116,18176.42232734614
0.0,0.0,0.003717963118106127,-38.97358514440548,0.0,0.001397326122969389,-94.15343826256223,117,1,117,0.0,0.0,-38.97358514440548,0.0,-38.97358514440548,-38.97358514440548,0.0,-41.5216210498065,117,26.993592951678668,26.993592951678668,-19.470935755542417,-38.97358514440548,200,0.0,88.40573245783644,1,-38.97358514440548,0.0,-94.15343826256223,0.009508990682661533,5.463156700134277,-38.97358514440548,9440000,-19.470935755542417,0.0,88.40573245783644,-38.97358514440548,200,0.005115289241075516,117,0.0,117,-41.5216210498065
0.0,0.0,-0.002788199344649911,-85.0645197141106,0.0,0.0020712511031888425,-85.91889064329422,118,1,118,0.0,0.0,-85.0645197141106,0.0,-85.0645197141106,-85.0645197141106,0.05,18268.158107578838,118,79799.50642459684,79799.50642459684,7911.335027567966,-85.0645197141106,200,0.0,370311.65797725925,1,-85.0645197141106,0.05,-85.91889064329422,0.009774952195584774,5.449747085571289,-85.0645197141106,9520000,7911.335027567966,0.0,370311.65797725925,-85.0645197141106,200,-0.0007169482414610684,118,0.0,118,18268.158107578838
0.0,0.0,-0.0022400959860533476,-22.209876010124496,0.0,0.0017985512095037848,-92.72236052293003,119,1,119,0.0,0.0,-22.209876010124496,0.0,-22.209876010124503,-22.209876010124503,0.0,-36.735500898868594,119,20.922700514753252,20.922700514753252,-17.477913060475135,-22.209876010124503,200,0.0,28.590430139217013,1,-22.209876010124503,0.0,-92.72236052293003,0.009648460894823074,5.436293125152588,-22.209876010124503,9600000,-17.477913060475135,0.0,28.590430139217013,-22.209876010124503,200,-0.0004415447765495628,119,0.0,119,-36.735500898868594
0.0,0.0,-0.0022529137786477804,-33.59762819708237,0.0,0.0013620082754641771,-88.53366114392004,120,1,120,0.0,0.0,-33.59762819708237,0.0,-33.597628197082365,-33.597628197082365,0.0,-40.96242111119993,120,21.087170162040543,21.087170162040543,-19.323547707648608,-33.597628197082365,200,0.0,-19.06618768454174,1,-33.597628197082365,0.0,-88.53366114392004,0.0067026661708951,5.4066691398620605,-33.597628197082365,9680000,-19.323547707648608,0.0,-19.06618768454174,-33.597628197082365,200,-0.0008909055031836033,120,0.0,120,-40.96242111119993
0.0,0.0,-0.0031969055999070406,-59.842336719275906,0.0,0.0019372939132153988,-91.72069084691613,121,1,121,0.0,0.0,-59.842336719275906,0.0,-59.84233671927588,-59.84233671927588,0.05,18119.534513038954,121,79173.87871654768,79173.87871654768,7879.535432329634,-59.84233671927588,200,0.0,365666.9985534311,1,-59.84233671927588,0.05,-91.72069084691613,0.007014986127614975,5.3889594078063965,-59.84233671927588,9760000,7879.535432329634,0.0,365666.9985534311,-59.84233671927588,200,-0.0012596116866916418,121,0.0,121,18119.534513038954
0.0,0.0,-0.0028322036378085613,-60.64885388501421,0.0,0.0014033159241080284,-88.2042626351032,122,1,122,0.0,0.0,-60.64885388501421,0.0,-60.6488538850142,-60.6488538850142,0.0,-35.94921539179465,122,28.324753466720093,28.324753466720093,-17.27262929629733,-60.6488538850142,200,0.0,111.95116338103777,1,-60.6488538850142,0.0,-88.2042626351032,0.006696637719869614,5.360633850097656,-60.6488538850142,9840000,-17.27262929629733,0.0,111.95116338103777,-60.6488538850142,200,-0.001428887713700533,122,0.0,122,-35.94921539179465
0.0,0.0,-0.00029893143801018596,-25.184462821621892,0.0,0.0011613844544626772,-84.70947563956874,123,1,123,0.0,0.0,-25.184462821621892,0.0,-25.1844628216219,-25.1844628216219,0.05,18284.913100400543,123,79882.52247057424,79882.52247057424,7933.028967976022,-25.1844628216219,200,0.0,371113.54968265304,1,-25.1844628216219,0.05,-84.70947563956874,0.009951313026249409,5.386399269104004,-25.1844628216219,9920000,7933.028967976022,0.0,371113.54968265304,-25.1844628216219,200,0.0008624530164524913,123,0.0,123,18284.913100400543
0.0,0.0,-0.0014436012133955956,-28.394321717659274,0.0,0.001368001292576082,-92.43352226825425,124,1,124,0.0,0.0,-28.394321717659274,0.0,-28.394321717659274,-28.394321717659274,0.0,-44.04482774086254,124,24.333923292902245,24.333923292902245,-20.62657409551995,-28.394321717659274,200,0.0,-20.086493533439363,1,-28.394321717659274,0.0,-92.43352226825425,0.006653324700891972,5.383328437805176,-28.394321717659274,10000000,-20.62657409551995,0.0,-20.086493533439363,-28.394321717659274,200,-7.55999208195135e-05,124,0.0,124,-44.04482774086254
0.0,0.0,-0.004792089574038982,-27.244431339239547,0.0,0.0021400100085884333,-92.20099807758649,125,1,125,0.0,0.0,-27.244431339239547,0.0,-27.244431339239558,-27.244431339239558,0.05,18294.09515813377,125,79911.10141635298,79911.10141635298,7921.8544591694135,-27.244431339239558,200,0.0,373443.2862581373,1,-27.244431339239558,0.05,-92.20099807758649,0.009554044343531132,5.330787658691406,-27.244431339239558,10080000,7921.8544591694135,0.0,373443.2862581373,-27.244431339239558,200,-0.002652079565450549,125,0.0,125,18294.09515813377
0.0,0.0,-0.0036360241938382387,-29.08753789487188,0.0,0.0010874092113226652,-85.34036086653222,126,1,126,0.0,0.0,-29.08753789487188,0.0,-29.087537894871858,-29.087537894871858,0.0,-44.57643568086893,126,18.95507504850543,18.95507504850543,-21.476768254543003,-29.087537894871858,200,0.0,-19.224005611111668,1,-29.087537894871858,0.0,-85.34036086653222,0.00661483034491539,5.2691874504089355,-29.087537894871858,10160000,-21.476768254543003,0.0,-19.224005611111668,-29.087537894871858,200,-0.0025486149825155735,126,0.0,126,-44.57643568086893
0.0,0.0,-0.0015359956305474043,-77.46149379526678,0.0,0.002456486166920513,-89.7972428306057,127,1,127,0.0,0.0,-77.46149379526678,0.0,-77.46149379526679,-77.46149379526679,0.0,-37.56963161372652,127,20.744226691672356,20.744226691672356,-18.101984080413764,-77.46149379526679,200,0.0,-19.295806260505472,1,-77.46149379526679,0.0,-89.7972428306057,0.009470725432038307,5.274986743927002,-77.46149379526679,10240000,-18.101984080413764,0.0,-19.295806260505472,-77.46149379526679,200,0.0009204905363731086,127,0.0,127,-37.56963161372652
0.0,0.0,-0.0022512474097311497,-28.942534699191132,0.0,0.0021819374087499455,-92.9424678122476,128,1,128,0.0,0.0,-28.942534699191132,0.0,-28.94253469919112,-28.94253469919112,0.0,-39.21670571464987,128,21.177477096226387,21.177477096226387,-19.14566151969756,-28.94253469919112,200,0.0,45.56461102297399,1,-28.94253469919112,0.0,-92.9424678122476,0.009379563853144646,5.266761779785156,-28.94253469919112,10320000,-19.14566151969756,0.0,45.56461102297399,-28.94253469919112,200,-6.931000098120421e-05,128,0.0,128,-39.21670571464987
0.0,0.0,-0.0006768215680494905,-28.99709454405325,0.0,0.001297911920119077,-89.42457287174878,129,1,129,0.0,0.0,-28.99709454405325,0.0,-28.997094544053237,-28.997094544053237,0.05,18021.104603385887,129,78726.67724876195,78726.67724876195,7842.833285668595,-28.997094544053237,200,0.0,369437.52142504463,1,-28.997094544053237,0.05,-89.42457287174878,0.009860621765255928,5.286034107208252,-28.997094544053237,10400000,7842.833285668595,0.0,369437.52142504463,-28.997094544053237,200,0.0006210903520695865,129,0.0,129,18021.104603385887
0.0,0.0,-0.0034137493930757046,-26.571162775305986,0.0,0.0024522788589820266,-70.45427323381402,130,1,130,0.0,0.0,-26.571162775305986,0.0,-26.571162775305993,-26.571162775305993,0.05,18097.189455304862,130,79040.56343909954,79040.56343909954,7852.502158505684,-26.571162775305993,200,0.0,364971.2497206093,1,-26.571162775305993,0.05,-70.45427323381402,0.00995727814733982,5.271131992340088,-26.571162775305993,10480000,7852.502158505684,0.0,364971.2497206093,-26.571162775305993,200,-0.000961470534093678,130,0.0,130,18097.189455304862
0.0,0.0,-0.0021392269991338253,-34.67927100919796,0.0,0.0013719522394239902,-89.65108844314732,131,1,131,0.0,0.0,-34.67927100919796,0.0,-34.67927100919795,-34.67927100919795,0.0,-43.59452162374042,131,22.913689439245445,22.913689439245445,-20.202016866200037,-34.67927100919795,200,0.0,-18.396441768182736,1,-34.67927100919795,0.0,-89.65108844314732,0.00655205687507987,5.2622809410095215,-34.67927100919795,10560000,-20.202016866200037,0.0,-18.396441768182736,-34.67927100919795,200,-0.000767274759709835,131,0.0,131,-43.59452162374042
0.0,0.0,0.0006272548926062882,-65.70439922263334,0.0,0.0010377660510130227,-91.81023588240019,132,1,132,0.0,0.0,-65.70439922263334,0.0,-65.70439922263336,-65.70439922263336,0.05,18369.811365790636,132,80241.06287831334,80241.06287831334,7988.271972593857,-65.70439922263336,200,0.0,371250.12412086735,1,-65.70439922263336,0.05,-91.81023588240019,0.009947523474693298,5.315144062042236,-65.70439922263336,10640000,7988.271972593857,0.0,371250.12412086735,-65.70439922263336,200,0.0016650209436193109,132,0.0,132,18369.811365790636
0.0,0.0,-0.005303055047988892,-33.99322733565635,0.0,0.0020508256275206804,-91.80634377573861,133,1,133,0.0,0.0,-33.99322733565635,0.0,-33.993227335656336,-33.993227335656336,0.05,18352.677711721157,133,80138.74603081262,80138.74603081262,7973.102900409695,-33.993227335656336,200,0.0,369875.37643328914,1,-33.993227335656336,0.05,-91.80634377573861,0.006388816982507706,5.284093379974365,-33.993227335656336,10720000,7973.102900409695,0.0,369875.37643328914,-33.993227335656336,200,-0.003252229420468211,133,0.0,133,18352.677711721157
0.0,0.0,0.001098772743716836,-20.894613032254586,0.0,0.002050133189186454,-90.24636004188638,134,1,134,0.0,0.0,-20.894613032254586,0.0,-20.89461303225458,-20.89461303225458,0.0,-47.19438925838793,134,23.15682332458616,23.15682332458616,-22.200132915527202,-20.89461303225458,200,0.0,-18.663648059642508,1,-20.89461303225458,0.0,-90.24636004188638,0.009134438820183277,5.3575310707092285,-20.89461303225458,10800000,-22.200132915527202,0.0,-18.663648059642508,-20.89461303225458,200,0.00314890593290329,134,0.0,134,-47.19438925838793
0.0,0.0,-0.005043749697506428,-57.5560211166976,0.0,0.0011540038976818323,-84.80214788804967,135,1,135,0.0,0.0,-57.5560211166976,0.0,-57.556021116697536,-57.556021116697536,0.05,18362.91410749867,135,80187.22393681544,80187.22393681544,7977.031379651329,-57.556021116697536,200,0.0,371497.78302327404,1,-57.556021116697536,0.05,-84.80214788804967,0.00694134458899498,5.284843444824219,-57.556021116697536,10880000,7977.031379651329,0.0,371497.78302327404,-57.556021116697536,200,-0.0038897457998245955,135,0.0,135,18362.91410749867
0.0,0.0,-0.0006396090611815453,-30.840972319496345,0.0,0.0018180478364229202,-89.9626540057919,136,1,136,0.0,0.0,-30.840972319496345,0.0,-30.84097231949633,-30.84097231949633,0.0,-45.4667820192532,136,23.852356821545296,23.852356821545296,-21.399400148291917,-30.84097231949633,200,0.0,-18.93144642923257,1,-30.84097231949633,0.0,-89.9626540057919,0.009235821664333344,5.335899829864502,-30.84097231949633,10960000,-21.399400148291917,0.0,-18.93144642923257,-30.84097231949633,200,0.001178438775241375,136,0.0,136,-45.4667820192532
0.0,0.0,-0.0026720413006842136,-39.55432821009706,0.0,0.0019479464972391725,-92.3775308254365,137,1,137,0.0,0.0,-39.55432821009706,0.0,-39.554328210097054,-39.554328210097054,0.05,18580.635190114528,137,81181.25855907096,81181.25855907096,8083.0086132590195,-39.554328210097054,200,0.0,377703.56169954536,1,-39.554328210097054,0.05,-92.3775308254365,0.009903604164719582,5.319424629211426,-39.554328210097054,11040000,8083.0086132590195,0.0,377703.56169954536,-39.554328210097054,200,-0.0007240948034450412,137,0.0,137,18580.635190114528
0.0,0.0,-0.0053306082263588905,-27.236894720126305,0.0,0.0010758205316960812,-70.12570131614123,138,1,138,0.0,0.0,-27.236894720126305,0.0,-27.236894720126283,-27.236894720126283,0.0,-33.6140399976634,138,14.413895621191195,14.413895621191195,-16.52103948020704,-27.236894720126283,200,0.0,-19.04778822766381,1,-27.236894720126283,0.0,-70.12570131614123,0.006892402656376362,5.241606712341309,-27.236894720126283,11120000,-16.52103948020704,0.0,-19.04778822766381,-27.236894720126283,200,-0.004254787694662809,138,0.0,138,-33.6140399976634
0.0,0.0,-0.0012533378321677446,-65.30409291996482,0.0,0.001469648297643289,-92.6110158511323,139,1,139,0.0,0.0,-65.30409291996482,0.0,-65.30409291996476,-65.30409291996476,0.05,18523.952447226842,139,80940.75790338728,80940.75790338728,8034.288715813808,-65.30409291996476,200,0.0,376444.6294309258,1,-65.30409291996476,0.05,-92.6110158511323,0.00979728065431118,5.260368347167969,-65.30409291996476,11200000,8034.288715813808,0.0,376444.6294309258,-65.30409291996476,200,0.00021631046547554433,139,0.0,139,18523.952447226842
0.0,0.0,-0.0046761962585151196,-35.56248129983375,0.0,0.0015696985647082329,-91.80962644630911,140,1,140,0.0,0.0,-35.56248129983375,0.0,-35.562481299833784,-35.562481299833784,0.05,18399.528614101502,140,80392.1401817268,80392.1401817268,7997.348824961168,-35.562481299833784,200,0.0,372317.7024187207,1,-35.562481299833784,0.05,-91.80962644630911,0.009602039121091366,5.1971869468688965,-35.562481299833784,11280000,7997.348824961168,0.0,372317.7024187207,-35.562481299833784,200,-0.0031064976938068867,140,0.0,140,18399.528614101502
0.0,0.0,-0.0022271545603871346,-32.4609760312839,0.0,0.001360617228783667,-90.00337000728926,141,1,141,0.0,0.0,-32.4609760312839,0.0,-32.460976031283906,-32.460976031283906,0.0,-43.05167136298038,141,20.41296583199923,20.41296583199923,-20.391963976367148,-32.460976031283906,200,0.0,-18.869336692009618,1,-32.460976031283906,0.0,-90.00337000728926,0.006547993514686823,5.1787495613098145,-32.460976031283906,11360000,-20.391963976367148,0.0,-18.869336692009618,-32.460976031283906,200,-0.0008665373316034675,141,0.0,141,-43.05167136298038
0.0,0.0,-0.0017710954416543245,-80.27609507736294,0.0,0.0012155824806541204,-91.55127620869298,142,1,142,0.0,0.0,-80.27609507736294,0.0,-80.27609507736292,-80.27609507736292,0.05,18570.70087116229,142,81120.7298459887,81120.7298459887,8100.963902160907,-80.27609507736292,200,0.0,375402.0469011426,1,-80.27609507736292,0.05,-91.55127620869298,0.006428861524909735,5.1635308265686035,-80.27609507736292,11440000,8100.963902160907,0.0,375402.0469011426,-80.27609507736292,200,-0.0005555129610002041,142,0.0,142,18570.70087116229
