MetaTest/dial-turn-v1/NumTrajs,MetaTest/Average/SuccessRate,MetaTrain/Average/ContrastiveLoss,MetaTest/Average/StdReturn,TotalEnvSteps,MetaTest/dial-turn-v1/AverageDiscountedReturn,MetaTest/Average/AverageDiscountedReturn,MetaTrain/Average/QfLoss,MetaTest/Average/MinReturn,MetaTest/dial-turn-v1/MinReturn,MetaTrain/Average/AlphaLoss,MetaTest/dial-turn-v1/TerminationRate,MetaTest/Average/MaxReturn,MetaTrain/Average/Alpha,MetaTest/dial-turn-v1/SuccessRate,MetaTrain/Average/PolicyLoss,MetaTest/dial-turn-v1/Iteration,MetaTest/Average/NumTrajs,MetaTest/dial-turn-v1/AverageReturn,MetaTest/dial-turn-v1/StdReturn,MetaTest/dial-turn-v1/MaxReturn,MetaTest/Average/Iteration,MetaTest/Average/TerminationRate,MetaTest/Average/AverageReturn
10,0.3,525372.2,2.979554997770398,4784000,-23.284836741525385,-23.284836741525385,41383976.0,-28.54081403362445,-28.54081403362445,-37.50846,0.0,-19.674070986894442,nan,0.3,117216.48,190,10,-23.284836741525393,2.979554997770398,-19.674070986894442,190,0.0,-23.284836741525393
10,0.0,257180.42,2.9519638918489677,4808000,-27.705094980425326,-27.705094980425326,417855740.0,-31.88170506357846,-31.88170506357846,-37.48368,0.0,-21.19361097123373,nan,0.0,106504.61,191,10,-27.705094980425322,2.9519638918489677,-21.19361097123373,191,0.0,-27.705094980425322
10,0.4,188143.19,52827.04547591232,4832000,19326.848950312633,19326.848950312633,15603078.0,-111.54130507667759,-111.54130507667759,-37.384193,0.0,177407.81179104728,nan,0.4,77866.64,192,10,19326.848950312637,52827.04547591232,177407.81179104728,192,0.0,19326.848950312637
10,0.3,392517.25,71875.70824629065,4856000,23906.450931762305,23906.450931762305,180488660.0,-81.50830396344509,-81.50830396344509,-37.137135,0.0,239533.56438986273,nan,0.3,37927.64,193,10,23906.450931762312,71875.70824629065,239533.56438986273,193,0.0,23906.450931762312
10,0.2,246520.06,89282.5636177475,4880000,44498.11332427844,44498.11332427844,21157020.0,-100.8524237778775,-100.8524237778775,-36.573257,0.0,235468.37547210732,nan,0.2,17054.15,194,10,44498.11332427845,89282.5636177475,235468.37547210732,194,0.0,44498.11332427845
10,0.5,2585.776,60244.03493300436,4904000,54107.08516309399,54107.08516309399,24659796.0,-101.343620767271,-101.343620767271,-36.151463,0.0,170530.2017203811,nan,0.5,-5163.454,195,10,54107.08516309397,60244.03493300436,170530.2017203811,195,0.0,54107.08516309397
10,0.2,1067.9667,34930.26409587986,4928000,13238.216367064208,13238.216367064208,40194260.0,-119.94114488775074,-119.94114488775074,-36.24599,0.0,117041.65270695473,nan,0.2,-17967.188,196,10,13238.216367064204,34930.26409587986,117041.65270695473,196,0.0,13238.216367064204
10,0.0,652.98773,490.15643520025765,4952000,85.112306986091,85.112306986091,60680600.0,-120.21110246396374,-120.21110246396374,-36.3406,0.0,1551.8648715081965,nan,0.0,-35951.863,197,10,85.1123069860908,490.15643520025765,1551.8648715081965,197,0.0,85.1123069860908
10,0.1,397.74493,3281.2569120289304,4976000,1018.5656682803414,1018.5656682803414,78431490.0,-110.30835479415701,-110.30835479415701,-36.448406,0.0,10862.07803191457,nan,0.1,-52953.266,198,10,1018.5656682803412,3281.2569120289304,10862.07803191457,198,0.0,1018.5656682803412
10,0.2,298.3013,91993.72681316434,5000000,41895.53865756665,41895.53865756665,96684870.0,-113.49084260884065,-113.49084260884065,-36.53275,0.0,293940.3540027841,nan,0.2,-71180.695,199,10,41895.53865756665,91993.72681316434,293940.3540027841,199,0.0,41895.53865756665
