MetaTest/Average/AverageReturn,TotalEnvSteps,MetaTest/push-v1/AverageDiscountedReturn,MetaTest/Average/Iteration,MetaTest/push-v1/NumEpisodes,MetaTrain/Average/Alpha,MetaTest/push-v1/StdReturn,MetaTrain/Average/ContrastiveLoss,MetaTrain/Average/AlphaLoss,MetaTest/Average/TerminationRate,MetaTest/Average/MinReturn,MetaTest/Average/NumEpisodes,MetaTest/push-v1/Iteration,MetaTest/push-v1/AverageReturn,MetaTest/Average/MaxReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/push-v1/TerminationRate,MetaTest/push-v1/SuccessRate,MetaTest/push-v1/MaxReturn,MetaTest/Average/StdReturn,MetaTest/Average/SuccessRate,MetaTrain/Average/QfLoss,MetaTest/push-v1/MinReturn,MetaTrain/Average/PolicyLoss
-35.81538425483474,1196000,-35.81538425483474,190,10,15.0095215,15.23497596395088,25818.06,0.85971534,0.0,-50.55410928920521,10,190,-35.81538425483474,0.8452932426717057,-35.81538425483474,0.0,0.2,0.8452932426717057,15.23497596395088,0.2,18875006.0,-50.55410928920521,-59909.574
669.208283124979,1202000,669.2082831249793,191,10,15.289517,2094.9796848492438,16444.277,-3.9272602,0.0,-54.424559427330536,10,191,669.208283124979,6953.596665526218,669.2082831249793,0.0,0.1,6953.596665526218,2094.9796848492438,0.1,20115770.0,-54.424559427330536,-66978.195
1313.8141809750427,1208000,1313.8141809750427,192,10,15.349987,2137.192871709562,24862.936,-0.26855958,0.0,-63.08703878578538,10,192,1313.8141809750427,6437.72815698742,1313.8141809750427,0.0,0.0,6437.72815698742,2137.192871709562,0.0,18632578.0,-63.08703878578538,-64203.83
517.5565099206834,1214000,517.556509920683,193,10,15.319745,1610.522836201822,15109.988,5.7539907,0.0,-62.179636900746836,10,193,517.5565099206834,5347.643782132067,517.556509920683,0.0,0.1,5347.643782132067,1610.522836201822,0.1,21535776.0,-62.179636900746836,-61182.367
961.7660287027836,1220000,961.7660287027835,194,10,13.72185,3017.6384985867203,15853.663,19.770185,0.0,-60.742350453062066,10,194,961.7660287027836,10014.636314100344,961.7660287027835,0.0,0.1,10014.636314100344,3017.6384985867203,0.1,16107276.0,-60.742350453062066,-51951.15
5392.792114265381,1226000,5392.792114265381,195,10,12.262174,9666.277213432591,3460.088,3.1325521,0.0,-49.61358977661354,10,195,5392.792114265381,30873.35252122554,5392.792114265381,0.0,0.1,30873.35252122554,9666.277213432591,0.1,19083072.0,-49.61358977661354,-56006.426
823.4707775242865,1232000,823.4707775242865,196,10,12.275422,2261.6738780034043,1694.1606,4.6016383,0.0,-67.98687071149756,10,196,823.4707775242865,7586.649799260508,823.4707775242865,0.0,0.0,7586.649799260508,2261.6738780034043,0.0,14652313.0,-67.98687071149756,-46430.01
246.10760409051431,1238000,246.10760409051414,197,10,11.246357,562.3405266809363,2445.962,8.136045,0.0,-49.94595681541581,10,197,246.10760409051431,1576.9877692580396,246.10760409051414,0.0,0.1,1576.9877692580396,562.3405266809363,0.1,11454071.0,-49.94595681541581,-35108.832
7319.889540978251,1244000,7319.889540978247,198,10,10.649567,18418.91214726139,1822.0115,2.0334532,0.0,-68.53437595147527,10,198,7319.889540978251,61741.84499395931,7319.889540978247,0.0,0.2,61741.84499395931,18418.91214726139,0.2,17299298.0,-68.53437595147527,-41125.53
423.84392864364247,1250000,423.84392864364236,199,10,11.411767,750.6298526740151,603.1136,-13.561307,0.0,-76.00346386300478,10,199,423.84392864364247,2532.4768390297895,423.84392864364236,0.0,0.0,2532.4768390297895,750.6298526740151,0.0,15154469.0,-76.00346386300478,-52229.676
