pick-place-v1/Iteration,MetaTest/Average/Iteration,MetaTest/Average/MaxReturn,TotalEnvSteps,GaussianMLPPolicy/dLoss,GaussianMLPPolicy/KLBefore,MetaTest/pick-place-v1/MinReturn,pick-place-v1/AverageDiscountedReturn,pick-place-v1/SuccessRate,Average/TerminationRate,Average/MaxReturn,MetaTest/Average/NumEpisodes,MetaTest/Average/StdReturn,MetaTest/Average/AverageReturn,Average/MinReturn,pick-place-v1/MinReturn,MetaTest/pick-place-v1/StdReturn,MetaTest/pick-place-v1/TerminationRate,MetaTest/Average/TerminationRate,MetaTest/pick-place-v1/MaxReturn,MetaTest/Average/AverageDiscountedReturn,pick-place-v1/TerminationRate,MetaTest/pick-place-v1/Iteration,Iteration,MetaTest/Average/MinReturn,pick-place-v1/StdReturn,Average/AverageDiscountedReturn,MetaTest/pick-place-v1/AverageReturn,pick-place-v1/MaxReturn,MetaTest/pick-place-v1/AverageDiscountedReturn,pick-place-v1/NumEpisodes,GaussianMLPPolicy/KLAfter,Average/Iteration,MetaTest/pick-place-v1/NumEpisodes,pick-place-v1/AverageReturn,Average/StdReturn,Average/SuccessRate,GaussianMLPPolicy/LossBefore,GaussianMLPPolicy/Entropy,MetaTest/Average/SuccessRate,Average/NumEpisodes,GaussianMLPPolicy/LossAfter,MetaTest/pick-place-v1/SuccessRate,Average/AverageReturn
130,13,84880.8226125968,10480000,5.4532392823603004e-08,0.0,-69.38575996607189,3046.10418367738,0.09,0.0,124404.310699118,50,15216.41746550292,9426.518172850709,-88.37099056078287,-88.37099056078287,15216.41746550292,0.0,0.0,84880.8226125968,9426.518172850707,0.0,13,130,-69.38575996607189,16283.944668195612,3046.10418367738,9426.518172850709,124404.310699118,9426.518172850707,200,3.609834311646409e-05,130,50,8323.75813412754,16283.944668195612,0.09,-3.818440745817497e-06,5.623405933380127,0.06,200,-3.8729731386411e-06,0.06,8323.75813412754
131,,,10560000,3.680006432915661e-08,0.0,,3063.0659092715687,0.095,0.0,72002.64271912434,,,,-80.22274014622737,-80.22274014622737,,,,,,0.0,,131,,14390.88654228223,3063.0659092715687,,72002.64271912434,,200,2.594074248918332e-05,131,,8552.810821197223,14390.88654228223,0.095,4.171433687361059e-08,5.6234660148620605,,200,4.914272544453979e-09,,8552.810821197223
132,,,10640000,8.908555173547938e-07,0.0,,2757.636322376849,0.07,0.0,114664.1517746744,,,,-80.99572597428751,-80.99572597428751,,,,,,0.0,,132,,14697.00731216138,2757.636322376849,,114664.1517746744,,200,0.0006081677274778485,132,,7335.971276599269,14697.00731216138,0.07,-1.775691271177493e-05,5.598968505859375,,200,-1.8647768229129724e-05,,7335.971276599269
133,,,10720000,1.572743713040836e-08,0.0,,3459.5714414666545,0.075,0.0,114218.48663830785,,,,-40.8519558676016,-40.8519558676016,,,,,,0.0,,133,,15510.58441417041,3459.5714414666545,,114218.48663830785,,200,1.1113343134638853e-05,133,,9287.133308325889,15510.58441417041,0.075,-1.87451473721012e-06,5.598799228668213,,200,-1.8902421743405284e-06,,9287.133308325889
134,,,10800000,5.647325451718643e-08,0.0,,4108.292350155003,0.15,0.0,146525.82959818217,,,,-128.3325134010921,-128.3325134010921,,,,,,0.0,,134,,23496.08926529375,4108.292350155003,,146525.82959818217,,200,3.953045961679891e-05,134,,11978.293057709503,23496.08926529375,0.15,2.6374698336439906e-06,5.603200435638428,,200,2.580996579126804e-06,,11978.293057709503
135,,,10880000,7.533935786341317e-08,0.0,,3593.2274686602086,0.09,0.0,93842.99126570308,,,,-68.73366025476314,-68.73366025476314,,,,,,0.0,,135,,18330.69797589989,3593.2274686602086,,93842.99126570308,,200,5.276202500681393e-05,135,,10308.676988646685,18330.69797589989,0.09,4.876567800238263e-06,5.6099371910095215,,200,4.80122844237485e-06,,10308.676988646685
136,,,10960000,1.0926086702056637e-07,0.0,,3283.9017467675353,0.1,0.0,141769.07010585538,,,,-86.74461784930688,-86.74461784930688,,,,,,0.0,,136,,21112.12725644993,3283.9017467675353,,141769.07010585538,,200,7.631052721990272e-05,136,,9370.604136619642,21112.12725644993,0.1,1.9653525384910608e-07,5.610186576843262,,200,8.727438682853972e-08,,9370.604136619642
137,,,11040000,4.6801858388789697e-08,0.0,,3568.1829926653904,0.095,0.0,221243.81510612462,,,,-76.88672467677361,-76.88672467677361,,,,,,0.0,,137,,23159.214092028018,3568.1829926653904,,221243.81510612462,,200,3.3019423426594585e-05,137,,10721.527097072387,23159.214092028018,0.095,-8.659760055707011e-07,5.609962463378906,,200,-9.127778639594908e-07,,10721.527097072387
138,,,11120000,4.8395918383903336e-08,0.0,,3288.534086208112,0.07,0.0,119116.32453551165,,,,-76.28046407294404,-76.28046407294404,,,,,,0.0,,138,,17207.381804195153,3288.534086208112,,119116.32453551165,,200,3.3855489164125174e-05,138,,9363.431130354486,17207.381804195153,0.07,-1.6279876717817388e-06,5.60727596282959,,200,-1.676383590165642e-06,,9363.431130354486
139,,,11200000,6.483753622887889e-08,0.0,,3421.6156215713495,0.09,0.0,166791.00518686778,,,,-80.48754620279864,-80.48754620279864,,,,,,0.0,,139,,20707.134208781168,3421.6156215713495,,166791.00518686778,,200,4.4705939217237756e-05,139,,9658.336327433126,20707.134208781168,0.09,-1.7794112636693171e-06,5.602049350738525,,200,-1.844248799898196e-06,,9658.336327433126
140,14,113498.31317752658,11280000,3.1069248507265e-08,0.0,-67.89905278909747,4841.278448338038,0.105,0.0,171237.1049891391,50,28082.815326978867,13852.79980972469,-88.79158276093585,-88.79158276093585,28082.815326978867,0.0,0.0,113498.31317752658,13852.79980972469,0.0,14,140,-67.89905278909747,25442.88976760494,4841.278448338038,13852.79980972469,171237.1049891391,13852.79980972469,200,2.1938349163974635e-05,140,50,13522.060153072141,25442.88976760494,0.105,-4.788938440469792e-06,5.5939741134643555,0.08,200,-4.820007688977057e-06,0.08,13522.060153072141
141,,,11360000,7.724611350568011e-08,0.0,,2763.9594074444612,0.085,0.0,90826.2539266902,,,,-32.2261982287165,-32.2261982287165,,,,,,0.0,,141,,14241.230281784856,2763.9594074444612,,90826.2539266902,,200,5.359121132642031e-05,141,,7699.067888338014,14241.230281784856,0.085,-7.805369023117237e-06,5.5816802978515625,,200,-7.882615136622917e-06,,7699.067888338014
142,,,11440000,3.863669917336665e-08,0.0,,3770.331201767854,0.085,0.0,95946.61373548856,,,,-93.88670842555652,-93.88670842555652,,,,,,0.0,,142,,17727.27617135096,3770.331201767854,,95946.61373548856,,200,2.726548154896591e-05,142,,10124.046687363061,17727.27617135096,0.085,-5.7286647461296525e-06,5.572768688201904,,200,-5.767301445303019e-06,,10124.046687363061
143,,,11520000,2.1241476133582182e-08,0.0,,2917.9141976262417,0.105,0.0,133587.36652289104,,,,-101.07843870966285,-101.07843870966285,,,,,,0.0,,143,,16098.074868511316,2917.9141976262417,,133587.36652289104,,200,1.5010935385362245e-05,143,,8272.116717381443,16098.074868511316,0.105,-8.011187446754775e-07,5.572455883026123,,200,-8.223602208090597e-07,,8272.116717381443
144,,,11600000,1.597340997250285e-07,0.0,,2600.461247926428,0.025,0.0,63183.82314341503,,,,-103.79521440011177,-103.79521440011177,,,,,,0.0,,144,,10901.345321574305,2600.461247926428,,63183.82314341503,,200,0.00010828972881427035,144,,7380.775012889311,10901.345321574305,0.025,-4.208159680274548e-06,5.5654215812683105,,200,-4.3678937799995765e-06,,7380.775012889311
145,,,11680000,2.491015038685873e-08,0.0,,3593.4632939700186,0.125,0.0,132470.29302717754,,,,-78.80653778705731,-78.80653778705731,,,,,,0.0,,145,,18015.003192718752,3593.4632939700186,,132470.29302717754,,200,1.7542924979352392e-05,145,,9747.510986228059,18015.003192718752,0.125,2.2688504941470455e-06,5.566318035125732,,200,2.243940343760187e-06,,9747.510986228059
146,,,11760000,1.2174609764770139e-08,0.0,,3178.573809320267,0.02,0.0,63238.60912397998,,,,-77.42151024726796,-77.42151024726796,,,,,,0.0,,146,,11840.85348554362,3178.573809320267,,63238.60912397998,,200,8.596003681304865e-06,146,,8606.329673800663,11840.85348554362,0.02,-5.077084779259167e-07,5.566291332244873,,200,-5.198830876906868e-07,,8606.329673800663
147,,,11840000,1.0413759810035117e-07,0.0,,3258.1303027338895,0.07,0.0,93430.25620059551,,,,-84.51731300515993,-84.51731300515993,,,,,,0.0,,147,,17610.560111410658,3258.1303027338895,,93430.25620059551,,200,7.131508027669042e-05,147,,9149.58346080835,17610.560111410658,0.07,-3.918001766578527e-06,5.558188438415527,,200,-4.022139364678878e-06,,9149.58346080835
148,,,11920000,3.243326318624895e-08,0.0,,3253.974524015303,0.11,0.0,118112.69985500172,,,,-85.0953639361109,-85.0953639361109,,,,,,0.0,,148,,17832.71419472259,3253.974524015303,,118112.69985500172,,200,2.2833291950519197e-05,148,,9400.5080547434,17832.71419472259,0.11,1.9602678094088333e-06,5.560757160186768,,200,1.9278345462225843e-06,,9400.5080547434
149,,,12000000,8.422398423135746e-08,0.0,,3570.764840481911,0.055,0.0,185770.68195145248,,,,-84.20118667915733,-84.20118667915733,,,,,,0.0,,149,,22978.55616804697,3570.764840481911,,185770.68195145248,,200,5.9335201513022184e-05,149,,9887.575601558234,22978.55616804697,0.055,-1.9691801753651816e-06,5.557830810546875,,200,-2.053404159596539e-06,,9887.575601558234
150,15,101531.07256980178,12080000,5.7185388868674636e-08,0.0,-87.66794125687021,3872.6707052930415,0.08,0.0,174777.6960905244,50,24253.409690933117,16040.022144391844,-81.5789506795534,-81.5789506795534,24253.409690933117,0.0,0.0,101531.07256980178,16040.022144391853,0.0,15,150,-87.66794125687021,21937.36082735392,3872.6707052930415,16040.022144391844,174777.6960905244,16040.022144391853,200,4.0131708374246955e-05,150,50,11016.572672781102,21937.36082735392,0.08,-7.109661055437755e-06,5.547125816345215,0.14,200,-7.1668464443064295e-06,0.14,11016.572672781102
151,,,12160000,8.238822601924767e-08,0.0,,2896.1910288970744,0.05,0.0,81438.23911059834,,,,-81.89150179407754,-81.89150179407754,,,,,,0.0,,151,,14613.806227150657,2896.1910288970744,,81438.23911059834,,200,5.77944447286427e-05,151,,8174.305844393771,14613.806227150657,0.05,-8.140488603203266e-07,5.5458903312683105,,200,-8.964370863395743e-07,,8174.305844393771
152,,,12240000,7.274303470694576e-08,0.0,,4625.630744385255,0.16,0.0,152911.74109934678,,,,-78.18043662605982,-78.18043662605982,,,,,,0.0,,152,,22928.267532608515,4625.630744385255,,152911.74109934678,,200,5.042626798967831e-05,152,,13259.656070547797,22928.267532608515,0.16,-7.070739229675382e-07,5.544875621795654,,200,-7.79816957674484e-07,,13259.656070547797
153,,,12320000,1.1791053111664951e-07,0.0,,3181.1294455721277,0.08,0.0,61835.62593252424,,,,-81.90089852575151,-81.90089852575151,,,,,,0.0,,153,,11678.41786725553,3181.1294455721277,,61835.62593252424,,200,8.263274503406137e-05,153,,8315.176505538613,11678.41786725553,0.08,8.831984814605676e-06,5.559549808502197,,200,8.714074283489026e-06,,8315.176505538613
154,,,12400000,5.121512458572397e-08,0.0,,3035.3415023271973,0.06,0.0,108450.49600375778,,,,-72.82860523160564,-72.82860523160564,,,,,,0.0,,154,,14951.137758758841,3035.3415023271973,,108450.49600375778,,200,3.5644086892716587e-05,154,,8487.397965219798,14951.137758758841,0.06,1.1254369383095764e-06,5.561408996582031,,200,1.0742218137238524e-06,,8487.397965219798
155,,,12480000,4.99803718412295e-08,0.0,,4494.813924244213,0.14,0.0,149433.05834098053,,,,-102.91550138007906,-102.91550138007906,,,,,,0.0,,155,,22785.09879981878,4494.813924244213,,149433.05834098053,,200,3.5023367672692984e-05,155,,13381.584018346248,22785.09879981878,0.14,3.3360847737640142e-06,5.567062854766846,,200,3.2861044019227847e-06,,13381.584018346248
156,,,12560000,7.420999281748664e-08,0.0,,3372.0112785020465,0.135,0.0,121731.90932577889,,,,-156.5214559579881,-156.5214559579881,,,,,,0.0,,156,,17502.279924555733,3372.0112785020465,,121731.90932577889,,200,5.2274717745603994e-05,156,,9952.283550082839,17502.279924555733,0.135,-2.069937181659043e-06,5.5642218589782715,,200,-2.1441471744765295e-06,,9952.283550082839
157,,,12640000,5.845208761456888e-08,0.0,,3623.730010314237,0.085,0.0,98569.19299540963,,,,-133.0640511550448,-133.0640511550448,,,,,,0.0,,157,,19119.31118686425,3623.730010314237,,98569.19299540963,,200,4.114810872124508e-05,157,,10675.43367089597,19119.31118686425,0.085,-2.773616188278538e-06,5.558231830596924,,200,-2.832068275893107e-06,,10675.43367089597
158,,,12720000,2.487416850271984e-08,0.0,,4011.988705612378,0.11,0.0,120167.55839805513,,,,-84.08064391785082,-84.08064391785082,,,,,,0.0,,158,,19796.594858216704,4011.988705612378,,120167.55839805513,,200,1.7526983356219716e-05,158,,11552.880774645266,19796.594858216704,0.11,-7.780930673106923e-07,5.5579304695129395,,200,-8.029672358134121e-07,,11552.880774645266
159,,,12800000,9.689802027423866e-08,0.0,,3461.509332831419,0.075,0.0,167236.31061206205,,,,-83.52525682910164,-83.52525682910164,,,,,,0.0,,159,,20043.455108943854,3461.509332831419,,167236.31061206205,,200,6.80632219882682e-05,159,,9880.823767521091,20043.455108943854,0.075,-7.356547030212823e-06,5.546409606933594,,200,-7.453445050487062e-06,,9880.823767521091
160,16,97496.47051340295,12880000,6.703567123622634e-08,0.0,-83.42041754529703,2756.148572898093,0.055,0.0,113492.95280150913,50,20027.545254810517,11026.647730537272,-47.04391282575148,-47.04391282575148,20027.545254810517,0.0,0.0,97496.47051340295,11026.647730537272,0.0,16,160,-83.42041754529703,13136.6208844384,2756.148572898093,11026.647730537272,113492.95280150913,11026.647730537272,200,4.67913705506362e-05,160,50,7136.6326955407785,13136.6208844384,0.055,-3.0378730571101187e-06,5.539644718170166,0.14,200,-3.104908728346345e-06,0.14,7136.6326955407785
161,,,12960000,9.724203664518427e-09,0.0,,3974.14643239032,0.09,0.0,183493.1353000162,,,,-73.58638406250654,-73.58638406250654,,,,,,0.0,,161,,20890.408414855232,3974.14643239032,,183493.1353000162,,200,6.873301117593655e-06,161,,11367.922258943196,20890.408414855232,0.09,-1.203057763632387e-06,5.539458751678467,,200,-1.2127819672969053e-06,,11367.922258943196
162,,,13040000,6.611890057683922e-08,0.0,,2901.4932164511206,0.085,0.0,117247.2365511672,,,,-94.61984542837894,-94.61984542837894,,,,,,0.0,,162,,13800.52918313622,2901.4932164511206,,117247.2365511672,,200,4.605792855727486e-05,162,,7318.919373872753,13800.52918313622,0.085,-3.6948513297829777e-06,5.53436279296875,,200,-3.760970230359817e-06,,7318.919373872753
163,,,13120000,2.923698048107326e-07,0.0,,3590.3271316536375,0.095,0.0,124330.38313161558,,,,-78.89869155791571,-78.89869155791571,,,,,,0.0,,163,,17099.717147695592,3590.3271316536375,,124330.38313161558,,200,0.00020190067880321294,163,,9682.48633065943,17099.717147695592,0.095,3.4370127650618088e-06,5.54163122177124,,200,3.144642960251076e-06,,9682.48633065943
164,,,13200000,5.5313989832939114e-08,0.0,,2783.2961580253473,0.05,0.0,72920.87486551054,,,,-125.58445412896977,-125.58445412896977,,,,,,0.0,,164,,11761.031088809434,2783.2961580253473,,72920.87486551054,,200,3.897316491929814e-05,164,,7223.916686345221,11761.031088809434,0.05,1.477305886510294e-06,5.543862342834473,,200,1.4219918966773548e-06,,7223.916686345221
165,,,13280000,5.0675964757829206e-08,0.0,,3578.874266619144,0.1,0.0,67670.60777091401,,,,-71.32467318231971,-71.32467318231971,,,,,,0.0,,165,,14965.719366892645,3578.874266619144,,67670.60777091401,,200,3.5170822229702026e-05,165,,9576.312973727292,14965.719366892645,0.1,6.789583721911185e-07,5.54532527923584,,200,6.282824074332893e-07,,9576.312973727292
166,,,13360000,1.4593388186767697e-07,0.0,,3440.4707971281205,0.095,0.0,126581.95818518399,,,,-82.83060552120925,-82.83060552120925,,,,,,0.0,,166,,17673.66393386308,3440.4707971281205,,126581.95818518399,,200,0.0001009067491395399,166,,9572.536195729343,17673.66393386308,0.095,-7.717431799392216e-06,5.533353328704834,,200,-7.863365681259893e-06,,9572.536195729343
167,,,13440000,7.013068170635961e-08,0.0,,3828.3218464813945,0.08,0.0,175073.4373739103,,,,-83.54674739057083,-83.54674739057083,,,,,,0.0,,167,,21580.189940829474,3828.3218464813945,,175073.4373739103,,200,4.952650488121435e-05,167,,10383.170395945808,21580.189940829474,0.08,-1.1767209571189596e-06,5.531843185424805,,200,-1.2468516388253192e-06,,10383.170395945808
168,,,13520000,9.053978828887921e-07,0.0,,4027.1820828371046,0.07,0.0,89027.70226905325,,,,-83.3181325859311,-83.3181325859311,,,,,,0.0,,168,,17729.534924238058,4027.1820828371046,,89027.70226905325,,200,0.0006005032919347286,168,,10403.919043149159,17729.534924238058,0.07,-2.112246193064493e-06,5.5313720703125,,200,-3.017644075953285e-06,,10403.919043149159
169,,,13600000,3.5972902878711466e-08,0.0,,3339.7435532394798,0.075,0.0,146267.30845276485,,,,-81.07340070809536,-81.07340070809536,,,,,,0.0,,169,,15740.342932186622,3339.7435532394798,,146267.30845276485,,200,2.534334998927079e-05,169,,9094.651706648481,15740.342932186622,0.075,-1.5699058621976292e-06,5.529383659362793,,200,-1.6058787650763406e-06,,9094.651706648481
170,17,65673.32112697815,13680000,5.500851329998113e-08,0.0,-82.50810705293824,3210.9402492081567,0.03,0.0,110690.19895437751,50,13213.763291841718,9212.0767576421,-84.42488167552307,-84.42488167552307,13213.763291841718,0.0,0.0,65673.32112697815,9212.076757642099,0.0,17,170,-82.50810705293824,15156.351438078484,3210.9402492081567,9212.0767576421,110690.19895437751,9212.076757642099,200,3.808756446233019e-05,170,50,9086.149072549968,15156.351438078484,0.03,-2.977333679154981e-06,5.5240654945373535,0.08,200,-3.032342192454962e-06,0.08,9086.149072549968
171,,,13760000,2.36472033066093e-08,0.0,,4595.1267452349175,0.155,0.0,110431.33248465176,,,,-80.10266831384716,-80.10266831384716,,,,,,0.0,,171,,20871.896286997126,4595.1267452349175,,110431.33248465176,,200,1.6566762496950105e-05,171,,12362.571876522248,20871.896286997126,0.155,-1.4746661918252357e-06,5.521815299987793,,200,-1.498313395131845e-06,,12362.571876522248
172,,,13840000,3.616264621086884e-08,0.0,,3596.5859901880626,0.06,0.0,114567.26537629387,,,,-78.15033456987499,-78.15033456987499,,,,,,0.0,,172,,16545.014180532005,3596.5859901880626,,114567.26537629387,,200,2.5378732971148565e-05,172,,9732.71135742437,16545.014180532005,0.06,-3.400271452846937e-06,5.517603397369385,,200,-3.4364340990578057e-06,,9732.71135742437
173,,,13920000,6.081040737626608e-07,0.0,,3484.4973903504815,0.085,0.0,127525.26061108382,,,,-83.3797303436801,-83.3797303436801,,,,,,0.0,,173,,18107.510219127482,3484.4973903504815,,127525.26061108382,,200,0.0004166608559899032,173,,9849.306852578238,18107.510219127482,0.085,6.29854412181885e-06,5.525509834289551,,200,5.690440048056189e-06,,9849.306852578238
174,,,14000000,1.4307806850410998e-07,0.0,,3950.4812144471216,0.11,0.0,106329.63416753284,,,,-82.73768693520552,-82.73768693520552,,,,,,0.0,,174,,19417.947784900687,3950.4812144471216,,106329.63416753284,,200,0.00010009836114477366,174,,11281.527152266173,19417.947784900687,0.11,-1.0026253221440129e-05,5.510627746582031,,200,-1.0169331289944239e-05,,11281.527152266173
175,,,14080000,3.723861681237395e-07,0.0,,4112.726002550426,0.08,0.0,118025.88726330062,,,,-56.59009427467515,-56.59009427467515,,,,,,0.0,,175,,14328.149875670048,4112.726002550426,,118025.88726330062,,200,0.0002585585752967745,175,,10859.357200728156,14328.149875670048,0.08,5.398820803748094e-07,5.508746147155762,,200,1.6749591225106997e-07,,10859.357200728156
176,,,14160000,8.934875950217247e-09,0.0,,4581.7090270426,0.1,0.0,128509.79990553745,,,,-70.37948756356938,-70.37948756356938,,,,,,0.0,,176,,21215.099554296372,4581.7090270426,,128509.79990553745,,200,6.316136023087893e-06,176,,12958.853307913583,21215.099554296372,0.1,-1.7597782289158204e-06,5.508431911468506,,200,-1.7687131048660376e-06,,12958.853307913583
177,,,14240000,2.1007281247875653e-08,0.0,,4508.221598428405,0.11,0.0,124122.42517893529,,,,-91.44750750777656,-91.44750750777656,,,,,,0.0,,177,,21336.88559607944,4508.221598428405,,124122.42517893529,,200,1.4302377167041413e-05,177,,12050.971239391924,21336.88559607944,0.11,-1.960456529559451e-06,5.50491189956665,,200,-1.981463810807327e-06,,12050.971239391924
178,,,14320000,5.115725798532367e-08,0.0,,3982.0410619199884,0.05,0.0,154619.3575792233,,,,-83.34849704191555,-83.34849704191555,,,,,,0.0,,178,,20639.001307732655,3982.0410619199884,,154619.3575792233,,200,3.608333645388484e-05,178,,11569.306401116639,20639.001307732655,0.05,1.1247353768339963e-06,5.505149841308594,,200,1.0735781188486726e-06,,11569.306401116639
179,,,14400000,9.247060006600805e-09,0.0,,4364.12843133533,0.14,0.0,92797.15642468775,,,,-77.7018394974374,-77.7018394974374,,,,,,0.0,,179,,17020.007182569025,4364.12843133533,,92797.15642468775,,200,6.533734449476469e-06,179,,11922.123800417332,17020.007182569025,0.14,-1.129767156271555e-06,5.504837512969971,,200,-1.1390142162781558e-06,,11922.123800417332
180,18,111324.72751301012,14480000,1.3426301848085131e-08,0.0,-82.15346546726296,3599.3008487550774,0.1,0.0,90477.29740652177,50,21946.681705768442,15508.059387979623,-26.523725804423,-26.523725804423,21946.681705768442,0.0,0.0,111324.72751301012,15508.059387979622,0.0,18,180,-82.15346546726296,17603.659656857744,3599.3008487550774,15508.059387979623,90477.29740652177,15508.059387979622,200,9.475972547079436e-06,180,50,10133.968829443078,17603.659656857744,0.1,-1.8924760070149205e-06,5.504513263702393,0.16,200,-1.9059023088630056e-06,0.16,10133.968829443078
181,,,14560000,4.660643071474624e-08,0.0,,3651.616529380533,0.105,0.0,120091.02237958135,,,,-108.66033359776557,-108.66033359776557,,,,,,0.0,,181,,17134.896844907224,3651.616529380533,,120091.02237958135,,200,3.2852101867320016e-05,181,,9636.511809880247,17134.896844907224,0.105,-3.984323484473862e-07,5.504393100738525,,200,-4.450387791621324e-07,,9636.511809880247
