MetaTest/pick-place-v1/MinReturn,Average/StdReturn,GaussianMLPPolicy/LossBefore,GaussianMLPPolicy/KLBefore,MetaTest/Average/SuccessRate,MetaTest/Average/MinReturn,MetaTest/pick-place-v1/NumEpisodes,Average/MaxReturn,pick-place-v1/AverageReturn,GaussianMLPPolicy/KLAfter,pick-place-v1/TerminationRate,MetaTest/pick-place-v1/AverageDiscountedReturn,MetaTest/pick-place-v1/SuccessRate,Average/AverageDiscountedReturn,GaussianMLPPolicy/LossAfter,MetaTest/pick-place-v1/AverageReturn,pick-place-v1/SuccessRate,Average/Iteration,GaussianMLPPolicy/Entropy,pick-place-v1/AverageDiscountedReturn,pick-place-v1/NumEpisodes,GaussianMLPPolicy/dLoss,Average/MinReturn,MetaTest/Average/Iteration,pick-place-v1/StdReturn,pick-place-v1/Iteration,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/NumEpisodes,Average/SuccessRate,TotalEnvSteps,MetaTest/Average/MaxReturn,MetaTest/pick-place-v1/TerminationRate,MetaTest/pick-place-v1/Iteration,MetaTest/Average/StdReturn,MetaTest/Average/TerminationRate,MetaTest/Average/AverageReturn,Average/TerminationRate,Average/AverageReturn,Average/NumEpisodes,MetaTest/pick-place-v1/MaxReturn,MetaTest/pick-place-v1/StdReturn,pick-place-v1/MaxReturn,Iteration,pick-place-v1/MinReturn
-16.571322661911037,1.366622357418928,-0.002807950135320425,0.0,0.0,-16.571322661911037,1,-16.105815612874984,-18.68091573898403,0.006658361759036779,0.0,-16.57132266191103,0.0,-8.315662293529435,-0.004654012154787779,-16.571322661911037,0.0,141,4.699299335479736,-8.315662293529435,200,0.0018460620194673538,-22.771195271853212,141,1.366622357418928,141,-16.57132266191103,1,0.0,11360000,-16.571322661911037,0.0,141,0.0,0.0,-16.571322661911037,0.0,-18.68091573898403,200,-16.571322661911037,0.0,-16.105815612874984,141,-22.771195271853212
-18.629928594563644,1.181342768459233,-0.0013452194398269057,0.0,0.0,-18.629928594563644,1,-16.294065762672147,-18.403173366615505,0.0070218355394899845,0.0,-18.62992859456365,0.0,-8.202202016672324,-0.003154932986944914,-18.629928594563644,0.0,142,4.686905860900879,-8.202202016672324,200,0.0018097135471180081,-22.900715084152345,142,1.181342768459233,142,-18.62992859456365,1,0.0,11440000,-18.629928594563644,0.0,142,0.0,0.0,-18.629928594563644,0.0,-18.403173366615505,200,-18.629928594563644,0.0,-16.294065762672147,142,-22.900715084152345
-23.631489051755686,0.7838807866071809,-0.0008237379370257258,0.0,0.0,-23.631489051755686,1,-16.027769777887457,-18.061540973883375,0.00676356628537178,0.0,-23.63148905175567,0.0,-8.039119556279642,-0.0024452325887978077,-23.631489051755686,0.0,143,4.672937870025635,-8.039119556279642,200,0.0016214946517720819,-20.484473055916446,143,0.7838807866071809,143,-23.63148905175567,1,0.0,11520000,-23.631489051755686,0.0,143,0.0,0.0,-23.631489051755686,0.0,-18.061540973883375,200,-23.631489051755686,0.0,-16.027769777887457,143,-20.484473055916446
-18.552798978716705,1.0662498169048744,-0.00015336499200202525,0.0,0.0,-18.552798978716705,1,-16.449962909207724,-18.56289388649118,0.006438295356929302,0.0,-18.55279897871672,0.0,-8.286540309225183,-0.0017330136615782976,-18.552798978716705,0.0,144,4.669715881347656,-8.286540309225183,200,0.0015796486695762724,-22.740308107797855,144,1.0662498169048744,144,-18.55279897871672,1,0.0,11600000,-18.552798978716705,0.0,144,0.0,0.0,-18.552798978716705,0.0,-18.56289388649118,200,-18.552798978716705,0.0,-16.449962909207724,144,-22.740308107797855
-20.220402079462122,1.0463229320662157,-0.0016211239853873849,0.0,0.0,-20.220402079462122,1,-15.909933944899727,-18.302797978695594,0.007311594672501087,0.0,-20.220402079462122,0.0,-8.16026692318062,-0.004030208103358746,-20.220402079462122,0.0,145,4.662681579589844,-8.16026692318062,200,0.0024090841179713607,-22.70291273622024,145,1.0463229320662157,145,-20.220402079462122,1,0.0,11680000,-20.220402079462122,0.0,145,0.0,0.0,-20.220402079462122,0.0,-18.302797978695594,200,-20.220402079462122,0.0,-15.909933944899727,145,-22.70291273622024
-20.6644747718107,1.1501945218659577,-0.00483193714171648,0.0,0.0,-20.6644747718107,1,-15.987765118645001,-18.59108639044088,0.009219651110470295,0.0,-20.66447477181071,0.0,-8.301823627929801,-0.0069929808378219604,-20.6644747718107,0.0,146,4.597755432128906,-8.301823627929801,200,0.00216104369610548,-21.721505692470235,146,1.1501945218659577,146,-20.66447477181071,1,0.0,11760000,-20.6644747718107,0.0,146,0.0,0.0,-20.6644747718107,0.0,-18.59108639044088,200,-20.6644747718107,0.0,-15.987765118645001,146,-21.721505692470235
-17.517985415397344,2.884098618316805,0.00733428169041872,0.0,0.0,-17.517985415397344,1,-16.565575757633248,-18.939127322693434,0.009886760264635086,0.0,-17.51798541539734,0.0,-8.387533628763332,0.004864771384745836,-17.517985415397344,0.0,147,4.675978660583496,-8.387533628763332,200,0.002469510305672884,-33.22352798250234,147,2.884098618316805,147,-17.51798541539734,1,0.0,11840000,-17.517985415397344,0.0,147,0.0,0.0,-17.517985415397344,0.0,-18.939127322693434,200,-17.517985415397344,0.0,-16.565575757633248,147,-33.22352798250234
-18.271894645953182,0.7527355921233074,-4.773791806655936e-05,0.0,0.0,-18.271894645953182,1,-16.280707263368,-18.171691896188317,0.008734462782740593,0.0,-18.271894645953186,0.0,-8.121300247640143,-0.002440521726384759,-18.271894645953182,0.0,148,4.68322229385376,-8.121300247640143,200,0.0023927838083181996,-20.388260903457414,148,0.7527355921233074,148,-18.271894645953186,1,0.0,11920000,-18.271894645953182,0.0,148,0.0,0.0,-18.271894645953182,0.0,-18.171691896188317,200,-18.271894645953182,0.0,-16.280707263368,148,-20.388260903457414
-17.810532390028165,0.987999229300409,-0.0009533226257190108,0.0,0.0,-17.810532390028165,1,-16.391041379117617,-18.329625170649336,0.00986517034471035,0.0,-17.810532390028154,0.0,-8.188248295149933,-0.002763818483799696,-17.810532390028165,0.0,149,4.690398216247559,-8.188248295149933,200,0.0018104958580806851,-21.43008386155107,149,0.987999229300409,149,-17.810532390028154,1,0.0,12000000,-17.810532390028165,0.0,149,0.0,0.0,-17.810532390028165,0.0,-18.329625170649336,200,-17.810532390028165,0.0,-16.391041379117617,149,-21.43008386155107
-19.266061387783832,1.125501915515263,-0.0009923162870109081,0.0,0.0,-19.266061387783832,1,-16.04790942884689,-18.349983372092,0.006784297525882721,0.0,-19.266061387783836,0.0,-8.201481253240225,-0.002650614595040679,-19.266061387783832,0.0,150,4.696693420410156,-8.201481253240225,200,0.0016582983080297709,-21.900667589801543,150,1.125501915515263,150,-19.266061387783836,1,0.0,12080000,-19.266061387783832,0.0,150,0.0,0.0,-19.266061387783832,0.0,-18.349983372092,200,-19.266061387783832,0.0,-16.04790942884689,150,-21.900667589801543
-17.653400184432797,0.9402566198681908,-0.007235924247652292,0.0,0.0,-17.653400184432797,1,-16.067609900408,-18.38972953432166,0.00713657820597291,0.0,-17.65340018443279,0.0,-8.229574001661003,-0.009379064664244652,-17.653400184432797,0.0,151,4.633565425872803,-8.229574001661003,200,0.0021431404165923595,-20.922348412180444,151,0.9402566198681908,151,-17.65340018443279,1,0.0,12160000,-17.653400184432797,0.0,151,0.0,0.0,-17.653400184432797,0.0,-18.38972953432166,200,-17.653400184432797,0.0,-16.067609900408,151,-20.922348412180444
-20.754031266886727,0.778453905143176,-0.0025284388102591038,0.0,0.0,-20.754031266886727,1,-16.073895925289058,-18.259351531023206,0.0064591653645038605,0.0,-20.75403126688671,0.0,-8.148343985366283,-0.004308837931603193,-20.754031266886727,0.0,152,4.613219261169434,-8.148343985366283,200,0.0017803991213440895,-19.925958199733284,152,0.778453905143176,152,-20.75403126688671,1,0.0,12240000,-20.754031266886727,0.0,152,0.0,0.0,-20.754031266886727,0.0,-18.259351531023206,200,-20.754031266886727,0.0,-16.073895925289058,152,-19.925958199733284
-19.757492579711258,0.9032245203644975,0.0017152780201286077,0.0,0.0,-19.757492579711258,1,-15.912705664388014,-18.415919278057398,0.006414019502699375,0.0,-19.757492579711272,0.0,-8.176287676269,-0.00014891366299707443,-19.757492579711258,0.0,153,4.6351704597473145,-8.176287676269,200,0.0018641916831256822,-20.86555006611591,153,0.9032245203644975,153,-19.757492579711272,1,0.0,12320000,-19.757492579711258,0.0,153,0.0,0.0,-19.757492579711258,0.0,-18.415919278057398,200,-19.757492579711258,0.0,-15.912705664388014,153,-20.86555006611591
-17.338806198774826,1.0579642128915,-0.005242327693849802,0.0,0.0,-17.338806198774826,1,-15.60355464141305,-18.41097230550443,0.009999356232583523,0.0,-17.33880619877483,0.0,-8.198480755014323,-0.007118667475879192,-17.338806198774826,0.0,154,4.566757678985596,-8.198480755014323,200,0.0018763397820293903,-20.759116935795994,154,1.0579642128915,154,-17.33880619877483,1,0.0,12400000,-17.338806198774826,0.0,154,0.0,0.0,-17.338806198774826,0.0,-18.41097230550443,200,-17.338806198774826,0.0,-15.60355464141305,154,-20.759116935795994
-17.509334827820627,1.0462119419358042,0.0018581956392154098,0.0,0.0,-17.509334827820627,1,-16.017830314081625,-18.492260830054146,0.006419130600988865,0.0,-17.509334827820624,0.0,-8.26764089857959,-0.000581601052545011,-17.509334827820627,0.0,155,4.574162483215332,-8.26764089857959,200,0.002439796691760421,-21.822195472685145,155,1.0462119419358042,155,-17.509334827820624,1,0.0,12480000,-17.509334827820627,0.0,155,0.0,0.0,-17.509334827820627,0.0,-18.492260830054146,200,-17.509334827820627,0.0,-16.017830314081625,155,-21.822195472685145
-18.21779247484307,1.2669177692624987,0.0009313399204984307,0.0,0.0,-18.21779247484307,1,-15.499158942124312,-18.627468049045774,0.009716818109154701,0.0,-18.217792474843076,0.0,-8.3110629072569,-0.00014703856140840799,-18.21779247484307,0.0,156,4.592280864715576,-8.3110629072569,200,0.0010783784819068387,-21.9443534892929,156,1.2669177692624987,156,-18.217792474843076,1,0.0,12560000,-18.21779247484307,0.0,156,0.0,0.0,-18.21779247484307,0.0,-18.627468049045774,200,-18.21779247484307,0.0,-15.499158942124312,156,-21.9443534892929
-19.749614257542483,0.9023737492123688,0.000895841047167778,0.0,0.0,-19.749614257542483,1,-16.00886954197036,-18.062799248538628,0.008397815749049187,0.0,-19.749614257542493,0.0,-8.070399055550645,-0.0021019403357058764,-19.749614257542483,0.0,157,4.6203532218933105,-8.070399055550645,200,0.0029977813828736544,-21.960290939147267,157,0.9023737492123688,157,-19.749614257542493,1,0.0,12640000,-19.749614257542483,0.0,157,0.0,0.0,-19.749614257542483,0.0,-18.062799248538628,200,-19.749614257542483,0.0,-16.00886954197036,157,-21.960290939147267
-19.79594652298691,1.1043605118305881,-0.0017140740528702736,0.0,0.0,-19.79594652298691,1,-16.259396640037235,-18.63274906962954,0.006736018694937229,0.0,-19.795946522986917,0.0,-8.30549547535312,-0.003432114375755191,-19.79594652298691,0.0,158,4.608551502227783,-8.30549547535312,200,0.0017180403228849173,-21.89878507548935,158,1.1043605118305881,158,-19.795946522986917,1,0.0,12720000,-19.79594652298691,0.0,158,0.0,0.0,-19.79594652298691,0.0,-18.63274906962954,200,-19.79594652298691,0.0,-16.259396640037235,158,-21.89878507548935
-18.30820007411763,1.0622231597032976,-0.0053662811405956745,0.0,0.0,-18.30820007411763,1,-16.05338421620701,-18.207243097074464,0.006681608967483044,0.0,-18.308200074117607,0.0,-8.144368848787092,-0.00747291836887598,-18.30820007411763,0.0,159,4.5681233406066895,-8.144368848787092,200,0.002106637228280306,-22.118923909726277,159,1.0622231597032976,159,-18.308200074117607,1,0.0,12800000,-18.30820007411763,0.0,159,0.0,0.0,-18.30820007411763,0.0,-18.207243097074464,200,-18.30820007411763,0.0,-16.05338421620701,159,-22.118923909726277
-16.889992596508854,1.0096412869070728,-0.00589686818420887,0.0,0.0,-16.889992596508854,1,-16.191436529858308,-18.290523234647566,0.006872016936540604,0.0,-16.88999259650886,0.0,-8.172996302515992,-0.00783839263021946,-16.889992596508854,0.0,160,4.5139689445495605,-8.172996302515992,200,0.0019415244460105896,-22.51394935546663,160,1.0096412869070728,160,-16.88999259650886,1,0.0,12880000,-16.889992596508854,0.0,160,0.0,0.0,-16.889992596508854,0.0,-18.290523234647566,200,-16.889992596508854,0.0,-16.191436529858308,160,-22.51394935546663
-18.015103021970855,0.9793405917800289,0.0012851993087679148,0.0,0.0,-18.015103021970855,1,-15.992040934466495,-18.30441222344571,0.00844941008836031,0.0,-18.01510302197085,0.0,-8.136141642400725,-0.0008396251359954476,-18.015103021970855,0.0,161,4.542372703552246,-8.136141642400725,200,0.0021248244447633624,-20.98010180137291,161,0.9793405917800289,161,-18.01510302197085,1,0.0,12960000,-18.015103021970855,0.0,161,0.0,0.0,-18.015103021970855,0.0,-18.30441222344571,200,-18.015103021970855,0.0,-15.992040934466495,161,-20.98010180137291
-19.71569194119896,1.4774113336409862,0.0002725102531258017,0.0,0.0,-19.71569194119896,1,-16.235906206572245,-18.303774375162824,0.006884864065796137,0.0,-19.71569194119896,0.0,-8.148271210775283,-0.0019914465956389904,-19.71569194119896,0.0,162,4.556553363800049,-8.148271210775283,200,0.002263956848764792,-24.787528251455548,162,1.4774113336409862,162,-19.71569194119896,1,0.0,13040000,-19.71569194119896,0.0,162,0.0,0.0,-19.71569194119896,0.0,-18.303774375162824,200,-19.71569194119896,0.0,-16.235906206572245,162,-24.787528251455548
-17.830596313004982,0.8863251156188064,-0.0038354196585714817,0.0,0.0,-17.830596313004982,1,-16.388347335766923,-17.960017026555224,0.007429660297930241,0.0,-17.830596313005003,0.0,-8.010204132288163,-0.005507943220436573,-17.830596313004982,0.0,163,4.534308910369873,-8.010204132288163,200,0.0016725235618650913,-21.283736030229324,163,0.8863251156188064,163,-17.830596313005003,1,0.0,13120000,-17.830596313004982,0.0,163,0.0,0.0,-17.830596313004982,0.0,-17.960017026555224,200,-17.830596313004982,0.0,-16.388347335766923,163,-21.283736030229324
-17.325581368681366,0.7871075788291668,-0.004108711611479521,0.0,0.0,-17.325581368681366,1,-16.22814020727014,-18.153384911844544,0.006458065006881952,0.0,-17.325581368681352,0.0,-8.12722060629838,-0.00548661919310689,-17.325581368681366,0.0,164,4.486815929412842,-8.12722060629838,200,0.001377907581627369,-20.31520971103488,164,0.7871075788291668,164,-17.325581368681352,1,0.0,13200000,-17.325581368681366,0.0,164,0.0,0.0,-17.325581368681366,0.0,-18.153384911844544,200,-17.325581368681366,0.0,-16.22814020727014,164,-20.31520971103488
-17.984556769063687,0.9502129267142793,5.975230669719167e-05,0.0,0.0,-17.984556769063687,1,-15.441196022164178,-18.0598300171521,0.009461591020226479,0.0,-17.984556769063694,0.0,-8.075722681712794,-0.001851052395068109,-17.984556769063687,0.0,165,4.497856616973877,-8.075722681712794,200,0.0019108047017653007,-20.49614175221847,165,0.9502129267142793,165,-17.984556769063694,1,0.0,13280000,-17.984556769063687,0.0,165,0.0,0.0,-17.984556769063687,0.0,-18.0598300171521,200,-17.984556769063687,0.0,-15.441196022164178,165,-20.49614175221847
-18.327107489132644,0.99290165004444,-0.001161176711320877,0.0,0.0,-18.327107489132644,1,-15.813582744135312,-18.341267927396075,0.007725866045802832,0.0,-18.32710748913261,0.0,-8.223185464799478,-0.0030645406804978848,-18.327107489132644,0.0,166,4.495601654052734,-8.223185464799478,200,0.0019033639691770077,-20.812275051084416,166,0.99290165004444,166,-18.32710748913261,1,0.0,13360000,-18.327107489132644,0.0,166,0.0,0.0,-18.327107489132644,0.0,-18.341267927396075,200,-18.327107489132644,0.0,-15.813582744135312,166,-20.812275051084416
-19.19061805994128,0.9322403681034696,-0.002549986122176051,0.0,0.0,-19.19061805994128,1,-15.974271299707805,-18.318198440413425,0.006701432168483734,0.0,-19.190618059941276,0.0,-8.156398449078614,-0.00397269893437624,-19.19061805994128,0.0,167,4.467765808105469,-8.156398449078614,200,0.0014227128122001886,-20.440957144434016,167,0.9322403681034696,167,-19.190618059941276,1,0.0,13440000,-19.19061805994128,0.0,167,0.0,0.0,-19.19061805994128,0.0,-18.318198440413425,200,-19.19061805994128,0.0,-15.974271299707805,167,-20.440957144434016
-17.941762479415516,0.6741676591375233,-0.002731186570599675,0.0,0.0,-17.941762479415516,1,-16.21266052635617,-17.832810547611047,0.009274056181311607,0.0,-17.941762479415516,0.0,-8.000860308729761,-0.005420722533017397,-17.941762479415516,0.0,168,4.437629699707031,-8.000860308729761,200,0.0026895359624177217,-20.25196346305871,168,0.6741676591375233,168,-17.941762479415516,1,0.0,13520000,-17.941762479415516,0.0,168,0.0,0.0,-17.941762479415516,0.0,-17.832810547611047,200,-17.941762479415516,0.0,-16.21266052635617,168,-20.25196346305871
-17.350475580453043,0.8496998855122944,-0.004352097399532795,0.0,0.0,-17.350475580453043,1,-16.329789437907124,-18.44603831405177,0.009874867275357246,0.0,-17.350475580453043,0.0,-8.250415020097897,-0.006743230856955051,-17.350475580453043,0.0,169,4.3978424072265625,-8.250415020097897,200,0.0023911334574222565,-20.365385687993264,169,0.8496998855122944,169,-17.350475580453043,1,0.0,13600000,-17.350475580453043,0.0,169,0.0,0.0,-17.350475580453043,0.0,-18.44603831405177,200,-17.350475580453043,0.0,-16.329789437907124,169,-20.365385687993264
-18.39288865874615,0.9461037838276238,-0.003917453810572624,0.0,0.0,-18.39288865874615,1,-16.182351807376634,-18.170012856393573,0.006865168455988169,0.0,-18.39288865874614,0.0,-8.12493313291682,-0.00586897786706686,-18.39288865874615,0.0,170,4.361098766326904,-8.12493313291682,200,0.001951524056494236,-21.458289497731876,170,0.9461037838276238,170,-18.39288865874614,1,0.0,13680000,-18.39288865874615,0.0,170,0.0,0.0,-18.39288865874615,0.0,-18.170012856393573,200,-18.39288865874615,0.0,-16.182351807376634,170,-21.458289497731876
-19.39053401839796,1.035882883208443,-0.0035335286520421505,0.0,0.0,-19.39053401839796,1,-15.948280010462499,-18.13555396476461,0.007619874086230993,0.0,-19.390534018397968,0.0,-8.130497097982014,-0.005683518014848232,-19.39053401839796,0.0,171,4.34083890914917,-8.130497097982014,200,0.0021499893628060818,-20.500355021191748,171,1.035882883208443,171,-19.390534018397968,1,0.0,13760000,-19.39053401839796,0.0,171,0.0,0.0,-19.39053401839796,0.0,-18.13555396476461,200,-19.39053401839796,0.0,-15.948280010462499,171,-20.500355021191748
-18.805877635778977,1.0799570058352823,-0.0019263401627540588,0.0,0.0,-18.805877635778977,1,-16.264110042329218,-18.34406005928887,0.006595333572477102,0.0,-18.80587763577898,0.0,-8.203549262501788,-0.0035926694981753826,-18.805877635778977,0.0,172,4.331722259521484,-8.203549262501788,200,0.0016663293354213238,-21.600028827575407,172,1.0799570058352823,172,-18.80587763577898,1,0.0,13840000,-18.805877635778977,0.0,172,0.0,0.0,-18.805877635778977,0.0,-18.34406005928887,200,-18.805877635778977,0.0,-16.264110042329218,172,-21.600028827575407
-17.30319976057514,0.8004222719171699,0.0010044072987511754,0.0,0.0,-17.30319976057514,1,-16.30536398195616,-18.126242998702047,0.006727070547640324,0.0,-17.30319976057515,0.0,-8.098995186474744,-0.0007173246704041958,-17.30319976057514,0.0,173,4.3574910163879395,-8.098995186474744,200,0.0017217319691553712,-20.14955108110844,173,0.8004222719171699,173,-17.30319976057515,1,0.0,13920000,-17.30319976057514,0.0,173,0.0,0.0,-17.30319976057514,0.0,-18.126242998702047,200,-17.30319976057514,0.0,-16.30536398195616,173,-20.14955108110844
-19.163220777246064,0.8637471510070941,-0.0024033263325691223,0.0,0.0,-19.163220777246064,1,-15.86503394473339,-18.01992107288667,0.0074773081578314304,0.0,-19.16322077724606,0.0,-8.070080023308982,-0.0052561028860509396,-19.163220777246064,0.0,174,4.327538013458252,-8.070080023308982,200,0.0028527765534818172,-20.406887112922373,174,0.8637471510070941,174,-19.16322077724606,1,0.0,14000000,-19.163220777246064,0.0,174,0.0,0.0,-19.163220777246064,0.0,-18.01992107288667,200,-19.163220777246064,0.0,-15.86503394473339,174,-20.406887112922373
-19.101690620618307,0.8001481956558621,-0.0035773911513388157,0.0,0.0,-19.101690620618307,1,-16.055063523813576,-17.734850842369198,0.009937596507370472,0.0,-19.101690620618296,0.0,-7.9369629269090884,-0.006029671989381313,-19.101690620618307,0.0,175,4.293022155761719,-7.9369629269090884,200,0.0024522808380424976,-20.725270076750228,175,0.8001481956558621,175,-19.101690620618296,1,0.0,14080000,-19.101690620618307,0.0,175,0.0,0.0,-19.101690620618307,0.0,-17.734850842369198,200,-19.101690620618307,0.0,-16.055063523813576,175,-20.725270076750228
-16.407160608990548,0.7217542888165982,-0.002662980230525136,0.0,0.0,-16.407160608990548,1,-15.660139227516176,-17.847432934217018,0.006836163345724344,0.0,-16.40716060899055,0.0,-8.02441485223728,-0.004801659844815731,-16.407160608990548,0.0,176,4.277134418487549,-8.02441485223728,200,0.002138679614290595,-19.718154280294737,176,0.7217542888165982,176,-16.40716060899055,1,0.0,14160000,-16.407160608990548,0.0,176,0.0,0.0,-16.407160608990548,0.0,-17.847432934217018,200,-16.407160608990548,0.0,-15.660139227516176,176,-19.718154280294737
-17.650803671905955,1.0671332866956367,0.0014926922740414739,0.0,0.0,-17.650803671905955,1,-15.827957259594159,-17.8195725627488,0.0065921880304813385,0.0,-17.650803671905933,0.0,-7.960451107533123,-0.0002909732866100967,-17.650803671905955,0.0,177,4.304008960723877,-7.960451107533123,200,0.0017836655606515706,-20.47710777387416,177,1.0671332866956367,177,-17.650803671905933,1,0.0,14240000,-17.650803671905955,0.0,177,0.0,0.0,-17.650803671905955,0.0,-17.8195725627488,200,-17.650803671905955,0.0,-15.827957259594159,177,-20.47710777387416
-18.033758434720017,0.8847676036907964,0.0028717494569718838,0.0,0.0,-18.033758434720017,1,-15.819416662428274,-17.755939166901705,0.006563879549503326,0.0,-18.033758434720013,0.0,-7.950122215388947,0.00021138173178769648,-18.033758434720017,0.0,178,4.3359785079956055,-7.950122215388947,200,0.0026603677251841873,-21.127769570974458,178,0.8847676036907964,178,-18.033758434720013,1,0.0,14320000,-18.033758434720017,0.0,178,0.0,0.0,-18.033758434720017,0.0,-17.755939166901705,200,-18.033758434720017,0.0,-15.819416662428274,178,-21.127769570974458
-18.78914401045881,0.9277210116691603,0.0005249135429039598,0.0,0.0,-18.78914401045881,1,-16.025343656885244,-18.011088839187515,0.009635341353714466,0.0,-18.7891440104588,0.0,-8.062153723087304,-0.0011034108465537429,-18.78914401045881,0.0,179,4.387962341308594,-8.062153723087304,200,0.0016283243894577026,-20.14084888851688,179,0.9277210116691603,179,-18.7891440104588,1,0.0,14400000,-18.78914401045881,0.0,179,0.0,0.0,-18.78914401045881,0.0,-18.011088839187515,200,-18.78914401045881,0.0,-16.025343656885244,179,-20.14084888851688
-17.40985077365817,1.095831842354515,-0.0002590177464298904,0.0,0.0,-17.40985077365817,1,-15.887351856353293,-17.73665179007968,0.00949087180197239,0.0,-17.409850773658164,0.0,-7.9288522733462585,-0.002771361730992794,-17.40985077365817,0.0,180,4.39495849609375,-7.9288522733462585,200,0.0025123439845629036,-23.620349156274397,180,1.095831842354515,180,-17.409850773658164,1,0.0,14480000,-17.40985077365817,0.0,180,0.0,0.0,-17.40985077365817,0.0,-17.73665179007968,200,-17.40985077365817,0.0,-15.887351856353293,180,-23.620349156274397
-18.26071848138153,1.4376720598646255,-0.003823398146778345,0.0,0.0,-18.26071848138153,1,-16.273851973510546,-18.294906582688785,0.00663654413074255,0.0,-18.260718481381545,0.0,-8.120556455879374,-0.0060915034264326096,-18.26071848138153,0.0,181,4.369453430175781,-8.120556455879374,200,0.0022681052796542645,-22.791731940909475,181,1.4376720598646255,181,-18.260718481381545,1,0.0,14560000,-18.26071848138153,0.0,181,0.0,0.0,-18.26071848138153,0.0,-18.294906582688785,200,-18.26071848138153,0.0,-16.273851973510546,181,-22.791731940909475
-18.900866539481644,1.1956023142234464,-0.0007341029122471809,0.0,0.0,-18.900866539481644,1,-15.939401476238569,-18.148946641617982,0.00967906229197979,0.0,-18.900866539481633,0.0,-8.084206200413908,-0.0028350898064672947,-18.900866539481644,0.0,182,4.364525318145752,-8.084206200413908,200,0.0021009868942201138,-21.902026103690563,182,1.1956023142234464,182,-18.900866539481633,1,0.0,14640000,-18.900866539481644,0.0,182,0.0,0.0,-18.900866539481644,0.0,-18.148946641617982,200,-18.900866539481644,0.0,-15.939401476238569,182,-21.902026103690563
-16.52614276989561,0.9000058898037959,-0.004010382108390331,0.0,0.0,-16.52614276989561,1,-15.699257249017185,-17.957698240786595,0.006922074593603611,0.0,-16.526142769895607,0.0,-8.045270485553862,-0.006594296544790268,-16.52614276989561,0.0,183,4.319259166717529,-8.045270485553862,200,0.0025839144363999367,-21.409096922099742,183,0.9000058898037959,183,-16.526142769895607,1,0.0,14720000,-16.52614276989561,0.0,183,0.0,0.0,-16.52614276989561,0.0,-17.957698240786595,200,-16.52614276989561,0.0,-15.699257249017185,183,-21.409096922099742
-19.22522613124621,1.6376228288872856,-0.004627213813364506,0.0,0.0,-19.22522613124621,1,-15.543151211987848,-18.110047655304502,0.009678435511887074,0.0,-19.225226131246192,0.0,-8.065647994269343,-0.006653216667473316,-19.22522613124621,0.0,184,4.239653587341309,-8.065647994269343,200,0.0020260028541088104,-25.285474285779674,184,1.6376228288872856,184,-19.225226131246192,1,0.0,14800000,-19.22522613124621,0.0,184,0.0,0.0,-19.22522613124621,0.0,-18.110047655304502,200,-19.22522613124621,0.0,-15.543151211987848,184,-25.285474285779674
-17.073279396276952,1.2012429150460104,-0.008283228613436222,0.0,0.0,-17.073279396276952,1,-16.074881851498386,-18.214715864645182,0.006467598490417004,0.0,-17.07327939627694,0.0,-8.131437243994686,-0.010339198634028435,-17.073279396276952,0.0,185,4.169022083282471,-8.131437243994686,200,0.0020559700205922127,-22.826464699906815,185,1.2012429150460104,185,-17.07327939627694,1,0.0,14880000,-17.073279396276952,0.0,185,0.0,0.0,-17.073279396276952,0.0,-18.214715864645182,200,-17.073279396276952,0.0,-16.074881851498386,185,-22.826464699906815
-19.34746081486685,1.0005713085224883,0.004769125487655401,0.0,0.0,-19.34746081486685,1,-15.794601331259354,-18.231237259359155,0.006407866720110178,0.0,-19.347460814866842,0.0,-8.1757976581257,0.0018918780842795968,-19.34746081486685,0.0,186,4.211533069610596,-8.1757976581257,200,0.0028772474033758044,-21.28559147553688,186,1.0005713085224883,186,-19.347460814866842,1,0.0,14960000,-19.34746081486685,0.0,186,0.0,0.0,-19.34746081486685,0.0,-18.231237259359155,200,-19.34746081486685,0.0,-15.794601331259354,186,-21.28559147553688
-18.0762865910445,1.1521969073399465,-0.004768574144691229,0.0,0.0,-18.0762865910445,1,-15.909915678186652,-17.939263817360025,0.006866534240543842,0.0,-18.076286591044504,0.0,-8.013770173116846,-0.006563400384038687,-18.0762865910445,0.0,187,4.170216083526611,-8.013770173116846,200,0.0017948262393474579,-24.360856446289283,187,1.1521969073399465,187,-18.076286591044504,1,0.0,15040000,-18.0762865910445,0.0,187,0.0,0.0,-18.0762865910445,0.0,-17.939263817360025,200,-18.0762865910445,0.0,-15.909915678186652,187,-24.360856446289283
-18.34216927295846,1.289290995245612,-0.004115265794098377,0.0,0.0,-18.34216927295846,1,-16.018608480006925,-18.113189015701295,0.006480776704847813,0.0,-18.342169272958454,0.0,-8.098421402922238,-0.006134528201073408,-18.34216927295846,0.0,188,4.140209674835205,-8.098421402922238,200,0.002019262406975031,-23.710179368900686,188,1.289290995245612,188,-18.342169272958454,1,0.0,15120000,-18.34216927295846,0.0,188,0.0,0.0,-18.34216927295846,0.0,-18.113189015701295,200,-18.34216927295846,0.0,-16.018608480006925,188,-23.710179368900686
