hand-insert-v1/AverageReturn,MetaTest/hand-insert-v1/TerminationRate,MetaTest/hand-insert-v1/SuccessRate,hand-insert-v1/MaxReturn,GaussianMLPPolicy/dLoss,MetaTest/Average/Iteration,MetaTest/Average/AverageDiscountedReturn,Average/NumEpisodes,MetaTest/Average/MinReturn,GaussianMLPPolicy/KLAfter,hand-insert-v1/StdReturn,Iteration,MetaTest/Average/SuccessRate,Average/SuccessRate,hand-insert-v1/MinReturn,MetaTest/hand-insert-v1/StdReturn,MetaTest/Average/MaxReturn,MetaTest/hand-insert-v1/AverageDiscountedReturn,MetaTest/hand-insert-v1/MaxReturn,MetaTest/hand-insert-v1/AverageReturn,TotalEnvSteps,MetaTest/hand-insert-v1/NumEpisodes,Average/AverageDiscountedReturn,MetaTest/Average/StdReturn,MetaTest/hand-insert-v1/Iteration,MetaTest/hand-insert-v1/MinReturn,GaussianMLPPolicy/KLBefore,MetaTest/Average/AverageReturn,GaussianMLPPolicy/Entropy,GaussianMLPPolicy/LossBefore,Average/Iteration,Average/StdReturn,Average/AverageReturn,GaussianMLPPolicy/LossAfter,MetaTest/Average/NumEpisodes,Average/MinReturn,hand-insert-v1/SuccessRate,hand-insert-v1/Iteration,hand-insert-v1/NumEpisodes,Average/MaxReturn,MetaTest/Average/TerminationRate,Average/TerminationRate,hand-insert-v1/TerminationRate,hand-insert-v1/AverageDiscountedReturn
33341.39552424709,0.0,0.0,259014.69621187463,1.5050318324938416e-08,46,-37.936720936428074,200,-37.93672093642804,1.0627425581333227e-05,49047.17187543653,46,0.0,0.69,-53.938742449135916,0.0,-37.93672093642804,-37.936720936428074,-37.93672093642804,-37.93672093642804,3760000,1,8268.82645607468,0.0,46,-37.93672093642804,0.0,-37.93672093642804,5.65363073348999,1.065889364326722e-06,46,49047.17187543653,33341.39552424709,1.0508390460017836e-06,1,-53.938742449135916,0.69,46,200,259014.69621187463,0.0,0.0,0.0,8268.82645607468
28607.045554295382,0.0,1.0,218051.75032588796,9.03781938177417e-09,47,225995.4924337342,200,225995.49243373415,6.379634669428924e-06,42045.04326143683,47,1.0,0.765,-39.834049140906586,0.0,225995.49243373415,225995.4924337342,225995.49243373415,225995.49243373415,3840000,1,8127.253705071927,0.0,47,225995.49243373415,0.0,225995.49243373415,5.653022289276123,-5.617039278149605e-07,47,42045.04326143683,28607.045554295382,-5.707417471967347e-07,1,-39.834049140906586,0.765,47,200,218051.75032588796,0.0,0.0,0.0,8127.253705071927
32506.51042439853,0.0,0.0,246077.75769052622,3.0850060284137726e-09,48,-22.053117902066948,200,-22.053117902066948,2.178985596401617e-06,42230.03661268386,48,0.0,0.805,-46.82204469040688,0.0,-22.053117902066948,-22.053117902066948,-22.053117902066948,-22.053117902066948,3920000,1,8502.7660886605,0.0,48,-22.053117902066948,0.0,-22.053117902066948,5.653549671173096,5.016482873543282e-07,48,42230.03661268386,32506.51042439853,4.985632813259144e-07,1,-46.82204469040688,0.805,48,200,246077.75769052622,0.0,0.0,0.0,8502.7660886605
30833.432663030206,0.0,0.0,243195.18304557077,2.1497896796063287e-09,49,-24.965172020014162,200,-24.965172020014148,1.5342918686656049e-06,42797.877448448606,49,0.0,0.735,-44.41580262188064,0.0,-24.965172020014148,-24.965172020014162,-24.965172020014148,-24.965172020014148,4000000,1,7759.227659151415,0.0,49,-24.965172020014148,0.0,-24.965172020014148,5.653378486633301,-2.5982407692026754e-07,49,42797.877448448606,30833.432663030206,-2.6197386659987387e-07,1,-44.41580262188064,0.735,49,200,243195.18304557077,0.0,0.0,0.0,7759.227659151415
33842.18218731588,0.0,1.0,214362.55639885206,6.01346528128488e-09,50,37861.65264106964,200,37861.652641069646,4.2220481191179715e-06,42278.76644631708,50,1.0,0.825,-48.30208279173698,0.0,37861.652641069646,37861.65264106964,37861.652641069646,37861.652641069646,4080000,1,9126.886997913574,0.0,50,37861.652641069646,0.0,37861.652641069646,5.651855945587158,-1.4271694226408727e-06,50,42278.76644631708,33842.18218731588,-1.4331828879221575e-06,1,-48.30208279173698,0.825,50,200,214362.55639885206,0.0,0.0,0.0,9126.886997913574
38341.67732629703,0.0,1.0,211877.32872604212,2.071857352348161e-09,51,6954.126393705729,200,6954.126393705727,1.4581313507733284e-06,52332.56431224995,51,1.0,0.72,-44.90738176915953,0.0,6954.126393705727,6954.126393705729,6954.126393705727,6954.126393705727,4160000,1,9436.290981717413,0.0,51,6954.126393705727,0.0,6954.126393705727,5.652009010314941,1.629862822483119e-07,51,52332.56431224995,38341.67732629703,1.6091442489596375e-07,1,-44.90738176915953,0.72,51,200,211877.32872604212,0.0,0.0,0.0,9436.290981717413
38982.726302547024,0.0,1.0,213216.6070083461,3.064712927880464e-09,52,230780.78729551297,200,230780.78729551315,2.146927272406174e-06,48602.212487388446,52,1.0,0.81,-47.05088513345167,0.0,230780.78729551315,230780.78729551297,230780.78729551315,230780.78729551315,4240000,1,9930.248562535906,0.0,52,230780.78729551315,0.0,230780.78729551315,5.651390075683594,-5.890533429919742e-07,52,48602.212487388446,38982.726302547024,-5.921180559198547e-07,1,-47.05088513345167,0.81,52,200,213216.6070083461,0.0,0.0,0.0,9930.248562535906
32438.31083528313,0.0,1.0,248036.20212261868,2.0640698039642302e-09,53,24596.911261914334,200,24596.91126191433,1.4657766769232694e-06,45021.36097793717,53,1.0,0.74,-51.44442446983979,0.0,24596.91126191433,24596.911261914334,24596.91126191433,24596.91126191433,4320000,1,8388.013358786025,0.0,53,24596.91126191433,0.0,24596.91126191433,5.651144504547119,-3.444833964749705e-07,53,45021.36097793717,32438.31083528313,-3.4654746627893473e-07,1,-51.44442446983979,0.74,53,200,248036.20212261868,0.0,0.0,0.0,8388.013358786025
37014.94165932378,0.0,1.0,251160.103943843,3.8924667933315504e-09,54,5939.137066755382,200,5939.1370667553765,2.7438516099209664e-06,50224.68339867918,54,1.0,0.74,-47.84332842813849,0.0,5939.1370667553765,5939.137066755382,5939.1370667553765,5939.1370667553765,4400000,1,9061.93615063105,0.0,54,5939.1370667553765,0.0,5939.1370667553765,5.651771545410156,6.351510251079162e-07,54,50224.68339867918,37014.94165932378,6.312585583145847e-07,1,-47.84332842813849,0.74,54,200,251160.103943843,0.0,0.0,0.0,9061.93615063105
38608.24816779004,0.0,1.0,255194.47884511322,3.5539642340154387e-09,55,177245.38923395175,200,177245.38923395166,2.491413624738925e-06,53816.35100170563,55,1.0,0.695,-49.89308827493508,0.0,177245.38923395166,177245.38923395175,177245.38923395166,177245.38923395166,4480000,1,9659.248591821077,0.0,55,177245.38923395166,0.0,177245.38923395166,5.650712966918945,-1.2564371445478173e-06,55,53816.35100170563,38608.24816779004,-1.2599911087818327e-06,1,-49.89308827493508,0.695,55,200,255194.47884511322,0.0,0.0,0.0,9659.248591821077
36581.75273100982,0.0,1.0,261407.68292499916,1.778568048393936e-08,56,106165.6692992832,200,106165.66929928324,1.2565428733068984e-05,51827.80347251399,56,1.0,0.725,-43.47896852799585,0.0,106165.66929928324,106165.6692992832,106165.66929928324,106165.66929928324,4560000,1,9638.769369790854,0.0,56,106165.66929928324,0.0,106165.66929928324,5.650561809539795,-3.421586143304012e-07,56,51827.80347251399,36581.75273100982,-3.5994429481434054e-07,1,-43.47896852799585,0.725,56,200,261407.68292499916,0.0,0.0,0.0,9638.769369790854
34530.8691962655,0.0,1.0,211341.30095900325,1.0569465302978642e-09,57,118362.69237917358,200,118362.69237917359,7.50555614104087e-07,43672.033627054414,57,1.0,0.725,-45.5081255180781,0.0,118362.69237917359,118362.69237917358,118362.69237917359,118362.69237917359,4640000,1,8416.856291236494,0.0,57,118362.69237917359,0.0,118362.69237917359,5.650815010070801,3.415185574340285e-07,57,43672.033627054414,34530.8691962655,3.404616109037306e-07,1,-45.5081255180781,0.725,57,200,211341.30095900325,0.0,0.0,0.0,8416.856291236494
34932.75352581387,0.0,1.0,250919.67152545982,2.1183979015404475e-09,58,33533.29139446309,200,33533.2913944631,1.4918213082637521e-06,50294.07361881379,58,1.0,0.72,-59.81879167477291,0.0,33533.2913944631,33533.29139446309,33533.2913944631,33533.2913944631,4720000,1,8561.257614947848,0.0,58,33533.2913944631,0.0,33533.2913944631,5.6507182121276855,-1.9443837118160445e-07,58,50294.07361881379,34932.75352581387,-1.965567690831449e-07,1,-59.81879167477291,0.72,58,200,250919.67152545982,0.0,0.0,0.0,8561.257614947848
34325.23392424125,0.0,1.0,218406.59387011407,2.3921415959193837e-09,59,19282.96770722022,200,19282.96770722025,1.6786943888291717e-06,44667.41614886594,59,1.0,0.78,-45.2679136695036,0.0,19282.96770722025,19282.96770722022,19282.96770722025,19282.96770722025,4800000,1,9416.416905577995,0.0,59,19282.96770722025,0.0,19282.96770722025,5.650382041931152,-7.197730838015559e-07,59,44667.41614886594,34325.23392424125,-7.221652253974753e-07,1,-45.2679136695036,0.78,59,200,218406.59387011407,0.0,0.0,0.0,9416.416905577995
32854.646821199894,0.0,0.0,207451.79093753462,2.794081410684157e-09,60,-18.8012519837671,200,-18.801251983767106,1.973369990082574e-06,42050.32182998011,60,0.0,0.795,-49.51591404893955,0.0,-18.801251983767106,-18.8012519837671,-18.801251983767106,-18.801251983767106,4880000,1,8696.108452588638,0.0,60,-18.801251983767106,0.0,-18.801251983767106,5.648321151733398,-1.6767901342973346e-06,60,42050.32182998011,32854.646821199894,-1.6795842157080187e-06,1,-49.51591404893955,0.795,60,200,207451.79093753462,0.0,0.0,0.0,8696.108452588638
37192.75177631294,0.0,0.0,247700.57874339784,2.6021211851912085e-09,61,-26.81427780296093,200,-26.814277802960945,1.8303292108612368e-06,50533.53738379379,61,0.0,0.745,-44.33845236194112,0.0,-26.814277802960945,-26.81427780296093,-26.814277802960945,-26.814277802960945,4960000,1,9786.579948250997,0.0,61,-26.814277802960945,0.0,-26.814277802960945,5.6475348472595215,-8.22501817765442e-07,61,50533.53738379379,37192.75177631294,-8.251039389506332e-07,1,-44.33845236194112,0.745,61,200,247700.57874339784,0.0,0.0,0.0,9786.579948250997
35205.43671647108,0.0,1.0,249431.79760304233,1.0676046713342657e-09,62,200670.5244966492,200,200670.52449664936,7.315255174944468e-07,49501.00992179214,62,1.0,0.71,-52.043288101187876,0.0,200670.52449664936,200670.5244966492,200670.52449664936,200670.52449664936,5040000,1,8869.94756849988,0.0,62,200670.52449664936,0.0,200670.52449664936,5.647147178649902,-3.8185635276022367e-07,62,49501.00992179214,35205.43671647108,-3.8292395743155794e-07,1,-52.043288101187876,0.71,62,200,249431.79760304233,0.0,0.0,0.0,8869.94756849988
30182.387155733955,0.0,1.0,213936.0629514543,5.301444616634399e-09,63,4512.540917752671,200,4512.5409177526735,3.7503348266909597e-06,44505.36088506297,63,1.0,0.675,-45.51906395141213,0.0,4512.5409177526735,4512.540917752671,4512.5409177526735,4512.5409177526735,5120000,1,7725.415657594479,0.0,63,4512.5409177526735,0.0,4512.5409177526735,5.644965648651123,-2.1365822249208577e-06,63,44505.36088506297,30182.387155733955,-2.141883669537492e-06,1,-45.51906395141213,0.675,63,200,213936.0629514543,0.0,0.0,0.0,7725.415657594479
39461.83653179497,0.0,1.0,261835.55052717606,7.588312200823566e-10,64,30101.917727641343,200,30101.917727641357,5.254793222775334e-07,51905.10148082797,64,1.0,0.83,-49.27299910096761,0.0,30101.917727641357,30101.917727641343,30101.917727641357,30101.917727641357,5200000,1,10038.853791449394,0.0,64,30101.917727641357,0.0,30101.917727641357,5.644471168518066,-4.5741680310129595e-07,64,51905.10148082797,39461.83653179497,-4.581756343213783e-07,1,-49.27299910096761,0.83,64,200,261835.55052717606,0.0,0.0,0.0,10038.853791449394
33551.39965150753,0.0,1.0,202578.73236409816,7.606649887748063e-08,65,46315.339747943726,200,46315.33974794378,5.3689385822508484e-05,46122.76640653888,65,1.0,0.72,-41.17118716907553,0.0,46315.33974794378,46315.339747943726,46315.33974794378,46315.33974794378,5280000,1,8620.728240078539,0.0,65,46315.33974794378,0.0,46315.33974794378,5.657966136932373,9.669370228948537e-06,65,46122.76640653888,33551.39965150753,9.593303730071057e-06,1,-41.17118716907553,0.72,65,200,202578.73236409816,0.0,0.0,0.0,8620.728240078539
38684.906397257015,0.0,1.0,243081.28701129698,3.6617819887396763e-09,66,93131.42048203653,200,93131.4204820365,2.5715273750392953e-06,52214.281094392456,66,1.0,0.73,-46.46131624955222,0.0,93131.4204820365,93131.42048203653,93131.4204820365,93131.4204820365,5360000,1,9946.184281042928,0.0,66,93131.4204820365,0.0,93131.4204820365,5.657830238342285,-1.36245532189605e-07,66,52214.281094392456,38684.906397257015,-1.3990731417834468e-07,1,-46.46131624955222,0.73,66,200,243081.28701129698,0.0,0.0,0.0,9946.184281042928
33868.357635796565,0.0,1.0,217820.06966907094,1.8453079064784106e-09,67,27895.310112816456,200,27895.310112816464,1.313722123086336e-06,47896.75774828262,67,1.0,0.675,-48.31855991677653,0.0,27895.310112816464,27895.310112816456,27895.310112816464,27895.310112816464,5440000,1,8734.406723220802,0.0,67,27895.310112816464,0.0,27895.310112816464,5.6569342613220215,-8.78439436746703e-07,67,47896.75774828262,33868.357635796565,-8.802847446531814e-07,1,-48.31855991677653,0.675,67,200,217820.06966907094,0.0,0.0,0.0,8734.406723220802
32473.5391651354,0.0,1.0,210009.33675579677,6.953769116080366e-09,68,15837.683791539492,200,15837.683791539497,4.9139589464175515e-06,46694.72383724748,68,1.0,0.72,-46.79787124371534,0.0,15837.683791539497,15837.683791539492,15837.683791539497,15837.683791539497,5520000,1,8051.037724414007,0.0,68,15837.683791539497,0.0,15837.683791539497,5.655794620513916,-1.2537515203803196e-06,68,46694.72383724748,32473.5391651354,-1.2607052894964e-06,1,-46.79787124371534,0.72,68,200,210009.33675579677,0.0,0.0,0.0,8051.037724414007
34016.0492656882,0.0,0.0,259570.25348533853,3.851837959700788e-09,69,-44.621906829423644,200,-44.62190682942364,2.7224548375670565e-06,47849.80147581222,69,0.0,0.765,-45.35599577410358,0.0,-44.62190682942364,-44.621906829423644,-44.62190682942364,-44.62190682942364,5600000,1,9055.58377394847,0.0,69,-44.62190682942364,0.0,-44.62190682942364,5.655968189239502,2.091747290933199e-07,69,47849.80147581222,34016.0492656882,2.0532289113361912e-07,1,-45.35599577410358,0.765,69,200,259570.25348533853,0.0,0.0,0.0,9055.58377394847
31727.28503926116,0.0,1.0,226480.93799670853,2.1072992240078747e-09,70,30462.631728525193,200,30462.63172852518,1.4622207800130127e-06,45607.13877789191,70,1.0,0.715,-42.48950430987913,0.0,30462.63172852518,30462.631728525193,30462.63172852518,30462.63172852518,5680000,1,8357.898581631496,0.0,70,30462.63172852518,0.0,30462.63172852518,5.6557841300964355,-1.6851015516294865e-07,70,45607.13877789191,31727.28503926116,-1.7061745438695652e-07,1,-42.48950430987913,0.715,70,200,226480.93799670853,0.0,0.0,0.0,8357.898581631496
47655.48824112998,0.0,0.0,242967.88182235725,2.6185205115325516e-09,71,-20.17900894228131,200,-20.179008942281293,1.8547165154814138e-06,57158.22082441714,71,0.0,0.795,-40.08238466818349,0.0,-20.179008942281293,-20.17900894228131,-20.179008942281293,-20.179008942281293,5760000,1,12209.399983041729,0.0,71,-20.179008942281293,0.0,-20.179008942281293,5.6561408042907715,3.456967760939733e-07,71,57158.22082441714,47655.48824112998,3.4307825558244076e-07,1,-40.08238466818349,0.795,71,200,242967.88182235725,0.0,0.0,0.0,12209.399983041729
36783.385164947715,0.0,1.0,246358.06341543407,5.186507223697845e-09,72,73297.07140934873,200,73297.07140934872,3.6651758819061797e-06,55932.3509516102,72,1.0,0.71,-38.666892686108795,0.0,73297.07140934872,73297.07140934873,73297.07140934872,73297.07140934872,5840000,1,9748.135807759905,0.0,72,73297.07140934872,0.0,73297.07140934872,5.655665397644043,-4.860542048845673e-07,72,55932.3509516102,36783.385164947715,-4.912407121082651e-07,1,-38.666892686108795,0.71,72,200,246358.06341543407,0.0,0.0,0.0,9748.135807759905
34739.66782605223,0.0,0.0,316025.043341389,2.944261723314412e-09,73,-16.876034214400423,200,-16.876034214400434,2.0752588625327917e-06,50508.037530684815,73,0.0,0.75,-44.6932935577468,0.0,-16.876034214400434,-16.876034214400423,-16.876034214400434,-16.876034214400434,5920000,1,9189.865185537934,0.0,73,-16.876034214400434,0.0,-16.876034214400434,5.654153823852539,-1.349065541944583e-06,73,50508.037530684815,34739.66782605223,-1.3520098036678974e-06,1,-44.6932935577468,0.75,73,200,316025.043341389,0.0,0.0,0.0,9189.865185537934
34511.77221800814,0.0,0.0,301108.02683397866,3.0809133022557944e-09,74,-37.4189480992988,200,-37.418948099298795,2.1768453279946698e-06,49090.9555332904,74,0.0,0.72,-46.800516338567206,0.0,-37.418948099298795,-37.4189480992988,-37.418948099298795,-37.418948099298795,6000000,1,8626.403374256384,0.0,74,-37.418948099298795,0.0,-37.418948099298795,5.654937744140625,8.858494879859791e-07,74,49090.9555332904,34511.77221800814,8.827685746837233e-07,1,-46.800516338567206,0.72,74,200,301108.02683397866,0.0,0.0,0.0,8626.403374256384
33650.409630707756,0.0,1.0,206152.4813110597,2.6359543880971614e-08,75,156222.76491325718,200,156222.76491325718,1.8639371774042957e-05,45741.812593407725,75,1.0,0.64,-50.502037549297725,0.0,156222.76491325718,156222.76491325718,156222.76491325718,156222.76491325718,6080000,1,8176.076011828919,0.0,75,156222.76491325718,0.0,156222.76491325718,5.654175281524658,-9.542233101456077e-07,75,45741.812593407725,33650.409630707756,-9.805828540265793e-07,1,-50.502037549297725,0.64,75,200,206152.4813110597,0.0,0.0,0.0,8176.076011828919
44711.9914373342,0.0,1.0,247742.3786203784,3.6171527995065844e-09,76,94541.70251026773,200,94541.70251026774,2.569102889538044e-06,57185.43874349565,76,1.0,0.78,-42.034316042418816,0.0,94541.70251026774,94541.70251026773,94541.70251026774,94541.70251026774,6160000,1,11440.843477173798,0.0,76,94541.70251026774,0.0,94541.70251026774,5.654112815856934,-6.687380249559283e-08,76,57185.43874349565,44711.9914373342,-7.049095529509941e-08,1,-42.034316042418816,0.78,76,200,247742.3786203784,0.0,0.0,0.0,11440.843477173798
40572.67354916934,0.0,1.0,283436.98235704325,4.9695927373250015e-09,77,220157.04977712274,200,220157.04977712268,3.5210548503528116e-06,50137.20758222295,77,1.0,0.795,-42.058249545446245,0.0,220157.04977712268,220157.04977712274,220157.04977712268,220157.04977712268,6240000,1,10627.153300161934,0.0,77,220157.04977712268,0.0,220157.04977712268,5.654918193817139,7.851563168514986e-07,77,50137.20758222295,40572.67354916934,7.801867241141736e-07,1,-42.058249545446245,0.795,77,200,283436.98235704325,0.0,0.0,0.0,10627.153300161934
38610.94709134961,0.0,1.0,239097.3502199652,1.8420109881844837e-09,78,62267.70079645118,200,62267.70079645121,1.3129978242432117e-06,50339.07593290557,78,1.0,0.685,-44.155756133906195,0.0,62267.70079645121,62267.70079645118,62267.70079645121,62267.70079645121,6320000,1,9441.410074943957,0.0,78,62267.70079645121,0.0,62267.70079645121,5.6544036865234375,-5.191482159716543e-07,78,50339.07593290557,38610.94709134961,-5.209902269598388e-07,1,-44.155756133906195,0.685,78,200,239097.3502199652,0.0,0.0,0.0,9441.410074943957
37887.566980943506,0.0,0.0,279794.03991743876,5.019160198571626e-09,79,-19.684326242109854,200,-19.684326242109854,3.555217062967131e-06,53201.294418573896,79,0.0,0.75,-40.6583348155726,0.0,-19.684326242109854,-19.684326242109854,-19.684326242109854,-19.684326242109854,6400000,1,9965.199652607267,0.0,79,-19.684326242109854,0.0,-19.684326242109854,5.6532158851623535,-1.6864723875187337e-06,79,53201.294418573896,37887.566980943506,-1.6914915477173054e-06,1,-40.6583348155726,0.75,79,200,279794.03991743876,0.0,0.0,0.0,9965.199652607267
43574.63438927239,0.0,1.0,232494.90955994875,3.901035938724817e-09,80,24800.206379160954,200,24800.206379160965,2.760309598670574e-06,56032.77540392611,80,1.0,0.785,-49.47724116983301,0.0,24800.206379160965,24800.206379160954,24800.206379160965,24800.206379160965,6480000,1,11223.864957231972,0.0,80,24800.206379160965,0.0,24800.206379160965,5.653121471405029,-1.1521967735461658e-07,80,56032.77540392611,43574.63438927239,-1.191207132933414e-07,1,-49.47724116983301,0.785,80,200,232494.90955994875,0.0,0.0,0.0,11223.864957231972
46693.725729486716,0.0,1.0,220570.80440377188,3.7720297996202135e-09,81,16817.918072892742,200,16817.91807289273,2.6654361136024818e-06,58739.39378156331,81,1.0,0.765,-44.16895412076557,0.0,16817.91807289273,16817.918072892742,16817.91807289273,16817.91807289273,6560000,1,11372.718713033204,0.0,81,16817.91807289273,0.0,16817.91807289273,5.653199195861816,1.510577476437902e-07,81,58739.39378156331,46693.725729486716,1.4728571784417e-07,1,-44.16895412076557,0.765,81,200,220570.80440377188,0.0,0.0,0.0,11372.718713033204
36775.596515239355,0.0,1.0,235601.1616994954,3.634113454609178e-09,82,81846.81361159358,200,81846.81361159359,2.5516490040899953e-06,51797.08777356899,82,1.0,0.725,-49.311607082357455,0.0,81846.81361159359,81846.81361159358,81846.81361159359,81846.81361159359,6640000,1,8966.130907435634,0.0,82,81846.81361159359,0.0,81846.81361159359,5.652161598205566,-9.612633675715188e-07,82,51797.08777356899,36775.596515239355,-9.64897481026128e-07,1,-49.311607082357455,0.725,82,200,235601.1616994954,0.0,0.0,0.0,8966.130907435634
40112.52281785466,0.0,1.0,253758.56941539285,6.218101589183789e-09,83,32327.789868735916,200,32327.78986873593,4.367202109278878e-06,55833.92600896677,83,1.0,0.82,-42.58025775594412,0.0,32327.78986873593,32327.789868735916,32327.78986873593,32327.78986873593,6720000,1,10966.521477658776,0.0,83,32327.78986873593,0.0,32327.78986873593,5.650759220123291,-1.5041390497572138e-06,83,55833.92600896677,40112.52281785466,-1.5103571513463976e-06,1,-42.58025775594412,0.82,83,200,253758.56941539285,0.0,0.0,0.0,10966.521477658776
45335.345160678284,0.0,1.0,263040.86158179626,2.457440473335737e-09,84,22983.541036783103,200,22983.541036783114,1.7260923641515546e-06,52831.79598884044,84,1.0,0.8,-38.93546377235138,0.0,22983.541036783114,22983.541036783103,22983.541036783114,22983.541036783114,6800000,1,11562.227210320532,0.0,84,22983.541036783114,0.0,22983.541036783114,5.650886535644531,1.3385079000727274e-07,84,52831.79598884044,45335.345160678284,1.31393349533937e-07,1,-38.93546377235138,0.8,84,200,263040.86158179626,0.0,0.0,0.0,11562.227210320532
43112.568877655634,0.0,0.0,230840.0760150375,1.6773924471635837e-09,85,-36.87664294132165,200,-36.87664294132164,1.1841278819701984e-06,52311.521719028264,85,0.0,0.795,-46.64416646949145,0.0,-36.87664294132164,-36.87664294132165,-36.87664294132164,-36.87664294132164,6880000,1,11008.16569427078,0.0,85,-36.87664294132164,0.0,-36.87664294132164,5.651118278503418,2.479328031768091e-07,85,52311.521719028264,43112.568877655634,2.462554107296455e-07,1,-46.64416646949145,0.795,85,200,230840.0760150375,0.0,0.0,0.0,11008.16569427078
44037.54447793286,0.0,1.0,241833.15677235098,1.9679760043800343e-09,86,156407.75032149756,200,156407.75032149735,1.3875589957024204e-06,60097.40166288641,86,1.0,0.715,-37.63947659654012,0.0,156407.75032149735,156407.75032149756,156407.75032149735,156407.75032149735,6960000,1,11473.197427958989,0.0,86,156407.75032149735,0.0,156407.75032149735,5.6516008377075195,5.072312205811613e-07,86,60097.40166288641,44037.54447793286,5.052632445767813e-07,1,-37.63947659654012,0.715,86,200,241833.15677235098,0.0,0.0,0.0,11473.197427958989
45767.16781405825,0.0,0.0,256631.944686822,1.4321130947791971e-09,87,-24.43220555531289,200,-24.432205555312898,1.0211126664216863e-06,54130.00741152051,87,0.0,0.815,-43.51673150922315,0.0,-24.432205555312898,-24.43220555531289,-24.432205555312898,-24.432205555312898,7040000,1,11338.876739303758,0.0,87,-24.432205555312898,0.0,-24.432205555312898,5.650906562805176,-1.001777150122507e-06,87,54130.00741152051,45767.16781405825,-1.0032092632172862e-06,1,-43.51673150922315,0.815,87,200,256631.944686822,0.0,0.0,0.0,11338.876739303758
46671.58276696519,0.0,1.0,247790.63272707834,1.94867766367679e-09,88,83656.50885825758,200,83656.5088582575,1.3781493635178776e-06,58912.502711567715,88,1.0,0.765,-52.73405418767481,0.0,83656.5088582575,83656.50885825758,83656.5088582575,83656.5088582575,7120000,1,11620.756267859102,0.0,88,83656.5088582575,0.0,83656.5088582575,5.650537967681885,-4.391054062580224e-07,88,58912.502711567715,46671.58276696519,-4.410540839216992e-07,1,-52.73405418767481,0.765,88,200,247790.63272707834,0.0,0.0,0.0,11620.756267859102
38341.77158120856,0.0,0.0,214390.92634259362,2.6965949473378714e-09,89,-33.88887873351849,200,-33.88887873351847,1.9119659100397257e-06,49757.827470210425,89,0.0,0.765,-46.13620411946229,0.0,-33.88887873351847,-33.88887873351849,-33.88887873351847,-33.88887873351847,7200000,1,10328.23696201492,0.0,89,-33.88887873351847,0.0,-33.88887873351847,5.65034294128418,-1.9650045146590855e-07,89,49757.827470210425,38341.77158120856,-1.9919704641324643e-07,1,-46.13620411946229,0.765,89,200,214390.92634259362,0.0,0.0,0.0,10328.23696201492
47034.41000148008,0.0,0.0,234808.08570522952,1.4381242863237276e-09,90,-22.373139873671573,200,-22.37313987367158,1.017935574054718e-06,60436.22756294947,90,0.0,0.775,-45.15971635703212,0.0,-22.37313987367158,-22.373139873671573,-22.37313987367158,-22.37313987367158,7280000,1,12137.234397931876,0.0,90,-22.37313987367158,0.0,-22.37313987367158,5.650219440460205,-1.1518663001197638e-07,90,60436.22756294947,47034.41000148008,-1.166247542983001e-07,1,-45.15971635703212,0.775,90,200,234808.08570522952,0.0,0.0,0.0,12137.234397931876
41932.295477255044,0.0,1.0,267041.2216436363,2.169656454498181e-09,91,30360.243371279495,200,30360.243371279495,1.5319001249736175e-06,56184.69651216537,91,1.0,0.755,-43.04966909050229,0.0,30360.243371279495,30360.243371279495,30360.243371279495,30360.243371279495,7360000,1,10883.20726777224,0.0,91,30360.243371279495,0.0,30360.243371279495,5.649256229400635,-8.95943060186255e-07,91,56184.69651216537,41932.295477255044,-8.981127166407532e-07,1,-43.04966909050229,0.755,91,200,267041.2216436363,0.0,0.0,0.0,10883.20726777224
40821.994704741344,0.0,0.0,217966.01968210516,9.141785994870588e-09,92,-21.66618962936806,200,-21.66618962936806,6.462709279730916e-06,56507.001375220025,92,0.0,0.68,-40.306436276728746,0.0,-21.66618962936806,-21.66618962936806,-21.66618962936806,-21.66618962936806,7440000,1,10211.7641013845,0.0,92,-21.66618962936806,0.0,-21.66618962936806,5.650069236755371,1.334290686827444e-06,92,56507.001375220025,40821.994704741344,1.3251489008325734e-06,1,-40.306436276728746,0.68,92,200,217966.01968210516,0.0,0.0,0.0,10211.7641013845
40586.71129773362,0.0,0.0,229047.14199661242,0.0003328222956042737,93,-22.83557679714276,200,-22.835576797142757,0.009967184625566006,53436.63083160391,93,0.0,0.665,-48.29008629002378,0.0,-22.835576797142757,-22.83557679714276,-22.835576797142757,-22.835576797142757,7520000,1,9922.12048111319,0.0,93,-22.835576797142757,0.0,-22.835576797142757,5.664621829986572,0.00018682087829802185,93,53436.63083160391,40586.71129773362,-0.00014600141730625182,1,-48.29008629002378,0.665,93,200,229047.14199661242,0.0,0.0,0.0,9922.12048111319
55661.924944490806,0.0,1.0,281769.9094064071,3.1004958600533428e-09,94,13045.851212953585,200,13045.851212953583,2.1904020286456216e-06,67467.0049732859,94,1.0,0.88,-32.795908180043156,0.0,13045.851212953583,13045.851212953585,13045.851212953583,13045.851212953583,7600000,1,14940.79263442704,0.0,94,13045.851212953583,0.0,13045.851212953583,5.664584159851074,-4.9888448927504214e-08,94,67467.0049732859,55661.924944490806,-5.298894478755756e-08,1,-32.795908180043156,0.88,94,200,281769.9094064071,0.0,0.0,0.0,14940.79263442704
