MetaTest/Average/AverageDiscountedReturn,MetaTest/pick-out-of-hole-v1/AverageDiscountedReturn,MetaTest/pick-out-of-hole-v1/Iteration,MetaTest/Average/TerminationRate,MetaTest/Average/AverageReturn,MetaTrain/Average/Alpha,MetaTrain/Average/ContrastiveLoss,MetaTrain/Average/QfLoss,MetaTest/Average/StdReturn,MetaTest/pick-out-of-hole-v1/TerminationRate,TotalEnvSteps,MetaTest/pick-out-of-hole-v1/AverageReturn,MetaTest/Average/SuccessRate,MetaTest/Average/NumTrajs,MetaTest/Average/MaxReturn,MetaTrain/Average/AlphaLoss,MetaTest/pick-out-of-hole-v1/StdReturn,MetaTest/pick-out-of-hole-v1/MaxReturn,MetaTest/pick-out-of-hole-v1/MinReturn,MetaTest/Average/Iteration,MetaTest/pick-out-of-hole-v1/SuccessRate,MetaTest/Average/MinReturn,MetaTrain/Average/PolicyLoss,MetaTest/pick-out-of-hole-v1/NumTrajs
-22.971953665552793,-22.971953665552793,185,0.0,-22.971953665552793,nan,7.534736,12.383963,0.11348984648023708,0.0,4664000,-22.971953665552793,0.0,10,-22.791744702646916,6.5294075,0.11348984648023708,-22.791744702646916,-23.105858084984757,185,0.0,-23.105858084984757,-130.1023,10
-21.65012592087108,-21.65012592087108,186,0.0,-21.65012592087108,nan,7.5318327,12.366242,0.06939604473672324,0.0,4688000,-21.65012592087108,0.0,10,-21.572362375359,6.5308976,0.06939604473672324,-21.572362375359,-21.79477623988079,186,0.0,-21.79477623988079,-130.20668,10
-21.994852420929057,-21.994852420929057,187,0.0,-21.99485242092906,nan,7.5377684,12.326138,0.04367193709371051,0.0,4712000,-21.99485242092906,0.0,10,-21.942128228888475,6.5300884,0.04367193709371051,-21.942128228888475,-22.109287759106653,187,0.0,-22.109287759106653,-130.33202,10
-21.76967975579047,-21.76967975579047,188,0.0,-21.769679755790474,nan,7.539781,12.268422,0.04948194872589719,0.0,4736000,-21.769679755790474,0.0,10,-21.69043815241565,6.532459,0.04948194872589719,-21.69043815241565,-21.87809586843242,188,0.0,-21.87809586843242,-130.46855,10
-22.819379892904145,-22.819379892904145,189,0.0,-22.819379892904138,nan,7.532526,12.26571,0.059980928951332814,0.0,4760000,-22.819379892904138,0.0,10,-22.652508215910327,6.5326676,0.059980928951332814,-22.652508215910327,-22.90305862182058,189,0.0,-22.90305862182058,-130.54698,10
-21.681475736643343,-21.681475736643343,190,0.0,-21.681475736643343,nan,7.5339165,12.235295,0.06632819532550785,0.0,4784000,-21.681475736643343,0.0,10,-21.585922707894262,6.5327673,0.06632819532550785,-21.585922707894262,-21.83463270985448,190,0.0,-21.83463270985448,-130.64964,10
-21.890925985340278,-21.890925985340278,191,0.0,-21.890925985340278,nan,7.53414,12.220506,0.07940896280685253,0.0,4808000,-21.890925985340278,0.0,10,-21.722261115562045,6.5307703,0.07940896280685253,-21.722261115562045,-21.977530299305105,191,0.0,-21.977530299305105,-130.7156,10
-22.40587258229089,-22.40587258229089,192,0.0,-22.405872582290897,nan,7.5381503,12.134311,0.04704996083660903,0.0,4832000,-22.405872582290897,0.0,10,-22.341984588676336,6.5312657,0.04704996083660903,-22.341984588676336,-22.50188087788152,192,0.0,-22.50188087788152,-130.89389,10
-21.872132699558833,-21.872132699558833,193,0.0,-21.872132699558833,nan,7.5360966,12.108078,0.07290191951187536,0.0,4856000,-21.872132699558833,0.0,10,-21.732711536752234,6.5332613,0.07290191951187536,-21.732711536752234,-22.00079394318105,193,0.0,-22.00079394318105,-130.95288,10
-23.267647552695134,-23.267647552695134,194,0.0,-23.267647552695138,nan,7.545506,12.05398,0.12369911967116162,0.0,4880000,-23.267647552695138,0.0,10,-23.02742232221837,6.5324764,0.12369911967116162,-23.02742232221837,-23.4687791811377,194,0.0,-23.4687791811377,-131.02527,10
-22.326343093217208,-22.326343093217208,195,0.0,-22.32634309321721,nan,7.535373,12.059674,0.0649987351926703,0.0,4904000,-22.32634309321721,0.0,10,-22.262088031600655,6.5333896,0.0649987351926703,-22.262088031600655,-22.48470878906641,195,0.0,-22.48470878906641,-131.07552,10
-22.248682842840662,-22.248682842840662,196,0.0,-22.248682842840662,nan,7.5426173,12.00686,0.0700913017671232,0.0,4928000,-22.248682842840662,0.0,10,-22.11001277222561,6.532176,0.0700913017671232,-22.11001277222561,-22.36275619176019,196,0.0,-22.36275619176019,-131.1976,10
-22.61329357856061,-22.61329357856061,197,0.0,-22.613293578560615,nan,7.5361753,12.025333,0.07017149772176573,0.0,4952000,-22.613293578560615,0.0,10,-22.526836629774333,6.5346045,0.07017149772176573,-22.526836629774333,-22.74487750301484,197,0.0,-22.74487750301484,-131.31056,10
-21.49616522461987,-21.49616522461987,198,0.0,-21.496165224619876,nan,7.5425124,11.879299,0.061672360574130336,0.0,4976000,-21.496165224619876,0.0,10,-21.387719512336858,6.5366125,0.061672360574130336,-21.387719512336858,-21.567735836942692,198,0.0,-21.567735836942692,-131.4479,10
-22.62679730366565,-22.62679730366565,199,0.0,-22.626797303665658,nan,7.5489316,11.903095,0.08417308733358493,0.0,5000000,-22.626797303665658,0.0,10,-22.505171712548393,6.53547,0.08417308733358493,-22.505171712548393,-22.752058472890237,199,0.0,-22.752058472890237,-131.45325,10
