reach-v1/AverageReturn,reach-v1/TerminationRate,Average/Iteration,Average/MinReturn,MetaTest/reach-v1/StdReturn,Average/SuccessRate,Average/NumEpisodes,GaussianMLPPolicy/dLoss,reach-v1/SuccessRate,MetaTest/Average/MaxReturn,MetaTest/reach-v1/AverageReturn,TotalEnvSteps,reach-v1/MinReturn,MetaTest/Average/NumEpisodes,MetaTest/reach-v1/NumEpisodes,MetaTest/Average/SuccessRate,MetaTest/Average/TerminationRate,reach-v1/StdReturn,Average/MaxReturn,Average/AverageDiscountedReturn,GaussianMLPPolicy/KLAfter,Average/StdReturn,MetaTest/Average/Iteration,MetaTest/Average/AverageDiscountedReturn,Average/TerminationRate,reach-v1/NumEpisodes,reach-v1/AverageDiscountedReturn,MetaTest/reach-v1/Iteration,GaussianMLPPolicy/LossAfter,MetaTest/reach-v1/AverageDiscountedReturn,MetaTest/reach-v1/MaxReturn,GaussianMLPPolicy/LossBefore,MetaTest/reach-v1/MinReturn,MetaTest/reach-v1/TerminationRate,MetaTest/reach-v1/SuccessRate,MetaTest/Average/AverageReturn,MetaTest/Average/MinReturn,Iteration,reach-v1/MaxReturn,reach-v1/Iteration,GaussianMLPPolicy/Entropy,MetaTest/Average/StdReturn,GaussianMLPPolicy/KLBefore,Average/AverageReturn
69785.6941154313,0.0,147,12433.010427038917,0.0,0.22,200,1.0980443221342284e-09,0.22,71268.55322407164,71268.55322407164,11840000,12433.010427038917,1,1,0.0,0.0,32180.667749893244,173791.01509266262,27421.79462147589,7.700509740971029e-07,32180.667749893244,147,71268.55322407167,0.0,200,27421.79462147589,147,2.975172037622542e-07,71268.55322407167,71268.55322407164,2.9861524808438844e-07,71268.55322407164,0.0,0.0,71268.55322407164,71268.55322407164,147,173791.01509266262,147,5.655231952667236,0.0,0.0,69785.6941154313
72482.8949267589,0.0,148,16205.71529863701,0.0,0.2,200,2.3795223569322843e-09,0.2,104269.84007580104,104269.84007580104,11920000,16205.71529863701,1,1,0.0,0.0,29110.24542235769,157280.38399127845,27420.74012004872,1.677453610682278e-06,29110.24542235769,148,104269.84007580102,0.0,200,27420.74012004872,148,-3.317496179988666e-07,104269.84007580102,104269.84007580104,-3.293700956419343e-07,104269.84007580104,0.0,0.0,104269.84007580104,104269.84007580104,148,157280.38399127845,148,5.6549506187438965,0.0,0.0,72482.8949267589
70536.1765506145,0.0,149,13885.928724072322,0.0,0.23,200,8.771650072958437e-10,0.23,64807.755914936366,64807.755914936366,12000000,13885.928724072322,1,1,0.0,0.0,34571.72784669478,187405.82543607,26426.7979150844,6.184990297697368e-07,34571.72784669478,149,64807.75591493633,0.0,200,26426.7979150844,149,7.208812746739568e-08,64807.75591493633,64807.755914936366,7.296529247469152e-08,64807.755914936366,0.0,0.0,64807.755914936366,64807.755914936366,149,187405.82543607,149,5.655014991760254,0.0,0.0,70536.1765506145
69485.03418967847,0.0,150,8576.760224607267,0.0,0.225,200,8.077662982941547e-10,0.225,99939.74489486421,99939.74489486421,12080000,8576.760224607267,1,1,0.0,0.0,30351.14571093273,159821.56614270873,26664.23592270138,5.774344913334062e-07,30351.14571093273,150,99939.74489486418,0.0,200,26664.23592270138,150,2.121361220019935e-08,99939.74489486418,99939.74489486421,2.2021378498493505e-08,99939.74489486421,0.0,0.0,99939.74489486421,99939.74489486421,150,159821.56614270873,150,5.655030250549316,0.0,0.0,69485.03418967847
70848.49772031567,0.0,151,15043.438613505763,0.0,0.2,200,3.0530955541507865e-09,0.2,20614.595236017176,20614.595236017176,12160000,15043.438613505763,1,1,0.0,0.0,31015.90363791148,151694.87626927946,27114.01201405403,2.1479977476701606e-06,31015.90363791148,151,20614.595236017194,0.0,200,27114.01201405403,151,-4.882241455561598e-08,20614.595236017194,20614.595236017176,-4.576931900146519e-08,20614.595236017176,0.0,0.0,20614.595236017176,20614.595236017176,151,151694.87626927946,151,5.6549882888793945,0.0,0.0,70848.49772031567
68822.31925629744,0.0,152,17179.738224323522,0.0,0.195,200,1.5950831766531337e-09,0.195,68249.51654107474,68249.51654107474,12240000,17179.738224323522,1,1,0.0,0.0,30929.014759861075,149595.21269915375,26308.031581345313,1.1424059493947425e-06,30929.014759861075,152,68249.51654107479,0.0,200,26308.031581345313,152,-9.32557327359973e-07,68249.51654107479,68249.51654107474,-9.309622441833199e-07,68249.51654107474,0.0,0.0,68249.51654107474,68249.51654107474,152,149595.21269915375,152,5.654069423675537,0.0,0.0,68822.31925629744
70146.1064046178,0.0,153,14013.967344229775,0.0,0.18,200,4.4632884055317845e-09,0.18,12661.94210838086,12661.94210838086,12320000,14013.967344229775,1,1,0.0,0.0,32274.85403591413,201387.90995297657,26082.46156969267,3.1462313927477226e-06,32274.85403591413,153,12661.942108380863,0.0,200,26082.46156969267,153,-7.264899295478244e-07,12661.942108380863,12661.94210838086,-7.220266411422926e-07,12661.94210838086,0.0,0.0,12661.94210838086,12661.94210838086,153,201387.90995297657,153,5.6535539627075195,0.0,0.0,70146.1064046178
65414.850486841555,0.0,154,18235.56641414743,0.0,0.175,200,5.7335114433954e-10,0.175,53894.10010441611,53894.10010441611,12400000,18235.56641414743,1,1,0.0,0.0,30705.82723143522,188467.9923555185,24934.78916239368,4.0607383766655403e-07,30705.82723143522,154,53894.10010441614,0.0,200,24934.78916239368,154,-1.7934607399183733e-07,53894.10010441614,53894.10010441611,-1.787727228474978e-07,53894.10010441611,0.0,0.0,53894.10010441611,53894.10010441611,154,188467.9923555185,154,5.653397083282471,0.0,0.0,65414.850486841555
68306.08609347689,0.0,155,13752.095332838673,0.0,0.2,200,3.253886049492394e-10,0.2,44625.19431036234,44625.19431036234,12480000,13752.095332838673,1,1,0.0,0.0,29014.857736133792,155114.4733740315,26094.21990723489,2.4764969452917285e-07,29014.857736133792,155,44625.194310362305,0.0,200,26094.21990723489,155,1.3197609227688645e-08,44625.194310362305,44625.19431036234,1.3522997832637884e-08,44625.19431036234,0.0,0.0,44625.19431036234,44625.19431036234,155,155114.4733740315,155,5.653409481048584,0.0,0.0,68306.08609347689
69960.79051728085,0.0,156,22085.450525384404,0.0,0.165,200,1.3559429135057144e-09,0.165,48842.54115856421,48842.54115856421,12560000,22085.450525384404,1,1,0.0,0.0,30303.874286395254,168241.59632161862,26634.195925587028,9.612083431420615e-07,30303.874286395254,156,48842.54115856426,0.0,200,26634.195925587028,156,9.207483344653156e-07,48842.54115856426,48842.54115856421,9.221042773788213e-07,48842.54115856421,0.0,0.0,48842.54115856421,48842.54115856421,156,168241.59632161862,156,5.6542816162109375,0.0,0.0,69960.79051728085
65392.93000766173,0.0,157,12251.870161450472,0.0,0.16,200,7.790958989062347e-10,0.16,22374.368234284186,22374.368234284186,12640000,12251.870161450472,1,1,0.0,0.0,29809.869359375658,157105.23500220545,24975.233912839274,5.124849735693715e-07,29809.869359375658,157,22374.3682342842,0.0,200,24975.233912839274,157,-2.650379826718563e-07,22374.3682342842,22374.368234284186,-2.6425888677295006e-07,22374.368234284186,0.0,0.0,22374.368234284186,22374.368234284186,157,157105.23500220545,157,5.654005527496338,0.0,0.0,65392.93000766173
68711.23830564256,0.0,158,14391.976118770619,0.0,0.2,200,2.4285782274091616e-09,0.2,79304.89151715493,79304.89151715493,12720000,14391.976118770619,1,1,0.0,0.0,32451.044972222397,167570.3908549774,26487.34317725174,1.7112215573433787e-06,32451.044972222397,158,79304.89151715499,0.0,200,26487.34317725174,158,1.378791658623868e-08,79304.89151715499,79304.89151715493,1.621649481364784e-08,79304.89151715493,0.0,0.0,79304.89151715493,79304.89151715493,158,167570.3908549774,158,5.654015064239502,0.0,0.0,68711.23830564256
69900.05188995479,0.0,159,21394.376432105375,0.0,0.22,200,1.5572254596918356e-09,0.22,133428.711531171,133428.711531171,12800000,21394.376432105375,1,1,1.0,0.0,31758.942234927646,163951.86878987282,26732.631236804482,1.0806702448462602e-06,31758.942234927646,159,133428.71153117105,0.0,200,26732.631236804482,159,8.074212018982507e-07,133428.71153117105,133428.711531171,8.089784273579426e-07,133428.711531171,0.0,1.0,133428.711531171,133428.711531171,159,163951.86878987282,159,5.654640197753906,0.0,0.0,69900.05188995479
68587.64509897582,0.0,160,18109.68970958326,0.0,0.185,200,1.083236611520988e-09,0.185,27736.686713733623,27736.686713733623,12880000,18109.68970958326,1,1,0.0,0.0,27671.084717342517,158004.02811680987,26000.44259877079,7.675592428313394e-07,27671.084717342517,160,27736.686713733627,0.0,200,26000.44259877079,160,-4.440945247097261e-07,27736.686713733627,27736.686713733623,-4.430112880982051e-07,27736.686713733623,0.0,0.0,27736.686713733623,27736.686713733623,160,158004.02811680987,160,5.654317855834961,0.0,0.0,68587.64509897582
66363.52708103323,0.0,161,4058.105905497467,0.0,0.19,200,9.41554390010424e-10,0.19,19754.778527199273,19754.778527199273,12960000,4058.105905497467,1,1,0.0,0.0,31921.04331879073,181694.95459993143,25871.801473388005,6.403575980584719e-07,31921.04331879073,161,19754.778527199254,0.0,200,25871.801473388005,161,5.391024160417146e-07,19754.778527199254,19754.778527199273,5.40043970431725e-07,19754.778527199273,0.0,0.0,19754.778527199273,19754.778527199273,161,181694.95459993143,161,5.654825210571289,0.0,0.0,66363.52708103323
72082.70778280139,0.0,162,20905.589148623745,0.0,0.24,200,2.1670700789400144e-09,0.24,106980.64140257302,106980.64140257302,13040000,20905.589148623745,1,1,1.0,0.0,30307.763384463622,146970.97973894488,26557.154188899403,1.5383400295831962e-06,30307.763384463622,162,106980.64140257312,0.0,200,26557.154188899403,162,-1.242583920202378e-07,106980.64140257312,106980.64140257302,-1.220913219412978e-07,106980.64140257302,0.0,1.0,106980.64140257302,106980.64140257302,162,146970.97973894488,162,5.65472412109375,0.0,0.0,72082.70778280139
67993.69258850595,0.0,163,18942.76056801589,0.0,0.155,200,1.7578827282704879e-09,0.155,36073.818657902135,36073.818657902135,13120000,18942.76056801589,1,1,0.0,0.0,29409.816488153927,146820.05973244598,26057.922497473657,1.238114009538549e-06,29409.816488153927,163,36073.818657902135,0.0,200,26057.922497473657,163,5.710747359444213e-07,36073.818657902135,36073.818657902135,5.728326186726918e-07,36073.818657902135,0.0,0.0,36073.818657902135,36073.818657902135,163,146820.05973244598,163,5.65526819229126,0.0,0.0,67993.69258850595
70517.71043523902,0.0,164,12546.031787413354,0.0,0.24,200,4.94907226311625e-10,0.24,51228.59900733633,51228.59900733633,13200000,12546.031787413354,1,1,0.0,0.0,30181.46098260921,148055.03117418624,27198.134500333992,2.961564007364359e-07,30181.46098260921,164,51228.59900733634,0.0,200,27198.134500333992,164,-2.900064259847568e-07,51228.59900733634,51228.59900733633,-2.8951151875844516e-07,51228.59900733633,0.0,0.0,51228.59900733633,51228.59900733633,164,148055.03117418624,164,5.6549882888793945,0.0,0.0,70517.71043523902
68836.63048548905,0.0,165,15684.89972126819,0.0,0.17,200,1.3777707863482647e-09,0.17,39454.42549495017,39454.42549495017,13280000,15684.89972126819,1,1,0.0,0.0,30442.27720538971,167674.79750090546,25897.428955431693,9.85586893875734e-07,30442.27720538971,165,39454.42549495017,0.0,200,25897.428955431693,165,-1.0280251672156737e-06,39454.42549495017,39454.42549495017,-1.0266473964293255e-06,39454.42549495017,0.0,0.0,39454.42549495017,39454.42549495017,165,167674.79750090546,165,5.654034614562988,0.0,0.0,68836.63048548905
67635.74353806989,0.0,166,11696.905768862067,0.0,0.18,200,2.281637989653973e-09,0.18,116951.01937864763,116951.01937864763,13360000,11696.905768862067,1,1,1.0,0.0,29393.352574464985,150774.14275275293,25955.32257924001,1.5800209212102345e-06,29393.352574464985,166,116951.01937864764,0.0,200,25955.32257924001,166,-6.030159056535922e-07,116951.01937864764,116951.01937864763,-6.007342676639382e-07,116951.01937864763,0.0,1.0,116951.01937864763,116951.01937864763,166,150774.14275275293,166,5.653450012207031,0.0,0.0,67635.74353806989
69533.18066384367,0.0,167,13312.680403650189,0.0,0.175,200,1.99861460714601e-09,0.175,109116.76987653796,109116.76987653796,13440000,13312.680403650189,1,1,1.0,0.0,28623.352499355165,153982.7789121076,26214.398738392963,1.4215937653716537e-06,28623.352499355165,167,109116.76987653796,0.0,200,26214.398738392963,167,1.0918731732090237e-06,109116.76987653796,109116.76987653796,1.0938717878161697e-06,109116.76987653796,0.0,1.0,109116.76987653796,109116.76987653796,167,153982.7789121076,167,5.6545939445495605,0.0,0.0,69533.18066384367
68812.74009385519,0.0,168,14150.609731460283,0.0,0.185,200,3.220463895559078e-10,0.185,94556.3101542385,94556.3101542385,13520000,14150.609731460283,1,1,1.0,0.0,29280.016037655165,158101.13327070387,26223.53444730635,2.2490408468911482e-07,29280.016037655165,168,94556.31015423845,0.0,200,26223.53444730635,168,-1.205949899940606e-07,94556.31015423845,94556.3101542385,-1.202729436045047e-07,94556.3101542385,0.0,1.0,94556.3101542385,94556.3101542385,168,158101.13327070387,168,5.654477596282959,0.0,0.0,68812.74009385519
69986.0943110297,0.0,169,13921.285719438922,0.0,0.215,200,2.927720288425917e-10,0.215,43438.84664120804,43438.84664120804,13600000,13921.285719438922,1,1,0.0,0.0,31071.138382501817,178879.53395099266,27012.65172889917,2.116171771149311e-07,31071.138382501817,169,43438.846641208016,0.0,200,27012.65172889917,169,-4.7482944864896126e-07,43438.846641208016,43438.84664120804,-4.7453667662011867e-07,43438.84664120804,0.0,0.0,43438.84664120804,43438.84664120804,169,178879.53395099266,169,5.653892993927002,0.0,0.0,69986.0943110297
65036.03182945468,0.0,170,9718.882779226587,0.0,0.17,200,7.126459422579501e-10,0.17,87639.80247961594,87639.80247961594,13680000,9718.882779226587,1,1,0.0,0.0,29988.86209714401,153945.59703416677,25080.01144627402,5.141816359355289e-07,29988.86209714401,170,87639.80247961596,0.0,200,25080.01144627402,170,7.358806328738865e-07,87639.80247961596,87639.80247961594,7.365932788161444e-07,87639.80247961594,0.0,0.0,87639.80247961594,87639.80247961594,170,153945.59703416677,170,5.654600620269775,0.0,0.0,65036.03182945468
71037.3547748279,0.0,171,9821.83851192622,0.0,0.23,200,1.6556498394493246e-09,0.23,59034.686568180405,59034.686568180405,13760000,9821.83851192622,1,1,0.0,0.0,31244.341910390027,164633.39760092026,27333.291054523284,1.143993131336174e-06,31244.341910390027,171,59034.68656818043,0.0,200,27333.291054523284,171,-1.529584636728032e-07,59034.68656818043,59034.686568180405,-1.5130281383335387e-07,59034.686568180405,0.0,0.0,59034.686568180405,59034.686568180405,171,164633.39760092026,171,5.654477596282959,0.0,0.0,71037.3547748279
73320.0769136946,0.0,172,22427.197889810002,0.0,0.175,200,1.320600517829007e-09,0.175,64708.16480073278,64708.16480073278,13840000,22427.197889810002,1,1,0.0,0.0,29041.661044825953,165045.97510585887,27953.525242222604,9.498515964878607e-07,29041.661044825953,172,64708.16480073274,0.0,200,27953.525242222604,172,-2.1638724945205468e-07,64708.16480073274,64708.16480073278,-2.1506664893422567e-07,64708.16480073278,0.0,0.0,64708.16480073278,64708.16480073278,172,165045.97510585887,172,5.654288291931152,0.0,0.0,73320.0769136946
65866.17693213573,0.0,173,15684.015787884538,0.0,0.135,200,4.0357690522796474e-09,0.135,76122.73313059084,76122.73313059084,13920000,15684.015787884538,1,1,1.0,0.0,29590.85537769216,132585.5014932569,24543.98547454128,2.847476935130544e-06,29590.85537769216,173,76122.73313059089,0.0,200,24543.98547454128,173,-8.534390758541122e-07,76122.73313059089,76122.73313059084,-8.494033068018325e-07,76122.73313059084,0.0,1.0,76122.73313059084,76122.73313059084,173,132585.5014932569,173,5.653494358062744,0.0,0.0,65866.17693213573
71554.73104139988,0.0,174,12473.631472549232,0.0,0.185,200,1.3577619029092602e-09,0.185,47301.123156651905,47301.123156651905,14000000,12473.631472549232,1,1,0.0,0.0,32557.879439501612,168965.04616227307,27500.74863067264,9.662314823799534e-07,32557.879439501612,174,47301.12315665191,0.0,200,27500.74863067264,174,4.5198129328127834e-07,47301.12315665191,47301.123156651905,4.533390551841876e-07,47301.123156651905,0.0,0.0,47301.123156651905,47301.123156651905,174,168965.04616227307,174,5.653880596160889,0.0,0.0,71554.73104139988
74653.63052395363,0.0,175,20947.35728565057,0.0,0.21,200,9.043219506565947e-10,0.21,63141.51895200978,63141.51895200978,14080000,20947.35728565057,1,1,0.0,0.0,29656.127448877734,160653.20655990887,27946.046366459617,6.258632083699922e-07,29656.127448877734,175,63141.51895200979,0.0,200,27946.046366459617,175,-4.6519471652572975e-07,63141.51895200979,63141.51895200978,-4.6429039457507315e-07,63141.51895200978,0.0,0.0,63141.51895200978,63141.51895200978,175,160653.20655990887,175,5.6534318923950195,0.0,0.0,74653.63052395363
64348.76702102173,0.0,176,17775.45685697556,0.0,0.145,200,4.711822043645952e-10,0.145,40088.354999953364,40088.354999953364,14160000,17775.45685697556,1,1,0.0,0.0,28392.220876908,163334.79812887133,24586.976219034703,3.284083618382283e-07,28392.220876908,176,40088.354999953386,0.0,200,24586.976219034703,176,8.710391341537616e-08,40088.354999953386,40088.354999953364,8.757509561974075e-08,40088.354999953364,0.0,0.0,40088.354999953364,40088.354999953364,176,163334.79812887133,176,5.653502941131592,0.0,0.0,64348.76702102173
67647.19898825361,0.0,177,12299.210996103382,0.0,0.18,200,6.943423613847699e-10,0.18,141229.32323904498,141229.32323904498,14240000,12299.210996103382,1,1,0.0,0.0,30564.11220358397,164354.04442344635,25912.974427829533,4.7478297915404255e-07,30564.11220358397,177,141229.323239045,0.0,200,25912.974427829533,177,-1.2794006920557877e-07,141229.323239045,141229.32323904498,-1.27245726844194e-07,141229.32323904498,0.0,0.0,141229.32323904498,141229.32323904498,177,164354.04442344635,177,5.6533942222595215,0.0,0.0,67647.19898825361
66465.25694191329,0.0,178,11362.305534267036,0.0,0.18,200,2.084874495267286e-10,0.18,32903.03355796552,32903.03355796552,14320000,11362.305534267036,1,1,0.0,0.0,27380.48444031676,155023.82665385705,25929.10567540641,1.4805547721152834e-07,27380.48444031676,178,32903.03355796554,0.0,200,25929.10567540641,178,3.1005974676645565e-08,32903.03355796554,32903.03355796552,3.121446212617229e-08,32903.03355796552,0.0,0.0,32903.03355796552,32903.03355796552,178,155023.82665385705,178,5.653427600860596,0.0,0.0,66465.25694191329
74249.91189006729,0.0,179,22350.86897716913,0.0,0.205,200,2.629434447953827e-10,0.205,111154.72954954424,111154.72954954424,14400000,22350.86897716913,1,1,1.0,0.0,32133.88424913408,178390.28619099964,27528.18798748044,1.882790172658133e-07,32133.88424913408,179,111154.72954954416,0.0,200,27528.18798748044,179,2.1661921323357092e-07,111154.72954954416,111154.72954954424,2.168821566783663e-07,111154.72954954424,0.0,1.0,111154.72954954424,111154.72954954424,179,178390.28619099964,179,5.653594493865967,0.0,0.0,74249.91189006729
68137.06434337136,0.0,180,11915.86137299257,0.0,0.185,200,9.082992136200119e-10,0.185,52969.625506786935,52969.625506786935,14480000,11915.86137299257,1,1,0.0,0.0,31218.565197508535,163757.64153278468,25758.328388339793,6.535069019264483e-07,31218.565197508535,180,52969.62550678694,0.0,200,25758.328388339793,180,-3.063333764430354e-08,52969.62550678694,52969.625506786935,-2.9725038430683526e-08,52969.625506786935,0.0,0.0,52969.625506786935,52969.625506786935,180,163757.64153278468,180,5.653569221496582,0.0,0.0,68137.06434337136
72102.22331485673,0.0,181,22136.679981478806,0.0,0.175,200,1.771468305378221e-09,0.175,75658.6397035994,75658.6397035994,14560000,22136.679981478806,1,1,0.0,0.0,27782.646151011944,166259.24905881388,26993.21030556727,1.257780468222336e-06,27782.646151011944,181,75658.63970359947,0.0,200,26993.21030556727,181,5.773515567852883e-07,75658.63970359947,75658.6397035994,5.791230250906665e-07,75658.6397035994,0.0,0.0,75658.6397035994,75658.6397035994,181,166259.24905881388,181,5.65402889251709,0.0,0.0,72102.22331485673
71504.22606306817,0.0,182,11221.345463796042,0.0,0.22,200,2.235992724308744e-09,0.22,91565.48311739172,91565.48311739172,14640000,11221.345463796042,1,1,0.0,0.0,33256.635868323596,174227.92743095977,27281.281149416696,1.5794794308021665e-06,33256.635868323596,182,91565.48311739178,0.0,200,27281.281149416696,182,-9.56018425313232e-07,91565.48311739178,91565.48311739172,-9.537824325889233e-07,91565.48311739172,0.0,0.0,91565.48311739172,91565.48311739172,182,174227.92743095977,182,5.653200626373291,0.0,0.0,71504.22606306817
73145.31751509703,0.0,183,12618.55944504941,0.0,0.235,200,6.217071302216937e-10,0.235,74388.00882763753,74388.00882763753,14720000,12618.55944504941,1,1,0.0,0.0,32233.697605619996,174922.90832854493,27776.714688842167,4.1496642211313883e-07,32233.697605619996,183,74388.00882763758,0.0,200,27776.714688842167,183,-5.070313591204467e-08,74388.00882763758,74388.00882763753,-5.008142878182298e-08,74388.00882763753,0.0,0.0,74388.00882763753,74388.00882763753,183,174922.90832854493,183,5.653165340423584,0.0,0.0,73145.31751509703
63895.69546618014,0.0,184,10756.315767235106,0.0,0.145,200,6.331219992716797e-10,0.145,40089.88968310051,40089.88968310051,14800000,10756.315767235106,1,1,0.0,0.0,27269.621727098365,148015.96416652572,24428.362387317753,4.251404845945217e-07,27269.621727098365,184,40089.88968310052,0.0,200,24428.362387317753,184,4.2254572463207296e-07,40089.88968310052,40089.88968310051,4.2317884663134464e-07,40089.88968310051,0.0,0.0,40089.88968310051,40089.88968310051,184,148015.96416652572,184,5.653549671173096,0.0,0.0,63895.69546618014
66832.4647934949,0.0,185,14794.983667137543,0.0,0.19,200,1.7990942069445737e-09,0.19,35019.84142241936,35019.84142241936,14880000,14794.983667137543,1,1,0.0,0.0,29083.4092331427,139652.34627070918,26373.394949300317,1.2950388281751657e-06,29083.4092331427,185,35019.841422419326,0.0,200,26373.394949300317,185,-8.194024303520564e-07,35019.841422419326,35019.84142241936,-8.176033361451118e-07,35019.84142241936,0.0,0.0,35019.84142241936,35019.84142241936,185,139652.34627070918,185,5.652756214141846,0.0,0.0,66832.4647934949
68996.75790682067,0.0,186,12012.705954704788,0.0,0.25,200,8.013447683197228e-10,0.25,56681.12110211331,56681.12110211331,14960000,12012.705954704788,1,1,0.0,0.0,34718.798411381686,203200.17638987335,26020.29497060527,5.739749440181185e-07,34718.798411381686,186,56681.12110211335,0.0,200,26020.29497060527,186,1.1948077194290363e-08,56681.12110211335,56681.12110211331,1.2749421962610086e-08,56681.12110211331,0.0,0.0,56681.12110211331,56681.12110211331,186,203200.17638987335,186,5.652769565582275,0.0,0.0,68996.75790682067
69134.22577022875,0.0,187,14558.616110427783,0.0,0.185,200,1.6978702888081898e-09,0.185,62958.90045436759,62958.90045436759,15040000,14558.616110427783,1,1,0.0,0.0,27468.94523327311,152066.75627284354,26430.638262097687,1.1902477581315907e-06,27468.94523327311,187,62958.90045436759,0.0,200,26430.638262097687,187,7.536021939813509e-08,62958.90045436759,62958.90045436759,7.705808968694328e-08,62958.90045436759,0.0,0.0,62958.90045436759,62958.90045436759,187,152066.75627284354,187,5.652846813201904,0.0,0.0,69134.22577022875
71089.89238743582,0.0,188,23139.917986988374,0.0,0.2,200,1.5323138313760865e-09,0.2,62780.88695454631,62780.88695454631,15120000,23139.917986988374,1,1,0.0,0.0,29438.75771044862,196268.02150899344,27137.989155439267,1.0674295936041744e-06,29438.75771044862,188,62780.88695454631,0.0,200,27137.989155439267,188,-2.3262414572400303e-07,62780.88695454631,62780.88695454631,-2.3109183189262694e-07,62780.88695454631,0.0,0.0,62780.88695454631,62780.88695454631,188,196268.02150899344,188,5.652603626251221,0.0,0.0,71089.89238743582
71348.18193875025,0.0,189,9665.464552821446,0.0,0.2,200,2.049866054676386e-09,0.2,46298.97485214705,46298.97485214705,15200000,9665.464552821446,1,1,0.0,0.0,29657.846463272643,157684.3829782348,27515.200884311264,1.4451725292019546e-06,29657.846463272643,189,46298.97485214701,0.0,200,27515.200884311264,189,1.083492833231503e-07,46298.97485214701,46298.97485214705,1.1039914937782669e-07,46298.97485214705,0.0,0.0,46298.97485214705,46298.97485214705,189,157684.3829782348,189,5.652705669403076,0.0,0.0,71348.18193875025
75255.85840650537,0.0,190,17745.43426567049,0.0,0.23,200,1.3189378478273284e-09,0.23,52035.54744790391,52035.54744790391,15280000,17745.43426567049,1,1,0.0,0.0,29120.462661358826,165261.4909129948,28761.34587173867,9.325545988758677e-07,29120.462661358826,190,52035.5474479039,0.0,200,28761.34587173867,190,4.859368232246197e-07,52035.5474479039,52035.54744790391,4.872557610724471e-07,52035.54744790391,0.0,0.0,52035.54744790391,52035.54744790391,190,165261.4909129948,190,5.653115272521973,0.0,0.0,75255.85840650537
71411.26187257915,0.0,191,17818.752266051513,0.0,0.205,200,1.6063950170064345e-09,0.205,112198.59706763084,112198.59706763084,15360000,17818.752266051513,1,1,1.0,0.0,29270.3776851391,158553.48759315416,27466.992147713507,1.129430643231899e-06,29270.3776851391,191,112198.59706763091,0.0,200,27466.992147713507,191,1.2342434274614789e-06,112198.59706763091,112198.59706763084,1.2358498224784853e-06,112198.59706763084,0.0,1.0,112198.59706763084,112198.59706763084,191,158553.48759315416,191,5.654724597930908,0.0,0.0,71411.26187257915
66844.6339561592,0.0,192,13520.640271068143,0.0,0.135,200,1.7059846868505701e-09,0.135,31055.18696651542,31055.18696651542,15440000,13520.640271068143,1,1,0.0,0.0,29784.314745176165,171029.98063338234,25805.791884395043,1.2010247019134113e-06,29784.314745176165,192,31055.186966515415,0.0,200,25805.791884395043,192,-5.845092232448224e-07,31055.186966515415,31055.18696651542,-5.828032385579718e-07,31055.18696651542,0.0,0.0,31055.18696651542,31055.18696651542,192,171029.98063338234,192,5.654194355010986,0.0,0.0,66844.6339561592
71429.33792213464,0.0,193,18385.111823041938,0.0,0.15,200,1.5116370377654675e-09,0.15,95696.37152234363,95696.37152234363,15520000,18385.111823041938,1,1,0.0,0.0,28887.38932381081,172125.276794328,26422.803186210367,1.0575660098766093e-06,28887.38932381081,193,95696.37152234364,0.0,200,26422.803186210367,193,-1.7681864505902922e-07,95696.37152234364,95696.37152234363,-1.7530700802126375e-07,95696.37152234363,0.0,0.0,95696.37152234363,95696.37152234363,193,172125.276794328,193,5.654013156890869,0.0,0.0,71429.33792213464
65816.4496691907,0.0,194,13600.340061748919,0.0,0.155,200,2.2974546709519927e-09,0.155,78917.19740676721,78917.19740676721,15600000,13600.340061748919,1,1,0.0,0.0,29893.814949190026,187025.52119214888,25279.83206924391,1.6165982970051118e-06,29893.814949190026,194,78917.19740676727,0.0,200,25279.83206924391,194,2.1724039811488183e-07,78917.19740676727,78917.19740676721,2.1953785278583382e-07,78917.19740676721,0.0,0.0,78917.19740676721,78917.19740676721,194,187025.52119214888,194,5.6542277336120605,0.0,0.0,65816.4496691907
71653.58345169382,0.0,195,16632.48121947361,0.0,0.2,200,9.881517826215713e-10,0.2,105864.44383688964,105864.44383688964,15680000,16632.48121947361,1,1,1.0,0.0,27745.084630383713,166953.93171340803,27493.692823433055,7.171803417804767e-07,27745.084630383713,195,105864.44383688968,0.0,200,27493.692823433055,195,-1.2207482313897344e-07,105864.44383688968,105864.44383688964,-1.2108667135635187e-07,105864.44383688964,0.0,1.0,105864.44383688964,105864.44383688964,195,166953.93171340803,195,5.654130458831787,0.0,0.0,71653.58345169382
63888.3982998118,0.0,196,19820.65890829458,0.0,0.165,200,1.9004460227733944e-09,0.165,58873.636778281856,58873.636778281856,15760000,19820.65890829458,1,1,0.0,0.0,29706.310474161386,142503.0569191777,24508.478663480153,1.3398221199167892e-06,29706.310474161386,196,58873.63677828185,0.0,200,24508.478663480153,196,4.853680479754985e-07,58873.63677828185,58873.636778281856,4.872684939982719e-07,58873.636778281856,0.0,0.0,58873.636778281856,58873.636778281856,196,142503.0569191777,196,5.654612064361572,0.0,0.0,63888.3982998118
