GaussianMLPPolicy/KLBefore,Iteration,coffee-button-v1/AverageDiscountedReturn,GaussianMLPPolicy/Entropy,coffee-button-v1/MaxReturn,MetaTest/coffee-button-v1/AverageDiscountedReturn,MetaTest/coffee-button-v1/SuccessRate,MetaTest/Average/TerminationRate,MetaTest/Average/AverageReturn,coffee-button-v1/TerminationRate,Average/AverageReturn,MetaTest/coffee-button-v1/StdReturn,MetaTest/Average/SuccessRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/Iteration,Average/AverageDiscountedReturn,Average/Iteration,Average/MinReturn,GaussianMLPPolicy/LossAfter,GaussianMLPPolicy/KLAfter,MetaTest/coffee-button-v1/NumEpisodes,GaussianMLPPolicy/LossBefore,GaussianMLPPolicy/dLoss,MetaTest/Average/NumEpisodes,TotalEnvSteps,coffee-button-v1/MinReturn,MetaTest/coffee-button-v1/MaxReturn,MetaTest/Average/StdReturn,Average/MaxReturn,Average/SuccessRate,coffee-button-v1/StdReturn,MetaTest/Average/MaxReturn,coffee-button-v1/NumEpisodes,Average/NumEpisodes,MetaTest/coffee-button-v1/MinReturn,MetaTest/coffee-button-v1/Iteration,coffee-button-v1/AverageReturn,coffee-button-v1/SuccessRate,MetaTest/Average/MinReturn,Average/TerminationRate,MetaTest/coffee-button-v1/TerminationRate,coffee-button-v1/Iteration,MetaTest/coffee-button-v1/AverageReturn,Average/StdReturn
0.0,264,8162.15484162565,5.5044121742248535,238585.3159449015,,,,,0.0,16911.664166678936,,,,,8162.15484162565,264,-50.606170492325546,-5.449477384900092e-07,8.45992303766252e-07,,-5.437398726826359e-07,1.2078658073733095e-09,,21200000,-50.606170492325546,,,238585.3159449015,0.185,29028.576389556227,,200,200,,,16911.664166678936,0.185,,0.0,,264,,29028.576389556227
0.0,265,9438.781794935243,5.504816055297852,257098.98066679953,,,,,0.0,21544.77543849867,,,,,9438.781794935243,265,-54.65893953705318,8.628875320937368e-07,2.342140533073689e-06,,8.662016739435785e-07,3.3141418498416897e-09,,21280000,-54.65893953705318,,,257098.98066679953,0.215,39841.71909681777,,200,200,,,21544.77543849867,0.215,,0.0,,265,,39841.71909681777
0.0,266,8831.836892578636,5.504537105560303,270187.2414931031,,,,,0.0,19248.100477051124,,,,,8831.836892578636,266,-47.714373989469884,-6.719153020640078e-07,6.160072416605544e-07,,-6.71022121423448e-07,8.931806405598763e-10,,21360000,-47.714373989469884,,,270187.2414931031,0.185,37246.96231473352,,200,200,,,19248.100477051124,0.185,,0.0,,266,,37246.96231473352
0.0,267,7746.373179221042,5.501206874847412,198042.7945701568,,,,,0.0,15298.089431797596,,,,,7746.373179221042,267,-51.89686012826349,-3.3818000702012796e-06,3.581525743356906e-05,,-3.331021389385569e-06,5.0778680815710686e-08,,21440000,-51.89686012826349,,,198042.7945701568,0.155,27368.75284960615,,200,200,,,15298.089431797596,0.155,,0.0,,267,,27368.75284960615
0.0,268,8325.641861293441,5.501068592071533,176646.9792744574,,,,,0.0,16508.669976891073,,,,,8325.641861293441,268,-47.247972549565915,-3.737632425782067e-07,5.431597401184263e-06,,-3.660639436020574e-07,7.699298976149294e-09,,21520000,-47.247972549565915,,,176646.9792744574,0.135,24149.059792398846,,200,200,,,16508.669976891073,0.135,,0.0,,268,,24149.059792398846
0.0,269,8174.041576071496,5.500153064727783,161362.64775991422,,,,,0.0,16328.776672897455,,,,,8174.041576071496,269,-48.118853711214044,-1.4883604535498307e-06,1.6323704130627448e-06,,-1.4860396504445816e-06,2.3208031052490696e-09,,21600000,-48.118853711214044,,,161362.64775991422,0.145,24853.023233986794,,200,200,,,16328.776672897455,0.145,,0.0,,269,,24853.023233986794
0.0,270,8922.652846309073,5.4989190101623535,191546.0691135129,22917.168964088363,0.26,0.0,22917.16896408836,0.0,19573.543127758923,30450.100580057024,0.26,22917.168964088363,27,8922.652846309073,270,-45.93651581200428,-1.5248348290697322e-06,1.9591525415307842e-06,50,-1.5220527984638466e-06,2.782030605885666e-09,50,21680000,-45.93651581200428,126679.46013768471,30450.100580057024,191546.0691135129,0.18,33334.31403604632,126679.46013768471,200,200,-36.989286441266714,27,19573.543127758923,0.18,-36.989286441266714,0.0,0.0,270,22917.16896408836,33334.31403604632
0.0,271,7906.557449885623,5.498656749725342,274958.0289370206,,,,,0.0,16653.99768765866,,,,,7906.557449885623,271,-50.57128565717073,-5.59806380806549e-07,1.1878025816258742e-06,,-5.58127112526563e-07,1.6792682799859904e-09,,21760000,-50.57128565717073,,,274958.0289370206,0.19,30984.43756961465,,200,200,,,16653.99768765866,0.19,,0.0,,271,,30984.43756961465
0.0,272,8613.467612528419,5.4987006187438965,300869.71673487296,,,,,0.0,21183.533661606856,,,,,8613.467612528419,272,-48.77888991176476,1.218070622144296e-07,9.164156722363259e-07,,1.231058632811255e-07,1.2988010666958871e-09,,21840000,-48.77888991176476,,,300869.71673487296,0.195,46677.357711599325,,200,200,,,21183.533661606856,0.195,,0.0,,272,,46677.357711599325
0.0,273,8664.670751919597,5.4988884925842285,176023.08321732268,,,,,0.0,17758.306602255834,,,,,8664.670751919597,273,-54.79777668714908,5.880024218640756e-07,1.491555508437159e-06,,5.901227382310026e-07,2.1203163669269998e-09,,21920000,-54.79777668714908,,,176023.08321732268,0.26,26829.46053986342,,200,200,,,17758.306602255834,0.26,,0.0,,273,,26829.46053986342
0.0,274,9760.498628670535,5.499025344848633,167811.95675505503,,,,,0.0,19773.858137999276,,,,,9760.498628670535,274,-46.34617971519386,2.6992339030584844e-07,1.5683210676797898e-06,,2.7215122599955066e-07,2.227835693702218e-09,,22000000,-46.34617971519386,,,167811.95675505503,0.145,30047.648060846484,,200,200,,,19773.858137999276,0.145,,0.0,,274,,30047.648060846484
0.0,275,7101.366909576264,5.499677658081055,92810.89099410865,,,,,0.0,12998.966949216167,,,,,7101.366909576264,275,-44.78873807163491,1.628832478672848e-06,2.953010380224441e-06,,1.6330146763721132e-06,4.182197699265089e-09,,22080000,-44.78873807163491,,,92810.89099410865,0.105,16620.96049717183,,200,200,,,12998.966949216167,0.105,,0.0,,275,,16620.96049717183
0.0,276,9235.08831797031,5.499781131744385,268497.0701296367,,,,,0.0,19905.159184179905,,,,,9235.08831797031,276,-47.82777030821096,1.9257876715528255e-07,9.709928008305724e-07,,1.9396470918309205e-07,1.3859420278095058e-09,,22160000,-47.82777030821096,,,268497.0701296367,0.14,36666.71350101259,,200,200,,,19905.159184179905,0.14,,0.0,,276,,36666.71350101259
0.0,277,7736.858406336783,5.499946594238281,168014.3131478978,,,,,0.0,15779.683848397342,,,,,7736.858406336783,277,-45.0234938861085,4.1976653619713034e-07,9.222943617714918e-07,,4.2108186448786e-07,1.315328290729667e-09,,22240000,-45.0234938861085,,,168014.3131478978,0.175,25535.240326378233,,200,200,,,15779.683848397342,0.175,,0.0,,277,,25535.240326378233
0.0,278,7500.218936308504,5.500216007232666,233491.14035459087,,,,,0.0,15798.438183197886,,,,,7500.218936308504,278,-47.9719784120627,8.144609751070675e-07,2.221137492597336e-06,,8.17601630842546e-07,3.1406557354785036e-09,,22320000,-47.9719784120627,,,233491.14035459087,0.185,26491.08663901627,,200,200,,,15798.438183197886,0.185,,0.0,,278,,26491.08663901627
0.0,279,8671.571338363496,5.4998626708984375,148994.58434184597,,,,,0.0,16208.310876149177,,,,,8671.571338363496,279,-43.62515755811728,-8.980106827038981e-07,2.4443788788630627e-06,,-8.945747822508565e-07,3.4359004530415405e-09,,22400000,-43.62515755811728,,,148994.58434184597,0.165,21434.836975851216,,200,200,,,16208.310876149177,0.165,,0.0,,279,,21434.836975851216
0.0,280,9107.604887463747,5.499105453491211,222818.78012058057,16266.17878406659,0.22,0.0,16266.178784066593,0.0,18582.832651678196,18800.273966342436,0.22,16266.17878406659,28,9107.604887463747,280,-55.39277216675908,-1.7865531845018268e-06,2.020768079091795e-06,50,-1.7836691768025048e-06,2.8840076993219554e-09,50,22480000,-55.39277216675908,81763.2106664235,18800.273966342436,222818.78012058057,0.15,30440.96641516677,81763.2106664235,200,200,-47.28124640503388,28,18582.832651678196,0.15,-47.28124640503388,0.0,0.0,280,16266.178784066593,30440.96641516677
0.0,281,9571.708436141038,5.4990153312683105,259821.47393319983,,,,,0.0,20483.788561305777,,,,,9571.708436141038,281,-50.189723525999945,-1.6520584722456988e-07,1.006812453852035e-06,,-1.637653497255087e-07,1.4404974990611663e-09,,22560000,-50.189723525999945,,,259821.47393319983,0.17,33558.37360819457,,200,200,,,20483.788561305777,0.17,,0.0,,281,,33558.37360819457
0.0,282,9431.062879629573,5.499331474304199,158962.69770588598,,,,,0.0,19303.88841846882,,,,,9431.062879629573,282,-47.7451630890829,8.001928222256538e-07,2.9861262191843707e-06,,8.044177661759022e-07,4.2249439502484165e-09,,22640000,-47.7451630890829,,,158962.69770588598,0.105,26735.344537826586,,200,200,,,19303.88841846882,0.105,,0.0,,282,,26735.344537826586
0.0,283,10266.665825231876,5.499434947967529,148589.02124540636,,,,,0.0,21063.80793202178,,,,,10266.665825231876,283,-47.09670454995925,2.8975762234040303e-07,6.060286636966339e-07,,2.9060325346108584e-07,8.456311206828104e-10,,22720000,-47.09670454995925,,,148589.02124540636,0.18,27822.911240084974,,200,200,,,21063.80793202178,0.18,,0.0,,283,,27822.911240084974
0.0,284,8516.280593060754,5.496549129486084,218325.88743024677,,,,,0.0,17799.647556622564,,,,,8516.280593060754,284,-46.53174518075862,-2.848633130270173e-06,4.922121206618613e-06,,-2.841676632669987e-06,6.956497600185685e-09,,22800000,-46.53174518075862,,,218325.88743024677,0.195,29160.15497507559,,200,200,,,17799.647556622564,0.195,,0.0,,284,,29160.15497507559
0.0,285,7580.287264939468,5.496734142303467,280060.56340667297,,,,,0.0,17115.355327972768,,,,,7580.287264939468,285,-46.552164081922236,3.289003416284686e-07,4.541664111457067e-06,,3.3532555221427174e-07,6.425210585803143e-09,,22880000,-46.552164081922236,,,280060.56340667297,0.18,33650.311524823206,,200,200,,,17115.355327972768,0.18,,0.0,,285,,33650.311524823206
0.0,286,8534.097903856402,5.4964776039123535,315138.29883659916,,,,,0.0,16327.362786654141,,,,,8534.097903856402,286,-52.70077111949686,-7.267375394803821e-07,3.397828095330624e-06,,-7.219555300252978e-07,4.782009455084335e-09,,22960000,-52.70077111949686,,,315138.29883659916,0.15,29451.989896098636,,200,200,,,16327.362786654141,0.15,,0.0,,286,,29451.989896098636
0.0,287,9252.99041398613,5.496675968170166,206444.92372671902,,,,,0.0,18562.483044740155,,,,,9252.99041398613,287,-40.306965118163056,5.318958642419602e-07,1.4931904388504336e-06,,5.340185680324794e-07,2.1227037905191537e-09,,23040000,-40.306965118163056,,,206444.92372671902,0.145,28418.019324169105,,200,200,,,18562.483044740155,0.145,,0.0,,287,,28418.019324169105
0.0,288,7504.182706985572,5.497925281524658,107944.2767054356,,,,,0.0,14655.95483831969,,,,,7504.182706985572,288,-48.576945421511596,1.8029861621471355e-06,4.384466592455283e-06,,1.8091844822265557e-06,6.1983200794202276e-09,,23120000,-48.576945421511596,,,107944.2767054356,0.18,21288.075376322577,,200,200,,,14655.95483831969,0.18,,0.0,,288,,21288.075376322577
0.0,289,6769.116663740683,5.498093128204346,141607.35065786497,,,,,0.0,13490.481375391279,,,,,6769.116663740683,289,-45.562762511608284,3.7444343092829513e-07,2.073084488074528e-06,,3.773720607114228e-07,2.9286297831276897e-09,,23200000,-45.562762511608284,,,141607.35065786497,0.18,20888.950989682147,,200,200,,,13490.481375391279,0.18,,0.0,,289,,20888.950989682147
0.0,290,9729.570165488285,5.497978687286377,246225.9083659051,18732.40186091146,0.22,0.0,18732.401860911457,0.0,20373.414599892058,33355.46793952923,0.22,18732.40186091146,29,9729.570165488285,290,-43.06210592026897,-3.169901106048201e-07,9.626115797800594e-07,50,-3.1559815738546604e-07,1.3919532193540363e-09,50,23280000,-43.06210592026897,172759.0532868013,33355.46793952923,246225.9083659051,0.205,31349.931508381378,172759.0532868013,200,200,-44.66884164598952,29,20373.414599892058,0.205,-44.66884164598952,0.0,0.0,290,18732.401860911457,31349.931508381378
0.0,291,7589.916884582566,5.498405456542969,245239.40509017452,,,,,0.0,15582.52263304026,,,,,7589.916884582566,291,-46.91482715783765,1.0612045571178896e-06,2.443125367790344e-06,,1.064648699866666e-06,3.4441427487763576e-09,,23360000,-46.91482715783765,,,245239.40509017452,0.195,26615.61990844791,,200,200,,,15582.52263304026,0.195,,0.0,,291,,26615.61990844791
0.0,292,8799.563966139127,5.497984886169434,236551.53428662266,,,,,0.0,17984.17008673825,,,,,8799.563966139127,292,-48.667489648528395,-6.798437652832945e-07,1.2037637588946382e-06,,-6.781666002098063e-07,1.6771650734881405e-09,,23440000,-48.667489648528395,,,236551.53428662266,0.17,33216.71574545626,,200,200,,,17984.17008673825,0.17,,0.0,,292,,33216.71574545626
0.0,293,10524.50691413585,5.497468948364258,303187.5780754835,,,,,0.0,21724.117950024727,,,,,10524.50691413585,293,-56.55354997323789,-7.0785972638987e-07,8.595991971560579e-07,,-7.0664520990249e-07,1.214516487380024e-09,,23520000,-56.55354997323789,,,303187.5780754835,0.155,39953.04621166788,,200,200,,,21724.117950024727,0.155,,0.0,,293,,39953.04621166788
0.0,294,8327.178305076848,5.497330665588379,282811.8479655372,,,,,0.0,17191.86282150377,,,,,8327.178305076848,294,-53.52991689314157,-3.6037226891494356e-07,3.011160288224346e-06,,-3.561116841410694e-07,4.260584773874143e-09,,23600000,-53.52991689314157,,,282811.8479655372,0.14,30443.941227395677,,200,200,,,17191.86282150377,0.14,,0.0,,294,,30443.941227395677
0.0,295,9776.165475324206,5.497509956359863,208238.86272472187,,,,,0.0,21580.326012605146,,,,,9776.165475324206,295,-49.54351352403574,4.957229293722776e-07,2.706550276343478e-06,,4.99546445098531e-07,3.82351572625339e-09,,23680000,-49.54351352403574,,,208238.86272472187,0.22,34326.60718912663,,200,200,,,21580.326012605146,0.22,,0.0,,295,,34326.60718912663
0.0,296,7679.7664545777925,5.497093677520752,146764.67446320184,,,,,0.0,15653.861696160564,,,,,7679.7664545777925,296,-40.34179148084011,-1.0861024293262744e-06,1.8626706150826067e-06,,-1.0834850172614097e-06,2.617412064864766e-09,,23760000,-40.34179148084011,,,146764.67446320184,0.2,25662.563983296404,,200,200,,,15653.861696160564,0.2,,0.0,,296,,25662.563983296404
0.0,297,9671.14024884994,5.497784614562988,209598.32665268207,,,,,0.0,19690.710115840506,,,,,9671.14024884994,297,-47.344677953444524,8.224718044402834e-07,2.037484591710381e-06,,8.253645091826911e-07,2.892704742407659e-09,,23840000,-47.344677953444524,,,209598.32665268207,0.185,28477.480629304457,,200,200,,,19690.710115840506,0.185,,0.0,,297,,28477.480629304457
0.0,298,8880.659963885299,5.497344493865967,193314.00871006458,,,,,0.0,18168.471634685917,,,,,8880.659963885299,298,-49.707316173275,-1.1818649454653496e-06,3.064629254367901e-06,,-1.1775217672038707e-06,4.343178261478897e-09,,23920000,-49.707316173275,,,193314.00871006458,0.195,30607.89256682076,,200,200,,,18168.471634685917,0.195,,0.0,,298,,30607.89256682076
0.0,299,8907.286973649645,5.4969024658203125,229887.4131819936,,,,,0.0,18727.087800706155,,,,,8907.286973649645,299,-46.824027925121264,-9.209159657075361e-07,3.6688677482743515e-06,,-9.15719738259213e-07,5.196227448323043e-09,,24000000,-46.824027925121264,,,229887.4131819936,0.18,30448.785740586536,,200,200,,,18727.087800706155,0.18,,0.0,,299,,30448.785740586536
