GaussianMLPPolicy/Entropy,Average/NumEpisodes,MetaTest/handle-pull-v1/StdReturn,MetaTest/Average/AverageReturn,MetaTest/Average/SuccessRate,handle-pull-v1/Iteration,Average/AverageDiscountedReturn,MetaTest/handle-pull-v1/MinReturn,Iteration,handle-pull-v1/AverageDiscountedReturn,GaussianMLPPolicy/KLAfter,MetaTest/Average/MaxReturn,MetaTest/Average/Iteration,MetaTest/Average/TerminationRate,Average/SuccessRate,TotalEnvSteps,MetaTest/handle-pull-v1/Iteration,GaussianMLPPolicy/LossBefore,GaussianMLPPolicy/LossAfter,handle-pull-v1/MinReturn,Average/MinReturn,MetaTest/handle-pull-v1/AverageDiscountedReturn,handle-pull-v1/NumEpisodes,MetaTest/handle-pull-v1/SuccessRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/StdReturn,handle-pull-v1/TerminationRate,Average/StdReturn,GaussianMLPPolicy/dLoss,handle-pull-v1/SuccessRate,GaussianMLPPolicy/KLBefore,Average/MaxReturn,MetaTest/handle-pull-v1/MaxReturn,MetaTest/handle-pull-v1/AverageReturn,handle-pull-v1/StdReturn,Average/AverageReturn,MetaTest/Average/NumEpisodes,Average/TerminationRate,Average/Iteration,MetaTest/handle-pull-v1/TerminationRate,MetaTest/Average/MinReturn,handle-pull-v1/MaxReturn,handle-pull-v1/AverageReturn,MetaTest/handle-pull-v1/NumEpisodes
5.7270121574401855,200,0.0,3623.323786268067,0.0,46,4060.422195572782,3623.323786268067,46,4060.422195572782,1.2657607840083074e-05,3623.323786268067,46,0.0,0.0,3760000,46,-9.774724958333536e-07,-9.953910193871707e-07,-38.24405140789993,-38.24405140789993,3623.323786268067,200,0.0,3623.323786268067,0.0,0.0,15004.517674233424,1.7918523553817067e-08,0.0,0.0,49644.92850196333,3623.323786268067,3623.323786268067,15004.517674233424,11489.689506622175,1,0.0,46,0.0,3623.323786268067,49644.92850196333,11489.689506622175,1
5.7296600341796875,200,0.0,-17.46489413498432,0.0,47,4668.612267586657,-17.46489413498432,47,4668.612267586657,4.412083853821969e-06,-17.46489413498432,47,0.0,0.0,3840000,47,2.6602695015753852e-06,2.654027866810793e-06,-44.59340846228498,-44.59340846228498,-17.464894134984313,200,0.0,-17.464894134984313,0.0,0.0,16343.314419272598,6.241634764592163e-09,0.0,0.0,52863.866610850324,-17.46489413498432,-17.46489413498432,16343.314419272598,13584.100348507545,1,0.0,47,0.0,-17.46489413498432,52863.866610850324,13584.100348507545,1
5.728646278381348,200,0.0,-14.717955845558276,0.0,48,4457.81268341736,-14.717955845558276,48,4457.81268341736,6.529296115331817e-06,-14.717955845558276,48,0.0,0.0,3920000,48,-1.1902328651558491e-06,-1.1994719670838094e-06,-40.22662484834948,-40.22662484834948,-14.717955845558256,200,0.0,-14.717955845558256,0.0,0.0,16224.969465223072,9.239101927960292e-09,0.0,0.0,47916.62545965408,-14.717955845558276,-14.717955845558276,16224.969465223072,12748.047193133523,1,0.0,48,0.0,-14.717955845558276,47916.62545965408,12748.047193133523,1
5.727262020111084,200,0.0,14334.630791483218,0.0,49,4225.402093317435,14334.630791483218,49,4225.402093317435,1.1677356269501615e-05,14334.630791483218,49,0.0,0.0,4000000,49,-1.7750837741914438e-06,-1.7916078149937675e-06,-56.285992516665246,-56.285992516665246,14334.630791483223,200,0.0,14334.630791483223,0.0,0.0,15503.598862658295,1.6524040802323725e-08,0.0,0.0,51218.9346627488,14334.630791483218,14334.630791483218,15503.598862658295,11598.028946535069,1,0.0,49,0.0,14334.630791483218,51218.9346627488,11598.028946535069,1
5.733016014099121,200,0.0,-18.08899149626804,0.0,50,4515.862520258837,-18.08899149626804,50,4515.862520258837,2.40011668211082e-05,-18.08899149626804,50,0.0,0.0,4080000,50,5.255084488453576e-06,5.221096216700971e-06,-36.63606847578372,-36.63606847578372,-18.08899149626802,200,0.0,-18.08899149626802,0.0,0.0,16008.30137853489,3.3988271752605215e-08,0.0,0.0,46524.928326273926,-18.08899149626804,-18.08899149626804,16008.30137853489,12405.241552993291,1,0.0,50,0.0,-18.08899149626804,46524.928326273926,12405.241552993291,1
5.731837272644043,200,0.0,-21.994848515663318,0.0,51,4691.176329503579,-21.994848515663318,51,4691.176329503579,8.581033398513682e-06,-21.994848515663318,51,0.0,0.0,4160000,51,-1.7551617474964587e-06,-1.767308958733338e-06,-52.0362118856552,-52.0362118856552,-21.994848515663303,200,0.0,-21.994848515663303,0.0,0.0,16206.223075762808,1.214721123687923e-08,0.0,0.0,48237.847558653804,-21.994848515663318,-21.994848515663318,16206.223075762808,13593.577269511141,1,0.0,51,0.0,-21.994848515663318,48237.847558653804,13593.577269511141,1
5.7314839363098145,200,0.0,-24.8183617616829,0.0,52,4201.140193850529,-24.8183617616829,52,4201.140193850529,9.106047400564421e-06,-24.8183617616829,52,0.0,0.0,4240000,52,-5.447956255011377e-07,-5.57683620172611e-07,-41.78081809059318,-41.78081809059318,-24.818361761682915,200,0.0,-24.818361761682915,0.0,0.0,15109.083323310417,1.288799467147328e-08,0.0,0.0,46163.03451163197,-24.8183617616829,-24.8183617616829,15109.083323310417,12012.89572694525,1,0.0,52,0.0,-24.8183617616829,46163.03451163197,12012.89572694525,1
5.7320404052734375,200,0.0,-11.829100433123468,0.0,53,5243.214280019817,-11.829100433123468,53,5243.214280019817,6.203354132594541e-06,-11.829100433123468,53,0.0,0.0,4320000,53,5.377643219617312e-07,5.289839464239776e-07,-41.77364103913907,-41.77364103913907,-11.829100433123463,200,0.0,-11.829100433123463,0.0,0.0,17179.715084459225,8.78037553775357e-09,0.0,0.0,45283.66663773975,-11.829100433123468,-11.829100433123468,17179.715084459225,15303.603652881193,1,0.0,53,0.0,-11.829100433123468,45283.66663773975,15303.603652881193,1
5.731783866882324,200,0.0,-28.81277700193442,0.0,54,4813.556313772669,-28.81277700193442,54,4813.556313772669,4.546710897557205e-06,-28.81277700193442,54,0.0,0.0,4400000,54,-2.8850780608991045e-07,-2.9494120212802954e-07,-49.20328224200669,-49.20328224200669,-28.81277700193444,200,0.0,-28.81277700193444,0.0,0.0,16430.949386530167,6.433396038119099e-09,0.0,0.0,49435.91334770283,-28.81277700193442,-28.81277700193442,16430.949386530167,13467.715878385749,1,0.0,54,0.0,-28.81277700193442,49435.91334770283,13467.715878385749,1
5.731018543243408,200,0.0,31230.67283226682,0.0,55,4530.397991920761,31230.67283226682,55,4530.397991920761,2.843089305315516e-06,31230.67283226682,55,0.0,0.0,4480000,55,-8.559060802326712e-07,-8.599183161095425e-07,-50.33063193576233,-50.33063193576233,31230.672832266806,200,0.0,31230.672832266806,0.0,0.0,15828.279530564472,4.012235876871273e-09,0.0,0.0,47572.472026934454,31230.67283226682,31230.67283226682,15828.279530564472,13002.424530754877,1,0.0,55,0.0,31230.67283226682,47572.472026934454,13002.424530754877,1
5.730886936187744,200,0.0,45238.1402285071,0.0,56,4610.262850911219,45238.1402285071,56,4610.262850911219,3.770538114622468e-06,45238.1402285071,56,0.0,0.0,4560000,56,-1.3810090138122177e-07,-1.434430458857605e-07,-40.502051386737506,-40.502051386737506,45238.1402285071,200,0.0,45238.1402285071,0.0,0.0,16026.73744169697,5.342144504538737e-09,0.0,0.0,51151.15361335378,45238.1402285071,45238.1402285071,16026.73744169697,13235.13661046276,1,0.0,56,0.0,45238.1402285071,51151.15361335378,13235.13661046276,1
5.730830669403076,200,0.0,37492.940279434035,0.0,57,4686.549395560002,37492.940279434035,57,4686.549395560002,8.87644273461774e-06,37492.940279434035,57,0.0,0.0,4640000,57,-6.538054719840147e-08,-7.792721135047032e-08,-43.69026482172482,-43.69026482172482,37492.94027943403,200,0.0,37492.94027943403,0.0,0.0,16982.60714326822,1.2546664152068843e-08,0.0,0.0,47633.383740155536,37492.940279434035,37492.940279434035,16982.60714326822,13206.07743482617,1,0.0,57,0.0,37492.940279434035,47633.383740155536,13206.07743482617,1
5.730875492095947,200,0.0,-19.366110039553277,0.0,58,4631.6234342191565,-19.366110039553277,58,4631.6234342191565,3.4790245990734547e-06,-19.366110039553277,58,0.0,0.0,4720000,58,6.633776905573541e-08,6.140349029237768e-08,-48.22669213452247,-48.22669213452247,-19.366110039553273,200,0.0,-19.366110039553273,0.0,0.0,15837.773929556126,4.9342787633577245e-09,0.0,0.0,48025.78585025216,-19.366110039553277,-19.366110039553277,15837.773929556126,12716.982160015894,1,0.0,58,0.0,-19.366110039553277,48025.78585025216,12716.982160015894,1
5.727965831756592,200,0.0,3397.2898676728355,0.0,59,4819.93904657993,3397.2898676728355,59,4819.93904657993,1.7277601727982983e-05,3397.2898676728355,59,0.0,0.0,4800000,59,-2.469843821018003e-06,-2.4943265088950284e-06,-45.40996293623285,-45.40996293623285,3397.289867672836,200,0.0,3397.289867672836,0.0,0.0,15978.22140065849,2.4482687877025455e-08,0.0,0.0,49926.89625518078,3397.2898676728355,3397.2898676728355,15978.22140065849,13579.745011635701,1,0.0,59,0.0,3397.2898676728355,49926.89625518078,13579.745011635701,1
5.725122451782227,200,0.0,4859.868127584117,0.0,60,4549.25829399429,4859.868127584117,60,4549.25829399429,6.0960924201935995e-06,4859.868127584117,60,0.0,0.0,4880000,60,-3.013441073562717e-06,-3.0220458029361907e-06,-35.612997163508375,-35.612997163508375,4859.86812758412,200,0.0,4859.86812758412,0.0,0.0,15983.903294304144,8.604729373473674e-09,0.0,0.0,51128.62651096226,4859.868127584117,4859.868127584117,15983.903294304144,12919.053010310936,1,0.0,60,0.0,4859.868127584117,51128.62651096226,12919.053010310936,1
5.724830627441406,200,0.0,38181.274675401706,0.0,61,4664.896386056937,38181.274675401706,61,4664.896386056937,6.48571358397021e-06,38181.274675401706,61,0.0,0.0,4960000,61,-2.727156811488385e-07,-2.819287203692511e-07,-47.14255856060988,-47.14255856060988,38181.27467540168,200,0.0,38181.27467540168,0.0,0.0,15682.084691277572,9.213039220412611e-09,0.0,0.0,50389.1385543036,38181.274675401706,38181.274675401706,15682.084691277572,12790.276785915852,1,0.0,61,0.0,38181.274675401706,50389.1385543036,12790.276785915852,1
5.723793029785156,200,0.0,-16.050192339834346,0.0,62,4458.561074185262,-16.050192339834346,62,4458.561074185262,1.0070150892715901e-05,-16.050192339834346,62,0.0,0.0,5040000,62,-1.120678234656225e-06,-1.1349345641065156e-06,-38.38349640328677,-38.38349640328677,-16.050192339834343,200,0.0,-16.050192339834343,0.0,0.0,15847.955869936693,1.425632945029065e-08,0.0,0.0,51558.1093788241,-16.050192339834346,-16.050192339834346,15847.955869936693,13029.534602374415,1,0.0,62,0.0,-16.050192339834346,51558.1093788241,13029.534602374415,1
5.724471569061279,200,0.0,41101.73428812349,0.0,63,4768.923730131313,41101.73428812349,63,4768.923730131313,1.8691152945393696e-06,41101.73428812349,63,0.0,0.0,5120000,63,7.123383056750754e-07,7.096920739968482e-07,-40.73540502234346,-40.73540502234346,41101.734288123465,200,0.0,41101.734288123465,0.0,0.0,16368.458256745718,2.6462316782271955e-09,0.0,0.0,46044.82093887578,41101.73428812349,41101.73428812349,16368.458256745718,13132.95450015509,1,0.0,63,0.0,41101.73428812349,46044.82093887578,13132.95450015509,1
5.720603942871094,200,0.0,-17.179981810425343,0.0,64,4860.9161911105575,-17.179981810425343,64,4860.9161911105575,2.5339206331409514e-05,-17.179981810425343,64,0.0,0.0,5200000,64,-4.0197037378675304e-06,-4.05561286243028e-06,-48.48658701116024,-48.48658701116024,-17.17998181042536,200,0.0,-17.17998181042536,0.0,0.0,16299.174448173782,3.590912456274964e-08,0.0,0.0,49745.37909729076,-17.179981810425343,-17.179981810425343,16299.174448173782,13619.155264360941,1,0.0,64,0.0,-17.179981810425343,49745.37909729076,13619.155264360941,1
5.720303535461426,200,0.0,45376.372391052406,0.0,65,5073.737607548129,45376.372391052406,65,5073.737607548129,1.6460408005514182e-06,45376.372391052406,65,0.0,0.0,5280000,65,-3.978563540840696e-07,-4.0013600255406345e-07,-39.6562305158361,-39.6562305158361,45376.37239105239,200,0.0,45376.37239105239,0.0,0.0,16918.102474624255,2.2796484699938446e-09,0.0,0.0,48150.52741224859,45376.372391052406,45376.372391052406,16918.102474624255,14539.19925841752,1,0.0,65,0.0,45376.372391052406,48150.52741224859,14539.19925841752,1
5.720656871795654,200,0.0,3150.8388598411684,0.0,66,4648.8906512389985,3150.8388598411684,66,4648.8906512389985,4.392496975924587e-06,3150.8388598411684,66,0.0,0.0,5360000,66,4.3812173089463613e-07,4.3190502196921443e-07,-44.389486145418104,-44.389486145418104,3150.838859841167,200,0.0,3150.838859841167,0.0,0.0,16017.317163818703,6.216708925421699e-09,0.0,0.0,56428.63724805112,3150.8388598411684,3150.8388598411684,16017.317163818703,12668.675687510717,1,0.0,66,0.0,3150.8388598411684,56428.63724805112,12668.675687510717,1
5.718374252319336,200,0.0,27471.99621814001,0.0,67,4786.894404562262,27471.99621814001,67,4786.894404562262,6.177399882290047e-06,27471.99621814001,67,0.0,0.0,5440000,67,-2.4398711957474006e-06,-2.4486175789206754e-06,-47.29068730622503,-47.29068730622503,27471.99621813999,200,0.0,27471.99621813999,0.0,0.0,16846.294245735557,8.746383173274808e-09,0.0,0.0,50610.99926374752,27471.99621814001,27471.99621814001,16846.294245735557,13483.522823763638,1,0.0,67,0.0,27471.99621814001,50610.99926374752,13483.522823763638,1
5.718705654144287,200,0.0,-22.629223959574514,0.0,68,5249.456193856725,-22.629223959574514,68,5249.456193856725,6.5841609284689184e-06,-22.629223959574514,68,0.0,0.0,5520000,68,3.951027736093238e-07,3.857882404645352e-07,-50.721675571865276,-50.721675571865276,-22.629223959574535,200,0.0,-22.629223959574535,0.0,0.0,16684.26094529436,9.314533144788584e-09,0.0,0.0,45709.0617497242,-22.629223959574514,-22.629223959574514,16684.26094529436,14856.11010928574,1,0.0,68,0.0,-22.629223959574514,45709.0617497242,14856.11010928574,1
5.7181315422058105,200,0.0,11169.045204028236,0.0,69,4399.625263434245,11169.045204028236,69,4399.625263434245,2.0426264200068545e-06,11169.045204028236,69,0.0,0.0,5600000,69,-5.844077577421558e-07,-5.872723249922274e-07,-49.510430853719384,-49.510430853719384,11169.045204028243,200,0.0,11169.045204028243,0.0,0.0,15738.397682167035,2.864567250071559e-09,0.0,0.0,50268.57318821551,11169.045204028236,11169.045204028236,15738.397682167035,12357.972827684893,1,0.0,69,0.0,11169.045204028236,50268.57318821551,12357.972827684893,1
5.716036796569824,200,0.0,-31.96373929421526,0.0,70,4333.059953090636,-31.96373929421526,70,4333.059953090636,8.971526767709292e-06,-31.96373929421526,70,0.0,0.0,5680000,70,-2.014848178077955e-06,-2.0275672341085738e-06,-49.91264473272508,-49.91264473272508,-31.963739294215255,200,0.0,-31.963739294215255,0.0,0.0,15284.802021772173,1.2719056030618958e-08,0.0,0.0,48003.315929530414,-31.96373929421526,-31.96373929421526,15284.802021772173,11701.502479415178,1,0.0,70,0.0,-31.96373929421526,48003.315929530414,11701.502479415178,1
5.7158966064453125,200,0.0,-13.145547055476884,0.0,71,4853.162617468734,-13.145547055476884,71,4853.162617468734,5.206646619626554e-06,-13.145547055476884,71,0.0,0.0,5760000,71,-1.4848197338324098e-07,-1.558551474545311e-07,-52.02121432970343,-52.02121432970343,-13.145547055476886,200,0.0,-13.145547055476886,0.0,0.0,16945.42741790028,7.373174071290123e-09,0.0,0.0,53144.693021335836,-13.145547055476884,-13.145547055476884,16945.42741790028,13281.9142810351,1,0.0,71,0.0,-13.145547055476884,53144.693021335836,13281.9142810351,1
5.7147650718688965,200,0.0,-29.233042287229313,0.0,72,5666.930209588519,-29.233042287229313,72,5666.930209588519,2.5726581043272745e-06,-29.233042287229313,72,0.0,0.0,5840000,72,-1.1951327678616508e-06,-1.1987824564130278e-06,-45.15723408411978,-45.15723408411978,-29.2330422872293,200,0.0,-29.2330422872293,0.0,0.0,17476.742972384778,3.6496885513770394e-09,0.0,0.0,45899.52638623884,-29.233042287229313,-29.233042287229313,17476.742972384778,16060.544021952306,1,0.0,72,0.0,-29.233042287229313,45899.52638623884,16060.544021952306,1
5.716362476348877,200,0.0,-14.759847756266435,0.0,73,4324.2692203318575,-14.759847756266435,73,4324.2692203318575,8.837862878863234e-06,-14.759847756266435,73,0.0,0.0,5920000,73,1.6355519392163842e-06,1.6230336541411816e-06,-43.324582848037345,-43.324582848037345,-14.75984775626644,200,0.0,-14.75984775626644,0.0,0.0,15290.453206434744,1.2518285075202584e-08,0.0,0.0,45180.62860193147,-14.759847756266435,-14.759847756266435,15290.453206434744,12029.345584653393,1,0.0,73,0.0,-14.759847756266435,45180.62860193147,12029.345584653393,1
5.716734886169434,200,0.0,36220.0656339668,0.0,74,4441.129526820255,36220.0656339668,74,4441.129526820255,2.5803217340580886e-06,36220.0656339668,74,0.0,0.0,6000000,74,4.2520596821304935e-07,4.215592639411625e-07,-47.77901936706489,-47.77901936706489,36220.0656339668,200,0.0,36220.0656339668,0.0,0.0,16326.930265006973,3.646704271886847e-09,0.0,0.0,47584.40666893977,36220.0656339668,36220.0656339668,16326.930265006973,12969.777325217183,1,0.0,74,0.0,36220.0656339668,47584.40666893977,12969.777325217183,1
5.7133870124816895,200,0.0,7042.206188958255,0.0,75,5101.287174856849,7042.206188958255,75,5101.287174856849,1.4844209545117337e-05,7042.206188958255,75,0.0,0.0,6080000,75,-3.4799754757841583e-06,-3.5009882140002446e-06,-47.504653521132234,-47.504653521132234,7042.206188958251,200,0.0,7042.206188958251,0.0,0.0,16960.531189930716,2.101273821608629e-08,0.0,0.0,47945.79524518495,7042.206188958255,7042.206188958255,16960.531189930716,13948.619991768262,1,0.0,75,0.0,7042.206188958255,47945.79524518495,13948.619991768262,1
5.71246337890625,200,0.0,-20.784014937313398,0.0,76,4543.358338858106,-20.784014937313398,76,4543.358338858106,7.674485459574498e-06,-20.784014937313398,76,0.0,0.0,6160000,76,-1.1418824215070345e-06,-1.1527470178407384e-06,-48.54424131145683,-48.54424131145683,-20.7840149373134,200,0.0,-20.7840149373134,0.0,0.0,15805.204847177223,1.0864596333703957e-08,0.0,0.0,45509.49897533763,-20.784014937313398,-20.784014937313398,15805.204847177223,12442.537811932903,1,0.0,76,0.0,-20.784014937313398,45509.49897533763,12442.537811932903,1
5.713637828826904,200,0.0,-15.201053430661501,0.0,77,5037.468986903601,-15.201053430661501,77,5037.468986903601,1.0723306331783533e-05,-15.201053430661501,77,0.0,0.0,6240000,77,1.2399767683746177e-06,1.2247953691257862e-06,-40.27915906057945,-40.27915906057945,-15.2010534306615,200,0.0,-15.2010534306615,0.0,0.0,16421.14936794126,1.518139924883144e-08,0.0,0.0,47745.952704999414,-15.201053430661501,-15.201053430661501,16421.14936794126,13480.036750599973,1,0.0,77,0.0,-15.201053430661501,47745.952704999414,13480.036750599973,1
5.710480690002441,200,0.0,-16.858615323261414,0.0,78,5230.173268098472,-16.858615323261414,78,5230.173268098472,1.047641762852436e-05,-16.858615323261414,78,0.0,0.0,6320000,78,-3.352672138134949e-06,-3.3675205486360937e-06,-38.01622609729941,-38.01622609729941,-16.858615323261407,200,0.0,-16.858615323261407,0.0,0.0,16757.780119583207,1.4848410501144826e-08,0.0,0.0,46571.90895376822,-16.858615323261414,-16.858615323261414,16757.780119583207,14672.644190722944,1,0.0,78,0.0,-16.858615323261414,46571.90895376822,14672.644190722944,1
5.709597110748291,200,0.0,41198.923374467064,0.0,79,4854.5084095957645,41198.923374467064,79,4854.5084095957645,8.18356238596607e-06,41198.923374467064,79,0.0,0.0,6400000,79,-8.529585784344818e-07,-8.645374691695906e-07,-41.25538170978039,-41.25538170978039,41198.92337446706,200,0.0,41198.92337446706,0.0,0.0,16435.912183080225,1.1578890735108871e-08,0.0,0.0,48253.14578958914,41198.923374467064,41198.923374467064,16435.912183080225,13584.943804242816,1,0.0,79,0.0,41198.923374467064,48253.14578958914,13584.943804242816,1
5.710156440734863,200,0.0,1448.2347878218268,0.0,80,4860.874474638187,1448.2347878218268,80,4860.874474638187,3.0348621748998994e-06,1448.2347878218268,80,0.0,0.0,6480000,80,7.242107358251815e-07,7.198791536211502e-07,-47.8078716034229,-47.8078716034229,1448.2347878218275,200,0.0,1448.2347878218275,0.0,0.0,16451.842164726077,4.331582204031292e-09,0.0,0.0,49790.34581606396,1448.2347878218268,1448.2347878218268,16451.842164726077,13485.23528631432,1,0.0,80,0.0,1448.2347878218268,49790.34581606396,13485.23528631432,1
5.71027135848999,200,0.0,230.3031893725932,0.0,81,4239.725892144102,230.3031893725932,81,4239.725892144102,2.2037165763322264e-06,230.3031893725932,81,0.0,0.0,6560000,81,1.4740203369001392e-07,1.4428178474190645e-07,-37.727489032842165,-37.727489032842165,230.30318937259315,200,0.0,230.30318937259315,0.0,0.0,16265.84944802746,3.1202489481074736e-09,0.0,0.0,50819.038160786615,230.3031893725932,230.3031893725932,16265.84944802746,11915.706328341976,1,0.0,81,0.0,230.3031893725932,50819.038160786615,11915.706328341976,1
5.70967435836792,200,0.0,46401.30226227527,0.0,82,4484.099045048404,46401.30226227527,82,4484.099045048404,1.661334499658551e-05,46401.30226227527,82,0.0,0.0,6640000,82,-5.446467525871412e-07,-5.68179416404746e-07,-49.05899285093883,-49.05899285093883,46401.30226227532,200,0.0,46401.30226227532,0.0,0.0,16310.407253052714,2.353266381760477e-08,0.0,0.0,45468.53536776828,46401.30226227527,46401.30226227527,16310.407253052714,12592.980508595654,1,0.0,82,0.0,46401.30226227527,45468.53536776828,12592.980508595654,1
5.709022045135498,200,0.0,-24.48708772676897,0.0,83,5216.518060370183,-24.48708772676897,83,5216.518060370183,1.227703887707321e-05,-24.48708772676897,83,0.0,0.0,6720000,83,-6.992414682827075e-07,-7.166098612287897e-07,-52.76473532211501,-52.76473532211501,-24.487087726768966,200,0.0,-24.487087726768966,0.0,0.0,17200.435834150292,1.7368392946082167e-08,0.0,0.0,50899.456071205546,-24.48708772676897,-24.48708772676897,17200.435834150292,14274.661106078713,1,0.0,83,0.0,-24.48708772676897,50899.456071205546,14274.661106078713,1
5.709219455718994,200,0.0,39674.05727246332,0.0,84,4361.920791457576,39674.05727246332,84,4361.920791457576,5.594893082161434e-06,39674.05727246332,84,0.0,0.0,6800000,84,2.7507263666848303e-07,2.6715255785347836e-07,-42.32727786481924,-42.32727786481924,39674.05727246332,200,0.0,39674.05727246332,0.0,0.0,15459.161234948382,7.920078815004672e-09,0.0,0.0,46647.24700671097,39674.05727246332,39674.05727246332,15459.161234948382,11869.234141698988,1,0.0,84,0.0,39674.05727246332,46647.24700671097,11869.234141698988,1
5.709409236907959,200,0.0,15862.969006176947,0.0,85,5847.767320240607,15862.969006176947,85,5847.767320240607,4.4541002353071235e-06,15862.969006176947,85,0.0,0.0,6880000,85,2.9671892320948245e-07,2.9041603966106777e-07,-39.586363258750595,-39.586363258750595,15862.969006176945,200,0.0,15862.969006176945,0.0,0.0,17753.029106422055,6.302883548414684e-09,0.0,0.0,47984.22344435409,15862.969006176947,15862.969006176947,17753.029106422055,16172.45480722526,1,0.0,85,0.0,15862.969006176947,47984.22344435409,16172.45480722526,1
5.707686901092529,200,0.0,-17.116266273053625,0.0,86,4882.268214583667,-17.116266273053625,86,4882.268214583667,8.086056368483696e-06,-17.116266273053625,86,0.0,0.0,6960000,86,-1.611178618077247e-06,-1.622638592380099e-06,-43.36903449023422,-43.36903449023422,-17.116266273053633,200,0.0,-17.116266273053633,0.0,0.0,16170.10181546074,1.145997430285206e-08,0.0,0.0,45232.32707694388,-17.116266273053625,-17.116266273053625,16170.10181546074,13409.17668920383,1,0.0,86,0.0,-17.116266273053625,45232.32707694388,13409.17668920383,1
5.706792831420898,200,0.0,232.1156119950573,0.0,87,4726.704980497264,232.1156119950573,87,4726.704980497264,6.783964636269957e-06,232.1156119950573,87,0.0,0.0,7040000,87,-1.0377060561950202e-06,-1.0473122529219836e-06,-43.961963828497915,-43.961963828497915,232.1156119950573,200,0.0,232.1156119950573,0.0,0.0,16649.142815701227,9.60619672696339e-09,0.0,0.0,46966.34323942477,232.1156119950573,232.1156119950573,16649.142815701227,12435.2415252879,1,0.0,87,0.0,232.1156119950573,46966.34323942477,12435.2415252879,1
5.705024719238281,200,0.0,-14.258297990410117,0.0,88,4645.623784600199,-14.258297990410117,88,4645.623784600199,8.177173185686115e-06,-14.258297990410117,88,0.0,0.0,7120000,88,-1.8752904225038947e-06,-1.8868713596020825e-06,-51.116251798899064,-51.116251798899064,-14.25829799041013,200,0.0,-14.25829799041013,0.0,0.0,16271.136219987831,1.158093709818786e-08,0.0,0.0,43898.329838819445,-14.258297990410117,-14.258297990410117,16271.136219987831,12999.714823252669,1,0.0,88,0.0,-14.258297990410117,43898.329838819445,12999.714823252669,1
5.704867839813232,200,0.0,2418.3258131842085,0.0,89,4632.696305908931,2418.3258131842085,89,4632.696305908931,3.279898464825237e-06,2418.3258131842085,89,0.0,0.0,7200000,89,-1.490004279958157e-07,-1.5364223315827985e-07,-42.77224610275767,-42.77224610275767,2418.325813184208,200,0.0,2418.325813184208,0.0,0.0,16716.32405871059,4.641805162464152e-09,0.0,0.0,54507.2428845412,2418.3258131842085,2418.3258131842085,16716.32405871059,12610.045383367693,1,0.0,89,0.0,2418.3258131842085,54507.2428845412,12610.045383367693,1
5.704362869262695,200,0.0,3885.8890511002555,0.0,90,5071.932108622999,3885.8890511002555,90,5071.932108622999,4.540946065390017e-06,3885.8890511002555,90,0.0,0.0,7280000,90,-8.138331395457499e-07,-8.202781032196071e-07,-37.30656709767609,-37.30656709767609,3885.8890511002564,200,0.0,3885.8890511002564,0.0,0.0,16404.708322152645,6.4449636738572735e-09,0.0,0.0,47102.361530675385,3885.8890511002555,3885.8890511002555,16404.708322152645,13970.147857193626,1,0.0,90,0.0,3885.8890511002555,47102.361530675385,13970.147857193626,1
5.701775074005127,200,0.0,40355.723077298324,0.0,91,5544.6146749105255,40355.723077298324,91,5544.6146749105255,6.787672646169085e-06,40355.723077298324,91,0.0,0.0,7360000,91,-2.388943357800599e-06,-2.398555579929962e-06,-47.742071119141244,-47.742071119141244,40355.723077298295,200,0.0,40355.723077298295,0.0,0.0,17311.30136107833,9.612222129362635e-09,0.0,0.0,47957.94815160919,40355.723077298324,40355.723077298324,17311.30136107833,15390.761418651813,1,0.0,91,0.0,40355.723077298324,47957.94815160919,15390.761418651813,1
5.701265811920166,200,0.0,2665.235315959635,0.0,92,5194.584480729163,2665.235315959635,92,5194.584480729163,3.6029450711794198e-06,2665.235315959635,92,0.0,0.0,7440000,92,-5.269720304568182e-07,-5.320666218722181e-07,-45.666624643504726,-45.666624643504726,2665.2353159596346,200,0.0,2665.2353159596346,0.0,0.0,17192.325709666246,5.094591415399918e-09,0.0,0.0,46919.19426503062,2665.235315959635,2665.235315959635,17192.325709666246,14492.610655167373,1,0.0,92,0.0,2665.235315959635,46919.19426503062,14492.610655167373,1
5.700879096984863,200,0.0,-12.454298609729053,0.0,93,5329.994643962496,-12.454298609729053,93,5329.994643962496,5.050231266068295e-06,-12.454298609729053,93,0.0,0.0,7520000,93,-3.8799339563411195e-07,-3.951631697418634e-07,-39.14893142052327,-39.14893142052327,-12.454298609729047,200,0.0,-12.454298609729047,0.0,0.0,16971.493836887123,7.1697741077514365e-09,0.0,0.0,46059.943188356956,-12.454298609729053,-12.454298609729053,16971.493836887123,14269.560940377665,1,0.0,93,0.0,-12.454298609729053,46059.943188356956,14269.560940377665,1
