Average/NumEpisodes,MetaTest/sweep-into-v1/SuccessRate,sweep-into-v1/MinReturn,MetaTest/Average/NumEpisodes,MetaTest/Average/TerminationRate,MetaTest/sweep-into-v1/AverageReturn,sweep-into-v1/SuccessRate,GaussianMLPPolicy/KLBefore,MetaTest/sweep-into-v1/TerminationRate,Average/SuccessRate,MetaTest/sweep-into-v1/StdReturn,MetaTest/Average/SuccessRate,sweep-into-v1/StdReturn,sweep-into-v1/TerminationRate,sweep-into-v1/MaxReturn,GaussianMLPPolicy/Entropy,Average/MaxReturn,MetaTest/sweep-into-v1/NumEpisodes,MetaTest/sweep-into-v1/Iteration,MetaTest/Average/MinReturn,MetaTest/Average/AverageReturn,MetaTest/Average/MaxReturn,sweep-into-v1/Iteration,TotalEnvSteps,GaussianMLPPolicy/LossBefore,MetaTest/Average/Iteration,sweep-into-v1/AverageReturn,MetaTest/sweep-into-v1/MaxReturn,GaussianMLPPolicy/KLAfter,MetaTest/Average/AverageDiscountedReturn,Average/AverageDiscountedReturn,Average/StdReturn,GaussianMLPPolicy/LossAfter,Average/TerminationRate,sweep-into-v1/AverageDiscountedReturn,GaussianMLPPolicy/dLoss,Average/AverageReturn,MetaTest/sweep-into-v1/AverageDiscountedReturn,sweep-into-v1/NumEpisodes,Average/Iteration,MetaTest/Average/StdReturn,Iteration,MetaTest/sweep-into-v1/MinReturn,Average/MinReturn
200,0.1,-61.61581104531548,50,0.0,11984.104699548487,0.235,0.0,0.0,0.235,16809.946698204036,0.1,14198.960333631278,0.0,59295.878814787844,5.6932244300842285,59295.878814787844,50,13,-24.154185675463623,11984.104699548487,60452.58320224085,130,10480000,-3.643784339146805e-06,13,9722.27143212331,60452.58320224085,2.188603139074985e-05,11984.10469954849,3394.8841537623466,14198.960333631278,-3.6748292586707976e-06,0.0,3394.8841537623466,3.1044919523992576e-08,9722.27143212331,11984.10469954849,200,130,16809.946698204036,130,-24.154185675463623,-61.61581104531548
200,,-46.30356923367409,,,,0.23,0.0,,0.23,,,15185.426470902194,0.0,78218.43414295786,5.6926960945129395,78218.43414295786,,,,,,131,10560000,-1.6528131254744949e-06,,10665.392983734868,,1.4520909644488711e-05,,3594.756490840861,15185.426470902194,-1.673375095379015e-06,0.0,3594.756490840861,2.0561969904520083e-08,10665.392983734868,,200,131,,131,,-46.30356923367409
200,,-29.12452443799469,,,,0.22,0.0,,0.22,,,15213.561483758487,0.0,74463.80105165167,5.690277576446533,74463.80105165167,,,,,,132,10640000,-2.164482339139795e-06,,10804.365631575527,,1.4674218618893065e-05,,3772.5558656096296,15213.561483758487,-2.185257471865043e-06,0.0,3772.5558656096296,2.0775132725248113e-08,10804.365631575527,,200,132,,132,,-29.12452443799469
200,,-34.32792627038254,,,,0.285,0.0,,0.285,,,17831.099129284008,0.0,78148.99371249891,5.689187049865723,78148.99371249891,,,,,,133,10720000,-3.2629206998535665e-06,,12791.5145933037,,7.285323135874933e-06,,4327.252630107271,17831.099129284008,-3.2732368708821014e-06,0.0,4327.252630107271,1.0316171028534882e-08,12791.5145933037,,200,133,,133,,-34.32792627038254
200,,-24.8524588887207,,,,0.335,0.0,,0.335,,,15953.910403843847,0.0,79278.73511830613,5.691836833953857,79278.73511830613,,,,,,134,10800000,2.877657152566826e-06,,11631.048294583055,,7.970305887283757e-06,,3945.0874653803935,15953.910403843847,2.8663794182648417e-06,0.0,3945.0874653803935,1.127773430198431e-08,11631.048294583055,,200,134,,134,,-24.8524588887207
200,,-31.365822502462713,,,,0.235,0.0,,0.235,,,15062.10469655432,0.0,70128.35054629648,5.703865051269531,70128.35054629648,,,,,,135,10880000,7.635554538865108e-06,,10495.735061521018,,0.00017733298591338098,,3334.5735188128187,15062.10469655432,7.382319836324314e-06,0.0,3334.5735188128187,2.532347025407944e-07,10495.735061521018,,200,135,,135,,-31.365822502462713
200,,-48.41663887657927,,,,0.185,0.0,,0.185,,,16479.16170495991,0.0,67802.20812519133,5.7043070793151855,67802.20812519133,,,,,,136,10960000,9.117098898059339e-07,,10917.941122809774,,4.833068942389218e-06,,3499.7744357796264,16479.16170495991,9.04876003460231e-07,0.0,3499.7744357796264,6.833886345702922e-09,10917.941122809774,,200,136,,136,,-48.41663887657927
200,,-36.83051011426849,,,,0.34,0.0,,0.34,,,16295.977148500513,0.0,61875.8614917632,5.7042717933654785,61875.8614917632,,,,,,137,11040000,-1.341327049431129e-07,,12850.24552734563,,7.444734364980832e-06,,4293.70241378729,16295.977148500513,-1.446659467774225e-07,0.0,4293.70241378729,1.0533241834309592e-08,12850.24552734563,,200,137,,137,,-36.83051011426849
200,,-26.759435940921247,,,,0.335,0.0,,0.335,,,16593.85945862656,0.0,76360.94123505453,5.704497337341309,76360.94123505453,,,,,,138,11120000,5.821669901706628e-07,,11598.469742512267,,5.461953378471662e-07,,3923.9097614636207,16593.85945862656,5.813934649268049e-07,0.0,3923.9097614636207,7.735252438578755e-10,11598.469742512267,,200,138,,138,,-26.759435940921247
200,,-36.18253022571691,,,,0.285,0.0,,0.285,,,19932.34287121252,0.0,106920.16122634812,5.7031569480896,106920.16122634812,,,,,,139,11200000,-1.1388289067326696e-06,,13261.84578059596,,0.00022136373445391655,,4268.964400951516,19932.34287121252,-1.4553377241099952e-06,0.0,4268.964400951516,3.165088173773256e-07,13261.84578059596,,200,139,,139,,-36.18253022571691
200,0.32,-58.63061779340171,50,0.0,15286.848428090363,0.25,0.0,0.0,0.25,17118.433393843974,0.32,13700.687253908241,0.0,63363.60870328433,5.7024617195129395,63363.60870328433,50,14,-22.094162528755497,15286.848428090363,64282.35633208213,140,11280000,-1.1911611181858461e-06,14,11235.596002149945,64282.35633208213,1.0103087333845906e-05,15286.848428090369,3797.6704194864333,13700.687253908241,-1.2054890703439014e-06,0.0,3797.6704194864333,1.4327952158055268e-08,11235.596002149945,15286.848428090369,200,140,17118.433393843974,140,-22.094162528755497,-58.63061779340171
200,,-36.45362387105178,,,,0.305,0.0,,0.305,,,18264.67438128295,0.0,79111.32634787557,5.702162742614746,79111.32634787557,,,,,,141,11360000,-7.184797823356348e-07,,14889.427675720211,,1.7866275356936967e-06,,4810.179861570766,18264.67438128295,-7.210256853795727e-07,0.0,4810.179861570766,2.5459030439378694e-09,14889.427675720211,,200,141,,141,,-36.45362387105178
200,,-56.17325795254652,,,,0.245,0.0,,0.245,,,17700.961058253124,0.0,83463.57752452299,5.701411724090576,83463.57752452299,,,,,,142,11440000,-1.5565659623462125e-06,,13667.480333416448,,3.665796157292789e-06,,4357.440044416906,17700.961058253124,-1.561781573400367e-06,0.0,4357.440044416906,5.215611054154579e-09,13667.480333416448,,200,142,,142,,-56.17325795254652
200,,-26.62767381928476,,,,0.225,0.0,,0.225,,,14304.8597638531,0.0,61259.609419163455,5.7006964683532715,61259.609419163455,,,,,,143,11520000,-1.2342843547230586e-06,,10387.323218842446,,4.001965862698853e-06,,3565.799362088629,14304.8597638531,-1.2399477782309987e-06,0.0,3565.799362088629,5.663423507940024e-09,10387.323218842446,,200,143,,143,,-26.62767381928476
200,,-28.64234604184051,,,,0.23,0.0,,0.23,,,17160.866593885796,0.0,79314.34486321756,5.70020866394043,79314.34486321756,,,,,,144,11600000,-1.0619785371090984e-06,,12023.783024823037,,2.628551783345756e-06,,4009.886953062531,17160.866593885796,-1.0657274742698064e-06,0.0,4009.886953062531,3.74893716070801e-09,12023.783024823037,,200,144,,144,,-28.64234604184051
200,,-27.91217450003773,,,,0.235,0.0,,0.235,,,15713.826776337899,0.0,75589.9798562694,5.699934959411621,75589.9798562694,,,,,,145,11680000,-7.19065724297252e-07,,11547.19856494745,,6.606775286854827e-07,,3732.495076527181,15713.826776337899,-7.200216032288154e-07,0.0,3732.495076527181,9.558789315633476e-10,11547.19856494745,,200,145,,145,,-27.91217450003773
200,,-27.25008173325589,,,,0.225,0.0,,0.225,,,15759.23601309166,0.0,89093.7399622853,5.698381423950195,89093.7399622853,,,,,,146,11760000,-1.7702770946925739e-06,,9555.62677113701,,3.6542010093398858e-06,,3041.647685723809,15759.23601309166,-1.7754515511114732e-06,0.0,3041.647685723809,5.174456418899354e-09,9555.62677113701,,200,146,,146,,-27.25008173325589
200,,-31.399577938583047,,,,0.27,0.0,,0.27,,,14523.984416675588,0.0,63685.714937619865,5.6988654136657715,63685.714937619865,,,,,,147,11840000,1.2096197679056786e-06,,11386.037203646181,,6.664097782049794e-06,,3951.843558272775,14523.984416675588,1.2001693221463938e-06,0.0,3951.843558272775,9.450445759284776e-09,11386.037203646181,,200,147,,147,,-31.399577938583047
200,,-51.400698282940084,,,,0.22,0.0,,0.22,,,16049.020741314938,0.0,83933.67942519869,5.694221496582031,83933.67942519869,,,,,,148,11920000,-3.712185844051419e-06,,10337.249389242934,,8.695345968590118e-06,,3455.8424058070914,16049.020741314938,-3.7244892610033276e-06,0.0,3455.8424058070914,1.230341695190873e-08,10337.249389242934,,200,148,,148,,-51.400698282940084
200,,-70.84339486915887,,,,0.255,0.0,,0.255,,,15817.886372791429,0.0,68893.22039925848,5.693941593170166,68893.22039925848,,,,,,149,12000000,-5.80561959395709e-07,,11129.898732883614,,1.342248424407444e-06,,3838.129033064424,15817.886372791429,-5.824713866786624e-07,0.0,3838.129033064424,1.909427282953402e-09,11129.898732883614,,200,149,,149,,-70.84339486915887
200,0.24,-38.437184253547514,50,0.0,11262.735565630826,0.26,0.0,0.0,0.26,15894.27974935169,0.24,15494.733805123886,0.0,80589.11207357337,5.693893909454346,80589.11207357337,50,15,-25.14819193194481,11262.735565630826,54966.33681616004,150,12080000,-1.3626944905809069e-07,15,11516.363362792377,54966.33681616004,1.9662397789943498e-06,11262.735565630826,3917.127277880337,15494.733805123886,-1.390734922779302e-07,0.0,3917.127277880337,2.8040432198395138e-09,11516.363362792377,11262.735565630826,200,150,15894.27974935169,150,-25.14819193194481,-38.437184253547514
200,,-37.7718395984863,,,,0.255,0.0,,0.255,,,15851.712939542864,0.0,70542.56810284707,5.69293737411499,70542.56810284707,,,,,,151,12160000,-1.9001469127033488e-06,,11778.433190300451,,3.1073068385012448e-06,,4016.2005734903296,15851.712939542864,-1.9045482986257412e-06,0.0,4016.2005734903296,4.401385922392365e-09,11778.433190300451,,200,151,,151,,-37.7718395984863
200,,-52.276197076965495,,,,0.225,0.0,,0.225,,,17232.96782797023,0.0,91902.16242475799,5.691922187805176,91902.16242475799,,,,,,152,12240000,-1.0813125754793873e-06,,10940.86084957707,,5.321705884853145e-06,,3624.0781275899044,17232.96782797023,-1.0888599035752122e-06,0.0,3624.0781275899044,7.547328095824923e-09,10940.86084957707,,200,152,,152,,-52.276197076965495
200,,-66.97684004567365,,,,0.25,0.0,,0.25,,,15542.583695890738,0.0,83529.76985626313,5.691961765289307,83529.76985626313,,,,,,153,12320000,4.6706965406428935e-08,,10526.491900999077,,1.0447091881360393e-05,,3670.5007564123453,15542.583695890738,3.191680519876172e-08,0.0,3670.5007564123453,1.4790160207667213e-08,10526.491900999077,,200,153,,153,,-66.97684004567365
200,,-58.338708932624705,,,,0.285,0.0,,0.285,,,17222.054350549453,0.0,80330.12262176722,5.6913533210754395,80330.12262176722,,,,,,154,12400000,-6.012070912220224e-07,,12419.936440506104,,1.0266636309097521e-05,,4141.391659342709,17222.054350549453,-6.157487746349943e-07,0.0,4141.391659342709,1.4541683412971906e-08,12419.936440506104,,200,154,,154,,-58.338708932624705
200,,-33.353468578468714,,,,0.28,0.0,,0.28,,,16150.018656749966,0.0,62898.45256386037,5.691811561584473,62898.45256386037,,,,,,155,12480000,1.1469701348687522e-06,,13033.340606288613,,7.617627488798462e-07,,4563.8594034289645,16150.018656749966,1.145864757745585e-06,0.0,4563.8594034289645,1.1053771231672727e-09,13033.340606288613,,200,155,,155,,-33.353468578468714
200,,-24.955786680541042,,,,0.255,0.0,,0.255,,,15137.239997062417,0.0,87590.09464570212,5.682428359985352,87590.09464570212,,,,,,156,12560000,-8.392245035793167e-06,,11267.441826128972,,0.00361652416177094,,3944.8261943748,15137.239997062417,-1.4638784705311991e-05,0.0,3944.8261943748,6.246539669518825e-06,11267.441826128972,,200,156,,156,,-24.955786680541042
200,,-28.173325646303972,,,,0.27,0.0,,0.27,,,17633.15876750187,0.0,96330.26362879711,5.682849407196045,96330.26362879711,,,,,,157,12640000,9.243420322491147e-07,,11421.229064867299,,2.7556880013435148e-06,,3687.48574419813,17633.15876750187,9.204306365973025e-07,0.0,3687.48574419813,3.9113956518121995e-09,11421.229064867299,,200,157,,157,,-28.173325646303972
200,,-55.66301752674181,,,,0.25,0.0,,0.25,,,18281.946512657978,0.0,87034.92539111075,5.682249069213867,87034.92539111075,,,,,,158,12720000,-1.6195760963455541e-06,,12483.358220382761,,4.83661460748408e-06,,4073.344592453314,18281.946512657978,-1.6264096984741627e-06,0.0,4073.344592453314,6.833602128608618e-09,12483.358220382761,,200,158,,158,,-55.66301752674181
200,,-25.654960945870886,,,,0.285,0.0,,0.285,,,16767.312691516174,0.0,83092.89226234428,5.681578636169434,83092.89226234428,,,,,,159,12800000,-1.3820783806295367e-06,,12483.22372291584,,8.552059625799302e-06,,4038.029444981718,16767.312691516174,-1.394203081872547e-06,0.0,4038.029444981718,1.212470124301035e-08,12483.22372291584,,200,159,,159,,-25.654960945870886
200,0.36,-53.819098311128975,50,0.0,16425.50270317416,0.28,0.0,0.0,0.28,17912.457027797063,0.36,16721.868819642827,0.0,72166.33779529647,5.681702613830566,72166.33779529647,50,16,-24.22023982574121,16425.50270317416,54553.02187837676,160,12880000,1.953710579982726e-07,16,10405.878058399332,54553.02187837676,1.0090734576806426e-05,16425.502703174163,3343.438586455464,16721.868819642827,1.810854399764139e-07,0.0,3343.438586455464,1.4285618021858681e-08,10405.878058399332,16425.502703174163,200,160,17912.457027797063,160,-24.22023982574121,-53.819098311128975
200,,-26.692046481571936,,,,0.295,0.0,,0.295,,,16543.372427694674,0.0,73167.35060549644,5.6799187660217285,73167.35060549644,,,,,,161,12960000,-2.671237552931416e-06,,11990.692371285953,,5.047761987952981e-06,,3894.866643971109,16543.372427694674,-2.6783777684613597e-06,0.0,3894.866643971109,7.140215529943816e-09,11990.692371285953,,200,161,,161,,-26.692046481571936
200,,-50.092802429575606,,,,0.305,0.0,,0.305,,,13982.950902478395,0.0,62812.045089795036,5.680030822753906,62812.045089795036,,,,,,162,13040000,3.0524111593877024e-07,,9503.754728079615,,2.7032053822040325e-06,,3064.776307548437,13982.950902478395,3.014260414602177e-07,0.0,3064.776307548437,3.81507447855256e-09,9503.754728079615,,200,162,,162,,-50.092802429575606
200,,-41.196744934183805,,,,0.335,0.0,,0.335,,,17329.308600027856,0.0,93957.57885963739,5.688178539276123,93957.57885963739,,,,,,163,13120000,5.821045306220185e-06,,12543.25039446093,,2.3603961381013505e-05,,4070.464455884098,17329.308600027856,5.7875986385624856e-06,0.0,4070.464455884098,3.3446667657699436e-08,12543.25039446093,,200,163,,163,,-41.196744934183805
200,,-70.59765515851367,,,,0.31,0.0,,0.31,,,16929.14162475712,0.0,83195.88370944206,5.700296878814697,83195.88370944206,,,,,,164,13200000,7.581114914501086e-06,,11386.540281952988,,0.0001305658952333033,,3555.590351999997,16929.14162475712,7.394223757728469e-06,0.0,3555.590351999997,1.8689115677261725e-07,11386.540281952988,,200,164,,164,,-70.59765515851367
