policy/KLBefore,policy/KL,Average/TerminationRate,MetaTest/Average/Iteration,MetaTest/push-back-v1/MinReturn,MetaTest/Average/TerminationRate,Average/AverageReturn,push-back-v1/StdReturn,policy/LossAfter,LinearFeatureBaseline/ExplainedVariance,Average/MaxReturn,MetaTest/push-back-v1/MaxReturn,push-back-v1/MinReturn,MetaTest/push-back-v1/AverageReturn,MetaTest/Average/StdReturn,push-back-v1/AverageReturn,MetaTest/Average/SuccessRate,MetaTest/push-back-v1/StdReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/MinReturn,Average/SuccessRate,Average/MinReturn,TotalEnvSteps,push-back-v1/Iteration,push-back-v1/AverageDiscountedReturn,MetaTest/Average/AverageReturn,push-back-v1/MaxReturn,push-back-v1/NumEpisodes,policy/LossBefore,push-back-v1/SuccessRate,MetaTest/push-back-v1/TerminationRate,Average/AverageDiscountedReturn,policy/dLoss,Average/Iteration,MetaTest/push-back-v1/Iteration,policy/Entropy,MetaTest/push-back-v1/NumEpisodes,MetaTest/push-back-v1/AverageDiscountedReturn,Average/StdReturn,MetaTest/push-back-v1/SuccessRate,MetaTest/Average/NumEpisodes,MetaTest/Average/MaxReturn,Average/NumEpisodes,push-back-v1/TerminationRate
0.0,0.0041674683,0.0,,,,-29.093212565683384,3.281965888274844,9.4468305e-05,0.4388624766842554,-23.278431762046154,,-41.7572663820417,,,-29.093212565683384,,,,,0.0,-41.7572663820417,1360000,67,-13.56349849458021,,-23.278431762046154,100,-0.0002830818,0.0,,-13.56349849458021,-0.0003775501,67,,5.052781,,,3.281965888274844,,,,100,0.0
0.0,0.006705941,0.0,,,,-28.446684464373973,2.6433435659702798,-0.0060731866,0.4585010697364915,-23.92134858242279,,-36.68763478667155,,,-28.446684464373973,,,,,0.0,-36.68763478667155,1380000,68,-13.292071277160453,,-23.92134858242279,100,-0.004920429,0.0,,-13.292071277160453,0.0011527576,68,,5.048416,,,2.6433435659702798,,,,100,0.0
0.0,0.006278396,0.0,,,,-28.952621724731117,4.398535888877764,-0.0053579835,0.5111352466423985,-22.465931464257856,,-43.22832613694666,,,-28.952621724731117,,,,,0.0,-43.22832613694666,1400000,69,-13.47776701877057,,-22.465931464257856,100,-0.0047223084,0.0,,-13.47776701877057,0.00063567515,69,,5.0383916,,,4.398535888877764,,,,100,0.0
0.0,0.0065923836,0.0,7,-33.809262546604124,0.0,-28.306174011402163,3.222165696561185,-0.0014512497,0.449233955394455,-22.296713446288702,-24.125774926122666,-36.37220439500573,-29.311776810917923,3.0117256273077215,-28.306174011402163,0.0,3.0117256273077215,-29.311776810917912,-33.809262546604124,0.0,-36.37220439500573,1420000,70,-13.165632627081818,-29.311776810917923,-22.296713446288702,100,-0.0047691194,0.0,0.0,-13.165632627081818,-0.0033178697,70,7,5.0211477,10,-29.311776810917912,3.222165696561185,0.0,10,-24.125774926122666,100,0.0
0.0,0.0113415895,0.0,,,,-28.171431659331837,3.254231365043365,-0.0007375053,0.40079685569572987,-23.356663602612592,,-40.00914509339661,,,-28.171431659331837,,,,,0.0,-40.00914509339661,1440000,71,-13.13472433873954,,-23.356663602612592,100,-0.0048538763,0.0,,-13.13472433873954,-0.004116371,71,,5.0052805,,,3.254231365043365,,,,100,0.0
0.0,0.0073196,0.0,,,,-27.517654852606228,3.807726158727229,0.0016705052,0.43609130498789106,-21.180277745830104,,-50.32894071698292,,,-27.517654852606228,,,,,0.0,-50.32894071698292,1460000,72,-12.960093202747368,,-21.180277745830104,100,-0.0013699135,0.0,,-12.960093202747368,-0.0030404185,72,,4.986829,,,3.807726158727229,,,,100,0.0
0.0,0.011333016,0.0,,,,-27.395879147971723,2.8455690897955166,0.0054147774,0.3970474960900423,-22.44216187610834,,-36.64275994640153,,,-27.395879147971723,,,,,0.0,-36.64275994640153,1480000,73,-13.175779670400921,,-22.44216187610834,100,-0.00017525139,0.0,,-13.175779670400921,-0.005590029,73,,4.967944,,,2.8455690897955166,,,,100,0.0
0.0,0.006661824,0.0,,,,-26.84235913593479,2.8504517880845883,-0.0027362937,0.4059803915322652,-21.916341684921278,,-36.330770130669755,,,-26.84235913593479,,,,,0.0,-36.330770130669755,1500000,74,-12.832890279514436,,-21.916341684921278,100,-0.0060757836,0.0,,-12.832890279514436,-0.00333949,74,,4.9478884,,,2.8504517880845883,,,,100,0.0
0.0,0.011422098,0.0,,,,-25.964647820989523,2.1901802992998833,0.0044559804,0.3369053066056329,-22.156409660977726,,-31.75273147033617,,,-25.964647820989523,,,,,0.0,-31.75273147033617,1520000,75,-12.406995257901464,,-22.156409660977726,100,-0.0038661214,0.0,,-12.406995257901464,-0.008322102,75,,4.9271164,,,2.1901802992998833,,,,100,0.0
0.0,0.0104819,0.0,,,,-26.153171893412004,1.965032180308129,-0.000504261,0.37418495481388825,-22.747274330227896,,-32.38059399936212,,,-26.153171893412004,,,,,0.0,-32.38059399936212,1540000,76,-12.711451231484636,,-22.747274330227896,100,-0.0011934986,0.0,,-12.711451231484636,-0.0006892376,76,,4.917298,,,1.965032180308129,,,,100,0.0
0.0,0.0088575985,0.0,,,,-25.972924591208397,3.1197665765753007,-0.003009682,0.377158584455315,-20.7075863470779,,-35.75901804291203,,,-25.972924591208397,,,,,0.0,-35.75901804291203,1560000,77,-12.409991385825167,,-20.7075863470779,100,-0.0029366612,0.0,,-12.409991385825167,7.302081e-05,77,,4.9074855,,,3.1197665765753007,,,,100,0.0
0.0,0.008426171,0.0,,,,-25.558545662441457,2.492936435643293,0.00055517646,0.3049211917980984,-21.670791069312262,,-33.98152837459478,,,-25.558545662441457,,,,,0.0,-33.98152837459478,1580000,78,-12.36292383598384,,-21.670791069312262,100,-0.0040089334,0.0,,-12.36292383598384,-0.0045641097,78,,4.8867793,,,2.492936435643293,,,,100,0.0
0.0,0.007883879,0.0,,,,-25.418640179793442,3.4142798120938314,0.003682556,0.3769432784193373,-20.487518303265873,,-37.78880395822656,,,-25.418640179793442,,,,,0.0,-37.78880395822656,1600000,79,-12.160675128949737,,-20.487518303265873,100,-0.003839946,0.0,,-12.160675128949737,-0.007522502,79,,4.861087,,,3.4142798120938314,,,,100,0.0
0.0,0.006268903,0.0,8,-35.1015195925805,0.0,-24.555883432217044,3.467137604985283,0.0035166675,0.4293653399697288,-19.528829913970707,-20.23259107986425,-38.726350216011774,-24.799048497024973,3.7124020055365534,-24.555883432217044,0.0,3.7124020055365534,-24.799048497024977,-35.1015195925805,0.0,-38.726350216011774,1620000,80,-11.883511279730712,-24.799048497024973,-19.528829913970707,100,-0.0029101677,0.0,0.0,-11.883511279730712,-0.0064268354,80,8,4.8328695,10,-24.799048497024977,3.467137604985283,0.0,10,-20.23259107986425,100,0.0
0.0,0.010358927,0.0,,,,-25.101042690457316,3.747771786869357,0.004013189,0.37960241309488685,-19.518964052753038,,-37.375879840588944,,,-25.101042690457316,,,,,0.0,-37.375879840588944,1640000,81,-12.049281556473904,,-19.518964052753038,100,-0.0027462456,0.0,,-12.049281556473904,-0.006759435,81,,4.8124733,,,3.747771786869357,,,,100,0.0
0.0,0.0117542725,0.0,,,,-23.600444885586008,2.449966817080088,-0.0014619323,0.41266975404522477,-20.16968045212844,,-33.94961831234719,,,-23.600444885586008,,,,,0.0,-33.94961831234719,1660000,82,-11.549854829331716,,-20.16968045212844,100,-0.0039286185,0.0,,-11.549854829331716,-0.002466686,82,,4.8021345,,,2.449966817080088,,,,100,0.0
0.0,0.0033058273,0.0,,,,-24.977418160809354,3.191028694859588,-0.0041290116,0.4189576648102987,-20.673805905699396,,-37.11033712084733,,,-24.977418160809354,,,,,0.0,-37.11033712084733,1680000,83,-11.92931189877672,,-20.673805905699396,100,-0.0031055855,0.0,,-11.92931189877672,0.0010234262,83,,4.7961473,,,3.191028694859588,,,,100,0.0
0.0,0.012997684,0.0,,,,-24.914413299933813,2.4697421714065304,-0.0022203217,0.34606821841678614,-21.216711090682175,,-31.32440444705408,,,-24.914413299933813,,,,,0.0,-31.32440444705408,1700000,84,-12.0846558462638,,-21.216711090682175,100,-0.002842002,0.0,,-12.0846558462638,-0.0006216804,84,,4.7872233,,,2.4697421714065304,,,,100,0.0
0.0,0.020202518,0.0,,,,-24.649527554030396,4.003922474336239,0.010652842,0.3556393464814973,-19.739384301809693,,-38.49305862280935,,,-24.649527554030396,,,,,0.0,-38.49305862280935,1720000,85,-11.703875173609044,,-19.739384301809693,100,-0.0029774888,0.0,,-11.703875173609044,-0.013630331,85,,4.7719984,,,4.003922474336239,,,,100,0.0
0.0,0.011952909,0.0,,,,-25.85411704706806,6.453403394870895,-0.0034100406,0.4461673455190023,-19.18524226421216,,-44.34652584239612,,,-25.85411704706806,,,,,0.0,-44.34652584239612,1740000,86,-12.062613777395647,,-19.18524226421216,100,-0.0034726802,0.0,,-12.062613777395647,-6.263959e-05,86,,4.760089,,,6.453403394870895,,,,100,0.0
0.0,0.007888055,0.0,,,,-26.215760765979937,4.229201856645004,0.00055034715,0.38564106547013366,-19.248578463195336,,-42.32956909749861,,,-26.215760765979937,,,,,0.0,-42.32956909749861,1760000,87,-12.586087265190127,,-19.248578463195336,100,0.0004760948,0.0,,-12.586087265190127,-7.425234e-05,87,,4.7492456,,,4.229201856645004,,,,100,0.0
0.0,0.0063781245,0.0,,,,-26.21085021758584,4.751910669384399,-0.002408983,0.4234813560368571,-20.230605653479802,,-43.82901092951922,,,-26.21085021758584,,,,,0.0,-43.82901092951922,1780000,88,-12.383206643534741,,-20.230605653479802,100,-0.0049758744,0.0,,-12.383206643534741,-0.0025668915,88,,4.725909,,,4.751910669384399,,,,100,0.0
0.0,0.009316704,0.0,,,,-24.388973181177956,2.336932116057421,-0.0006845093,0.40884250178186166,-20.32227239968032,,-31.782232099712495,,,-24.388973181177956,,,,,0.0,-31.782232099712495,1800000,89,-11.806571615607904,,-20.32227239968032,100,-0.005029409,0.0,,-11.806571615607904,-0.0043449,89,,4.699951,,,2.336932116057421,,,,100,0.0
0.0,0.0045094346,0.0,9,-33.36256615224812,0.0,-24.701924779304527,3.127721477103455,0.0018780174,0.43362091834090877,-20.70884505938572,-22.65448184755601,-37.61072121610183,-25.875980636694628,3.103499378423811,-24.701924779304527,0.0,3.103499378423811,-25.875980636694617,-33.36256615224812,0.0,-37.61072121610183,1820000,90,-11.85407552252952,-25.875980636694628,-20.70884505938572,100,0.0002861969,0.0,0.0,-11.85407552252952,-0.0015918205,90,9,4.686886,10,-25.875980636694617,3.127721477103455,0.0,10,-22.65448184755601,100,0.0
0.0,0.008939859,0.0,,,,-23.61600629667191,2.242035974638894,-0.0003074565,0.37283636541539256,-19.852376432316746,,-31.575353784721628,,,-23.61600629667191,,,,,0.0,-31.575353784721628,1840000,91,-11.414245740460386,,-19.852376432316746,100,-0.0026318356,0.0,,-11.414245740460386,-0.002324379,91,,4.671204,,,2.242035974638894,,,,100,0.0
0.0,0.0041592675,0.0,,,,-24.098859034585697,2.953763471888681,-0.0014673294,0.31652288163212594,-20.013776268103072,,-35.33472670299469,,,-24.098859034585697,,,,,0.0,-35.33472670299469,1860000,92,-11.715759746580677,,-20.013776268103072,100,-0.004868161,0.0,,-11.715759746580677,-0.0034008315,92,,4.6516104,,,2.953763471888681,,,,100,0.0
0.0,0.004616695,0.0,,,,-22.770262900246504,2.0865030026321327,0.001539331,0.28670314389353424,-19.75557770566125,,-33.7872857166036,,,-22.770262900246504,,,,,0.0,-33.7872857166036,1880000,93,-11.140272933354588,,-19.75557770566125,100,-0.000331942,0.0,,-11.140272933354588,-0.001871273,93,,4.638601,,,2.0865030026321327,,,,100,0.0
0.0,0.005073843,0.0,,,,-23.19339121450992,2.1998850230879494,-0.0029637867,0.3411845376732425,-19.84000151338066,,-33.35520214351842,,,-23.19339121450992,,,,,0.0,-33.35520214351842,1900000,94,-11.389493645422892,,-19.84000151338066,100,-0.003906133,0.0,,-11.389493645422892,-0.0009423462,94,,4.628098,,,2.1998850230879494,,,,100,0.0
0.0,0.02000675,0.0,,,,-22.605179268287547,1.6853008807914662,-0.00038095398,0.39361357072458036,-19.487514124326214,,-27.423466553872476,,,-22.605179268287547,,,,,0.0,-27.423466553872476,1920000,95,-11.13438568461719,,-19.487514124326214,100,-0.0034656615,0.0,,-11.13438568461719,-0.0030847075,95,,4.6166105,,,1.6853008807914662,,,,100,0.0
0.0,0.02626919,0.0,,,,-24.130510137657684,5.397279647093403,-0.00029555283,0.44409859360441795,-18.72540550970922,,-39.115644927151266,,,-24.130510137657684,,,,,0.0,-39.115644927151266,1940000,96,-11.525390595010961,,-18.72540550970922,100,-0.00983509,0.0,,-11.525390595010961,-0.009539537,96,,4.604561,,,5.397279647093403,,,,100,0.0
0.0,0.012131764,0.0,,,,-23.584226798566096,1.8158289973482231,0.00048720857,0.4297357177608039,-19.956263718460434,,-27.91360315018722,,,-23.584226798566096,,,,,0.0,-27.91360315018722,1960000,97,-11.465579137943367,,-19.956263718460434,100,-0.002020117,0.0,,-11.465579137943367,-0.0025073255,97,,4.591431,,,1.8158289973482231,,,,100,0.0
0.0,0.010538512,0.0,,,,-24.984062620295038,4.275237517178236,0.0007549759,0.2873422633217517,-18.792744493897743,,-39.898756496729774,,,-24.984062620295038,,,,,0.0,-39.898756496729774,1980000,98,-11.860623152856986,,-18.792744493897743,100,0.0003978424,0.0,,-11.860623152856986,-0.00035713348,98,,4.573646,,,4.275237517178236,,,,100,0.0
0.0,0.0040731914,0.0,,,,-24.097332697673792,2.3399539633219075,-0.0023424262,0.30393095353384547,-19.850024782424118,,-30.639804690213655,,,-24.097332697673792,,,,,0.0,-30.639804690213655,2000000,99,-11.62786456167049,,-19.850024782424118,100,-0.0020882934,0.0,,-11.62786456167049,0.00025413278,99,,4.563549,,,2.3399539633219075,,,,100,0.0
